 HgtMOLA Denkgm3 DensP
1036184 0.0 0.01466 1.002
1036185 0.5 0.01394 1.005
1036186 1.0 0.01327 1.001
1036187 1.5 0.01274 0.995
1036188 2.0 0.01223 0.996
1036189 2.5 0.01171 1.004
1036190 3.0 0.01122 1.001
1036191 3.5 0.01073 1.004
1036192 4.0 0.01027 1.011
1036193 4.5 0.00982 1.014
1036194 5.0 0.009393 1.009
1036195 5.5 0.008985 1.014
1036196 6.0 0.008594 1.016
1036197 6.5 0.008223 1.014
1036198 7.0 0.007868 1.014
1036199 7.5 0.00753 1.002
1036200 8.0 0.007206 0.99
1036201 8.5 0.006897 0.988
1036202 9.0 0.006602 0.988
1036203 9.5 0.006318 0.981
1036204 10.0 0.006047 0.99
1036205 10.5 0.005785 0.996
1036206 11.0 0.005535 0.986
1036207 11.5 0.005295 0.981
1036208 12.0 0.005067 0.988
1036209 12.5 0.004848 0.983
1036210 13.0 0.004639 0.992
1036211 13.5 0.004439 1.01
1036212 14.0 0.004248 1.002
1036213 14.5 0.004065 1.004
1036214 15.0 0.003891 1.006
1036215 15.5 0.003712 1.015
1036216 16.0 0.003541 1.021
1036217 16.5 0.003379 1.025
1036218 17.0 0.003224 1.02
1036219 17.5 0.003076 1.016
1036220 18.0 0.002935 1.026
1036221 18.5 0.002801 1.011
1036222 19.0 0.002672 1.031
1036223 19.5 0.00255 1.032
1036224 20.0 0.002434 1.019
1036225 20.5 0.002313 1.001
1036226 21.0 0.002198 0.999
1036227 21.5 0.002089 0.989
1036228 22.0 0.001985 0.972
1036229 22.5 0.001887 0.973
1036230 23.0 0.001793 0.992
1036231 23.5 0.001704 1.002
1036232 24.0 0.00162 0.998
1036233 24.5 0.00154 0.982
1036234 25.0 0.001464 0.972
1036235 25.5 0.001386 0.963
1036236 26.0 0.001313 0.961
1036237 26.5 0.001244 0.98
1036238 27.0 0.001178 0.982
1036239 27.5 0.001116 0.991
1036240 28.0 0.001057 1.0
1036241 28.5 0.001001 0.98
1036242 29.0 0.0009483 1.006
1036243 29.5 0.0008984 0.998
1036244 30.0 0.000851 1.007
1036245 30.5 0.0008045 1.025
1036246 31.0 0.0007606 1.02
1036247 31.5 0.0007191 1.021
1036248 32.0 0.0006798 1.034
1036249 32.5 0.0006427 1.04
1036250 33.0 0.0006077 1.029
1036251 33.5 0.0005745 1.032
1036252 34.0 0.0005432 1.045
1036253 34.5 0.0005136 1.052
1036254 35.0 0.0004856 1.052
1036255 35.5 0.0004579 1.053
1036256 36.0 0.0004319 1.023
1036257 36.5 0.0004073 1.009
1036258 37.0 0.0003842 1.035
1036259 37.5 0.0003624 1.045
1036260 38.0 0.0003419 1.029
1036261 38.5 0.0003226 1.015
1036262 39.0 0.0003043 1.047
1036263 39.5 0.0002872 1.001
1036264 40.0 0.000271 0.986
