 HgtMOLA Denkgm3 DensP
474383 0.0 0.01466 1.005
474384 0.5 0.01394 1.02
474385 1.0 0.01327 1.015
474386 1.5 0.01274 1.008
474387 2.0 0.01223 1.01
474388 2.5 0.01171 0.997
474389 3.0 0.01122 0.993
474390 3.5 0.01073 0.993
474391 4.0 0.01027 0.998
474392 4.5 0.00982 0.996
474393 5.0 0.009393 1.005
474394 5.5 0.008985 1.01
474395 6.0 0.008594 1.003
474396 6.5 0.008223 1.001
474397 7.0 0.007868 1.001
474398 7.5 0.00753 1.011
474399 8.0 0.007206 1.005
474400 8.5 0.006897 1.013
474401 9.0 0.006602 1.019
474402 9.5 0.006318 1.018
474403 10.0 0.006047 1.034
474404 10.5 0.005785 1.038
474405 11.0 0.005535 1.029
474406 11.5 0.005295 1.031
474407 12.0 0.005067 1.041
474408 12.5 0.004848 1.041
474409 13.0 0.004639 1.04
474410 13.5 0.004439 1.031
474411 14.0 0.004248 1.024
474412 14.5 0.004065 1.026
474413 15.0 0.003891 1.019
474414 15.5 0.003712 1.033
474415 16.0 0.003541 1.034
474416 16.5 0.003379 1.05
474417 17.0 0.003224 1.051
474418 17.5 0.003076 1.048
474419 18.0 0.002935 1.036
474420 18.5 0.002801 1.032
474421 19.0 0.002672 1.039
474422 19.5 0.00255 1.032
474423 20.0 0.002434 1.011
474424 20.5 0.002313 1.018
474425 21.0 0.002198 1.02
474426 21.5 0.002089 1.033
474427 22.0 0.001985 1.028
474428 22.5 0.001887 1.042
474429 23.0 0.001793 1.05
474430 23.5 0.001704 1.052
474431 24.0 0.00162 1.039
474432 24.5 0.00154 1.018
474433 25.0 0.001464 1.037
474434 25.5 0.001386 1.018
474435 26.0 0.001313 1.036
474436 26.5 0.001244 1.039
474437 27.0 0.001178 1.029
474438 27.5 0.001116 1.028
474439 28.0 0.001057 1.053
474440 28.5 0.001001 1.042
474441 29.0 0.0009483 1.046
474442 29.5 0.0008984 1.041
474443 30.0 0.000851 1.036
474444 30.5 0.0008045 1.033
474445 31.0 0.0007606 1.04
474446 31.5 0.0007191 1.064
474447 32.0 0.0006798 1.066
474448 32.5 0.0006427 1.054
474449 33.0 0.0006077 1.044
474450 33.5 0.0005745 1.042
474451 34.0 0.0005432 1.06
