 HgtMOLA Denkgm3 DensP
1090720 0.0 0.01466 0.997
1090721 0.5 0.01394 0.999
1090722 1.0 0.01327 0.994
1090723 1.5 0.01274 0.989
1090724 2.0 0.01223 0.992
1090725 2.5 0.01171 0.999
1090726 3.0 0.01122 0.997
1090727 3.5 0.01073 1.001
1090728 4.0 0.01027 0.999
1090729 4.5 0.00982 1.004
1090730 5.0 0.009393 0.988
1090731 5.5 0.008985 0.985
1090732 6.0 0.008594 0.977
1090733 6.5 0.008223 0.967
1090734 7.0 0.007868 0.97
1090735 7.5 0.00753 0.977
1090736 8.0 0.007206 0.975
1090737 8.5 0.006897 0.969
1090738 9.0 0.006602 0.975
1090739 9.5 0.006318 0.985
1090740 10.0 0.006047 0.979
1090741 10.5 0.005785 0.968
1090742 11.0 0.005535 0.975
1090743 11.5 0.005295 0.958
1090744 12.0 0.005067 0.95
1090745 12.5 0.004848 0.947
1090746 13.0 0.004639 0.943
1090747 13.5 0.004439 0.939
1090748 14.0 0.004248 0.941
1090749 14.5 0.004065 0.938
1090750 15.0 0.003891 0.953
1090751 15.5 0.003712 0.969
1090752 16.0 0.003541 0.961
1090753 16.5 0.003379 0.969
1090754 17.0 0.003224 0.979
1090755 17.5 0.003076 0.975
1090756 18.0 0.002935 0.969
1090757 18.5 0.002801 0.973
1090758 19.0 0.002672 0.969
1090759 19.5 0.00255 0.988
1090760 20.0 0.002434 0.995
1090761 20.5 0.002313 0.992
1090762 21.0 0.002198 1.011
1090763 21.5 0.002089 0.996
1090764 22.0 0.001985 0.995
1090765 22.5 0.001887 0.993
1090766 23.0 0.001793 0.99
1090767 23.5 0.001704 0.993
1090768 24.0 0.00162 0.991
1090769 24.5 0.00154 0.994
1090770 25.0 0.001464 1.0
1090771 25.5 0.001386 0.981
1090772 26.0 0.001313 0.991
1090773 26.5 0.001244 0.994
1090774 27.0 0.001178 0.976
1090775 27.5 0.001116 0.969
1090776 28.0 0.001057 0.976
1090777 28.5 0.001001 0.956
1090778 29.0 0.0009483 0.964
1090779 29.5 0.0008984 0.954
1090780 30.0 0.000851 0.941
1090781 30.5 0.0008045 0.96
1090782 31.0 0.0007606 0.954
1090783 31.5 0.0007191 0.944
1090784 32.0 0.0006798 0.982
1090785 32.5 0.0006427 1.006
1090786 33.0 0.0006077 1.002
1090787 33.5 0.0005745 1.016
1090788 34.0 0.0005432 1.02
1090789 34.5 0.0005136 1.018
1090790 35.0 0.0004856 1.047
1090791 35.5 0.0004579 1.016
1090792 36.0 0.0004319 1.009
1090793 36.5 0.0004073 1.011
1090794 37.0 0.0003842 1.003
1090795 37.5 0.0003624 0.962
1090796 38.0 0.0003419 0.955
1090797 38.5 0.0003226 0.974
1090798 39.0 0.0003043 0.975
1090799 39.5 0.0002872 0.965
1090800 40.0 0.000271 0.965
1090801 40.5 0.000254 0.976
1090802 41.0 0.0002381 0.971
1090803 41.5 0.0002232 0.973
1090804 42.0 0.0002093 0.975
1090805 42.5 0.0001962 0.962
1090806 43.0 0.000184 0.958
1090807 43.5 0.0001725 0.957
1090808 44.0 0.0001618 0.967
1090809 44.5 0.0001517 0.977
1090810 45.0 0.0001423 0.976
1090811 45.5 0.0001322 0.95
1090812 46.0 0.0001228 0.955
1090813 46.5 0.0001141 0.941
1090814 47.0 0.000106 0.969
1090815 47.5 9.848e-05 0.933
1090816 48.0 9.15e-05 0.921
1090817 48.5 8.501e-05 0.968
1090818 49.0 7.899e-05 0.955
1090819 49.5 7.339e-05 0.958
1090820 50.0 6.82e-05 0.974
1090821 50.5 6.294e-05 0.938
1090822 51.0 5.809e-05 0.943
1090823 51.5 5.362e-05 0.919
1090824 52.0 4.949e-05 0.943
1090825 52.5 4.568e-05 0.95
1090826 53.0 4.216e-05 0.957
1090827 53.5 3.892e-05 0.976
1090828 54.0 3.592e-05 1.019
1090829 54.5 3.316e-05 1.049
1090830 55.0 3.061e-05 1.08
1090831 55.5 2.859e-05 1.109
1090832 56.0 2.67e-05 1.101
1090833 56.5 2.494e-05 1.096
1090834 57.0 2.33e-05 1.103
1090835 57.5 2.177e-05 1.047
1090836 58.0 2.033e-05 1.032
1090837 58.5 1.899e-05 0.999
1090838 59.0 1.774e-05 0.989
1090839 59.5 1.657e-05 0.945
1090840 60.0 1.548e-05 0.959
1090841 60.5 1.454e-05 0.974
1090842 61.0 1.366e-05 1.012
1090843 61.5 1.283e-05 0.999
1090844 62.0 1.205e-05 1.04
1090845 62.5 1.132e-05 1.052
1090846 63.0 1.064e-05 1.046
1090847 63.5 9.99e-06 1.069
1090848 64.0 9.385e-06 1.089
1090849 64.5 8.816e-06 1.112
1090850 65.0 8.297e-06 1.063
1090851 65.5 7.774e-06 1.13
1090852 66.0 7.285e-06 1.087
1090853 66.5 6.827e-06 1.004
1090854 67.0 6.398e-06 1.006
1090855 67.5 5.996e-06 0.967
1090856 68.0 5.619e-06 0.944
1090857 68.5 5.267e-06 0.997
1090858 69.0 4.936e-06 0.99
1090859 69.5 4.627e-06 1.002
1090860 70.0 4.352e-06 1.041
1090861 70.5 4.07e-06 0.971
1090862 71.0 3.806e-06 0.958
1090863 71.5 3.559e-06 0.941
1090864 72.0 3.328e-06 1.035
1090865 72.5 3.112e-06 1.098
1090866 73.0 2.911e-06 1.098
1090867 73.5 2.722e-06 1.17
1090868 74.0 2.546e-06 1.161
1090869 74.5 2.381e-06 1.188
1090870 75.0 2.226e-06 1.118
1090871 75.5 2.07e-06 1.126
1090872 76.0 1.925e-06 1.109
1090873 76.5 1.791e-06 1.078
1090874 77.0 1.666e-06 1.063
1090875 77.5 1.551e-06 1.049
1090876 78.0 1.444e-06 1.04
1090877 78.5 1.345e-06 1.006
1090878 79.0 1.253e-06 1.034
1090879 79.5 1.168e-06 1.032
1090880 80.0 1.089e-06 0.999
1090881 80.5 1.017e-06 0.955
1090882 81.0 9.512e-07 1.005
1090883 81.5 8.895e-07 1.024
1090884 82.0 8.319e-07 0.975
1090885 82.5 7.78e-07 1.017
1090886 83.0 7.276e-07 0.998
1090887 83.5 6.805e-07 1.048
1090888 84.0 6.364e-07 1.034
1090889 84.5 5.953e-07 1.052
1090890 85.0 5.568e-07 1.108
1090891 85.5 5.2e-07 0.975
1090892 86.0 4.85e-07 0.962
1090893 86.5 4.524e-07 0.985
1090894 87.0 4.22e-07 0.997
1090895 87.5 3.936e-07 0.933
1090896 88.0 3.672e-07 0.881
1090897 88.5 3.425e-07 0.978
1090898 89.0 3.195e-07 0.961
1090899 89.5 2.981e-07 1.022
1090900 90.0 2.781e-07 0.932
1090901 90.5 2.589e-07 0.934
1090902 91.0 2.407e-07 0.886
1090903 91.5 2.237e-07 0.901
1090904 92.0 2.08e-07 0.796
1090905 92.5 1.933e-07 0.808
1090906 93.0 1.797e-07 0.782
1090907 93.5 1.67e-07 0.673
1090908 94.0 1.553e-07 0.623
1090909 94.5 1.444e-07 0.521
1090910 95.0 1.342e-07 0.6
1090911 95.5 1.246e-07 0.665
1090912 96.0 1.155e-07 0.56
1090913 96.5 1.071e-07 0.575
1090914 97.0 9.93e-08 0.502
1090915 97.5 9.207e-08 0.556
1090916 98.0 8.538e-08 0.589
1090917 98.5 7.917e-08 0.636
1090918 99.0 7.341e-08 0.649
1090919 99.5 6.808e-08 0.631
1090920 100.0 6.314e-08 0.635
1090921 100.5 5.852e-08 0.704
1090922 101.0 5.421e-08 0.503
1090923 101.5 5.022e-08 0.549
1090924 102.0 4.652e-08 0.591
1090925 102.5 4.31e-08 0.603
1090926 103.0 3.992e-08 0.65
1090927 103.5 3.698e-08 0.675
1090928 104.0 3.426e-08 0.577
1090929 104.5 3.174e-08 0.634
1090930 105.0 2.94e-08 0.691
1090931 105.5 2.719e-08 0.679
1090932 106.0 2.511e-08 0.548
1090933 106.5 2.318e-08 0.592
1090934 107.0 2.141e-08 0.672
1090935 107.5 1.977e-08 0.656
1090936 108.0 1.825e-08 0.668
1090937 108.5 1.686e-08 0.462
1090938 109.0 1.557e-08 0.348
1090939 109.5 1.438e-08 0.312
1090940 110.0 1.328e-08 0.361
1090941 110.5 1.226e-08 0.509
1090942 111.0 1.131e-08 0.654
1090943 111.5 1.043e-08 0.787
1090944 112.0 9.628e-09 0.78
1090945 112.5 8.885e-09 0.74
1090946 113.0 8.199e-09 0.848
1090947 113.5 7.566e-09 0.821
1090948 114.0 6.983e-09 0.777
1090949 114.5 6.444e-09 0.758
1090950 115.0 5.947e-09 0.843
1090951 115.5 5.508e-09 0.762
1090952 116.0 5.115e-09 0.649
1090953 116.5 4.751e-09 0.7
1090954 117.0 4.413e-09 0.804
1090955 117.5 4.1e-09 0.68
1090956 118.0 3.809e-09 0.696
1090957 118.5 3.538e-09 0.819
1090958 119.0 3.288e-09 0.97
1090959 119.5 3.055e-09 1.251
1090960 120.0 2.839e-09 1.196
1090961 120.5 2.642e-09 1.287
1090962 121.0 2.462e-09 1.516
1090963 121.5 2.294e-09 1.496
1090964 122.0 2.138e-09 1.616
1090965 122.5 1.992e-09 1.616
1090966 123.0 1.857e-09 1.318
1090967 123.5 1.731e-09 1.359
1090968 124.0 1.613e-09 1.243
1090969 124.5 1.504e-09 1.363
1090970 125.0 1.402e-09 1.334
1090971 125.5 1.31e-09 1.183
1090972 126.0 1.227e-09 1.454
1090973 126.5 1.15e-09 1.369
1090974 127.0 1.077e-09 1.487
1090975 127.5 1.009e-09 1.714
1090976 128.0 9.451e-10 1.52
1090977 128.5 8.854e-10 1.477
1090978 129.0 8.295e-10 1.241
1090979 129.5 7.772e-10 1.136
1090980 130.0 7.281e-10 1.155
1090981 130.5 6.839e-10 0.994
1090982 131.0 6.437e-10 0.919
1090983 131.5 6.059e-10 0.971
1090984 132.0 5.703e-10 0.979
1090985 132.5 5.368e-10 1.062
1090986 133.0 5.053e-10 0.814
1090987 133.5 4.757e-10 0.756
1090988 134.0 4.478e-10 0.895
1090989 134.5 4.215e-10 0.737
1090990 135.0 3.968e-10 0.777
1090991 135.5 3.739e-10 0.769
1090992 136.0 3.527e-10 0.895
1090993 136.5 3.327e-10 0.826
1090994 137.0 3.139e-10 0.505
1090995 137.5 2.961e-10 0.617
1090996 138.0 2.793e-10 0.623
1090997 138.5 2.635e-10 0.673
1090998 139.0 2.485e-10 0.59
1090999 139.5 2.344e-10 0.549
1091000 140.0 2.212e-10 0.56
1091001 140.5 2.089e-10 0.48
1091002 141.0 1.976e-10 0.467
1091003 141.5 1.869e-10 0.376
1091004 142.0 1.768e-10 0.436
1091005 142.5 1.672e-10 0.602
1091006 143.0 1.582e-10 0.59
1091007 143.5 1.496e-10 0.488
1091008 144.0 1.415e-10 0.52
1091009 144.5 1.339e-10 0.614
1091010 145.0 1.266e-10 0.582
1091011 145.5 1.199e-10 0.747
1091012 146.0 1.137e-10 0.744
1091013 146.5 1.078e-10 0.884
1091014 147.0 1.022e-10 1.01
1091015 147.5 9.686e-11 0.962
1091016 148.0 9.182e-11 1.166
1091017 148.5 8.705e-11 1.063
1091018 149.0 8.252e-11 1.142
