 HgtMOLA Denkgm3 DensP
826461 0.0 0.01466 0.982
826462 0.5 0.01394 0.988
826463 1.0 0.01327 0.984
826464 1.5 0.01274 0.979
826465 2.0 0.01223 0.984
826466 2.5 0.01171 0.978
826467 3.0 0.01122 0.983
826468 3.5 0.01073 0.984
826469 4.0 0.01027 0.985
826470 4.5 0.00982 0.988
826471 5.0 0.009393 0.987
826472 5.5 0.008985 0.98
826473 6.0 0.008594 0.976
826474 6.5 0.008223 0.982
826475 7.0 0.007868 0.985
826476 7.5 0.00753 0.987
826477 8.0 0.007206 0.99
826478 8.5 0.006897 0.987
826479 9.0 0.006602 0.995
826480 9.5 0.006318 1.003
826481 10.0 0.006047 0.994
826482 10.5 0.005785 0.985
826483 11.0 0.005535 0.984
826484 11.5 0.005295 0.981
826485 12.0 0.005067 0.985
826486 12.5 0.004848 0.968
826487 13.0 0.004639 0.967
826488 13.5 0.004439 0.966
826489 14.0 0.004248 0.966
826490 14.5 0.004065 0.975
826491 15.0 0.003891 0.973
826492 15.5 0.003712 0.977
826493 16.0 0.003541 0.978
826494 16.5 0.003379 0.979
826495 17.0 0.003224 0.985
826496 17.5 0.003076 0.991
826497 18.0 0.002935 0.989
826498 18.5 0.002801 0.988
826499 19.0 0.002672 0.978
826500 19.5 0.00255 0.972
826501 20.0 0.002434 0.987
826502 20.5 0.002313 0.991
826503 21.0 0.002198 1.014
826504 21.5 0.002089 1.012
826505 22.0 0.001985 1.008
826506 22.5 0.001887 1.013
826507 23.0 0.001793 1.027
826508 23.5 0.001704 1.023
826509 24.0 0.00162 1.036
826510 24.5 0.00154 1.019
826511 25.0 0.001464 1.035
826512 25.5 0.001386 1.029
826513 26.0 0.001313 1.045
826514 26.5 0.001244 1.039
826515 27.0 0.001178 1.056
826516 27.5 0.001116 1.051
826517 28.0 0.001057 1.064
826518 28.5 0.001001 1.08
826519 29.0 0.0009483 1.067
826520 29.5 0.0008984 1.065
826521 30.0 0.000851 1.063
826522 30.5 0.0008045 1.089
826523 31.0 0.0007606 1.077
826524 31.5 0.0007191 1.103
826525 32.0 0.0006798 1.107
826526 32.5 0.0006427 1.089
826527 33.0 0.0006077 1.054
826528 33.5 0.0005745 1.028
826529 34.0 0.0005432 1.041
826530 34.5 0.0005136 1.046
826531 35.0 0.0004856 1.09
826532 35.5 0.0004579 1.126
826533 36.0 0.0004319 1.128
826534 36.5 0.0004073 1.137
826535 37.0 0.0003842 1.135
826536 37.5 0.0003624 1.132
826537 38.0 0.0003419 1.172
826538 38.5 0.0003226 1.143
826539 39.0 0.0003043 1.162
826540 39.5 0.0002872 1.141
826541 40.0 0.000271 1.137
826542 40.5 0.000254 1.154
826543 41.0 0.0002381 1.173
826544 41.5 0.0002232 1.153
826545 42.0 0.0002093 1.108
826546 42.5 0.0001962 1.126
826547 43.0 0.000184 1.095
826548 43.5 0.0001725 1.088
826549 44.0 0.0001618 1.092
826550 44.5 0.0001517 1.117
826551 45.0 0.0001423 1.132
826552 45.5 0.0001322 1.121
826553 46.0 0.0001228 1.134
826554 46.5 0.0001141 1.117
826555 47.0 0.000106 1.121
826556 47.5 9.848e-05 1.067
826557 48.0 9.15e-05 1.089
826558 48.5 8.501e-05 1.102
826559 49.0 7.899e-05 1.073
826560 49.5 7.339e-05 1.075
826561 50.0 6.82e-05 1.045
826562 50.5 6.294e-05 1.015
826563 51.0 5.809e-05 1.038
826564 51.5 5.362e-05 1.023
826565 52.0 4.949e-05 1.019
826566 52.5 4.568e-05 1.065
826567 53.0 4.216e-05 1.073
826568 53.5 3.892e-05 1.049
826569 54.0 3.592e-05 1.061
826570 54.5 3.316e-05 1.113
826571 55.0 3.061e-05 1.161
826572 55.5 2.859e-05 1.12
826573 56.0 2.67e-05 1.123
826574 56.5 2.494e-05 1.108
826575 57.0 2.33e-05 1.125
826576 57.5 2.177e-05 1.099
826577 58.0 2.033e-05 1.102
826578 58.5 1.899e-05 1.085
826579 59.0 1.774e-05 1.144
826580 59.5 1.657e-05 1.133
826581 60.0 1.548e-05 1.142
826582 60.5 1.454e-05 1.146
826583 61.0 1.366e-05 1.137
826584 61.5 1.283e-05 1.16
826585 62.0 1.205e-05 1.13
826586 62.5 1.132e-05 1.149
826587 63.0 1.064e-05 1.151
826588 63.5 9.99e-06 1.161
826589 64.0 9.385e-06 1.133
826590 64.5 8.816e-06 1.108
826591 65.0 8.297e-06 1.075
826592 65.5 7.774e-06 1.08
826593 66.0 7.285e-06 1.05
826594 66.5 6.827e-06 1.001
826595 67.0 6.398e-06 0.957
826596 67.5 5.996e-06 1.034
826597 68.0 5.619e-06 1.005
826598 68.5 5.267e-06 0.979
826599 69.0 4.936e-06 1.016
826600 69.5 4.627e-06 0.954
826601 70.0 4.352e-06 0.916
826602 70.5 4.07e-06 0.937
826603 71.0 3.806e-06 1.004
826604 71.5 3.559e-06 0.996
826605 72.0 3.328e-06 0.866
826606 72.5 3.112e-06 0.869
826607 73.0 2.911e-06 0.869
826608 73.5 2.722e-06 0.913
826609 74.0 2.546e-06 0.961
826610 74.5 2.381e-06 0.99
826611 75.0 2.226e-06 0.914
826612 75.5 2.07e-06 0.976
826613 76.0 1.925e-06 0.957
826614 76.5 1.791e-06 0.955
826615 77.0 1.666e-06 0.939
826616 77.5 1.551e-06 0.927
826617 78.0 1.444e-06 0.923
826618 78.5 1.345e-06 0.93
826619 79.0 1.253e-06 0.89
826620 79.5 1.168e-06 0.893
826621 80.0 1.089e-06 0.963
826622 80.5 1.017e-06 1.032
826623 81.0 9.512e-07 1.06
826624 81.5 8.895e-07 1.054
826625 82.0 8.319e-07 1.057
826626 82.5 7.78e-07 1.016
826627 83.0 7.276e-07 0.944
826628 83.5 6.805e-07 0.924
826629 84.0 6.364e-07 0.958
826630 84.5 5.953e-07 1.001
826631 85.0 5.568e-07 1.078
826632 85.5 5.2e-07 0.972
826633 86.0 4.85e-07 0.952
826634 86.5 4.524e-07 0.952
826635 87.0 4.22e-07 0.843
826636 87.5 3.936e-07 0.799
826637 88.0 3.672e-07 0.785
826638 88.5 3.425e-07 0.831
826639 89.0 3.195e-07 0.772
826640 89.5 2.981e-07 0.738
826641 90.0 2.781e-07 0.769
826642 90.5 2.589e-07 0.783
826643 91.0 2.407e-07 0.856
826644 91.5 2.237e-07 0.838
