 HgtMOLA Denkgm3 DensP
950370 0.0 0.01466 0.99
950371 0.5 0.01394 0.996
950372 1.0 0.01327 0.985
950373 1.5 0.01274 0.981
950374 2.0 0.01223 0.988
950375 2.5 0.01171 0.99
950376 3.0 0.01122 1.014
950377 3.5 0.01073 1.019
950378 4.0 0.01027 1.037
950379 4.5 0.00982 1.026
950380 5.0 0.009393 1.018
950381 5.5 0.008985 1.016
950382 6.0 0.008594 1.014
950383 6.5 0.008223 1.012
950384 7.0 0.007868 1.015
950385 7.5 0.00753 1.023
950386 8.0 0.007206 1.02
950387 8.5 0.006897 1.011
950388 9.0 0.006602 1.017
950389 9.5 0.006318 1.007
950390 10.0 0.006047 1.001
950391 10.5 0.005785 0.989
950392 11.0 0.005535 0.996
950393 11.5 0.005295 1.005
950394 12.0 0.005067 1.006
950395 12.5 0.004848 1.016
950396 13.0 0.004639 1.012
950397 13.5 0.004439 1.015
950398 14.0 0.004248 1.014
950399 14.5 0.004065 1.006
950400 15.0 0.003891 1.018
950401 15.5 0.003712 1.022
950402 16.0 0.003541 1.025
950403 16.5 0.003379 1.021
950404 17.0 0.003224 1.021
950405 17.5 0.003076 1.031
950406 18.0 0.002935 1.045
950407 18.5 0.002801 1.044
950408 19.0 0.002672 1.037
950409 19.5 0.00255 1.024
950410 20.0 0.002434 1.023
950411 20.5 0.002313 1.012
950412 21.0 0.002198 1.019
950413 21.5 0.002089 1.015
950414 22.0 0.001985 1.009
950415 22.5 0.001887 1.0
950416 23.0 0.001793 0.996
950417 23.5 0.001704 1.008
950418 24.0 0.00162 0.983
950419 24.5 0.00154 0.966
950420 25.0 0.001464 0.96
950421 25.5 0.001386 0.959
950422 26.0 0.001313 0.951
950423 26.5 0.001244 0.975
950424 27.0 0.001178 0.977
950425 27.5 0.001116 0.984
950426 28.0 0.001057 0.972
950427 28.5 0.001001 1.01
950428 29.0 0.0009483 1.008
950429 29.5 0.0008984 1.011
950430 30.0 0.000851 1.01
950431 30.5 0.0008045 1.021
950432 31.0 0.0007606 1.03
950433 31.5 0.0007191 1.028
950434 32.0 0.0006798 1.016
950435 32.5 0.0006427 1.018
950436 33.0 0.0006077 1.029
950437 33.5 0.0005745 1.025
950438 34.0 0.0005432 1.035
950439 34.5 0.0005136 1.002
950440 35.0 0.0004856 1.0
950441 35.5 0.0004579 1.021
950442 36.0 0.0004319 0.997
950443 36.5 0.0004073 0.946
950444 37.0 0.0003842 0.941
950445 37.5 0.0003624 0.942
950446 38.0 0.0003419 0.963
950447 38.5 0.0003226 0.971
950448 39.0 0.0003043 0.982
950449 39.5 0.0002872 0.953
950450 40.0 0.000271 0.98
950451 40.5 0.000254 1.012
950452 41.0 0.0002381 1.055
950453 41.5 0.0002232 1.041
950454 42.0 0.0002093 1.078
950455 42.5 0.0001962 1.05
950456 43.0 0.000184 1.031
950457 43.5 0.0001725 1.046
950458 44.0 0.0001618 1.061
950459 44.5 0.0001517 1.06
950460 45.0 0.0001423 1.033
950461 45.5 0.0001322 1.027
950462 46.0 0.0001228 1.027
950463 46.5 0.0001141 1.02
950464 47.0 0.000106 1.059
950465 47.5 9.848e-05 1.062
950466 48.0 9.15e-05 1.009
950467 48.5 8.501e-05 0.982
950468 49.0 7.899e-05 0.971
950469 49.5 7.339e-05 0.992
950470 50.0 6.82e-05 1.001
950471 50.5 6.294e-05 0.991
950472 51.0 5.809e-05 0.929
950473 51.5 5.362e-05 0.93
950474 52.0 4.949e-05 0.906
950475 52.5 4.568e-05 0.93
950476 53.0 4.216e-05 0.942
950477 53.5 3.892e-05 0.969
950478 54.0 3.592e-05 0.956
950479 54.5 3.316e-05 0.95
950480 55.0 3.061e-05 0.939
950481 55.5 2.859e-05 0.897
950482 56.0 2.67e-05 0.893
950483 56.5 2.494e-05 0.897
950484 57.0 2.33e-05 0.924
950485 57.5 2.177e-05 0.906
950486 58.0 2.033e-05 0.932
950487 58.5 1.899e-05 0.914
950488 59.0 1.774e-05 0.913
950489 59.5 1.657e-05 0.927
950490 60.0 1.548e-05 0.867
950491 60.5 1.454e-05 0.916
950492 61.0 1.366e-05 0.865
950493 61.5 1.283e-05 0.862
950494 62.0 1.205e-05 0.859
950495 62.5 1.132e-05 0.888
950496 63.0 1.064e-05 0.882
950497 63.5 9.99e-06 0.9
950498 64.0 9.385e-06 0.917
950499 64.5 8.816e-06 0.959
950500 65.0 8.297e-06 1.009
950501 65.5 7.774e-06 0.994
950502 66.0 7.285e-06 1.031
950503 66.5 6.827e-06 0.963
