 HgtMOLA Denkgm3 DensP
312379 0.0 0.01466 0.997
312380 0.5 0.01394 0.982
312381 1.0 0.01327 0.98
312382 1.5 0.01274 0.97
312383 2.0 0.01223 0.969
312384 2.5 0.01171 0.977
312385 3.0 0.01122 0.97
312386 3.5 0.01073 0.974
312387 4.0 0.01027 0.976
312388 4.5 0.00982 0.98
312389 5.0 0.009393 0.974
312390 5.5 0.008985 0.977
312391 6.0 0.008594 0.983
312392 6.5 0.008223 0.98
312393 7.0 0.007868 0.985
312394 7.5 0.00753 1.003
312395 8.0 0.007206 0.987
312396 8.5 0.006897 0.984
312397 9.0 0.006602 0.986
312398 9.5 0.006318 0.981
312399 10.0 0.006047 0.986
312400 10.5 0.005785 1.001
312401 11.0 0.005535 1.006
312402 11.5 0.005295 1.03
312403 12.0 0.005067 1.032
312404 12.5 0.004848 1.027
312405 13.0 0.004639 1.039
312406 13.5 0.004439 1.035
312407 14.0 0.004248 1.035
312408 14.5 0.004065 1.037
312409 15.0 0.003891 1.033
312410 15.5 0.003712 1.029
312411 16.0 0.003541 1.031
312412 16.5 0.003379 1.039
312413 17.0 0.003224 1.036
312414 17.5 0.003076 1.032
312415 18.0 0.002935 1.054
312416 18.5 0.002801 1.053
312417 19.0 0.002672 1.036
312418 19.5 0.00255 1.034
312419 20.0 0.002434 1.028
312420 20.5 0.002313 1.032
312421 21.0 0.002198 1.029
312422 21.5 0.002089 1.029
312423 22.0 0.001985 1.028
312424 22.5 0.001887 1.025
312425 23.0 0.001793 1.034
312426 23.5 0.001704 1.027
312427 24.0 0.00162 1.027
312428 24.5 0.00154 1.013
312429 25.0 0.001464 1.03
312430 25.5 0.001386 1.022
312431 26.0 0.001313 1.035
312432 26.5 0.001244 1.042
312433 27.0 0.001178 1.029
312434 27.5 0.001116 1.054
312435 28.0 0.001057 1.044
312436 28.5 0.001001 1.066
312437 29.0 0.0009483 1.066
312438 29.5 0.0008984 1.039
312439 30.0 0.000851 1.022
312440 30.5 0.0008045 1.013
312441 31.0 0.0007606 1.029
312442 31.5 0.0007191 1.037
312443 32.0 0.0006798 1.006
312444 32.5 0.0006427 1.026
312445 33.0 0.0006077 1.036
312446 33.5 0.0005745 1.038
312447 34.0 0.0005432 1.035
312448 34.5 0.0005136 1.047
312449 35.0 0.0004856 1.016
312450 35.5 0.0004579 1.031
312451 36.0 0.0004319 1.034
312452 36.5 0.0004073 1.015
312453 37.0 0.0003842 1.069
312454 37.5 0.0003624 1.081
312455 38.0 0.0003419 1.067
312456 38.5 0.0003226 1.062
312457 39.0 0.0003043 1.06
312458 39.5 0.0002872 1.052
312459 40.0 0.000271 1.053
312460 40.5 0.000254 1.02
312461 41.0 0.0002381 1.024
312462 41.5 0.0002232 1.045
312463 42.0 0.0002093 1.047
312464 42.5 0.0001962 1.067
312465 43.0 0.000184 1.051
312466 43.5 0.0001725 1.082
312467 44.0 0.0001618 1.063
312468 44.5 0.0001517 1.079
312469 45.0 0.0001423 1.075
312470 45.5 0.0001322 1.048
312471 46.0 0.0001228 1.026
312472 46.5 0.0001141 1.035
312473 47.0 0.000106 1.045
312474 47.5 9.848e-05 1.027
312475 48.0 9.15e-05 1.019
312476 48.5 8.501e-05 1.042
312477 49.0 7.899e-05 1.028
312478 49.5 7.339e-05 1.029
312479 50.0 6.82e-05 1.014
312480 50.5 6.294e-05 0.98
312481 51.0 5.809e-05 0.973
312482 51.5 5.362e-05 0.95
