 HgtMOLA Denkgm3 DensP
1136434 0.0 0.01466 1.012
1136435 0.5 0.01394 1.018
1136436 1.0 0.01327 1.013
1136437 1.5 0.01274 1.015
1136438 2.0 0.01223 1.008
1136439 2.5 0.01171 1.015
1136440 3.0 0.01122 1.021
1136441 3.5 0.01073 1.026
1136442 4.0 0.01027 1.027
1136443 4.5 0.00982 1.023
1136444 5.0 0.009393 1.024
1136445 5.5 0.008985 1.017
1136446 6.0 0.008594 1.01
1136447 6.5 0.008223 1.001
1136448 7.0 0.007868 1.007
1136449 7.5 0.00753 1.009
1136450 8.0 0.007206 1.014
1136451 8.5 0.006897 1.024
1136452 9.0 0.006602 1.017
1136453 9.5 0.006318 1.017
1136454 10.0 0.006047 1.013
1136455 10.5 0.005785 1.016
1136456 11.0 0.005535 1.019
1136457 11.5 0.005295 1.007
1136458 12.0 0.005067 1.004
1136459 12.5 0.004848 0.994
1136460 13.0 0.004639 0.994
1136461 13.5 0.004439 0.993
1136462 14.0 0.004248 0.981
1136463 14.5 0.004065 0.994
1136464 15.0 0.003891 0.988
1136465 15.5 0.003712 0.991
1136466 16.0 0.003541 0.983
1136467 16.5 0.003379 0.968
1136468 17.0 0.003224 0.982
1136469 17.5 0.003076 0.98
1136470 18.0 0.002935 0.971
1136471 18.5 0.002801 0.98
1136472 19.0 0.002672 0.959
1136473 19.5 0.00255 0.967
1136474 20.0 0.002434 0.952
1136475 20.5 0.002313 0.961
1136476 21.0 0.002198 0.962
1136477 21.5 0.002089 0.948
1136478 22.0 0.001985 0.934
1136479 22.5 0.001887 0.929
1136480 23.0 0.001793 0.914
1136481 23.5 0.001704 0.92
1136482 24.0 0.00162 0.917
1136483 24.5 0.00154 0.941
1136484 25.0 0.001464 0.95
1136485 25.5 0.001386 0.961
1136486 26.0 0.001313 0.958
1136487 26.5 0.001244 0.976
1136488 27.0 0.001178 0.98
1136489 27.5 0.001116 0.981
1136490 28.0 0.001057 0.979
1136491 28.5 0.001001 0.986
1136492 29.0 0.0009483 0.979
1136493 29.5 0.0008984 0.998
1136494 30.0 0.000851 0.995
1136495 30.5 0.0008045 0.996
1136496 31.0 0.0007606 1.024
1136497 31.5 0.0007191 1.011
1136498 32.0 0.0006798 0.998
1136499 32.5 0.0006427 0.996
1136500 33.0 0.0006077 0.971
1136501 33.5 0.0005745 0.956
1136502 34.0 0.0005432 0.96
1136503 34.5 0.0005136 0.953
1136504 35.0 0.0004856 0.984
1136505 35.5 0.0004579 1.01
1136506 36.0 0.0004319 1.013
1136507 36.5 0.0004073 1.006
1136508 37.0 0.0003842 1.031
1136509 37.5 0.0003624 1.023
1136510 38.0 0.0003419 1.012
1136511 38.5 0.0003226 0.978
1136512 39.0 0.0003043 0.983
1136513 39.5 0.0002872 0.995
1136514 40.0 0.000271 1.005
1136515 40.5 0.000254 0.997
1136516 41.0 0.0002381 0.968
1136517 41.5 0.0002232 1.0
1136518 42.0 0.0002093 1.008
1136519 42.5 0.0001962 1.001
1136520 43.0 0.000184 0.976
1136521 43.5 0.0001725 0.98
1136522 44.0 0.0001618 0.973
1136523 44.5 0.0001517 0.991
1136524 45.0 0.0001423 0.999
1136525 45.5 0.0001322 0.985
1136526 46.0 0.0001228 0.972
1136527 46.5 0.0001141 0.945
1136528 47.0 0.000106 0.964
1136529 47.5 9.848e-05 0.962
1136530 48.0 9.15e-05 0.992
1136531 48.5 8.501e-05 0.988
1136532 49.0 7.899e-05 1.001
1136533 49.5 7.339e-05 0.958
1136534 50.0 6.82e-05 0.946
1136535 50.5 6.294e-05 0.935
1136536 51.0 5.809e-05 0.918
1136537 51.5 5.362e-05 0.929
1136538 52.0 4.949e-05 0.93
1136539 52.5 4.568e-05 0.935
1136540 53.0 4.216e-05 0.918
1136541 53.5 3.892e-05 0.964
1136542 54.0 3.592e-05 0.936
1136543 54.5 3.316e-05 0.998
1136544 55.0 3.061e-05 1.01
1136545 55.5 2.859e-05 1.073
1136546 56.0 2.67e-05 1.077
1136547 56.5 2.494e-05 1.135
1136548 57.0 2.33e-05 1.154
1136549 57.5 2.177e-05 1.162
1136550 58.0 2.033e-05 1.134
1136551 58.5 1.899e-05 1.154
1136552 59.0 1.774e-05 1.101
1136553 59.5 1.657e-05 0.975
1136554 60.0 1.548e-05 1.016
1136555 60.5 1.454e-05 1.073
1136556 61.0 1.366e-05 1.054
1136557 61.5 1.283e-05 1.085
1136558 62.0 1.205e-05 1.091
1136559 62.5 1.132e-05 1.11
1136560 63.0 1.064e-05 1.091
1136561 63.5 9.99e-06 1.142
1136562 64.0 9.385e-06 1.139
1136563 64.5 8.816e-06 1.231
1136564 65.0 8.297e-06 1.203
1136565 65.5 7.774e-06 1.191
1136566 66.0 7.285e-06 1.206
1136567 66.5 6.827e-06 1.174
1136568 67.0 6.398e-06 1.168
1136569 67.5 5.996e-06 1.131
1136570 68.0 5.619e-06 1.085
1136571 68.5 5.267e-06 1.003
1136572 69.0 4.936e-06 1.099
1136573 69.5 4.627e-06 1.129
1136574 70.0 4.352e-06 1.174
1136575 70.5 4.07e-06 1.141
1136576 71.0 3.806e-06 1.131
1136577 71.5 3.559e-06 1.107
1136578 72.0 3.328e-06 1.142
1136579 72.5 3.112e-06 1.088
1136580 73.0 2.911e-06 1.092
1136581 73.5 2.722e-06 1.008
1136582 74.0 2.546e-06 1.022
1136583 74.5 2.381e-06 0.981
1136584 75.0 2.226e-06 1.028
1136585 75.5 2.07e-06 1.024
1136586 76.0 1.925e-06 1.004
1136587 76.5 1.791e-06 1.029
1136588 77.0 1.666e-06 1.032
1136589 77.5 1.551e-06 1.053
1136590 78.0 1.444e-06 1.039
1136591 78.5 1.345e-06 0.986
1136592 79.0 1.253e-06 1.012
1136593 79.5 1.168e-06 0.959
1136594 80.0 1.089e-06 0.889
1136595 80.5 1.017e-06 0.881
1136596 81.0 9.512e-07 0.895
1136597 81.5 8.895e-07 0.891
1136598 82.0 8.319e-07 0.862
1136599 82.5 7.78e-07 0.832
1136600 83.0 7.276e-07 0.802
1136601 83.5 6.805e-07 0.777
1136602 84.0 6.364e-07 0.755
1136603 84.5 5.953e-07 0.74
1136604 85.0 5.568e-07 0.702
1136605 85.5 5.2e-07 0.655
1136606 86.0 4.85e-07 0.611
1136607 86.5 4.524e-07 0.661
1136608 87.0 4.22e-07 0.609
1136609 87.5 3.936e-07 0.545
1136610 88.0 3.672e-07 0.53
1136611 88.5 3.425e-07 0.624
1136612 89.0 3.195e-07 0.574
1136613 89.5 2.981e-07 0.555
1136614 90.0 2.781e-07 0.533
1136615 90.5 2.589e-07 0.407
1136616 91.0 2.407e-07 0.453
1136617 91.5 2.237e-07 0.457
1136618 92.0 2.08e-07 0.484
1136619 92.5 1.933e-07 0.553
1136620 93.0 1.797e-07 0.589
1136621 93.5 1.67e-07 0.626
1136622 94.0 1.553e-07 0.72
1136623 94.5 1.444e-07 0.781
1136624 95.0 1.342e-07 0.802
1136625 95.5 1.246e-07 0.845
1136626 96.0 1.155e-07 0.783
1136627 96.5 1.071e-07 0.773
1136628 97.0 9.93e-08 0.708
1136629 97.5 9.207e-08 0.788
1136630 98.0 8.538e-08 0.748
1136631 98.5 7.917e-08 0.683
1136632 99.0 7.341e-08 0.858
1136633 99.5 6.808e-08 0.77
1136634 100.0 6.314e-08 0.901
1136635 100.5 5.852e-08 0.899
1136636 101.0 5.421e-08 0.982
1136637 101.5 5.022e-08 0.911
1136638 102.0 4.652e-08 0.926
1136639 102.5 4.31e-08 0.863
1136640 103.0 3.992e-08 0.806
1136641 103.5 3.698e-08 0.753
1136642 104.0 3.426e-08 0.861
1136643 104.5 3.174e-08 0.81
1136644 105.0 2.94e-08 0.798
1136645 105.5 2.719e-08 0.831
1136646 106.0 2.511e-08 0.891
1136647 106.5 2.318e-08 0.878
1136648 107.0 2.141e-08 0.829
1136649 107.5 1.977e-08 0.886
1136650 108.0 1.825e-08 0.864
1136651 108.5 1.686e-08 0.84
1136652 109.0 1.557e-08 0.932
1136653 109.5 1.438e-08 0.859
1136654 110.0 1.328e-08 0.916
1136655 110.5 1.226e-08 0.901
1136656 111.0 1.131e-08 0.845
1136657 111.5 1.043e-08 0.861
1136658 112.0 9.628e-09 1.038
1136659 112.5 8.885e-09 1.022
1136660 113.0 8.199e-09 1.055
1136661 113.5 7.566e-09 0.942
1136662 114.0 6.983e-09 0.875
1136663 114.5 6.444e-09 0.997
1136664 115.0 5.947e-09 1.069
1136665 115.5 5.508e-09 1.096
1136666 116.0 5.115e-09 0.964
1136667 116.5 4.751e-09 1.027
1136668 117.0 4.413e-09 0.866
1136669 117.5 4.1e-09 0.895
1136670 118.0 3.809e-09 0.911
1136671 118.5 3.538e-09 1.07
1136672 119.0 3.288e-09 1.159
1136673 119.5 3.055e-09 1.259
1136674 120.0 2.839e-09 1.233
1136675 120.5 2.642e-09 1.258
1136676 121.0 2.462e-09 1.284
1136677 121.5 2.294e-09 1.168
1136678 122.0 2.138e-09 1.298
1136679 122.5 1.992e-09 1.409
1136680 123.0 1.857e-09 1.198
1136681 123.5 1.731e-09 1.338
1136682 124.0 1.613e-09 1.146
1136683 124.5 1.504e-09 1.069
1136684 125.0 1.402e-09 0.975
1136685 125.5 1.31e-09 1.14
1136686 126.0 1.227e-09 1.157
1136687 126.5 1.15e-09 1.231
1136688 127.0 1.077e-09 1.334
1136689 127.5 1.009e-09 1.456
1136690 128.0 9.451e-10 1.565
1136691 128.5 8.854e-10 1.793
1136692 129.0 8.295e-10 1.681
1136693 129.5 7.772e-10 1.521
1136694 130.0 7.281e-10 1.47
1136695 130.5 6.839e-10 1.27
1136696 131.0 6.437e-10 1.566
1136697 131.5 6.059e-10 1.737
1136698 132.0 5.703e-10 1.976
1136699 132.5 5.368e-10 1.777
1136700 133.0 5.053e-10 1.738
1136701 133.5 4.757e-10 1.518
1136702 134.0 4.478e-10 1.339
1136703 134.5 4.215e-10 1.406
1136704 135.0 3.968e-10 1.156
1136705 135.5 3.739e-10 1.009
1136706 136.0 3.527e-10 1.097
1136707 136.5 3.327e-10 1.138
1136708 137.0 3.139e-10 0.942
1136709 137.5 2.961e-10 1.309
1136710 138.0 2.793e-10 1.171
1136711 138.5 2.635e-10 1.165
1136712 139.0 2.485e-10 1.074
1136713 139.5 2.344e-10 0.79
1136714 140.0 2.212e-10 0.876
1136715 140.5 2.089e-10 0.823
1136716 141.0 1.976e-10 0.888
1136717 141.5 1.869e-10 1.013
1136718 142.0 1.768e-10 0.898
1136719 142.5 1.672e-10 1.012
1136720 143.0 1.582e-10 1.026
1136721 143.5 1.496e-10 1.243
1136722 144.0 1.415e-10 1.277
1136723 144.5 1.339e-10 1.28
1136724 145.0 1.266e-10 1.216
1136725 145.5 1.199e-10 1.329
1136726 146.0 1.137e-10 1.473
1136727 146.5 1.078e-10 1.662
1136728 147.0 1.022e-10 1.754
1136729 147.5 9.686e-11 1.635
1136730 148.0 9.182e-11 1.346
1136731 148.5 8.705e-11 1.314
1136732 149.0 8.252e-11 1.28
1136733 149.5 7.823e-11 1.273
1136734 150.0 7.416e-11 1.161
1136735 150.5 7.037e-11 1.461
1136736 151.0 6.681e-11 1.297
1136737 151.5 6.344e-11 1.309
1136738 152.0 6.023e-11 1.62
1136739 152.5 5.719e-11 1.837
1136740 153.0 5.43e-11 1.83
1136741 153.5 5.156e-11 1.804
1136742 154.0 4.896e-11 1.656
1136743 154.5 4.649e-11 1.651
1136744 155.0 4.414e-11 1.342
1136745 155.5 4.194e-11 1.244
1136746 156.0 3.987e-11 1.293
1136747 156.5 3.79e-11 1.328
1136748 157.0 3.603e-11 1.501
1136749 157.5 3.425e-11 1.467
1136750 158.0 3.256e-11 1.409
1136751 158.5 3.095e-11 1.283
1136752 159.0 2.942e-11 1.215
1136753 159.5 2.797e-11 1.18
1136754 160.0 2.659e-11 1.058
1136755 160.5 2.531e-11 1.18
1136756 161.0 2.41e-11 1.03
1136757 161.5 2.295e-11 1.314
1136758 162.0 2.185e-11 1.403
1136759 162.5 2.081e-11 1.573
1136760 163.0 1.982e-11 1.463
1136761 163.5 1.887e-11 1.686
1136762 164.0 1.797e-11 1.527
1136763 164.5 1.712e-11 1.441
1136764 165.0 1.63e-11 1.423
1136765 165.5 1.554e-11 1.291
1136766 166.0 1.482e-11 1.254
1136767 166.5 1.414e-11 1.136
1136768 167.0 1.348e-11 1.234
1136769 167.5 1.286e-11 1.314
1136770 168.0 1.227e-11 1.329
1136771 168.5 1.17e-11 1.433
1136772 169.0 1.116e-11 1.474
1136773 169.5 1.065e-11 1.4
1136774 170.0 1.016e-11 1.41
1136775 170.5 9.699e-12 1.496
1136776 171.0 9.269e-12 1.336
1136777 171.5 8.858e-12 1.364
1136778 172.0 8.466e-12 1.328
1136779 172.5 8.092e-12 1.012
1136780 173.0 7.734e-12 0.785
1136781 173.5 7.393e-12 0.809
1136782 174.0 7.067e-12 0.899
1136783 174.5 6.755e-12 0.83
1136784 175.0 6.457e-12 0.902
1136785 175.5 6.178e-12 0.708
1136786 176.0 5.915e-12 0.614
1136787 176.5 5.663e-12 0.621
1136788 177.0 5.422e-12 0.568
1136789 177.5 5.191e-12 0.682
1136790 178.0 4.97e-12 0.784
1136791 178.5 4.759e-12 0.793
1136792 179.0 4.557e-12 0.777
1136793 179.5 4.364e-12 0.719
1136794 180.0 4.179e-12 0.732
1136795 180.5 4.008e-12 0.733
1136796 181.0 3.85e-12 0.894
1136797 181.5 3.697e-12 1.187
1136798 182.0 3.551e-12 1.048
1136799 182.5 3.41e-12 1.112
1136800 183.0 3.276e-12 0.902
1136801 183.5 3.146e-12 0.939
1136802 184.0 3.022e-12 0.977
1136803 184.5 2.903e-12 0.868
1136804 185.0 2.788e-12 0.906
1136805 185.5 2.678e-12 0.997
1136806 186.0 2.574e-12 1.231
1136807 186.5 2.473e-12 1.33
1136808 187.0 2.377e-12 1.213
1136809 187.5 2.284e-12 1.155
1136810 188.0 2.195e-12 1.385
1136811 188.5 2.109e-12 1.402
1136812 189.0 2.027e-12 1.307
1136813 189.5 1.948e-12 1.363
1136814 190.0 1.873e-12 1.21
1136815 190.5 1.801e-12 1.355
1136816 191.0 1.734e-12 1.177
1136817 191.5 1.669e-12 1.109
1136818 192.0 1.606e-12 1.21
1136819 192.5 1.546e-12 1.131
1136820 193.0 1.488e-12 1.266
1136821 193.5 1.433e-12 1.336
1136822 194.0 1.379e-12 1.306
1136823 194.5 1.328e-12 1.425
1136824 195.0 1.278e-12 1.486
1136825 195.5 1.232e-12 1.643
1136826 196.0 1.188e-12 1.781
1136827 196.5 1.146e-12 1.587
1136828 197.0 1.105e-12 1.638
1136829 197.5 1.066e-12 1.688
1136830 198.0 1.028e-12 1.553
1136831 198.5 9.921e-13 1.598
1136832 199.0 9.57e-13 1.615
1136833 199.5 9.232e-13 1.391
1136834 200.0 8.906e-13 1.674
