 HgtMOLA Denkgm3 DensP
175638 0.0 0.01466 1.002
175639 0.5 0.01394 1.001
175640 1.0 0.01327 1.01
175641 1.5 0.01274 1.013
175642 2.0 0.01223 1.014
175643 2.5 0.01171 1.001
175644 3.0 0.01122 0.998
175645 3.5 0.01073 0.999
175646 4.0 0.01027 1.001
175647 4.5 0.00982 1.007
175648 5.0 0.009393 1.0
175649 5.5 0.008985 0.994
175650 6.0 0.008594 0.986
175651 6.5 0.008223 0.99
175652 7.0 0.007868 0.993
175653 7.5 0.00753 0.986
175654 8.0 0.007206 0.981
175655 8.5 0.006897 0.973
175656 9.0 0.006602 0.986
175657 9.5 0.006318 0.988
175658 10.0 0.006047 0.988
175659 10.5 0.005785 0.979
175660 11.0 0.005535 0.976
175661 11.5 0.005295 0.967
175662 12.0 0.005067 0.965
175663 12.5 0.004848 0.948
175664 13.0 0.004639 0.977
175665 13.5 0.004439 0.983
175666 14.0 0.004248 0.974
175667 14.5 0.004065 0.979
175668 15.0 0.003891 0.983
175669 15.5 0.003712 0.975
175670 16.0 0.003541 0.975
175671 16.5 0.003379 0.963
175672 17.0 0.003224 0.954
175673 17.5 0.003076 0.947
175674 18.0 0.002935 0.958
175675 18.5 0.002801 0.964
175676 19.0 0.002672 0.965
175677 19.5 0.00255 0.997
175678 20.0 0.002434 0.997
175679 20.5 0.002313 0.999
175680 21.0 0.002198 0.997
175681 21.5 0.002089 0.994
175682 22.0 0.001985 0.981
175683 22.5 0.001887 0.972
175684 23.0 0.001793 0.973
175685 23.5 0.001704 0.973
175686 24.0 0.00162 0.989
175687 24.5 0.00154 0.995
175688 25.0 0.001464 1.001
175689 25.5 0.001386 0.982
175690 26.0 0.001313 0.998
175691 26.5 0.001244 1.0
175692 27.0 0.001178 1.008
175693 27.5 0.001116 1.012
175694 28.0 0.001057 0.99
175695 28.5 0.001001 1.016
175696 29.0 0.0009483 1.006
175697 29.5 0.0008984 1.025
175698 30.0 0.000851 1.034
175699 30.5 0.0008045 1.039
175700 31.0 0.0007606 1.018
175701 31.5 0.0007191 1.015
175702 32.0 0.0006798 1.039
175703 32.5 0.0006427 1.035
175704 33.0 0.0006077 1.06
175705 33.5 0.0005745 1.059
175706 34.0 0.0005432 1.048
175707 34.5 0.0005136 1.054
175708 35.0 0.0004856 1.029
175709 35.5 0.0004579 1.035
175710 36.0 0.0004319 0.984
175711 36.5 0.0004073 0.986
175712 37.0 0.0003842 0.99
175713 37.5 0.0003624 1.011
175714 38.0 0.0003419 0.975
175715 38.5 0.0003226 0.992
175716 39.0 0.0003043 1.007
175717 39.5 0.0002872 0.998
175718 40.0 0.000271 0.984
175719 40.5 0.000254 0.985
175720 41.0 0.0002381 0.974
175721 41.5 0.0002232 0.948
175722 42.0 0.0002093 0.961
175723 42.5 0.0001962 0.96
175724 43.0 0.000184 0.924
175725 43.5 0.0001725 0.928
175726 44.0 0.0001618 0.93
175727 44.5 0.0001517 0.962
175728 45.0 0.0001423 1.005
175729 45.5 0.0001322 1.036
175730 46.0 0.0001228 1.045
175731 46.5 0.0001141 1.023
175732 47.0 0.000106 1.017
175733 47.5 9.848e-05 1.024
175734 48.0 9.15e-05 1.065
175735 48.5 8.501e-05 1.052
175736 49.0 7.899e-05 1.05
175737 49.5 7.339e-05 1.05
175738 50.0 6.82e-05 1.031
175739 50.5 6.294e-05 1.058
175740 51.0 5.809e-05 1.089
175741 51.5 5.362e-05 1.079
175742 52.0 4.949e-05 1.084
175743 52.5 4.568e-05 1.08
175744 53.0 4.216e-05 1.061
175745 53.5 3.892e-05 1.039
175746 54.0 3.592e-05 1.042
175747 54.5 3.316e-05 1.059
175748 55.0 3.061e-05 1.071
175749 55.5 2.859e-05 1.079
175750 56.0 2.67e-05 1.051
175751 56.5 2.494e-05 1.083
175752 57.0 2.33e-05 1.067
175753 57.5 2.177e-05 1.047
175754 58.0 2.033e-05 1.054
175755 58.5 1.899e-05 1.067
175756 59.0 1.774e-05 1.146
175757 59.5 1.657e-05 1.144
175758 60.0 1.548e-05 1.191
175759 60.5 1.454e-05 1.18
175760 61.0 1.366e-05 1.178
175761 61.5 1.283e-05 1.226
175762 62.0 1.205e-05 1.177
175763 62.5 1.132e-05 1.08
175764 63.0 1.064e-05 1.028
175765 63.5 9.99e-06 1.083
175766 64.0 9.385e-06 1.122
175767 64.5 8.816e-06 1.102
175768 65.0 8.297e-06 1.108
175769 65.5 7.774e-06 1.101
175770 66.0 7.285e-06 1.126
175771 66.5 6.827e-06 1.14
175772 67.0 6.398e-06 1.17
175773 67.5 5.996e-06 1.148
175774 68.0 5.619e-06 1.12
175775 68.5 5.267e-06 1.116
175776 69.0 4.936e-06 1.15
175777 69.5 4.627e-06 1.188
175778 70.0 4.352e-06 1.218
175779 70.5 4.07e-06 1.196
175780 71.0 3.806e-06 1.184
175781 71.5 3.559e-06 1.195
175782 72.0 3.328e-06 1.201
175783 72.5 3.112e-06 1.236
175784 73.0 2.911e-06 1.128
175785 73.5 2.722e-06 1.035
175786 74.0 2.546e-06 1.101
175787 74.5 2.381e-06 1.026
175788 75.0 2.226e-06 0.981
175789 75.5 2.07e-06 0.915
175790 76.0 1.925e-06 0.91
175791 76.5 1.791e-06 0.991
175792 77.0 1.666e-06 0.989
175793 77.5 1.551e-06 0.949
175794 78.0 1.444e-06 0.869
175795 78.5 1.345e-06 0.851
175796 79.0 1.253e-06 0.802
175797 79.5 1.168e-06 0.957
175798 80.0 1.089e-06 0.93
175799 80.5 1.017e-06 0.944
175800 81.0 9.512e-07 0.906
175801 81.5 8.895e-07 0.899
175802 82.0 8.319e-07 0.902
175803 82.5 7.78e-07 0.809
175804 83.0 7.276e-07 0.733
175805 83.5 6.805e-07 0.787
175806 84.0 6.364e-07 0.832
175807 84.5 5.953e-07 0.923
175808 85.0 5.568e-07 0.915
175809 85.5 5.2e-07 0.893
175810 86.0 4.85e-07 0.86
175811 86.5 4.524e-07 0.849
175812 87.0 4.22e-07 0.939
175813 87.5 3.936e-07 0.85
175814 88.0 3.672e-07 0.839
175815 88.5 3.425e-07 0.858
175816 89.0 3.195e-07 0.844
175817 89.5 2.981e-07 0.842
175818 90.0 2.781e-07 0.853
175819 90.5 2.589e-07 0.826
175820 91.0 2.407e-07 0.885
175821 91.5 2.237e-07 0.862
175822 92.0 2.08e-07 0.807
175823 92.5 1.933e-07 0.85
175824 93.0 1.797e-07 0.835
175825 93.5 1.67e-07 0.742
175826 94.0 1.553e-07 0.717
175827 94.5 1.444e-07 0.828
175828 95.0 1.342e-07 0.84
175829 95.5 1.246e-07 0.908
175830 96.0 1.155e-07 1.011
175831 96.5 1.071e-07 1.051
175832 97.0 9.93e-08 1.075
175833 97.5 9.207e-08 1.132
175834 98.0 8.538e-08 1.03
175835 98.5 7.917e-08 1.047
175836 99.0 7.341e-08 1.129
175837 99.5 6.808e-08 1.136
175838 100.0 6.314e-08 1.008
175839 100.5 5.852e-08 0.985
175840 101.0 5.421e-08 1.032
175841 101.5 5.022e-08 0.933
175842 102.0 4.652e-08 0.681
175843 102.5 4.31e-08 0.579
175844 103.0 3.992e-08 0.402
175845 103.5 3.698e-08 0.315
175846 104.0 3.426e-08 0.219
