 HgtMOLA Denkgm3 DensP
1525805 0.0 0.01466 1.016
1525806 0.5 0.01394 1.018
1525807 1.0 0.01327 1.017
1525808 1.5 0.01274 1.023
1525809 2.0 0.01223 1.011
1525810 2.5 0.01171 1.0
1525811 3.0 0.01122 0.998
1525812 3.5 0.01073 0.992
1525813 4.0 0.01027 0.993
1525814 4.5 0.00982 0.998
1525815 5.0 0.009393 1.002
1525816 5.5 0.008985 1.008
1525817 6.0 0.008594 1.015
1525818 6.5 0.008223 1.01
1525819 7.0 0.007868 1.011
1525820 7.5 0.00753 1.014
1525821 8.0 0.007206 1.015
1525822 8.5 0.006897 1.015
1525823 9.0 0.006602 1.015
1525824 9.5 0.006318 1.006
1525825 10.0 0.006047 1.007
1525826 10.5 0.005785 1.019
1525827 11.0 0.005535 1.019
1525828 11.5 0.005295 1.021
1525829 12.0 0.005067 1.018
1525830 12.5 0.004848 1.024
1525831 13.0 0.004639 1.023
1525832 13.5 0.004439 1.004
1525833 14.0 0.004248 1.015
1525834 14.5 0.004065 1.018
1525835 15.0 0.003891 1.027
1525836 15.5 0.003712 1.016
1525837 16.0 0.003541 1.012
1525838 16.5 0.003379 1.03
1525839 17.0 0.003224 1.001
1525840 17.5 0.003076 1.015
1525841 18.0 0.002935 1.004
1525842 18.5 0.002801 0.999
1525843 19.0 0.002672 0.987
1525844 19.5 0.00255 0.977
1525845 20.0 0.002434 0.98
1525846 20.5 0.002313 0.979
1525847 21.0 0.002198 0.97
1525848 21.5 0.002089 0.98
1525849 22.0 0.001985 0.966
1525850 22.5 0.001887 0.973
1525851 23.0 0.001793 0.972
1525852 23.5 0.001704 0.982
1525853 24.0 0.00162 0.979
1525854 24.5 0.00154 0.99
1525855 25.0 0.001464 0.996
1525856 25.5 0.001386 0.994
1525857 26.0 0.001313 0.989
1525858 26.5 0.001244 0.989
1525859 27.0 0.001178 0.998
1525860 27.5 0.001116 0.987
1525861 28.0 0.001057 0.975
1525862 28.5 0.001001 0.972
1525863 29.0 0.0009483 0.991
1525864 29.5 0.0008984 1.001
1525865 30.0 0.000851 0.999
1525866 30.5 0.0008045 1.027
1525867 31.0 0.0007606 1.005
1525868 31.5 0.0007191 0.982
1525869 32.0 0.0006798 0.983
1525870 32.5 0.0006427 0.989
1525871 33.0 0.0006077 1.007
1525872 33.5 0.0005745 0.997
1525873 34.0 0.0005432 0.946
1525874 34.5 0.0005136 0.951
1525875 35.0 0.0004856 0.97
1525876 35.5 0.0004579 0.932
1525877 36.0 0.0004319 0.964
1525878 36.5 0.0004073 0.98
1525879 37.0 0.0003842 0.973
1525880 37.5 0.0003624 0.966
1525881 38.0 0.0003419 0.988
1525882 38.5 0.0003226 0.989
1525883 39.0 0.0003043 0.987
1525884 39.5 0.0002872 0.973
1525885 40.0 0.000271 0.977
1525886 40.5 0.000254 0.956
1525887 41.0 0.0002381 0.946
1525888 41.5 0.0002232 0.925
1525889 42.0 0.0002093 0.932
1525890 42.5 0.0001962 0.948
1525891 43.0 0.000184 0.972
1525892 43.5 0.0001725 1.006
1525893 44.0 0.0001618 1.018
1525894 44.5 0.0001517 1.028
1525895 45.0 0.0001423 0.974
1525896 45.5 0.0001322 0.964
1525897 46.0 0.0001228 0.941
1525898 46.5 0.0001141 0.958
1525899 47.0 0.000106 0.937
1525900 47.5 9.848e-05 0.97
1525901 48.0 9.15e-05 0.95
1525902 48.5 8.501e-05 0.973
1525903 49.0 7.899e-05 1.003
1525904 49.5 7.339e-05 1.017
1525905 50.0 6.82e-05 1.01
1525906 50.5 6.294e-05 0.992
1525907 51.0 5.809e-05 1.015
1525908 51.5 5.362e-05 0.983
1525909 52.0 4.949e-05 0.959
1525910 52.5 4.568e-05 0.943
1525911 53.0 4.216e-05 1.023
1525912 53.5 3.892e-05 0.991
1525913 54.0 3.592e-05 0.983
1525914 54.5 3.316e-05 0.948
1525915 55.0 3.061e-05 0.972
1525916 55.5 2.859e-05 0.956
1525917 56.0 2.67e-05 0.98
1525918 56.5 2.494e-05 1.024
1525919 57.0 2.33e-05 1.04
1525920 57.5 2.177e-05 1.012
1525921 58.0 2.033e-05 1.027
1525922 58.5 1.899e-05 1.058
1525923 59.0 1.774e-05 1.078
1525924 59.5 1.657e-05 1.049
1525925 60.0 1.548e-05 1.014
1525926 60.5 1.454e-05 1.015
1525927 61.0 1.366e-05 1.046
1525928 61.5 1.283e-05 1.059
1525929 62.0 1.205e-05 1.048
1525930 62.5 1.132e-05 1.047
1525931 63.0 1.064e-05 1.055
1525932 63.5 9.99e-06 1.049
1525933 64.0 9.385e-06 1.093
1525934 64.5 8.816e-06 1.095
1525935 65.0 8.297e-06 1.108
1525936 65.5 7.774e-06 1.056
1525937 66.0 7.285e-06 1.075
1525938 66.5 6.827e-06 1.067
1525939 67.0 6.398e-06 1.015
1525940 67.5 5.996e-06 1.019
1525941 68.0 5.619e-06 1.036
1525942 68.5 5.267e-06 1.015
1525943 69.0 4.936e-06 1.026
1525944 69.5 4.627e-06 1.002
1525945 70.0 4.352e-06 1.006
1525946 70.5 4.07e-06 0.935
1525947 71.0 3.806e-06 0.894
1525948 71.5 3.559e-06 0.899
1525949 72.0 3.328e-06 0.933
1525950 72.5 3.112e-06 0.982
1525951 73.0 2.911e-06 0.983
1525952 73.5 2.722e-06 0.923
1525953 74.0 2.546e-06 0.911
1525954 74.5 2.381e-06 0.834
1525955 75.0 2.226e-06 0.819
1525956 75.5 2.07e-06 0.832
1525957 76.0 1.925e-06 0.814
1525958 76.5 1.791e-06 0.805
1525959 77.0 1.666e-06 0.721
1525960 77.5 1.551e-06 0.634
1525961 78.0 1.444e-06 0.654
1525962 78.5 1.345e-06 0.574
1525963 79.0 1.253e-06 0.592
1525964 79.5 1.168e-06 0.59
1525965 80.0 1.089e-06 0.611
1525966 80.5 1.017e-06 0.647
1525967 81.0 9.512e-07 0.598
1525968 81.5 8.895e-07 0.595
1525969 82.0 8.319e-07 0.647
1525970 82.5 7.78e-07 0.672
1525971 83.0 7.276e-07 0.564
1525972 83.5 6.805e-07 0.619
1525973 84.0 6.364e-07 0.627
1525974 84.5 5.953e-07 0.698
1525975 85.0 5.568e-07 0.547
1525976 85.5 5.2e-07 0.499
1525977 86.0 4.85e-07 0.449
1525978 86.5 4.524e-07 0.432
1525979 87.0 4.22e-07 0.442
1525980 87.5 3.936e-07 0.409
1525981 88.0 3.672e-07 0.383
1525982 88.5 3.425e-07 0.365
1525983 89.0 3.195e-07 0.335
1525984 89.5 2.981e-07 0.517
1525985 90.0 2.781e-07 0.6
1525986 90.5 2.589e-07 0.533
1525987 91.0 2.407e-07 0.703
1525988 91.5 2.237e-07 0.648
1525989 92.0 2.08e-07 0.644
1525990 92.5 1.933e-07 0.622
1525991 93.0 1.797e-07 0.612
1525992 93.5 1.67e-07 0.817
1525993 94.0 1.553e-07 0.93
1525994 94.5 1.444e-07 0.999
1525995 95.0 1.342e-07 1.068
1525996 95.5 1.246e-07 1.093
1525997 96.0 1.155e-07 0.935
1525998 96.5 1.071e-07 1.054
1525999 97.0 9.93e-08 0.93
1526000 97.5 9.207e-08 0.893
1526001 98.0 8.538e-08 0.877
1526002 98.5 7.917e-08 0.927
1526003 99.0 7.341e-08 0.84
1526004 99.5 6.808e-08 0.79
1526005 100.0 6.314e-08 0.753
1526006 100.5 5.852e-08 0.716
1526007 101.0 5.421e-08 0.634
1526008 101.5 5.022e-08 0.648
1526009 102.0 4.652e-08 0.57
1526010 102.5 4.31e-08 0.595
1526011 103.0 3.992e-08 0.671
1526012 103.5 3.698e-08 0.701
1526013 104.0 3.426e-08 0.567
1526014 104.5 3.174e-08 0.601
1526015 105.0 2.94e-08 0.806
1526016 105.5 2.719e-08 0.879
1526017 106.0 2.511e-08 0.794
1526018 106.5 2.318e-08 0.875
1526019 107.0 2.141e-08 0.914
1526020 107.5 1.977e-08 1.074
1526021 108.0 1.825e-08 1.037
1526022 108.5 1.686e-08 1.182
1526023 109.0 1.557e-08 1.231
1526024 109.5 1.438e-08 1.152
