 HgtMOLA Denkgm3 DensP
784757 0.0 0.01466 0.979
784758 0.5 0.01394 0.977
784759 1.0 0.01327 0.977
784760 1.5 0.01274 0.98
784761 2.0 0.01223 0.975
784762 2.5 0.01171 0.956
784763 3.0 0.01122 0.952
784764 3.5 0.01073 0.957
784765 4.0 0.01027 0.954
784766 4.5 0.00982 0.964
784767 5.0 0.009393 0.975
784768 5.5 0.008985 0.976
784769 6.0 0.008594 0.967
784770 6.5 0.008223 0.967
784771 7.0 0.007868 0.969
784772 7.5 0.00753 0.984
784773 8.0 0.007206 0.978
784774 8.5 0.006897 0.966
784775 9.0 0.006602 0.975
784776 9.5 0.006318 0.984
784777 10.0 0.006047 0.975
784778 10.5 0.005785 0.976
784779 11.0 0.005535 0.978
784780 11.5 0.005295 0.975
784781 12.0 0.005067 0.969
784782 12.5 0.004848 0.967
784783 13.0 0.004639 0.972
784784 13.5 0.004439 0.971
784785 14.0 0.004248 0.975
784786 14.5 0.004065 0.989
784787 15.0 0.003891 0.979
784788 15.5 0.003712 0.977
784789 16.0 0.003541 0.98
784790 16.5 0.003379 0.995
784791 17.0 0.003224 1.009
784792 17.5 0.003076 1.024
784793 18.0 0.002935 1.017
784794 18.5 0.002801 1.018
784795 19.0 0.002672 1.006
784796 19.5 0.00255 1.005
784797 20.0 0.002434 1.007
784798 20.5 0.002313 1.001
784799 21.0 0.002198 0.999
784800 21.5 0.002089 1.002
784801 22.0 0.001985 0.997
784802 22.5 0.001887 1.006
784803 23.0 0.001793 1.019
784804 23.5 0.001704 1.035
784805 24.0 0.00162 1.046
784806 24.5 0.00154 1.045
784807 25.0 0.001464 1.06
784808 25.5 0.001386 1.059
784809 26.0 0.001313 1.073
784810 26.5 0.001244 1.05
784811 27.0 0.001178 1.051
784812 27.5 0.001116 1.02
784813 28.0 0.001057 1.018
784814 28.5 0.001001 1.027
784815 29.0 0.0009483 1.032
784816 29.5 0.0008984 1.01
784817 30.0 0.000851 1.022
784818 30.5 0.0008045 1.018
784819 31.0 0.0007606 1.017
784820 31.5 0.0007191 1.019
784821 32.0 0.0006798 1.04
784822 32.5 0.0006427 1.055
784823 33.0 0.0006077 1.071
784824 33.5 0.0005745 1.075
784825 34.0 0.0005432 1.08
784826 34.5 0.0005136 1.072
784827 35.0 0.0004856 1.087
784828 35.5 0.0004579 1.083
784829 36.0 0.0004319 1.063
784830 36.5 0.0004073 1.085
784831 37.0 0.0003842 1.094
784832 37.5 0.0003624 1.083
784833 38.0 0.0003419 1.085
784834 38.5 0.0003226 1.093
784835 39.0 0.0003043 1.116
784836 39.5 0.0002872 1.091
784837 40.0 0.000271 1.064
784838 40.5 0.000254 1.035
784839 41.0 0.0002381 0.989
784840 41.5 0.0002232 0.955
784841 42.0 0.0002093 0.929
784842 42.5 0.0001962 0.962
784843 43.0 0.000184 0.969
784844 43.5 0.0001725 0.968
784845 44.0 0.0001618 0.963
784846 44.5 0.0001517 0.964
784847 45.0 0.0001423 0.972
784848 45.5 0.0001322 0.995
784849 46.0 0.0001228 0.95
784850 46.5 0.0001141 0.96
784851 47.0 0.000106 0.949
784852 47.5 9.848e-05 0.959
784853 48.0 9.15e-05 0.943
784854 48.5 8.501e-05 0.914
784855 49.0 7.899e-05 0.924
784856 49.5 7.339e-05 0.945
784857 50.0 6.82e-05 0.897
784858 50.5 6.294e-05 0.897
784859 51.0 5.809e-05 0.939
784860 51.5 5.362e-05 0.96
784861 52.0 4.949e-05 0.99
784862 52.5 4.568e-05 0.98
784863 53.0 4.216e-05 0.968
784864 53.5 3.892e-05 0.991
784865 54.0 3.592e-05 0.981
784866 54.5 3.316e-05 0.99
784867 55.0 3.061e-05 0.961
784868 55.5 2.859e-05 0.966
784869 56.0 2.67e-05 0.997
784870 56.5 2.494e-05 1.008
784871 57.0 2.33e-05 0.989
784872 57.5 2.177e-05 0.959
784873 58.0 2.033e-05 0.942
784874 58.5 1.899e-05 0.966
784875 59.0 1.774e-05 0.938
784876 59.5 1.657e-05 0.974
784877 60.0 1.548e-05 0.979
784878 60.5 1.454e-05 0.972
784879 61.0 1.366e-05 0.951
784880 61.5 1.283e-05 0.952
784881 62.0 1.205e-05 0.904
784882 62.5 1.132e-05 0.894
784883 63.0 1.064e-05 0.956
784884 63.5 9.99e-06 0.941
784885 64.0 9.385e-06 0.915
784886 64.5 8.816e-06 0.93
784887 65.0 8.297e-06 0.907
784888 65.5 7.774e-06 0.894
784889 66.0 7.285e-06 0.946
784890 66.5 6.827e-06 0.92
784891 67.0 6.398e-06 0.927
784892 67.5 5.996e-06 0.966
784893 68.0 5.619e-06 1.034
784894 68.5 5.267e-06 0.998
784895 69.0 4.936e-06 1.026
784896 69.5 4.627e-06 1.031
784897 70.0 4.352e-06 1.108
784898 70.5 4.07e-06 1.176
784899 71.0 3.806e-06 1.214
784900 71.5 3.559e-06 1.167
784901 72.0 3.328e-06 1.067
784902 72.5 3.112e-06 1.041
784903 73.0 2.911e-06 1.066
784904 73.5 2.722e-06 1.106
784905 74.0 2.546e-06 1.107
784906 74.5 2.381e-06 1.12
784907 75.0 2.226e-06 1.107
784908 75.5 2.07e-06 1.122
784909 76.0 1.925e-06 1.021
784910 76.5 1.791e-06 1.076
784911 77.0 1.666e-06 1.017
784912 77.5 1.551e-06 1.019
