 HgtMOLA Denkgm3 DensP
1531018 0.0 0.01466 1.039
1531019 0.5 0.01394 1.041
1531020 1.0 0.01327 1.04
1531021 1.5 0.01274 1.04
1531022 2.0 0.01223 1.042
1531023 2.5 0.01171 1.039
1531024 3.0 0.01122 1.039
1531025 3.5 0.01073 1.034
1531026 4.0 0.01027 1.031
1531027 4.5 0.00982 1.025
1531028 5.0 0.009393 1.03
1531029 5.5 0.008985 1.023
1531030 6.0 0.008594 1.024
1531031 6.5 0.008223 1.015
1531032 7.0 0.007868 1.016
1531033 7.5 0.00753 1.009
1531034 8.0 0.007206 1.012
1531035 8.5 0.006897 1.003
1531036 9.0 0.006602 1.001
1531037 9.5 0.006318 0.994
1531038 10.0 0.006047 0.999
1531039 10.5 0.005785 0.991
1531040 11.0 0.005535 0.986
1531041 11.5 0.005295 0.984
1531042 12.0 0.005067 0.976
1531043 12.5 0.004848 0.975
1531044 13.0 0.004639 0.98
1531045 13.5 0.004439 0.982
1531046 14.0 0.004248 0.97
1531047 14.5 0.004065 0.971
1531048 15.0 0.003891 0.963
1531049 15.5 0.003712 0.965
1531050 16.0 0.003541 0.968
1531051 16.5 0.003379 0.969
1531052 17.0 0.003224 0.968
1531053 17.5 0.003076 0.968
1531054 18.0 0.002935 0.962
1531055 18.5 0.002801 0.959
1531056 19.0 0.002672 0.981
1531057 19.5 0.00255 0.978
1531058 20.0 0.002434 0.977
1531059 20.5 0.002313 0.972
1531060 21.0 0.002198 0.963
1531061 21.5 0.002089 0.95
1531062 22.0 0.001985 0.954
1531063 22.5 0.001887 0.961
1531064 23.0 0.001793 0.951
1531065 23.5 0.001704 0.954
1531066 24.0 0.00162 0.954
1531067 24.5 0.00154 0.985
1531068 25.0 0.001464 1.007
1531069 25.5 0.001386 0.994
1531070 26.0 0.001313 0.975
1531071 26.5 0.001244 0.972
1531072 27.0 0.001178 0.99
1531073 27.5 0.001116 0.983
1531074 28.0 0.001057 0.967
1531075 28.5 0.001001 0.994
1531076 29.0 0.0009483 1.023
1531077 29.5 0.0008984 1.022
1531078 30.0 0.000851 1.015
1531079 30.5 0.0008045 1.013
1531080 31.0 0.0007606 1.033
1531081 31.5 0.0007191 1.038
1531082 32.0 0.0006798 1.026
1531083 32.5 0.0006427 1.017
1531084 33.0 0.0006077 1.029
1531085 33.5 0.0005745 1.026
1531086 34.0 0.0005432 1.049
1531087 34.5 0.0005136 1.04
1531088 35.0 0.0004856 1.05
1531089 35.5 0.0004579 1.065
1531090 36.0 0.0004319 1.041
1531091 36.5 0.0004073 1.05
1531092 37.0 0.0003842 1.047
1531093 37.5 0.0003624 1.056
1531094 38.0 0.0003419 1.041
1531095 38.5 0.0003226 1.046
1531096 39.0 0.0003043 1.04
1531097 39.5 0.0002872 1.033
1531098 40.0 0.000271 0.993
1531099 40.5 0.000254 0.995
1531100 41.0 0.0002381 1.008
1531101 41.5 0.0002232 1.033
1531102 42.0 0.0002093 1.056
1531103 42.5 0.0001962 1.03
1531104 43.0 0.000184 1.003
1531105 43.5 0.0001725 0.992
1531106 44.0 0.0001618 0.995
1531107 44.5 0.0001517 0.979
1531108 45.0 0.0001423 0.967
1531109 45.5 0.0001322 0.964
1531110 46.0 0.0001228 0.949
1531111 46.5 0.0001141 0.948
1531112 47.0 0.000106 0.954
1531113 47.5 9.848e-05 1.001
1531114 48.0 9.15e-05 1.009
1531115 48.5 8.501e-05 0.985
1531116 49.0 7.899e-05 0.953
1531117 49.5 7.339e-05 0.936
