 HgtMOLA Denkgm3 DensP
1935226 0.0 0.01466 1.014
1935227 0.5 0.01394 1.007
1935228 1.0 0.01327 1.001
1935229 1.5 0.01274 1.011
1935230 2.0 0.01223 1.012
1935231 2.5 0.01171 1.005
1935232 3.0 0.01122 1.006
1935233 3.5 0.01073 1.007
1935234 4.0 0.01027 1.002
1935235 4.5 0.00982 0.996
1935236 5.0 0.009393 1.003
1935237 5.5 0.008985 0.998
1935238 6.0 0.008594 1.0
1935239 6.5 0.008223 1.005
1935240 7.0 0.007868 0.992
1935241 7.5 0.00753 0.983
1935242 8.0 0.007206 0.984
1935243 8.5 0.006897 0.978
1935244 9.0 0.006602 0.977
1935245 9.5 0.006318 0.977
1935246 10.0 0.006047 0.975
1935247 10.5 0.005785 0.964
1935248 11.0 0.005535 0.971
1935249 11.5 0.005295 0.969
1935250 12.0 0.005067 0.974
1935251 12.5 0.004848 0.948
1935252 13.0 0.004639 0.948
1935253 13.5 0.004439 0.945
1935254 14.0 0.004248 0.95
1935255 14.5 0.004065 0.952
1935256 15.0 0.003891 0.95
1935257 15.5 0.003712 0.953
1935258 16.0 0.003541 0.96
1935259 16.5 0.003379 0.954
1935260 17.0 0.003224 0.965
1935261 17.5 0.003076 0.967
1935262 18.0 0.002935 0.973
1935263 18.5 0.002801 0.974
1935264 19.0 0.002672 0.968
1935265 19.5 0.00255 0.983
1935266 20.0 0.002434 0.974
1935267 20.5 0.002313 0.963
1935268 21.0 0.002198 0.96
1935269 21.5 0.002089 0.955
1935270 22.0 0.001985 0.945
1935271 22.5 0.001887 0.933
1935272 23.0 0.001793 0.931
1935273 23.5 0.001704 0.937
1935274 24.0 0.00162 0.941
1935275 24.5 0.00154 0.939
1935276 25.0 0.001464 0.974
1935277 25.5 0.001386 0.969
1935278 26.0 0.001313 0.95
1935279 26.5 0.001244 0.949
1935280 27.0 0.001178 0.964
1935281 27.5 0.001116 0.985
1935282 28.0 0.001057 0.977
1935283 28.5 0.001001 0.98
1935284 29.0 0.0009483 0.965
1935285 29.5 0.0008984 0.962
1935286 30.0 0.000851 0.966
1935287 30.5 0.0008045 0.973
1935288 31.0 0.0007606 0.954
1935289 31.5 0.0007191 0.98
1935290 32.0 0.0006798 0.979
1935291 32.5 0.0006427 0.992
1935292 33.0 0.0006077 1.0
1935293 33.5 0.0005745 0.974
1935294 34.0 0.0005432 0.972
1935295 34.5 0.0005136 0.98
1935296 35.0 0.0004856 1.011
1935297 35.5 0.0004579 0.992
1935298 36.0 0.0004319 0.977
1935299 36.5 0.0004073 0.992
1935300 37.0 0.0003842 1.016
1935301 37.5 0.0003624 1.017
1935302 38.0 0.0003419 1.015
1935303 38.5 0.0003226 1.005
1935304 39.0 0.0003043 0.98
1935305 39.5 0.0002872 0.993
1935306 40.0 0.000271 1.027
1935307 40.5 0.000254 1.02
1935308 41.0 0.0002381 1.036
1935309 41.5 0.0002232 1.029
1935310 42.0 0.0002093 1.045
1935311 42.5 0.0001962 1.038
1935312 43.0 0.000184 1.031
1935313 43.5 0.0001725 0.988
1935314 44.0 0.0001618 0.988
1935315 44.5 0.0001517 0.975
1935316 45.0 0.0001423 0.991
1935317 45.5 0.0001322 1.015
1935318 46.0 0.0001228 1.013
1935319 46.5 0.0001141 1.0
1935320 47.0 0.000106 0.993
1935321 47.5 9.848e-05 0.991
1935322 48.0 9.15e-05 1.007
1935323 48.5 8.501e-05 0.996
1935324 49.0 7.899e-05 0.995
1935325 49.5 7.339e-05 1.043
1935326 50.0 6.82e-05 1.121
1935327 50.5 6.294e-05 1.111
