 HgtMOLA Denkgm3 DensP
1786455 0.0 0.01466 0.998
1786456 0.5 0.01394 1.0
1786457 1.0 0.01327 1.02
1786458 1.5 0.01274 1.013
1786459 2.0 0.01223 1.013
1786460 2.5 0.01171 1.016
1786461 3.0 0.01122 1.015
1786462 3.5 0.01073 1.017
1786463 4.0 0.01027 1.022
1786464 4.5 0.00982 1.029
1786465 5.0 0.009393 1.04
1786466 5.5 0.008985 1.029
1786467 6.0 0.008594 1.017
1786468 6.5 0.008223 1.011
1786469 7.0 0.007868 1.007
1786470 7.5 0.00753 1.003
1786471 8.0 0.007206 0.999
1786472 8.5 0.006897 0.993
1786473 9.0 0.006602 0.995
1786474 9.5 0.006318 1.0
1786475 10.0 0.006047 1.008
1786476 10.5 0.005785 1.005
1786477 11.0 0.005535 0.993
1786478 11.5 0.005295 0.99
1786479 12.0 0.005067 1.0
1786480 12.5 0.004848 0.993
1786481 13.0 0.004639 0.989
1786482 13.5 0.004439 0.981
1786483 14.0 0.004248 0.987
1786484 14.5 0.004065 0.989
1786485 15.0 0.003891 0.994
1786486 15.5 0.003712 0.999
1786487 16.0 0.003541 0.999
1786488 16.5 0.003379 1.004
1786489 17.0 0.003224 0.996
1786490 17.5 0.003076 0.993
1786491 18.0 0.002935 0.989
1786492 18.5 0.002801 0.994
1786493 19.0 0.002672 0.999
1786494 19.5 0.00255 0.994
1786495 20.0 0.002434 0.994
1786496 20.5 0.002313 1.001
1786497 21.0 0.002198 1.008
1786498 21.5 0.002089 1.019
1786499 22.0 0.001985 1.016
1786500 22.5 0.001887 1.015
1786501 23.0 0.001793 1.011
1786502 23.5 0.001704 1.015
1786503 24.0 0.00162 1.001
1786504 24.5 0.00154 1.019
1786505 25.0 0.001464 1.011
1786506 25.5 0.001386 1.03
1786507 26.0 0.001313 1.024
1786508 26.5 0.001244 1.016
1786509 27.0 0.001178 0.998
1786510 27.5 0.001116 1.008
1786511 28.0 0.001057 1.005
1786512 28.5 0.001001 1.015
1786513 29.0 0.0009483 1.024
1786514 29.5 0.0008984 1.0
1786515 30.0 0.000851 0.998
1786516 30.5 0.0008045 1.001
1786517 31.0 0.0007606 0.968
1786518 31.5 0.0007191 0.974
1786519 32.0 0.0006798 0.962
1786520 32.5 0.0006427 0.956
1786521 33.0 0.0006077 0.959
1786522 33.5 0.0005745 0.958
1786523 34.0 0.0005432 0.969
1786524 34.5 0.0005136 0.969
1786525 35.0 0.0004856 0.981
1786526 35.5 0.0004579 0.978
1786527 36.0 0.0004319 0.981
1786528 36.5 0.0004073 0.973
1786529 37.0 0.0003842 0.97
1786530 37.5 0.0003624 1.002
1786531 38.0 0.0003419 0.992
1786532 38.5 0.0003226 1.01
1786533 39.0 0.0003043 0.989
1786534 39.5 0.0002872 0.994
1786535 40.0 0.000271 0.992
1786536 40.5 0.000254 0.982
1786537 41.0 0.0002381 0.993
1786538 41.5 0.0002232 0.985
1786539 42.0 0.0002093 0.99
1786540 42.5 0.0001962 0.961
1786541 43.0 0.000184 0.959
1786542 43.5 0.0001725 0.921
1786543 44.0 0.0001618 0.937
1786544 44.5 0.0001517 0.94
1786545 45.0 0.0001423 0.958
1786546 45.5 0.0001322 0.994
1786547 46.0 0.0001228 1.004
1786548 46.5 0.0001141 0.997
1786549 47.0 0.000106 1.02
1786550 47.5 9.848e-05 0.999
1786551 48.0 9.15e-05 0.993
1786552 48.5 8.501e-05 0.978
1786553 49.0 7.899e-05 0.986
1786554 49.5 7.339e-05 1.025
1786555 50.0 6.82e-05 1.032
1786556 50.5 6.294e-05 1.045
1786557 51.0 5.809e-05 1.006
1786558 51.5 5.362e-05 1.026
1786559 52.0 4.949e-05 1.011
1786560 52.5 4.568e-05 1.035
1786561 53.0 4.216e-05 1.043
1786562 53.5 3.892e-05 1.073
1786563 54.0 3.592e-05 1.059
1786564 54.5 3.316e-05 1.028
1786565 55.0 3.061e-05 0.973
1786566 55.5 2.859e-05 0.963
1786567 56.0 2.67e-05 0.956
1786568 56.5 2.494e-05 0.935
1786569 57.0 2.33e-05 0.961
1786570 57.5 2.177e-05 1.002
1786571 58.0 2.033e-05 0.989
1786572 58.5 1.899e-05 0.95
1786573 59.0 1.774e-05 0.898
1786574 59.5 1.657e-05 0.87
1786575 60.0 1.548e-05 0.867
1786576 60.5 1.454e-05 0.896
1786577 61.0 1.366e-05 0.891
1786578 61.5 1.283e-05 0.916
1786579 62.0 1.205e-05 0.944
1786580 62.5 1.132e-05 0.94
1786581 63.0 1.064e-05 0.911
1786582 63.5 9.99e-06 0.895
1786583 64.0 9.385e-06 0.919
1786584 64.5 8.816e-06 0.963
1786585 65.0 8.297e-06 0.964
1786586 65.5 7.774e-06 1.024
1786587 66.0 7.285e-06 0.99
1786588 66.5 6.827e-06 1.01
1786589 67.0 6.398e-06 0.948
1786590 67.5 5.996e-06 0.97
1786591 68.0 5.619e-06 0.995
1786592 68.5 5.267e-06 1.072
1786593 69.0 4.936e-06 1.068
1786594 69.5 4.627e-06 0.983
1786595 70.0 4.352e-06 0.97
1786596 70.5 4.07e-06 1.015
1786597 71.0 3.806e-06 1.109
1786598 71.5 3.559e-06 1.085
1786599 72.0 3.328e-06 1.159
1786600 72.5 3.112e-06 1.182
1786601 73.0 2.911e-06 1.072
1786602 73.5 2.722e-06 1.016
1786603 74.0 2.546e-06 1.017
