 HgtMOLA Denkgm3 DensP
232981 0.0 0.01466 0.982
232982 0.5 0.01394 0.989
232983 1.0 0.01327 0.991
232984 1.5 0.01274 0.988
232985 2.0 0.01223 0.987
232986 2.5 0.01171 0.998
232987 3.0 0.01122 0.995
232988 3.5 0.01073 0.995
232989 4.0 0.01027 0.998
232990 4.5 0.00982 0.994
232991 5.0 0.009393 0.996
232992 5.5 0.008985 1.006
232993 6.0 0.008594 0.997
232994 6.5 0.008223 1.006
232995 7.0 0.007868 1.006
232996 7.5 0.00753 1.001
232997 8.0 0.007206 1.003
232998 8.5 0.006897 1.016
232999 9.0 0.006602 1.011
233000 9.5 0.006318 0.999
233001 10.0 0.006047 0.995
233002 10.5 0.005785 0.991
233003 11.0 0.005535 0.994
233004 11.5 0.005295 0.994
233005 12.0 0.005067 0.989
233006 12.5 0.004848 0.982
233007 13.0 0.004639 0.993
233008 13.5 0.004439 0.991
233009 14.0 0.004248 0.994
233010 14.5 0.004065 1.005
233011 15.0 0.003891 1.01
233012 15.5 0.003712 1.003
233013 16.0 0.003541 1.011
233014 16.5 0.003379 1.034
233015 17.0 0.003224 1.025
233016 17.5 0.003076 1.011
233017 18.0 0.002935 0.995
233018 18.5 0.002801 0.999
233019 19.0 0.002672 0.998
233020 19.5 0.00255 0.998
233021 20.0 0.002434 0.99
233022 20.5 0.002313 0.997
233023 21.0 0.002198 0.999
233024 21.5 0.002089 0.983
233025 22.0 0.001985 0.995
233026 22.5 0.001887 0.989
233027 23.0 0.001793 0.983
233028 23.5 0.001704 0.98
233029 24.0 0.00162 0.969
233030 24.5 0.00154 0.959
233031 25.0 0.001464 0.954
233032 25.5 0.001386 0.942
233033 26.0 0.001313 0.947
233034 26.5 0.001244 0.956
233035 27.0 0.001178 0.945
233036 27.5 0.001116 0.933
233037 28.0 0.001057 0.927
233038 28.5 0.001001 0.955
233039 29.0 0.0009483 0.944
233040 29.5 0.0008984 0.944
233041 30.0 0.000851 0.937
233042 30.5 0.0008045 0.954
233043 31.0 0.0007606 0.96
233044 31.5 0.0007191 0.961
233045 32.0 0.0006798 0.949
233046 32.5 0.0006427 0.954
233047 33.0 0.0006077 0.937
233048 33.5 0.0005745 0.904
233049 34.0 0.0005432 0.907
233050 34.5 0.0005136 0.9
233051 35.0 0.0004856 0.917
233052 35.5 0.0004579 0.933
233053 36.0 0.0004319 0.928
233054 36.5 0.0004073 0.914
233055 37.0 0.0003842 0.939
233056 37.5 0.0003624 0.961
233057 38.0 0.0003419 0.968
233058 38.5 0.0003226 0.987
233059 39.0 0.0003043 1.005
233060 39.5 0.0002872 1.02
233061 40.0 0.000271 1.008
233062 40.5 0.000254 0.995
233063 41.0 0.0002381 0.994
233064 41.5 0.0002232 1.021
233065 42.0 0.0002093 1.002
233066 42.5 0.0001962 1.008
233067 43.0 0.000184 1.006
233068 43.5 0.0001725 0.992
233069 44.0 0.0001618 0.998
233070 44.5 0.0001517 0.997
233071 45.0 0.0001423 1.01
233072 45.5 0.0001322 1.008
233073 46.0 0.0001228 1.017
233074 46.5 0.0001141 1.039
233075 47.0 0.000106 1.044
233076 47.5 9.848e-05 1.042
233077 48.0 9.15e-05 1.046
233078 48.5 8.501e-05 1.038
233079 49.0 7.899e-05 0.996
233080 49.5 7.339e-05 1.019
233081 50.0 6.82e-05 0.998
233082 50.5 6.294e-05 1.023
233083 51.0 5.809e-05 1.063
233084 51.5 5.362e-05 1.059
233085 52.0 4.949e-05 1.058
233086 52.5 4.568e-05 1.047
233087 53.0 4.216e-05 1.051
233088 53.5 3.892e-05 1.07
233089 54.0 3.592e-05 1.113
233090 54.5 3.316e-05 1.08
233091 55.0 3.061e-05 1.109
233092 55.5 2.859e-05 1.11
233093 56.0 2.67e-05 1.126
233094 56.5 2.494e-05 1.089
233095 57.0 2.33e-05 1.041
233096 57.5 2.177e-05 1.013
233097 58.0 2.033e-05 1.016
233098 58.5 1.899e-05 1.02
233099 59.0 1.774e-05 1.003
233100 59.5 1.657e-05 1.067
233101 60.0 1.548e-05 1.103
233102 60.5 1.454e-05 1.117
233103 61.0 1.366e-05 1.155
233104 61.5 1.283e-05 1.162
233105 62.0 1.205e-05 1.189
233106 62.5 1.132e-05 1.167
233107 63.0 1.064e-05 1.155
233108 63.5 9.99e-06 1.156
233109 64.0 9.385e-06 1.094
233110 64.5 8.816e-06 1.048
233111 65.0 8.297e-06 1.061
233112 65.5 7.774e-06 1.115
233113 66.0 7.285e-06 1.108
233114 66.5 6.827e-06 1.082
233115 67.0 6.398e-06 0.995
233116 67.5 5.996e-06 0.96
233117 68.0 5.619e-06 0.954
233118 68.5 5.267e-06 0.991
233119 69.0 4.936e-06 0.989
233120 69.5 4.627e-06 0.981
233121 70.0 4.352e-06 1.048
233122 70.5 4.07e-06 1.118
233123 71.0 3.806e-06 1.079
233124 71.5 3.559e-06 1.137
233125 72.0 3.328e-06 1.129
233126 72.5 3.112e-06 1.138
233127 73.0 2.911e-06 1.079
233128 73.5 2.722e-06 1.09
233129 74.0 2.546e-06 1.113
233130 74.5 2.381e-06 1.117
233131 75.0 2.226e-06 1.081
233132 75.5 2.07e-06 1.127
233133 76.0 1.925e-06 1.168
233134 76.5 1.791e-06 1.145
233135 77.0 1.666e-06 1.114
233136 77.5 1.551e-06 1.05
233137 78.0 1.444e-06 0.946
233138 78.5 1.345e-06 0.947
233139 79.0 1.253e-06 0.871
233140 79.5 1.168e-06 0.947
233141 80.0 1.089e-06 0.978
233142 80.5 1.017e-06 1.035
233143 81.0 9.512e-07 1.121
233144 81.5 8.895e-07 1.144
233145 82.0 8.319e-07 1.138
233146 82.5 7.78e-07 1.051
233147 83.0 7.276e-07 1.058
233148 83.5 6.805e-07 1.164
233149 84.0 6.364e-07 1.147
233150 84.5 5.953e-07 1.198
233151 85.0 5.568e-07 1.234
233152 85.5 5.2e-07 1.231
233153 86.0 4.85e-07 1.159
233154 86.5 4.524e-07 1.18
233155 87.0 4.22e-07 1.206
233156 87.5 3.936e-07 1.338
233157 88.0 3.672e-07 1.261
233158 88.5 3.425e-07 1.166
233159 89.0 3.195e-07 1.208
233160 89.5 2.981e-07 1.284
233161 90.0 2.781e-07 1.265
233162 90.5 2.589e-07 1.204
233163 91.0 2.407e-07 1.115
233164 91.5 2.237e-07 1.132
233165 92.0 2.08e-07 1.1
233166 92.5 1.933e-07 1.029
233167 93.0 1.797e-07 0.947
233168 93.5 1.67e-07 0.976
233169 94.0 1.553e-07 1.13
233170 94.5 1.444e-07 1.117
233171 95.0 1.342e-07 1.116
233172 95.5 1.246e-07 0.954
233173 96.0 1.155e-07 0.935
233174 96.5 1.071e-07 1.003
233175 97.0 9.93e-08 1.111
233176 97.5 9.207e-08 1.12
233177 98.0 8.538e-08 1.301
233178 98.5 7.917e-08 1.17
233179 99.0 7.341e-08 1.064
233180 99.5 6.808e-08 0.993
233181 100.0 6.314e-08 0.915
233182 100.5 5.852e-08 0.846
233183 101.0 5.421e-08 0.909
233184 101.5 5.022e-08 0.799
233185 102.0 4.652e-08 0.847
233186 102.5 4.31e-08 0.917
233187 103.0 3.992e-08 0.881
233188 103.5 3.698e-08 0.872
233189 104.0 3.426e-08 0.862
233190 104.5 3.174e-08 0.758
233191 105.0 2.94e-08 0.925
233192 105.5 2.719e-08 0.968
233193 106.0 2.511e-08 1.009
233194 106.5 2.318e-08 1.209
233195 107.0 2.141e-08 1.193
233196 107.5 1.977e-08 1.16
233197 108.0 1.825e-08 1.077
233198 108.5 1.686e-08 1.029
233199 109.0 1.557e-08 1.146
233200 109.5 1.438e-08 1.254
233201 110.0 1.328e-08 1.156
233202 110.5 1.226e-08 1.138
233203 111.0 1.131e-08 1.176
233204 111.5 1.043e-08 1.22
233205 112.0 9.628e-09 1.168
233206 112.5 8.885e-09 1.016
233207 113.0 8.199e-09 0.784
233208 113.5 7.566e-09 0.898
233209 114.0 6.983e-09 0.928
233210 114.5 6.444e-09 0.957
233211 115.0 5.947e-09 0.845
233212 115.5 5.508e-09 0.972
233213 116.0 5.115e-09 0.885
233214 116.5 4.751e-09 0.777
233215 117.0 4.413e-09 0.671
233216 117.5 4.1e-09 0.489
233217 118.0 3.809e-09 0.557
233218 118.5 3.538e-09 0.594
233219 119.0 3.288e-09 0.745
233220 119.5 3.055e-09 0.809
233221 120.0 2.839e-09 0.804
233222 120.5 2.642e-09 0.877
233223 121.0 2.462e-09 0.853
233224 121.5 2.294e-09 0.797
233225 122.0 2.138e-09 0.934
233226 122.5 1.992e-09 0.999
233227 123.0 1.857e-09 0.992
233228 123.5 1.731e-09 0.941
233229 124.0 1.613e-09 0.902
233230 124.5 1.504e-09 0.93
233231 125.0 1.402e-09 0.855
233232 125.5 1.31e-09 1.021
233233 126.0 1.227e-09 0.977
233234 126.5 1.15e-09 0.918
233235 127.0 1.077e-09 0.796
233236 127.5 1.009e-09 1.074
233237 128.0 9.451e-10 1.341
233238 128.5 8.854e-10 1.16
233239 129.0 8.295e-10 1.203
233240 129.5 7.772e-10 1.322
233241 130.0 7.281e-10 1.487
233242 130.5 6.839e-10 1.762
233243 131.0 6.437e-10 2.028
233244 131.5 6.059e-10 1.929
233245 132.0 5.703e-10 1.428
233246 132.5 5.368e-10 1.503
233247 133.0 5.053e-10 1.42
233248 133.5 4.757e-10 1.366
233249 134.0 4.478e-10 1.35
233250 134.5 4.215e-10 1.348
233251 135.0 3.968e-10 1.396
233252 135.5 3.739e-10 1.396
233253 136.0 3.527e-10 1.255
233254 136.5 3.327e-10 1.337
233255 137.0 3.139e-10 1.275
233256 137.5 2.961e-10 1.131
233257 138.0 2.793e-10 1.261
233258 138.5 2.635e-10 1.145
233259 139.0 2.485e-10 1.079
233260 139.5 2.344e-10 1.154
233261 140.0 2.212e-10 1.089
233262 140.5 2.089e-10 1.006
233263 141.0 1.976e-10 0.885
233264 141.5 1.869e-10 0.883
233265 142.0 1.768e-10 0.807
233266 142.5 1.672e-10 0.838
233267 143.0 1.582e-10 0.719
233268 143.5 1.496e-10 0.802
233269 144.0 1.415e-10 0.834
233270 144.5 1.339e-10 0.9
233271 145.0 1.266e-10 0.767
233272 145.5 1.199e-10 0.704
233273 146.0 1.137e-10 0.751
233274 146.5 1.078e-10 0.945
233275 147.0 1.022e-10 0.929
233276 147.5 9.686e-11 1.098
233277 148.0 9.182e-11 1.227
233278 148.5 8.705e-11 1.074
233279 149.0 8.252e-11 1.391
233280 149.5 7.823e-11 1.486
233281 150.0 7.416e-11 1.409
233282 150.5 7.037e-11 1.291
233283 151.0 6.681e-11 1.476
233284 151.5 6.344e-11 1.638
233285 152.0 6.023e-11 1.742
233286 152.5 5.719e-11 1.716
233287 153.0 5.43e-11 1.806
233288 153.5 5.156e-11 1.803
233289 154.0 4.896e-11 1.823
233290 154.5 4.649e-11 1.88
233291 155.0 4.414e-11 1.956
233292 155.5 4.194e-11 1.971
233293 156.0 3.987e-11 2.13
233294 156.5 3.79e-11 2.312
233295 157.0 3.603e-11 1.928
233296 157.5 3.425e-11 1.986
233297 158.0 3.256e-11 1.825
233298 158.5 3.095e-11 1.839
233299 159.0 2.942e-11 1.914
233300 159.5 2.797e-11 1.812
233301 160.0 2.659e-11 1.989
233302 160.5 2.531e-11 2.145
233303 161.0 2.41e-11 2.026
233304 161.5 2.295e-11 1.915
233305 162.0 2.185e-11 1.903
233306 162.5 2.081e-11 1.777
233307 163.0 1.982e-11 1.821
233308 163.5 1.887e-11 1.727
233309 164.0 1.797e-11 1.966
233310 164.5 1.712e-11 2.139
233311 165.0 1.63e-11 2.005
233312 165.5 1.554e-11 1.968
233313 166.0 1.482e-11 1.986
233314 166.5 1.414e-11 1.91
233315 167.0 1.348e-11 1.807
233316 167.5 1.286e-11 1.776
233317 168.0 1.227e-11 1.589
233318 168.5 1.17e-11 1.838
