 HgtMOLA Denkgm3 DensP
1968509 0.0 0.01466 1.014
1968510 0.5 0.01394 1.009
1968511 1.0 0.01327 1.003
1968512 1.5 0.01274 1.001
1968513 2.0 0.01223 1.003
1968514 2.5 0.01171 1.011
1968515 3.0 0.01122 1.007
1968516 3.5 0.01073 1.01
1968517 4.0 0.01027 1.012
1968518 4.5 0.00982 0.995
1968519 5.0 0.009393 1.001
1968520 5.5 0.008985 0.988
1968521 6.0 0.008594 0.978
1968522 6.5 0.008223 0.982
1968523 7.0 0.007868 0.987
1968524 7.5 0.00753 0.994
1968525 8.0 0.007206 0.992
1968526 8.5 0.006897 0.994
1968527 9.0 0.006602 0.991
1968528 9.5 0.006318 0.987
1968529 10.0 0.006047 0.982
1968530 10.5 0.005785 0.966
1968531 11.0 0.005535 0.97
1968532 11.5 0.005295 0.98
1968533 12.0 0.005067 0.983
1968534 12.5 0.004848 0.981
1968535 13.0 0.004639 0.992
1968536 13.5 0.004439 0.99
1968537 14.0 0.004248 0.987
1968538 14.5 0.004065 0.99
1968539 15.0 0.003891 0.981
1968540 15.5 0.003712 0.968
1968541 16.0 0.003541 0.963
1968542 16.5 0.003379 0.972
1968543 17.0 0.003224 0.981
1968544 17.5 0.003076 0.979
1968545 18.0 0.002935 0.979
1968546 18.5 0.002801 0.978
1968547 19.0 0.002672 0.987
1968548 19.5 0.00255 0.994
1968549 20.0 0.002434 0.987
1968550 20.5 0.002313 0.992
1968551 21.0 0.002198 0.989
1968552 21.5 0.002089 1.006
1968553 22.0 0.001985 1.003
1968554 22.5 0.001887 1.014
1968555 23.0 0.001793 1.026
1968556 23.5 0.001704 1.037
1968557 24.0 0.00162 1.042
1968558 24.5 0.00154 1.038
1968559 25.0 0.001464 1.038
1968560 25.5 0.001386 1.043
1968561 26.0 0.001313 1.055
1968562 26.5 0.001244 1.057
1968563 27.0 0.001178 1.044
1968564 27.5 0.001116 1.032
1968565 28.0 0.001057 1.036
1968566 28.5 0.001001 1.038
1968567 29.0 0.0009483 1.045
1968568 29.5 0.0008984 1.046
1968569 30.0 0.000851 1.055
1968570 30.5 0.0008045 1.058
1968571 31.0 0.0007606 1.057
1968572 31.5 0.0007191 1.076
1968573 32.0 0.0006798 1.083
1968574 32.5 0.0006427 1.103
1968575 33.0 0.0006077 1.098
1968576 33.5 0.0005745 1.084
1968577 34.0 0.0005432 1.084
1968578 34.5 0.0005136 1.062
1968579 35.0 0.0004856 1.069
1968580 35.5 0.0004579 1.054
1968581 36.0 0.0004319 1.049
1968582 36.5 0.0004073 1.064
1968583 37.0 0.0003842 1.063
1968584 37.5 0.0003624 1.051
1968585 38.0 0.0003419 1.073
1968586 38.5 0.0003226 1.064
1968587 39.0 0.0003043 1.049
1968588 39.5 0.0002872 1.069
1968589 40.0 0.000271 1.081
1968590 40.5 0.000254 1.121
1968591 41.0 0.0002381 1.111
1968592 41.5 0.0002232 1.089
1968593 42.0 0.0002093 1.102
1968594 42.5 0.0001962 1.109
1968595 43.0 0.000184 1.135
1968596 43.5 0.0001725 1.127
1968597 44.0 0.0001618 1.142
1968598 44.5 0.0001517 1.108
1968599 45.0 0.0001423 1.133
1968600 45.5 0.0001322 1.156
1968601 46.0 0.0001228 1.129
1968602 46.5 0.0001141 1.138
1968603 47.0 0.000106 1.117
1968604 47.5 9.848e-05 1.122
1968605 48.0 9.15e-05 1.139
1968606 48.5 8.501e-05 1.144
1968607 49.0 7.899e-05 1.14
1968608 49.5 7.339e-05 1.153
1968609 50.0 6.82e-05 1.153
1968610 50.5 6.294e-05 1.154
1968611 51.0 5.809e-05 1.161
1968612 51.5 5.362e-05 1.131
1968613 52.0 4.949e-05 1.118
1968614 52.5 4.568e-05 1.098
1968615 53.0 4.216e-05 1.044
1968616 53.5 3.892e-05 1.043
1968617 54.0 3.592e-05 1.056
1968618 54.5 3.316e-05 1.063
1968619 55.0 3.061e-05 1.066
1968620 55.5 2.859e-05 1.042
1968621 56.0 2.67e-05 1.068
1968622 56.5 2.494e-05 0.981
1968623 57.0 2.33e-05 0.944
1968624 57.5 2.177e-05 0.936
1968625 58.0 2.033e-05 0.946
1968626 58.5 1.899e-05 0.897
1968627 59.0 1.774e-05 0.931
1968628 59.5 1.657e-05 0.921
1968629 60.0 1.548e-05 0.877
1968630 60.5 1.454e-05 0.903
1968631 61.0 1.366e-05 0.902
1968632 61.5 1.283e-05 0.879
1968633 62.0 1.205e-05 0.889
1968634 62.5 1.132e-05 0.935
1968635 63.0 1.064e-05 0.836
1968636 63.5 9.99e-06 0.891
1968637 64.0 9.385e-06 0.907
1968638 64.5 8.816e-06 0.891
1968639 65.0 8.297e-06 0.919
1968640 65.5 7.774e-06 0.971
1968641 66.0 7.285e-06 0.955
1968642 66.5 6.827e-06 0.999
1968643 67.0 6.398e-06 0.951
1968644 67.5 5.996e-06 0.927
1968645 68.0 5.619e-06 0.961
1968646 68.5 5.267e-06 0.948
1968647 69.0 4.936e-06 0.931
1968648 69.5 4.627e-06 0.987
1968649 70.0 4.352e-06 0.946
1968650 70.5 4.07e-06 0.935
1968651 71.0 3.806e-06 1.005
1968652 71.5 3.559e-06 1.023
1968653 72.0 3.328e-06 1.059
1968654 72.5 3.112e-06 1.133
1968655 73.0 2.911e-06 1.099
1968656 73.5 2.722e-06 0.991
1968657 74.0 2.546e-06 0.972
1968658 74.5 2.381e-06 0.956
1968659 75.0 2.226e-06 0.994
1968660 75.5 2.07e-06 0.998
1968661 76.0 1.925e-06 1.037
1968662 76.5 1.791e-06 1.034
1968663 77.0 1.666e-06 1.034
1968664 77.5 1.551e-06 1.108
1968665 78.0 1.444e-06 1.121
1968666 78.5 1.345e-06 1.116
1968667 79.0 1.253e-06 1.14
1968668 79.5 1.168e-06 1.14
1968669 80.0 1.089e-06 1.143
1968670 80.5 1.017e-06 1.124
1968671 81.0 9.512e-07 1.063
1968672 81.5 8.895e-07 0.992
1968673 82.0 8.319e-07 0.984
1968674 82.5 7.78e-07 0.931
1968675 83.0 7.276e-07 0.913
1968676 83.5 6.805e-07 0.886
1968677 84.0 6.364e-07 0.911
1968678 84.5 5.953e-07 0.916
1968679 85.0 5.568e-07 0.972
1968680 85.5 5.2e-07 0.98
1968681 86.0 4.85e-07 0.995
1968682 86.5 4.524e-07 0.943
1968683 87.0 4.22e-07 0.971
1968684 87.5 3.936e-07 0.941
1968685 88.0 3.672e-07 0.99
1968686 88.5 3.425e-07 1.016
1968687 89.0 3.195e-07 1.041
1968688 89.5 2.981e-07 1.027
1968689 90.0 2.781e-07 1.163
1968690 90.5 2.589e-07 1.016
1968691 91.0 2.407e-07 1.014
1968692 91.5 2.237e-07 0.958
1968693 92.0 2.08e-07 0.862
1968694 92.5 1.933e-07 0.893
1968695 93.0 1.797e-07 0.911
1968696 93.5 1.67e-07 0.874
1968697 94.0 1.553e-07 0.697
1968698 94.5 1.444e-07 0.766
1968699 95.0 1.342e-07 0.726
1968700 95.5 1.246e-07 0.667
1968701 96.0 1.155e-07 0.601
1968702 96.5 1.071e-07 0.701
1968703 97.0 9.93e-08 0.692
1968704 97.5 9.207e-08 0.751
1968705 98.0 8.538e-08 0.801
1968706 98.5 7.917e-08 0.853
1968707 99.0 7.341e-08 0.823
1968708 99.5 6.808e-08 0.702
1968709 100.0 6.314e-08 0.739
1968710 100.5 5.852e-08 0.817
1968711 101.0 5.421e-08 0.931
1968712 101.5 5.022e-08 0.905
1968713 102.0 4.652e-08 0.899
1968714 102.5 4.31e-08 1.002
1968715 103.0 3.992e-08 0.929
1968716 103.5 3.698e-08 0.873
1968717 104.0 3.426e-08 0.747
1968718 104.5 3.174e-08 0.833
1968719 105.0 2.94e-08 0.879
1968720 105.5 2.719e-08 0.965
1968721 106.0 2.511e-08 0.967
1968722 106.5 2.318e-08 1.006
1968723 107.0 2.141e-08 1.028
1968724 107.5 1.977e-08 0.831
1968725 108.0 1.825e-08 0.807
1968726 108.5 1.686e-08 0.907
1968727 109.0 1.557e-08 0.93
1968728 109.5 1.438e-08 0.911
1968729 110.0 1.328e-08 0.923
1968730 110.5 1.226e-08 0.834
1968731 111.0 1.131e-08 0.92
1968732 111.5 1.043e-08 0.891
1968733 112.0 9.628e-09 0.966
1968734 112.5 8.885e-09 1.034
1968735 113.0 8.199e-09 1.432
1968736 113.5 7.566e-09 1.411
1968737 114.0 6.983e-09 1.519
1968738 114.5 6.444e-09 1.377
1968739 115.0 5.947e-09 1.391
1968740 115.5 5.508e-09 1.34
1968741 116.0 5.115e-09 1.458
1968742 116.5 4.751e-09 1.309
1968743 117.0 4.413e-09 1.306
1968744 117.5 4.1e-09 1.14
1968745 118.0 3.809e-09 1.223
1968746 118.5 3.538e-09 1.319
1968747 119.0 3.288e-09 1.212
1968748 119.5 3.055e-09 1.286
1968749 120.0 2.839e-09 1.435
1968750 120.5 2.642e-09 1.554
1968751 121.0 2.462e-09 1.552
1968752 121.5 2.294e-09 1.277
1968753 122.0 2.138e-09 1.109
1968754 122.5 1.992e-09 1.104
1968755 123.0 1.857e-09 1.048
1968756 123.5 1.731e-09 1.097
1968757 124.0 1.613e-09 1.217
1968758 124.5 1.504e-09 1.213
1968759 125.0 1.402e-09 1.018
1968760 125.5 1.31e-09 0.956
1968761 126.0 1.227e-09 0.944
1968762 126.5 1.15e-09 0.957
1968763 127.0 1.077e-09 0.971
1968764 127.5 1.009e-09 1.309
1968765 128.0 9.451e-10 1.233
1968766 128.5 8.854e-10 1.299
1968767 129.0 8.295e-10 1.385
1968768 129.5 7.772e-10 1.469
1968769 130.0 7.281e-10 1.795
1968770 130.5 6.839e-10 1.767
1968771 131.0 6.437e-10 1.658
1968772 131.5 6.059e-10 2.048
1968773 132.0 5.703e-10 2.06
1968774 132.5 5.368e-10 1.751
1968775 133.0 5.053e-10 1.804
1968776 133.5 4.757e-10 1.969
1968777 134.0 4.478e-10 2.082
1968778 134.5 4.215e-10 1.982
1968779 135.0 3.968e-10 1.834
1968780 135.5 3.739e-10 1.778
1968781 136.0 3.527e-10 1.709
1968782 136.5 3.327e-10 1.843
1968783 137.0 3.139e-10 1.747
1968784 137.5 2.961e-10 1.451
1968785 138.0 2.793e-10 1.236
1968786 138.5 2.635e-10 1.027
1968787 139.0 2.485e-10 1.217
1968788 139.5 2.344e-10 1.309
1968789 140.0 2.212e-10 1.3
1968790 140.5 2.089e-10 1.138
1968791 141.0 1.976e-10 1.245
1968792 141.5 1.869e-10 1.102
1968793 142.0 1.768e-10 1.092
1968794 142.5 1.672e-10 1.225
1968795 143.0 1.582e-10 1.3
1968796 143.5 1.496e-10 1.213
1968797 144.0 1.415e-10 0.945
1968798 144.5 1.339e-10 0.908
1968799 145.0 1.266e-10 0.982
1968800 145.5 1.199e-10 0.81
1968801 146.0 1.137e-10 0.968
1968802 146.5 1.078e-10 0.838
1968803 147.0 1.022e-10 0.934
1968804 147.5 9.686e-11 0.92
1968805 148.0 9.182e-11 0.868
1968806 148.5 8.705e-11 1.01
1968807 149.0 8.252e-11 0.913
1968808 149.5 7.823e-11 0.899
1968809 150.0 7.416e-11 0.871
1968810 150.5 7.037e-11 0.938
1968811 151.0 6.681e-11 1.176
1968812 151.5 6.344e-11 1.102
1968813 152.0 6.023e-11 1.137
1968814 152.5 5.719e-11 1.369
1968815 153.0 5.43e-11 1.247
1968816 153.5 5.156e-11 1.155
1968817 154.0 4.896e-11 1.167
1968818 154.5 4.649e-11 1.121
1968819 155.0 4.414e-11 1.04
1968820 155.5 4.194e-11 1.216
1968821 156.0 3.987e-11 1.46
1968822 156.5 3.79e-11 1.271
1968823 157.0 3.603e-11 1.312
1968824 157.5 3.425e-11 1.139
1968825 158.0 3.256e-11 1.171
1968826 158.5 3.095e-11 1.251
1968827 159.0 2.942e-11 1.083
