 HgtMOLA Denkgm3 DensP
828466 0.0 0.01466 1.029
828467 0.5 0.01394 1.03
828468 1.0 0.01327 1.037
828469 1.5 0.01274 1.04
828470 2.0 0.01223 1.041
828471 2.5 0.01171 1.029
828472 3.0 0.01122 1.023
828473 3.5 0.01073 1.034
828474 4.0 0.01027 1.017
828475 4.5 0.00982 1.02
828476 5.0 0.009393 1.007
828477 5.5 0.008985 1.01
828478 6.0 0.008594 1.021
828479 6.5 0.008223 1.035
828480 7.0 0.007868 1.039
828481 7.5 0.00753 1.031
828482 8.0 0.007206 1.034
828483 8.5 0.006897 1.024
828484 9.0 0.006602 1.024
828485 9.5 0.006318 1.014
828486 10.0 0.006047 1.016
828487 10.5 0.005785 1.015
828488 11.0 0.005535 1.008
828489 11.5 0.005295 0.997
828490 12.0 0.005067 1.001
828491 12.5 0.004848 0.989
828492 13.0 0.004639 0.979
828493 13.5 0.004439 0.968
828494 14.0 0.004248 0.99
828495 14.5 0.004065 0.986
828496 15.0 0.003891 0.983
828497 15.5 0.003712 0.987
828498 16.0 0.003541 0.973
828499 16.5 0.003379 0.983
828500 17.0 0.003224 0.98
828501 17.5 0.003076 0.984
828502 18.0 0.002935 0.985
828503 18.5 0.002801 0.987
828504 19.0 0.002672 0.988
828505 19.5 0.00255 0.994
828506 20.0 0.002434 1.003
828507 20.5 0.002313 0.995
828508 21.0 0.002198 1.0
828509 21.5 0.002089 0.991
828510 22.0 0.001985 0.998
828511 22.5 0.001887 1.017
828512 23.0 0.001793 1.022
828513 23.5 0.001704 1.025
828514 24.0 0.00162 1.031
828515 24.5 0.00154 1.055
828516 25.0 0.001464 1.061
828517 25.5 0.001386 1.055
828518 26.0 0.001313 1.05
828519 26.5 0.001244 1.05
828520 27.0 0.001178 1.063
828521 27.5 0.001116 1.056
828522 28.0 0.001057 1.064
828523 28.5 0.001001 1.041
828524 29.0 0.0009483 1.069
828525 29.5 0.0008984 1.08
828526 30.0 0.000851 1.091
828527 30.5 0.0008045 1.056
828528 31.0 0.0007606 1.059
828529 31.5 0.0007191 1.037
828530 32.0 0.0006798 1.056
828531 32.5 0.0006427 1.059
828532 33.0 0.0006077 1.025
828533 33.5 0.0005745 1.021
828534 34.0 0.0005432 1.039
828535 34.5 0.0005136 1.056
828536 35.0 0.0004856 1.055
828537 35.5 0.0004579 1.052
828538 36.0 0.0004319 1.043
828539 36.5 0.0004073 1.018
828540 37.0 0.0003842 0.993
828541 37.5 0.0003624 0.971
828542 38.0 0.0003419 0.988
828543 38.5 0.0003226 0.97
828544 39.0 0.0003043 0.981
828545 39.5 0.0002872 0.993
828546 40.0 0.000271 0.974
828547 40.5 0.000254 0.961
828548 41.0 0.0002381 0.962
828549 41.5 0.0002232 0.97
828550 42.0 0.0002093 0.96
828551 42.5 0.0001962 0.977
828552 43.0 0.000184 0.982
828553 43.5 0.0001725 0.995
828554 44.0 0.0001618 1.029
828555 44.5 0.0001517 1.011
828556 45.0 0.0001423 1.006
828557 45.5 0.0001322 1.015
828558 46.0 0.0001228 1.011
828559 46.5 0.0001141 1.029
828560 47.0 0.000106 1.069
828561 47.5 9.848e-05 1.027
828562 48.0 9.15e-05 1.025
828563 48.5 8.501e-05 1.06
828564 49.0 7.899e-05 1.056
828565 49.5 7.339e-05 1.017
828566 50.0 6.82e-05 1.004
828567 50.5 6.294e-05 1.07
828568 51.0 5.809e-05 1.038
828569 51.5 5.362e-05 1.022
828570 52.0 4.949e-05 1.021
828571 52.5 4.568e-05 1.037
828572 53.0 4.216e-05 0.985
828573 53.5 3.892e-05 0.993
828574 54.0 3.592e-05 1.013
828575 54.5 3.316e-05 1.056
828576 55.0 3.061e-05 1.034
828577 55.5 2.859e-05 1.035
828578 56.0 2.67e-05 1.072
828579 56.5 2.494e-05 1.106
828580 57.0 2.33e-05 1.14
828581 57.5 2.177e-05 1.167
828582 58.0 2.033e-05 1.176
828583 58.5 1.899e-05 1.131
828584 59.0 1.774e-05 1.153
828585 59.5 1.657e-05 1.119
828586 60.0 1.548e-05 1.098
828587 60.5 1.454e-05 1.007
828588 61.0 1.366e-05 1.012
828589 61.5 1.283e-05 1.015
828590 62.0 1.205e-05 0.984
828591 62.5 1.132e-05 1.023
828592 63.0 1.064e-05 1.047
828593 63.5 9.99e-06 0.998
828594 64.0 9.385e-06 0.99
828595 64.5 8.816e-06 0.981
828596 65.0 8.297e-06 1.046
828597 65.5 7.774e-06 1.083
828598 66.0 7.285e-06 1.122
828599 66.5 6.827e-06 1.133
828600 67.0 6.398e-06 1.156
828601 67.5 5.996e-06 1.118
828602 68.0 5.619e-06 1.063
828603 68.5 5.267e-06 1.088
828604 69.0 4.936e-06 1.132
828605 69.5 4.627e-06 1.04
828606 70.0 4.352e-06 1.093
828607 70.5 4.07e-06 1.115
828608 71.0 3.806e-06 1.115
