 HgtMOLA Denkgm3 DensP
1155281 0.0 0.01466 1.017
1155282 0.5 0.01394 1.018
1155283 1.0 0.01327 1.016
1155284 1.5 0.01274 1.01
1155285 2.0 0.01223 1.004
1155286 2.5 0.01171 1.006
1155287 3.0 0.01122 1.001
1155288 3.5 0.01073 1.001
1155289 4.0 0.01027 1.003
1155290 4.5 0.00982 1.007
1155291 5.0 0.009393 1.021
1155292 5.5 0.008985 1.018
1155293 6.0 0.008594 1.018
1155294 6.5 0.008223 1.021
1155295 7.0 0.007868 1.022
1155296 7.5 0.00753 1.012
1155297 8.0 0.007206 1.014
1155298 8.5 0.006897 1.018
1155299 9.0 0.006602 1.016
1155300 9.5 0.006318 1.013
1155301 10.0 0.006047 1.008
1155302 10.5 0.005785 1.013
1155303 11.0 0.005535 1.018
1155304 11.5 0.005295 1.018
1155305 12.0 0.005067 1.025
1155306 12.5 0.004848 1.04
1155307 13.0 0.004639 1.035
1155308 13.5 0.004439 1.027
1155309 14.0 0.004248 1.021
1155310 14.5 0.004065 1.029
1155311 15.0 0.003891 1.037
1155312 15.5 0.003712 1.036
1155313 16.0 0.003541 1.034
1155314 16.5 0.003379 1.02
1155315 17.0 0.003224 1.024
1155316 17.5 0.003076 1.034
1155317 18.0 0.002935 1.028
1155318 18.5 0.002801 1.019
1155319 19.0 0.002672 1.019
1155320 19.5 0.00255 1.032
1155321 20.0 0.002434 1.035
1155322 20.5 0.002313 1.038
1155323 21.0 0.002198 1.039
1155324 21.5 0.002089 1.037
1155325 22.0 0.001985 1.043
1155326 22.5 0.001887 1.036
1155327 23.0 0.001793 1.039
1155328 23.5 0.001704 1.058
1155329 24.0 0.00162 1.058
1155330 24.5 0.00154 1.055
1155331 25.0 0.001464 1.05
1155332 25.5 0.001386 1.047
1155333 26.0 0.001313 1.039
1155334 26.5 0.001244 1.008
1155335 27.0 0.001178 0.996
1155336 27.5 0.001116 0.986
1155337 28.0 0.001057 0.974
1155338 28.5 0.001001 0.968
1155339 29.0 0.0009483 0.984
1155340 29.5 0.0008984 0.958
1155341 30.0 0.000851 0.969
1155342 30.5 0.0008045 0.989
1155343 31.0 0.0007606 0.991
1155344 31.5 0.0007191 0.988
1155345 32.0 0.0006798 0.975
1155346 32.5 0.0006427 0.973
1155347 33.0 0.0006077 0.962
1155348 33.5 0.0005745 0.967
1155349 34.0 0.0005432 1.002
1155350 34.5 0.0005136 0.97
1155351 35.0 0.0004856 0.96
1155352 35.5 0.0004579 0.976
1155353 36.0 0.0004319 0.976
1155354 36.5 0.0004073 0.973
1155355 37.0 0.0003842 0.96
1155356 37.5 0.0003624 0.948
1155357 38.0 0.0003419 0.974
1155358 38.5 0.0003226 0.981
1155359 39.0 0.0003043 0.955
1155360 39.5 0.0002872 0.98
1155361 40.0 0.000271 0.99
1155362 40.5 0.000254 0.993
1155363 41.0 0.0002381 0.987
1155364 41.5 0.0002232 0.982
1155365 42.0 0.0002093 0.976
1155366 42.5 0.0001962 0.994
1155367 43.0 0.000184 0.985
1155368 43.5 0.0001725 0.977
1155369 44.0 0.0001618 0.939
1155370 44.5 0.0001517 0.952
1155371 45.0 0.0001423 0.948
1155372 45.5 0.0001322 0.948
1155373 46.0 0.0001228 0.989
1155374 46.5 0.0001141 1.014
1155375 47.0 0.000106 1.034
1155376 47.5 9.848e-05 1.03
1155377 48.0 9.15e-05 1.022
1155378 48.5 8.501e-05 1.059
1155379 49.0 7.899e-05 1.046
1155380 49.5 7.339e-05 1.007
1155381 50.0 6.82e-05 0.974
1155382 50.5 6.294e-05 0.941
1155383 51.0 5.809e-05 0.928
1155384 51.5 5.362e-05 0.903
1155385 52.0 4.949e-05 0.907
1155386 52.5 4.568e-05 0.927
1155387 53.0 4.216e-05 0.932
1155388 53.5 3.892e-05 0.904
1155389 54.0 3.592e-05 0.862
1155390 54.5 3.316e-05 0.888
1155391 55.0 3.061e-05 0.954
1155392 55.5 2.859e-05 0.98
1155393 56.0 2.67e-05 0.978
1155394 56.5 2.494e-05 0.981
1155395 57.0 2.33e-05 0.973
1155396 57.5 2.177e-05 0.957
1155397 58.0 2.033e-05 0.95
1155398 58.5 1.899e-05 0.938
1155399 59.0 1.774e-05 0.97
1155400 59.5 1.657e-05 0.957
1155401 60.0 1.548e-05 0.951
1155402 60.5 1.454e-05 0.989
1155403 61.0 1.366e-05 0.969
1155404 61.5 1.283e-05 0.992
1155405 62.0 1.205e-05 0.95
