 HgtMOLA Denkgm3 DensP
1099542 0.0 0.01466 1.052
1099543 0.5 0.01394 1.053
1099544 1.0 0.01327 1.047
1099545 1.5 0.01274 1.03
1099546 2.0 0.01223 1.032
1099547 2.5 0.01171 1.032
1099548 3.0 0.01122 1.027
1099549 3.5 0.01073 1.024
1099550 4.0 0.01027 1.015
1099551 4.5 0.00982 1.022
1099552 5.0 0.009393 1.026
1099553 5.5 0.008985 1.027
1099554 6.0 0.008594 1.031
1099555 6.5 0.008223 1.029
1099556 7.0 0.007868 1.012
1099557 7.5 0.00753 1.009
1099558 8.0 0.007206 1.021
1099559 8.5 0.006897 1.021
1099560 9.0 0.006602 1.025
1099561 9.5 0.006318 1.023
1099562 10.0 0.006047 1.02
1099563 10.5 0.005785 1.022
1099564 11.0 0.005535 1.035
1099565 11.5 0.005295 1.031
1099566 12.0 0.005067 1.029
1099567 12.5 0.004848 1.019
1099568 13.0 0.004639 1.027
1099569 13.5 0.004439 1.023
1099570 14.0 0.004248 1.026
1099571 14.5 0.004065 1.034
1099572 15.0 0.003891 1.028
1099573 15.5 0.003712 1.018
1099574 16.0 0.003541 1.02
1099575 16.5 0.003379 1.025
1099576 17.0 0.003224 1.012
1099577 17.5 0.003076 1.014
1099578 18.0 0.002935 1.023
1099579 18.5 0.002801 1.028
1099580 19.0 0.002672 1.03
1099581 19.5 0.00255 1.026
1099582 20.0 0.002434 1.044
1099583 20.5 0.002313 1.027
1099584 21.0 0.002198 1.024
1099585 21.5 0.002089 1.018
1099586 22.0 0.001985 1.011
1099587 22.5 0.001887 1.03
1099588 23.0 0.001793 1.042
1099589 23.5 0.001704 1.064
1099590 24.0 0.00162 1.05
1099591 24.5 0.00154 1.067
1099592 25.0 0.001464 1.045
1099593 25.5 0.001386 1.023
1099594 26.0 0.001313 1.042
1099595 26.5 0.001244 1.029
1099596 27.0 0.001178 1.034
1099597 27.5 0.001116 1.047
1099598 28.0 0.001057 1.044
1099599 28.5 0.001001 1.046
1099600 29.0 0.0009483 1.077
1099601 29.5 0.0008984 1.071
1099602 30.0 0.000851 1.087
1099603 30.5 0.0008045 1.068
1099604 31.0 0.0007606 1.053
1099605 31.5 0.0007191 1.05
1099606 32.0 0.0006798 1.039
1099607 32.5 0.0006427 1.033
1099608 33.0 0.0006077 1.051
1099609 33.5 0.0005745 1.075
1099610 34.0 0.0005432 1.086
1099611 34.5 0.0005136 1.059
1099612 35.0 0.0004856 1.028
1099613 35.5 0.0004579 1.053
1099614 36.0 0.0004319 1.024
1099615 36.5 0.0004073 1.02
1099616 37.0 0.0003842 1.024
1099617 37.5 0.0003624 1.023
1099618 38.0 0.0003419 1.015
1099619 38.5 0.0003226 0.995
1099620 39.0 0.0003043 1.016
1099621 39.5 0.0002872 1.012
1099622 40.0 0.000271 0.988
1099623 40.5 0.000254 0.988
1099624 41.0 0.0002381 0.987
1099625 41.5 0.0002232 0.997
1099626 42.0 0.0002093 1.002
1099627 42.5 0.0001962 1.034
1099628 43.0 0.000184 1.023
1099629 43.5 0.0001725 0.996
1099630 44.0 0.0001618 1.024
1099631 44.5 0.0001517 1.046
1099632 45.0 0.0001423 1.044
1099633 45.5 0.0001322 1.05
1099634 46.0 0.0001228 1.015
1099635 46.5 0.0001141 1.011
1099636 47.0 0.000106 0.997
1099637 47.5 9.848e-05 0.972
1099638 48.0 9.15e-05 0.968
1099639 48.5 8.501e-05 0.973
1099640 49.0 7.899e-05 0.977
1099641 49.5 7.339e-05 0.956
