 HgtMOLA Denkgm3 DensP
1944048 0.0 0.01466 1.025
1944049 0.5 0.01394 1.023
1944050 1.0 0.01327 1.025
1944051 1.5 0.01274 1.043
1944052 2.0 0.01223 1.042
1944053 2.5 0.01171 1.045
1944054 3.0 0.01122 1.051
1944055 3.5 0.01073 1.06
1944056 4.0 0.01027 1.06
1944057 4.5 0.00982 1.072
1944058 5.0 0.009393 1.065
1944059 5.5 0.008985 1.058
1944060 6.0 0.008594 1.059
1944061 6.5 0.008223 1.047
1944062 7.0 0.007868 1.039
1944063 7.5 0.00753 1.037
1944064 8.0 0.007206 1.019
1944065 8.5 0.006897 1.019
1944066 9.0 0.006602 1.028
1944067 9.5 0.006318 1.037
1944068 10.0 0.006047 1.031
1944069 10.5 0.005785 1.035
1944070 11.0 0.005535 1.031
1944071 11.5 0.005295 1.04
1944072 12.0 0.005067 1.035
1944073 12.5 0.004848 1.022
1944074 13.0 0.004639 1.022
1944075 13.5 0.004439 1.021
1944076 14.0 0.004248 1.015
1944077 14.5 0.004065 1.017
1944078 15.0 0.003891 1.009
1944079 15.5 0.003712 1.019
1944080 16.0 0.003541 1.021
1944081 16.5 0.003379 1.014
1944082 17.0 0.003224 1.028
1944083 17.5 0.003076 1.017
1944084 18.0 0.002935 1.004
1944085 18.5 0.002801 1.015
1944086 19.0 0.002672 1.012
1944087 19.5 0.00255 1.018
1944088 20.0 0.002434 1.01
1944089 20.5 0.002313 1.004
1944090 21.0 0.002198 0.995
1944091 21.5 0.002089 1.012
1944092 22.0 0.001985 1.016
1944093 22.5 0.001887 1.004
1944094 23.0 0.001793 1.012
1944095 23.5 0.001704 1.015
1944096 24.0 0.00162 1.005
1944097 24.5 0.00154 0.989
1944098 25.0 0.001464 1.004
1944099 25.5 0.001386 0.995
1944100 26.0 0.001313 0.982
1944101 26.5 0.001244 0.969
1944102 27.0 0.001178 0.965
1944103 27.5 0.001116 0.948
1944104 28.0 0.001057 0.961
1944105 28.5 0.001001 0.962
1944106 29.0 0.0009483 0.948
1944107 29.5 0.0008984 0.945
1944108 30.0 0.000851 0.974
1944109 30.5 0.0008045 0.97
1944110 31.0 0.0007606 0.956
1944111 31.5 0.0007191 0.927
1944112 32.0 0.0006798 0.946
