 HgtMOLA Denkgm3 DensP
1808911 0.0 0.01466 0.979
1808912 0.5 0.01394 0.98
1808913 1.0 0.01327 0.996
1808914 1.5 0.01274 0.993
1808915 2.0 0.01223 0.986
1808916 2.5 0.01171 0.993
1808917 3.0 0.01122 0.995
1808918 3.5 0.01073 0.992
1808919 4.0 0.01027 0.991
1808920 4.5 0.00982 0.991
1808921 5.0 0.009393 0.986
1808922 5.5 0.008985 0.983
1808923 6.0 0.008594 0.987
1808924 6.5 0.008223 0.982
1808925 7.0 0.007868 0.972
1808926 7.5 0.00753 0.971
1808927 8.0 0.007206 0.97
1808928 8.5 0.006897 0.959
1808929 9.0 0.006602 0.978
1808930 9.5 0.006318 0.973
1808931 10.0 0.006047 0.971
1808932 10.5 0.005785 0.965
1808933 11.0 0.005535 0.953
1808934 11.5 0.005295 0.958
1808935 12.0 0.005067 0.957
1808936 12.5 0.004848 0.96
1808937 13.0 0.004639 0.976
1808938 13.5 0.004439 0.985
1808939 14.0 0.004248 0.994
1808940 14.5 0.004065 0.985
1808941 15.0 0.003891 0.982
1808942 15.5 0.003712 0.983
1808943 16.0 0.003541 0.973
1808944 16.5 0.003379 0.982
1808945 17.0 0.003224 0.984
1808946 17.5 0.003076 0.973
1808947 18.0 0.002935 0.977
1808948 18.5 0.002801 0.97
1808949 19.0 0.002672 0.967
1808950 19.5 0.00255 0.98
1808951 20.0 0.002434 0.982
1808952 20.5 0.002313 0.979
1808953 21.0 0.002198 0.96
1808954 21.5 0.002089 0.947
1808955 22.0 0.001985 0.939
1808956 22.5 0.001887 0.974
1808957 23.0 0.001793 0.985
1808958 23.5 0.001704 0.988
1808959 24.0 0.00162 0.974
1808960 24.5 0.00154 0.99
1808961 25.0 0.001464 0.993
1808962 25.5 0.001386 0.995
1808963 26.0 0.001313 0.986
1808964 26.5 0.001244 0.992
1808965 27.0 0.001178 0.996
1808966 27.5 0.001116 0.984
1808967 28.0 0.001057 0.981
1808968 28.5 0.001001 1.01
1808969 29.0 0.0009483 1.012
1808970 29.5 0.0008984 1.018
1808971 30.0 0.000851 1.0
1808972 30.5 0.0008045 1.015
1808973 31.0 0.0007606 0.997
1808974 31.5 0.0007191 1.01
1808975 32.0 0.0006798 1.013
1808976 32.5 0.0006427 1.013
1808977 33.0 0.0006077 0.996
1808978 33.5 0.0005745 0.993
1808979 34.0 0.0005432 0.985
1808980 34.5 0.0005136 0.938
1808981 35.0 0.0004856 0.968
1808982 35.5 0.0004579 0.95
1808983 36.0 0.0004319 0.997
1808984 36.5 0.0004073 1.022
1808985 37.0 0.0003842 1.033
1808986 37.5 0.0003624 1.03
1808987 38.0 0.0003419 1.028
1808988 38.5 0.0003226 1.04
1808989 39.0 0.0003043 1.031
1808990 39.5 0.0002872 1.036
1808991 40.0 0.000271 1.048
1808992 40.5 0.000254 1.041
1808993 41.0 0.0002381 1.032
1808994 41.5 0.0002232 1.011
1808995 42.0 0.0002093 1.014
1808996 42.5 0.0001962 1.017
1808997 43.0 0.000184 1.015
1808998 43.5 0.0001725 1.055
1808999 44.0 0.0001618 1.012
1809000 44.5 0.0001517 1.022
1809001 45.0 0.0001423 0.998
1809002 45.5 0.0001322 0.995
1809003 46.0 0.0001228 0.966
1809004 46.5 0.0001141 0.952
1809005 47.0 0.000106 0.976
1809006 47.5 9.848e-05 0.947
1809007 48.0 9.15e-05 0.956
1809008 48.5 8.501e-05 0.939
1809009 49.0 7.899e-05 0.938
1809010 49.5 7.339e-05 0.948
1809011 50.0 6.82e-05 0.973
1809012 50.5 6.294e-05 0.981
1809013 51.0 5.809e-05 0.985
1809014 51.5 5.362e-05 0.999
1809015 52.0 4.949e-05 0.972
1809016 52.5 4.568e-05 1.03
1809017 53.0 4.216e-05 1.013
1809018 53.5 3.892e-05 1.007
1809019 54.0 3.592e-05 0.998
1809020 54.5 3.316e-05 1.008
1809021 55.0 3.061e-05 1.034
1809022 55.5 2.859e-05 1.036
1809023 56.0 2.67e-05 1.017
1809024 56.5 2.494e-05 0.996
1809025 57.0 2.33e-05 0.994
1809026 57.5 2.177e-05 0.964
1809027 58.0 2.033e-05 0.999
1809028 58.5 1.899e-05 1.065
1809029 59.0 1.774e-05 1.044
1809030 59.5 1.657e-05 1.061
1809031 60.0 1.548e-05 1.053
1809032 60.5 1.454e-05 1.019
1809033 61.0 1.366e-05 1.029
1809034 61.5 1.283e-05 1.015
1809035 62.0 1.205e-05 1.043
1809036 62.5 1.132e-05 1.047
1809037 63.0 1.064e-05 1.054
1809038 63.5 9.99e-06 1.032
1809039 64.0 9.385e-06 0.992
1809040 64.5 8.816e-06 1.003
1809041 65.0 8.297e-06 1.027
1809042 65.5 7.774e-06 0.941
1809043 66.0 7.285e-06 0.975
1809044 66.5 6.827e-06 1.038
1809045 67.0 6.398e-06 1.056
1809046 67.5 5.996e-06 1.094
1809047 68.0 5.619e-06 1.044
1809048 68.5 5.267e-06 1.038
1809049 69.0 4.936e-06 1.061
1809050 69.5 4.627e-06 1.039
1809051 70.0 4.352e-06 1.072
1809052 70.5 4.07e-06 1.006
1809053 71.0 3.806e-06 0.997
1809054 71.5 3.559e-06 0.969
1809055 72.0 3.328e-06 0.909
1809056 72.5 3.112e-06 0.877
1809057 73.0 2.911e-06 0.874
1809058 73.5 2.722e-06 0.93
1809059 74.0 2.546e-06 0.94
1809060 74.5 2.381e-06 0.958
1809061 75.0 2.226e-06 0.948
1809062 75.5 2.07e-06 0.951
1809063 76.0 1.925e-06 0.902
1809064 76.5 1.791e-06 0.951
1809065 77.0 1.666e-06 1.034
1809066 77.5 1.551e-06 1.149
1809067 78.0 1.444e-06 1.145
1809068 78.5 1.345e-06 1.077
1809069 79.0 1.253e-06 0.995
1809070 79.5 1.168e-06 0.991
1809071 80.0 1.089e-06 0.963
1809072 80.5 1.017e-06 1.002
1809073 81.0 9.512e-07 0.972
1809074 81.5 8.895e-07 0.986
1809075 82.0 8.319e-07 0.943
1809076 82.5 7.78e-07 0.884
1809077 83.0 7.276e-07 0.845
1809078 83.5 6.805e-07 0.859
1809079 84.0 6.364e-07 0.729
1809080 84.5 5.953e-07 0.711
1809081 85.0 5.568e-07 0.629
1809082 85.5 5.2e-07 0.674
1809083 86.0 4.85e-07 0.722
1809084 86.5 4.524e-07 0.756
1809085 87.0 4.22e-07 0.717
1809086 87.5 3.936e-07 0.647
1809087 88.0 3.672e-07 0.697
1809088 88.5 3.425e-07 0.701
1809089 89.0 3.195e-07 0.746
1809090 89.5 2.981e-07 0.743
1809091 90.0 2.781e-07 0.728
1809092 90.5 2.589e-07 0.644
1809093 91.0 2.407e-07 0.657
1809094 91.5 2.237e-07 0.747
1809095 92.0 2.08e-07 0.685
1809096 92.5 1.933e-07 0.788
1809097 93.0 1.797e-07 0.904
1809098 93.5 1.67e-07 0.741
1809099 94.0 1.553e-07 0.685
1809100 94.5 1.444e-07 0.577
1809101 95.0 1.342e-07 0.644
1809102 95.5 1.246e-07 0.717
1809103 96.0 1.155e-07 0.723
1809104 96.5 1.071e-07 0.673
1809105 97.0 9.93e-08 0.76
1809106 97.5 9.207e-08 0.693
1809107 98.0 8.538e-08 0.643
1809108 98.5 7.917e-08 0.725
1809109 99.0 7.341e-08 0.703
1809110 99.5 6.808e-08 0.87
1809111 100.0 6.314e-08 0.872
1809112 100.5 5.852e-08 0.928
1809113 101.0 5.421e-08 0.95
1809114 101.5 5.022e-08 0.94
1809115 102.0 4.652e-08 0.986
1809116 102.5 4.31e-08 0.978
1809117 103.0 3.992e-08 0.976
1809118 103.5 3.698e-08 1.003
1809119 104.0 3.426e-08 0.879
1809120 104.5 3.174e-08 1.098
1809121 105.0 2.94e-08 1.149
1809122 105.5 2.719e-08 1.017
1809123 106.0 2.511e-08 0.96
1809124 106.5 2.318e-08 0.899
1809125 107.0 2.141e-08 0.775
1809126 107.5 1.977e-08 0.733
1809127 108.0 1.825e-08 0.798
1809128 108.5 1.686e-08 0.81
1809129 109.0 1.557e-08 0.812
1809130 109.5 1.438e-08 0.786
1809131 110.0 1.328e-08 0.903
1809132 110.5 1.226e-08 0.858
1809133 111.0 1.131e-08 0.841
1809134 111.5 1.043e-08 0.79
1809135 112.0 9.628e-09 0.727
1809136 112.5 8.885e-09 0.71
1809137 113.0 8.199e-09 0.782
1809138 113.5 7.566e-09 0.884
1809139 114.0 6.983e-09 0.781
1809140 114.5 6.444e-09 0.789
1809141 115.0 5.947e-09 0.915
1809142 115.5 5.508e-09 0.906
1809143 116.0 5.115e-09 0.963
1809144 116.5 4.751e-09 1.012
1809145 117.0 4.413e-09 1.146
1809146 117.5 4.1e-09 1.156
1809147 118.0 3.809e-09 1.272
1809148 118.5 3.538e-09 1.254
1809149 119.0 3.288e-09 1.073
1809150 119.5 3.055e-09 1.022
1809151 120.0 2.839e-09 1.229
1809152 120.5 2.642e-09 1.233
1809153 121.0 2.462e-09 1.308
1809154 121.5 2.294e-09 1.483
1809155 122.0 2.138e-09 1.54
1809156 122.5 1.992e-09 1.408
1809157 123.0 1.857e-09 1.446
1809158 123.5 1.731e-09 1.502
1809159 124.0 1.613e-09 1.635
1809160 124.5 1.504e-09 1.453
1809161 125.0 1.402e-09 1.76
1809162 125.5 1.31e-09 2.001
1809163 126.0 1.227e-09 1.787
1809164 126.5 1.15e-09 1.624
1809165 127.0 1.077e-09 1.486
1809166 127.5 1.009e-09 1.341
1809167 128.0 9.451e-10 1.284
1809168 128.5 8.854e-10 1.208
1809169 129.0 8.295e-10 1.213
1809170 129.5 7.772e-10 1.624
1809171 130.0 7.281e-10 1.587
1809172 130.5 6.839e-10 1.459
1809173 131.0 6.437e-10 1.502
1809174 131.5 6.059e-10 1.676
1809175 132.0 5.703e-10 1.44
1809176 132.5 5.368e-10 1.093
1809177 133.0 5.053e-10 0.938
1809178 133.5 4.757e-10 0.93
1809179 134.0 4.478e-10 0.822
1809180 134.5 4.215e-10 0.938
1809181 135.0 3.968e-10 0.922
1809182 135.5 3.739e-10 1.072
1809183 136.0 3.527e-10 1.139
1809184 136.5 3.327e-10 1.235
1809185 137.0 3.139e-10 1.182
