 HgtMOLA Denkgm3 DensP
687715 0.0 0.01466 1.034
687716 0.5 0.01394 1.029
687717 1.0 0.01327 1.023
687718 1.5 0.01274 1.029
687719 2.0 0.01223 1.038
687720 2.5 0.01171 1.028
687721 3.0 0.01122 1.027
687722 3.5 0.01073 1.026
687723 4.0 0.01027 1.03
687724 4.5 0.00982 1.025
687725 5.0 0.009393 1.032
687726 5.5 0.008985 1.03
687727 6.0 0.008594 1.036
687728 6.5 0.008223 1.032
687729 7.0 0.007868 1.045
687730 7.5 0.00753 1.044
687731 8.0 0.007206 1.051
687732 8.5 0.006897 1.049
687733 9.0 0.006602 1.037
687734 9.5 0.006318 1.034
687735 10.0 0.006047 1.031
687736 10.5 0.005785 1.029
687737 11.0 0.005535 1.04
687738 11.5 0.005295 1.025
687739 12.0 0.005067 1.028
687740 12.5 0.004848 1.031
687741 13.0 0.004639 1.026
687742 13.5 0.004439 1.032
687743 14.0 0.004248 1.02
687744 14.5 0.004065 1.02
687745 15.0 0.003891 1.028
687746 15.5 0.003712 1.028
687747 16.0 0.003541 1.03
687748 16.5 0.003379 1.021
687749 17.0 0.003224 1.035
687750 17.5 0.003076 1.039
687751 18.0 0.002935 1.046
687752 18.5 0.002801 1.05
687753 19.0 0.002672 1.028
687754 19.5 0.00255 1.027
687755 20.0 0.002434 1.005
687756 20.5 0.002313 1.012
687757 21.0 0.002198 1.013
687758 21.5 0.002089 1.012
687759 22.0 0.001985 1.026
687760 22.5 0.001887 1.016
687761 23.0 0.001793 1.004
687762 23.5 0.001704 1.011
687763 24.0 0.00162 1.02
687764 24.5 0.00154 1.018
687765 25.0 0.001464 1.011
687766 25.5 0.001386 1.02
687767 26.0 0.001313 1.022
687768 26.5 0.001244 1.027
687769 27.0 0.001178 1.057
687770 27.5 0.001116 1.068
687771 28.0 0.001057 1.07
687772 28.5 0.001001 1.053
687773 29.0 0.0009483 1.056
687774 29.5 0.0008984 1.027
687775 30.0 0.000851 1.025
687776 30.5 0.0008045 1.035
687777 31.0 0.0007606 1.039
687778 31.5 0.0007191 1.041
687779 32.0 0.0006798 1.054
687780 32.5 0.0006427 1.049
687781 33.0 0.0006077 1.053
687782 33.5 0.0005745 1.022
687783 34.0 0.0005432 0.998
687784 34.5 0.0005136 0.995
687785 35.0 0.0004856 1.009
687786 35.5 0.0004579 1.018
687787 36.0 0.0004319 1.005
687788 36.5 0.0004073 1.05
687789 37.0 0.0003842 1.057
687790 37.5 0.0003624 1.058
687791 38.0 0.0003419 1.044
687792 38.5 0.0003226 1.067
687793 39.0 0.0003043 1.087
687794 39.5 0.0002872 1.05
687795 40.0 0.000271 1.042
687796 40.5 0.000254 1.044
687797 41.0 0.0002381 1.037
687798 41.5 0.0002232 1.034
687799 42.0 0.0002093 1.033
687800 42.5 0.0001962 1.047
687801 43.0 0.000184 1.05
687802 43.5 0.0001725 1.044
687803 44.0 0.0001618 1.024
687804 44.5 0.0001517 1.007
687805 45.0 0.0001423 0.966
687806 45.5 0.0001322 0.955
687807 46.0 0.0001228 0.991
687808 46.5 0.0001141 0.995
687809 47.0 0.000106 0.991
687810 47.5 9.848e-05 0.999
687811 48.0 9.15e-05 1.013
687812 48.5 8.501e-05 0.974
687813 49.0 7.899e-05 0.971
687814 49.5 7.339e-05 0.953
687815 50.0 6.82e-05 0.92
687816 50.5 6.294e-05 0.909
687817 51.0 5.809e-05 0.933
687818 51.5 5.362e-05 0.932
687819 52.0 4.949e-05 0.946
687820 52.5 4.568e-05 0.969
687821 53.0 4.216e-05 0.959
687822 53.5 3.892e-05 0.967
687823 54.0 3.592e-05 0.989
687824 54.5 3.316e-05 0.992
687825 55.0 3.061e-05 0.998
687826 55.5 2.859e-05 0.995
687827 56.0 2.67e-05 1.065
687828 56.5 2.494e-05 1.077
687829 57.0 2.33e-05 1.06
687830 57.5 2.177e-05 1.032
687831 58.0 2.033e-05 1.086
687832 58.5 1.899e-05 1.013
687833 59.0 1.774e-05 1.018
687834 59.5 1.657e-05 0.996
687835 60.0 1.548e-05 0.965
687836 60.5 1.454e-05 0.947
687837 61.0 1.366e-05 0.941
687838 61.5 1.283e-05 0.905
687839 62.0 1.205e-05 0.881
687840 62.5 1.132e-05 0.939
687841 63.0 1.064e-05 0.954
687842 63.5 9.99e-06 0.993
687843 64.0 9.385e-06 1.005
687844 64.5 8.816e-06 1.013
687845 65.0 8.297e-06 1.066
687846 65.5 7.774e-06 1.091
687847 66.0 7.285e-06 1.026
687848 66.5 6.827e-06 0.983
687849 67.0 6.398e-06 1.022
687850 67.5 5.996e-06 1.026
687851 68.0 5.619e-06 1.016
687852 68.5 5.267e-06 1.027
687853 69.0 4.936e-06 0.989
687854 69.5 4.627e-06 1.048
687855 70.0 4.352e-06 1.012
687856 70.5 4.07e-06 0.994
687857 71.0 3.806e-06 0.954
687858 71.5 3.559e-06 0.952
687859 72.0 3.328e-06 0.95
687860 72.5 3.112e-06 0.938
687861 73.0 2.911e-06 0.921
687862 73.5 2.722e-06 0.91
687863 74.0 2.546e-06 0.913
687864 74.5 2.381e-06 0.95
687865 75.0 2.226e-06 0.995
687866 75.5 2.07e-06 1.061
687867 76.0 1.925e-06 1.016
687868 76.5 1.791e-06 0.91
687869 77.0 1.666e-06 0.916
687870 77.5 1.551e-06 0.911
687871 78.0 1.444e-06 0.873
687872 78.5 1.345e-06 0.926
687873 79.0 1.253e-06 0.906
687874 79.5 1.168e-06 0.903
687875 80.0 1.089e-06 0.878
687876 80.5 1.017e-06 0.793
687877 81.0 9.512e-07 0.804
687878 81.5 8.895e-07 0.779
687879 82.0 8.319e-07 0.711
687880 82.5 7.78e-07 0.735
687881 83.0 7.276e-07 0.737
687882 83.5 6.805e-07 0.732
687883 84.0 6.364e-07 0.793
687884 84.5 5.953e-07 0.89
687885 85.0 5.568e-07 0.877
687886 85.5 5.2e-07 0.897
687887 86.0 4.85e-07 0.891
687888 86.5 4.524e-07 0.897
687889 87.0 4.22e-07 0.974
687890 87.5 3.936e-07 0.986
687891 88.0 3.672e-07 1.004
687892 88.5 3.425e-07 1.041
687893 89.0 3.195e-07 0.998
687894 89.5 2.981e-07 1.044
687895 90.0 2.781e-07 1.092
687896 90.5 2.589e-07 1.1
687897 91.0 2.407e-07 1.035
687898 91.5 2.237e-07 1.094
687899 92.0 2.08e-07 1.154
687900 92.5 1.933e-07 1.228
687901 93.0 1.797e-07 1.167
687902 93.5 1.67e-07 1.16
687903 94.0 1.553e-07 1.141
687904 94.5 1.444e-07 1.044
687905 95.0 1.342e-07 1.05
687906 95.5 1.246e-07 0.941
687907 96.0 1.155e-07 0.942
687908 96.5 1.071e-07 0.922
687909 97.0 9.93e-08 0.805
687910 97.5 9.207e-08 0.822
687911 98.0 8.538e-08 0.847
687912 98.5 7.917e-08 0.851
687913 99.0 7.341e-08 0.741
687914 99.5 6.808e-08 0.709
687915 100.0 6.314e-08 0.674
687916 100.5 5.852e-08 0.76
687917 101.0 5.421e-08 0.755
687918 101.5 5.022e-08 0.815
687919 102.0 4.652e-08 0.983
687920 102.5 4.31e-08 0.911
687921 103.0 3.992e-08 1.024
687922 103.5 3.698e-08 1.059
687923 104.0 3.426e-08 1.118
687924 104.5 3.174e-08 1.139
687925 105.0 2.94e-08 1.091
687926 105.5 2.719e-08 0.898
687927 106.0 2.511e-08 0.902
687928 106.5 2.318e-08 0.984
687929 107.0 2.141e-08 1.028
687930 107.5 1.977e-08 0.962
687931 108.0 1.825e-08 0.903
687932 108.5 1.686e-08 0.857
687933 109.0 1.557e-08 0.942
687934 109.5 1.438e-08 0.848
687935 110.0 1.328e-08 0.946
687936 110.5 1.226e-08 0.853
687937 111.0 1.131e-08 1.035
687938 111.5 1.043e-08 1.125
687939 112.0 9.628e-09 1.033
687940 112.5 8.885e-09 1.012
687941 113.0 8.199e-09 0.887
687942 113.5 7.566e-09 1.041
687943 114.0 6.983e-09 1.158
687944 114.5 6.444e-09 1.102
687945 115.0 5.947e-09 0.943
687946 115.5 5.508e-09 1.02
687947 116.0 5.115e-09 1.11
687948 116.5 4.751e-09 0.978
687949 117.0 4.413e-09 0.987
687950 117.5 4.1e-09 1.082
687951 118.0 3.809e-09 1.197
687952 118.5 3.538e-09 1.33
687953 119.0 3.288e-09 1.199
687954 119.5 3.055e-09 1.224
687955 120.0 2.839e-09 1.208
687956 120.5 2.642e-09 1.185
687957 121.0 2.462e-09 1.258
687958 121.5 2.294e-09 1.323
687959 122.0 2.138e-09 1.491
687960 122.5 1.992e-09 1.201
687961 123.0 1.857e-09 1.153
687962 123.5 1.731e-09 1.036
687963 124.0 1.613e-09 0.827
687964 124.5 1.504e-09 0.833
687965 125.0 1.402e-09 0.729
687966 125.5 1.31e-09 0.519
687967 126.0 1.227e-09 0.589
687968 126.5 1.15e-09 0.506
687969 127.0 1.077e-09 0.635
687970 127.5 1.009e-09 0.572
687971 128.0 9.451e-10 0.592
687972 128.5 8.854e-10 0.883
687973 129.0 8.295e-10 0.837
687974 129.5 7.772e-10 0.823
687975 130.0 7.281e-10 0.841
687976 130.5 6.839e-10 0.964
