 HgtMOLA Denkgm3 DensP
1449214 0.0 0.01466 0.989
1449215 0.5 0.01394 0.98
1449216 1.0 0.01327 0.977
1449217 1.5 0.01274 0.974
1449218 2.0 0.01223 0.978
1449219 2.5 0.01171 0.983
1449220 3.0 0.01122 0.984
1449221 3.5 0.01073 0.975
1449222 4.0 0.01027 0.979
1449223 4.5 0.00982 0.982
1449224 5.0 0.009393 0.984
1449225 5.5 0.008985 0.992
1449226 6.0 0.008594 0.994
1449227 6.5 0.008223 1.001
1449228 7.0 0.007868 0.998
1449229 7.5 0.00753 0.999
1449230 8.0 0.007206 0.994
1449231 8.5 0.006897 0.982
1449232 9.0 0.006602 0.985
1449233 9.5 0.006318 0.979
1449234 10.0 0.006047 0.982
1449235 10.5 0.005785 0.989
1449236 11.0 0.005535 1.0
1449237 11.5 0.005295 1.005
1449238 12.0 0.005067 1.001
1449239 12.5 0.004848 1.014
1449240 13.0 0.004639 1.01
1449241 13.5 0.004439 1.016
1449242 14.0 0.004248 1.018
1449243 14.5 0.004065 1.015
1449244 15.0 0.003891 1.028
1449245 15.5 0.003712 1.029
1449246 16.0 0.003541 1.027
1449247 16.5 0.003379 1.025
1449248 17.0 0.003224 1.02
1449249 17.5 0.003076 1.024
1449250 18.0 0.002935 1.018
1449251 18.5 0.002801 1.009
1449252 19.0 0.002672 1.002
1449253 19.5 0.00255 0.987
1449254 20.0 0.002434 0.987
1449255 20.5 0.002313 0.974
1449256 21.0 0.002198 0.967
1449257 21.5 0.002089 0.985
1449258 22.0 0.001985 0.988
1449259 22.5 0.001887 0.985
1449260 23.0 0.001793 0.983
1449261 23.5 0.001704 0.97
1449262 24.0 0.00162 0.993
1449263 24.5 0.00154 0.994
1449264 25.0 0.001464 0.978
1449265 25.5 0.001386 0.965
1449266 26.0 0.001313 0.966
1449267 26.5 0.001244 0.973
1449268 27.0 0.001178 0.966
1449269 27.5 0.001116 0.947
1449270 28.0 0.001057 0.958
1449271 28.5 0.001001 0.971
1449272 29.0 0.0009483 0.99
1449273 29.5 0.0008984 0.982
1449274 30.0 0.000851 0.97
1449275 30.5 0.0008045 0.998
1449276 31.0 0.0007606 1.007
1449277 31.5 0.0007191 1.032
1449278 32.0 0.0006798 1.048
1449279 32.5 0.0006427 1.057
1449280 33.0 0.0006077 1.075
1449281 33.5 0.0005745 1.057
1449282 34.0 0.0005432 1.031
1449283 34.5 0.0005136 1.029
1449284 35.0 0.0004856 1.036
1449285 35.5 0.0004579 1.031
1449286 36.0 0.0004319 1.012
1449287 36.5 0.0004073 0.997
1449288 37.0 0.0003842 0.974
1449289 37.5 0.0003624 0.961
1449290 38.0 0.0003419 0.972
1449291 38.5 0.0003226 0.975
1449292 39.0 0.0003043 0.969
1449293 39.5 0.0002872 0.986
1449294 40.0 0.000271 1.001
1449295 40.5 0.000254 1.014
1449296 41.0 0.0002381 1.008
1449297 41.5 0.0002232 1.006
1449298 42.0 0.0002093 0.981
1449299 42.5 0.0001962 0.956
1449300 43.0 0.000184 0.942
1449301 43.5 0.0001725 0.953
1449302 44.0 0.0001618 0.91
1449303 44.5 0.0001517 0.909
1449304 45.0 0.0001423 0.899
1449305 45.5 0.0001322 0.857
1449306 46.0 0.0001228 0.874
1449307 46.5 0.0001141 0.907
1449308 47.0 0.000106 0.908
1449309 47.5 9.848e-05 0.952
1449310 48.0 9.15e-05 1.003
1449311 48.5 8.501e-05 1.014
1449312 49.0 7.899e-05 1.032
1449313 49.5 7.339e-05 1.007
1449314 50.0 6.82e-05 1.019
1449315 50.5 6.294e-05 1.002
1449316 51.0 5.809e-05 0.968
1449317 51.5 5.362e-05 0.98
1449318 52.0 4.949e-05 0.973
