 HgtMOLA Denkgm3 DensP
638793 0.0 0.01466 1.03
638794 0.5 0.01394 1.023
638795 1.0 0.01327 1.025
638796 1.5 0.01274 1.025
638797 2.0 0.01223 1.027
638798 2.5 0.01171 1.033
638799 3.0 0.01122 1.023
638800 3.5 0.01073 1.039
638801 4.0 0.01027 1.031
638802 4.5 0.00982 1.025
638803 5.0 0.009393 1.015
638804 5.5 0.008985 1.015
638805 6.0 0.008594 1.013
638806 6.5 0.008223 1.002
638807 7.0 0.007868 1.002
638808 7.5 0.00753 1.026
638809 8.0 0.007206 1.025
638810 8.5 0.006897 1.014
638811 9.0 0.006602 1.009
638812 9.5 0.006318 1.004
638813 10.0 0.006047 1.002
638814 10.5 0.005785 1.01
638815 11.0 0.005535 1.012
638816 11.5 0.005295 1.017
638817 12.0 0.005067 1.025
638818 12.5 0.004848 1.013
638819 13.0 0.004639 1.009
638820 13.5 0.004439 1.01
638821 14.0 0.004248 1.025
638822 14.5 0.004065 1.014
638823 15.0 0.003891 1.012
638824 15.5 0.003712 1.003
638825 16.0 0.003541 1.01
638826 16.5 0.003379 1.01
638827 17.0 0.003224 1.025
638828 17.5 0.003076 1.022
638829 18.0 0.002935 1.031
638830 18.5 0.002801 1.039
638831 19.0 0.002672 1.034
638832 19.5 0.00255 1.046
638833 20.0 0.002434 1.032
638834 20.5 0.002313 1.034
638835 21.0 0.002198 1.021
638836 21.5 0.002089 1.019
638837 22.0 0.001985 1.01
638838 22.5 0.001887 1.029
638839 23.0 0.001793 1.029
638840 23.5 0.001704 1.024
638841 24.0 0.00162 1.004
638842 24.5 0.00154 1.008
638843 25.0 0.001464 1.0
638844 25.5 0.001386 1.0
638845 26.0 0.001313 0.972
638846 26.5 0.001244 0.967
638847 27.0 0.001178 0.956
638848 27.5 0.001116 0.966
638849 28.0 0.001057 0.952
638850 28.5 0.001001 0.968
638851 29.0 0.0009483 0.94
638852 29.5 0.0008984 0.944
638853 30.0 0.000851 0.949
638854 30.5 0.0008045 0.965
638855 31.0 0.0007606 0.984
638856 31.5 0.0007191 0.973
638857 32.0 0.0006798 0.986
638858 32.5 0.0006427 0.995
638859 33.0 0.0006077 0.974
638860 33.5 0.0005745 0.98
638861 34.0 0.0005432 0.987
638862 34.5 0.0005136 1.007
638863 35.0 0.0004856 1.008
638864 35.5 0.0004579 0.989
638865 36.0 0.0004319 0.977
638866 36.5 0.0004073 0.953
638867 37.0 0.0003842 0.948
638868 37.5 0.0003624 0.945
638869 38.0 0.0003419 0.958
638870 38.5 0.0003226 0.942
638871 39.0 0.0003043 0.957
638872 39.5 0.0002872 0.941
638873 40.0 0.000271 0.967
638874 40.5 0.000254 0.972
638875 41.0 0.0002381 0.975
638876 41.5 0.0002232 0.988
638877 42.0 0.0002093 0.983
638878 42.5 0.0001962 1.016
638879 43.0 0.000184 1.029
638880 43.5 0.0001725 1.031
638881 44.0 0.0001618 0.99
638882 44.5 0.0001517 1.004
638883 45.0 0.0001423 0.995
638884 45.5 0.0001322 0.994
638885 46.0 0.0001228 0.983
638886 46.5 0.0001141 0.941
638887 47.0 0.000106 0.969
638888 47.5 9.848e-05 0.972
638889 48.0 9.15e-05 0.999
638890 48.5 8.501e-05 0.987
638891 49.0 7.899e-05 0.998
638892 49.5 7.339e-05 0.991
638893 50.0 6.82e-05 0.936
638894 50.5 6.294e-05 0.972
638895 51.0 5.809e-05 0.968
638896 51.5 5.362e-05 0.96
638897 52.0 4.949e-05 0.951
638898 52.5 4.568e-05 0.938
638899 53.0 4.216e-05 0.915
638900 53.5 3.892e-05 0.947
638901 54.0 3.592e-05 0.895
638902 54.5 3.316e-05 0.905
638903 55.0 3.061e-05 0.945
638904 55.5 2.859e-05 0.92
638905 56.0 2.67e-05 0.944
638906 56.5 2.494e-05 0.96
638907 57.0 2.33e-05 1.012
638908 57.5 2.177e-05 0.954
638909 58.0 2.033e-05 0.946
638910 58.5 1.899e-05 0.963
638911 59.0 1.774e-05 0.92
638912 59.5 1.657e-05 0.948
638913 60.0 1.548e-05 0.975
638914 60.5 1.454e-05 0.986
638915 61.0 1.366e-05 0.971
638916 61.5 1.283e-05 0.999
638917 62.0 1.205e-05 0.96
638918 62.5 1.132e-05 0.966
638919 63.0 1.064e-05 0.987
638920 63.5 9.99e-06 0.997
638921 64.0 9.385e-06 0.977
638922 64.5 8.816e-06 0.944
638923 65.0 8.297e-06 0.96
638924 65.5 7.774e-06 0.969
638925 66.0 7.285e-06 1.002
638926 66.5 6.827e-06 0.997
638927 67.0 6.398e-06 1.099
638928 67.5 5.996e-06 1.185
638929 68.0 5.619e-06 1.196
638930 68.5 5.267e-06 1.234
638931 69.0 4.936e-06 1.244
638932 69.5 4.627e-06 1.25
638933 70.0 4.352e-06 1.32
638934 70.5 4.07e-06 1.334
638935 71.0 3.806e-06 1.276
638936 71.5 3.559e-06 1.265
638937 72.0 3.328e-06 1.246
638938 72.5 3.112e-06 1.249
638939 73.0 2.911e-06 1.225
638940 73.5 2.722e-06 1.286
638941 74.0 2.546e-06 1.216
638942 74.5 2.381e-06 1.144
638943 75.0 2.226e-06 1.074
638944 75.5 2.07e-06 1.096
638945 76.0 1.925e-06 1.102
638946 76.5 1.791e-06 1.114
638947 77.0 1.666e-06 1.128
638948 77.5 1.551e-06 1.197
638949 78.0 1.444e-06 1.195
638950 78.5 1.345e-06 1.189
638951 79.0 1.253e-06 1.177
638952 79.5 1.168e-06 1.126
638953 80.0 1.089e-06 1.077
638954 80.5 1.017e-06 1.106
638955 81.0 9.512e-07 1.068
638956 81.5 8.895e-07 1.215
638957 82.0 8.319e-07 1.134
638958 82.5 7.78e-07 1.117
638959 83.0 7.276e-07 1.098
