 HgtMOLA Denkgm3 DensP
770321 0.0 0.01466 1.0
770322 0.5 0.01394 0.992
770323 1.0 0.01327 0.997
770324 1.5 0.01274 0.984
770325 2.0 0.01223 0.991
770326 2.5 0.01171 0.983
770327 3.0 0.01122 0.984
770328 3.5 0.01073 0.986
770329 4.0 0.01027 0.982
770330 4.5 0.00982 0.98
770331 5.0 0.009393 0.981
770332 5.5 0.008985 0.987
770333 6.0 0.008594 0.976
770334 6.5 0.008223 0.98
770335 7.0 0.007868 0.991
770336 7.5 0.00753 0.99
770337 8.0 0.007206 0.987
770338 8.5 0.006897 0.99
770339 9.0 0.006602 1.003
770340 9.5 0.006318 1.0
770341 10.0 0.006047 1.014
770342 10.5 0.005785 1.002
770343 11.0 0.005535 1.007
770344 11.5 0.005295 1.009
770345 12.0 0.005067 1.008
770346 12.5 0.004848 1.004
770347 13.0 0.004639 1.016
770348 13.5 0.004439 1.009
770349 14.0 0.004248 1.008
770350 14.5 0.004065 1.024
770351 15.0 0.003891 1.019
770352 15.5 0.003712 1.005
770353 16.0 0.003541 0.984
770354 16.5 0.003379 0.989
770355 17.0 0.003224 0.979
770356 17.5 0.003076 0.985
770357 18.0 0.002935 0.976
770358 18.5 0.002801 0.994
770359 19.0 0.002672 0.979
770360 19.5 0.00255 0.98
770361 20.0 0.002434 0.977
770362 20.5 0.002313 0.976
770363 21.0 0.002198 0.989
770364 21.5 0.002089 0.99
770365 22.0 0.001985 0.968
770366 22.5 0.001887 0.978
770367 23.0 0.001793 0.965
770368 23.5 0.001704 0.968
770369 24.0 0.00162 0.981
770370 24.5 0.00154 0.989
770371 25.0 0.001464 1.004
770372 25.5 0.001386 1.015
770373 26.0 0.001313 1.029
770374 26.5 0.001244 1.01
770375 27.0 0.001178 1.01
770376 27.5 0.001116 1.029
770377 28.0 0.001057 1.015
770378 28.5 0.001001 1.013
770379 29.0 0.0009483 1.019
770380 29.5 0.0008984 1.022
770381 30.0 0.000851 1.031
770382 30.5 0.0008045 1.028
770383 31.0 0.0007606 1.028
770384 31.5 0.0007191 1.023
770385 32.0 0.0006798 1.031
770386 32.5 0.0006427 1.02
770387 33.0 0.0006077 1.011
770388 33.5 0.0005745 1.0
770389 34.0 0.0005432 0.976
770390 34.5 0.0005136 0.998
770391 35.0 0.0004856 1.003
770392 35.5 0.0004579 1.003
770393 36.0 0.0004319 0.998
770394 36.5 0.0004073 0.981
770395 37.0 0.0003842 0.996
770396 37.5 0.0003624 0.985
770397 38.0 0.0003419 0.966
770398 38.5 0.0003226 0.97
770399 39.0 0.0003043 0.962
770400 39.5 0.0002872 0.955
770401 40.0 0.000271 0.967
770402 40.5 0.000254 0.945
770403 41.0 0.0002381 0.935
770404 41.5 0.0002232 0.949
770405 42.0 0.0002093 0.928
770406 42.5 0.0001962 0.901
770407 43.0 0.000184 0.922
770408 43.5 0.0001725 0.943
770409 44.0 0.0001618 0.963
770410 44.5 0.0001517 0.973
770411 45.0 0.0001423 0.949
770412 45.5 0.0001322 0.948
770413 46.0 0.0001228 0.967
770414 46.5 0.0001141 0.964
770415 47.0 0.000106 0.96
770416 47.5 9.848e-05 0.962
770417 48.0 9.15e-05 0.972
770418 48.5 8.501e-05 0.99
770419 49.0 7.899e-05 1.017
770420 49.5 7.339e-05 1.028
770421 50.0 6.82e-05 1.041
770422 50.5 6.294e-05 1.107
770423 51.0 5.809e-05 1.087
770424 51.5 5.362e-05 1.052
770425 52.0 4.949e-05 1.053
770426 52.5 4.568e-05 1.054
770427 53.0 4.216e-05 1.024
770428 53.5 3.892e-05 1.018
770429 54.0 3.592e-05 1.019
770430 54.5 3.316e-05 1.049
770431 55.0 3.061e-05 1.012
770432 55.5 2.859e-05 1.034
770433 56.0 2.67e-05 1.063
770434 56.5 2.494e-05 1.061
770435 57.0 2.33e-05 1.045
770436 57.5 2.177e-05 1.051
770437 58.0 2.033e-05 1.048
770438 58.5 1.899e-05 1.028
770439 59.0 1.774e-05 1.029
770440 59.5 1.657e-05 1.021
770441 60.0 1.548e-05 1.024
770442 60.5 1.454e-05 1.036
770443 61.0 1.366e-05 1.037
770444 61.5 1.283e-05 1.051
770445 62.0 1.205e-05 1.084
770446 62.5 1.132e-05 1.056
770447 63.0 1.064e-05 1.032
770448 63.5 9.99e-06 1.116
770449 64.0 9.385e-06 1.061
770450 64.5 8.816e-06 1.035
770451 65.0 8.297e-06 1.035
770452 65.5 7.774e-06 1.064
770453 66.0 7.285e-06 1.063
770454 66.5 6.827e-06 1.064
770455 67.0 6.398e-06 1.084
