 HgtMOLA Denkgm3 DensP
1612020 0.0 0.01466 0.991
1612021 0.5 0.01394 0.986
1612022 1.0 0.01327 0.979
1612023 1.5 0.01274 0.966
1612024 2.0 0.01223 0.97
1612025 2.5 0.01171 0.968
1612026 3.0 0.01122 0.974
1612027 3.5 0.01073 0.979
1612028 4.0 0.01027 0.983
1612029 4.5 0.00982 0.999
1612030 5.0 0.009393 1.004
1612031 5.5 0.008985 0.993
1612032 6.0 0.008594 0.985
1612033 6.5 0.008223 0.979
1612034 7.0 0.007868 0.968
1612035 7.5 0.00753 0.965
1612036 8.0 0.007206 0.953
1612037 8.5 0.006897 0.951
1612038 9.0 0.006602 0.955
1612039 9.5 0.006318 0.959
1612040 10.0 0.006047 0.952
1612041 10.5 0.005785 0.939
1612042 11.0 0.005535 0.934
1612043 11.5 0.005295 0.923
1612044 12.0 0.005067 0.91
1612045 12.5 0.004848 0.919
1612046 13.0 0.004639 0.927
1612047 13.5 0.004439 0.931
1612048 14.0 0.004248 0.942
1612049 14.5 0.004065 0.932
1612050 15.0 0.003891 0.933
1612051 15.5 0.003712 0.945
1612052 16.0 0.003541 0.946
1612053 16.5 0.003379 0.936
1612054 17.0 0.003224 0.94
1612055 17.5 0.003076 0.934
1612056 18.0 0.002935 0.946
1612057 18.5 0.002801 0.961
1612058 19.0 0.002672 0.969
1612059 19.5 0.00255 0.972
1612060 20.0 0.002434 0.969
1612061 20.5 0.002313 0.97
1612062 21.0 0.002198 0.955
1612063 21.5 0.002089 0.966
1612064 22.0 0.001985 0.968
1612065 22.5 0.001887 0.965
1612066 23.0 0.001793 0.971
1612067 23.5 0.001704 0.97
1612068 24.0 0.00162 0.974
1612069 24.5 0.00154 0.971
1612070 25.0 0.001464 0.976
1612071 25.5 0.001386 0.985
1612072 26.0 0.001313 0.996
1612073 26.5 0.001244 1.002
1612074 27.0 0.001178 1.01
1612075 27.5 0.001116 1.007
1612076 28.0 0.001057 0.997
1612077 28.5 0.001001 1.001
1612078 29.0 0.0009483 1.0
1612079 29.5 0.0008984 1.008
1612080 30.0 0.000851 1.021
1612081 30.5 0.0008045 1.027
1612082 31.0 0.0007606 1.019
1612083 31.5 0.0007191 1.014
1612084 32.0 0.0006798 1.004
1612085 32.5 0.0006427 0.999
1612086 33.0 0.0006077 1.02
1612087 33.5 0.0005745 1.011
1612088 34.0 0.0005432 0.984
1612089 34.5 0.0005136 0.978
1612090 35.0 0.0004856 0.987
1612091 35.5 0.0004579 0.972
1612092 36.0 0.0004319 0.939
1612093 36.5 0.0004073 0.947
1612094 37.0 0.0003842 0.936
1612095 37.5 0.0003624 0.948
1612096 38.0 0.0003419 0.939
1612097 38.5 0.0003226 0.952
1612098 39.0 0.0003043 0.973
1612099 39.5 0.0002872 0.953
1612100 40.0 0.000271 0.949
1612101 40.5 0.000254 0.971
1612102 41.0 0.0002381 1.002
1612103 41.5 0.0002232 1.015
1612104 42.0 0.0002093 0.979
1612105 42.5 0.0001962 0.99
1612106 43.0 0.000184 0.979
1612107 43.5 0.0001725 0.96
1612108 44.0 0.0001618 0.986
1612109 44.5 0.0001517 0.961
1612110 45.0 0.0001423 0.949
1612111 45.5 0.0001322 0.975
1612112 46.0 0.0001228 1.006
1612113 46.5 0.0001141 1.027
1612114 47.0 0.000106 1.014
1612115 47.5 9.848e-05 1.004
1612116 48.0 9.15e-05 1.033
1612117 48.5 8.501e-05 1.011
1612118 49.0 7.899e-05 1.02
1612119 49.5 7.339e-05 0.998
1612120 50.0 6.82e-05 1.003
1612121 50.5 6.294e-05 0.971
1612122 51.0 5.809e-05 0.971
1612123 51.5 5.362e-05 0.992
1612124 52.0 4.949e-05 1.027
1612125 52.5 4.568e-05 1.041
1612126 53.0 4.216e-05 1.068
1612127 53.5 3.892e-05 1.114
1612128 54.0 3.592e-05 1.091
1612129 54.5 3.316e-05 1.112
1612130 55.0 3.061e-05 1.082
1612131 55.5 2.859e-05 1.089
1612132 56.0 2.67e-05 1.095
1612133 56.5 2.494e-05 1.104
1612134 57.0 2.33e-05 1.068
1612135 57.5 2.177e-05 1.06
1612136 58.0 2.033e-05 1.121
1612137 58.5 1.899e-05 1.071
1612138 59.0 1.774e-05 1.026
1612139 59.5 1.657e-05 1.01
1612140 60.0 1.548e-05 1.011
1612141 60.5 1.454e-05 1.028
1612142 61.0 1.366e-05 1.036
1612143 61.5 1.283e-05 1.105
1612144 62.0 1.205e-05 1.16
1612145 62.5 1.132e-05 1.263
1612146 63.0 1.064e-05 1.262
1612147 63.5 9.99e-06 1.239
1612148 64.0 9.385e-06 1.239
1612149 64.5 8.816e-06 1.225
1612150 65.0 8.297e-06 1.152
1612151 65.5 7.774e-06 1.131
1612152 66.0 7.285e-06 1.127
1612153 66.5 6.827e-06 1.185
1612154 67.0 6.398e-06 1.159
1612155 67.5 5.996e-06 1.158
1612156 68.0 5.619e-06 1.128
1612157 68.5 5.267e-06 1.1
1612158 69.0 4.936e-06 1.104
1612159 69.5 4.627e-06 1.114
1612160 70.0 4.352e-06 1.018
1612161 70.5 4.07e-06 1.041
1612162 71.0 3.806e-06 0.993
1612163 71.5 3.559e-06 0.97
1612164 72.0 3.328e-06 1.01
1612165 72.5 3.112e-06 1.03
1612166 73.0 2.911e-06 0.979
1612167 73.5 2.722e-06 0.888
1612168 74.0 2.546e-06 0.897
1612169 74.5 2.381e-06 0.936
1612170 75.0 2.226e-06 0.903
1612171 75.5 2.07e-06 1.008
1612172 76.0 1.925e-06 1.038
1612173 76.5 1.791e-06 1.031
1612174 77.0 1.666e-06 1.051
1612175 77.5 1.551e-06 1.145
1612176 78.0 1.444e-06 1.1
1612177 78.5 1.345e-06 1.152
1612178 79.0 1.253e-06 1.109
1612179 79.5 1.168e-06 1.165
1612180 80.0 1.089e-06 1.1
1612181 80.5 1.017e-06 1.099
1612182 81.0 9.512e-07 1.073
1612183 81.5 8.895e-07 1.091
1612184 82.0 8.319e-07 1.044
1612185 82.5 7.78e-07 1.054
1612186 83.0 7.276e-07 1.015
1612187 83.5 6.805e-07 1.08
1612188 84.0 6.364e-07 1.121
1612189 84.5 5.953e-07 1.28
1612190 85.0 5.568e-07 1.248
1612191 85.5 5.2e-07 1.299
1612192 86.0 4.85e-07 1.219
1612193 86.5 4.524e-07 1.367
1612194 87.0 4.22e-07 1.356
1612195 87.5 3.936e-07 1.34
1612196 88.0 3.672e-07 1.241
1612197 88.5 3.425e-07 1.237
1612198 89.0 3.195e-07 1.109
1612199 89.5 2.981e-07 1.135
1612200 90.0 2.781e-07 1.154
1612201 90.5 2.589e-07 1.261
1612202 91.0 2.407e-07 1.286
1612203 91.5 2.237e-07 1.345
1612204 92.0 2.08e-07 1.474
1612205 92.5 1.933e-07 1.405
1612206 93.0 1.797e-07 1.312
1612207 93.5 1.67e-07 1.313
1612208 94.0 1.553e-07 1.23
1612209 94.5 1.444e-07 1.16
1612210 95.0 1.342e-07 1.135
1612211 95.5 1.246e-07 1.029
1612212 96.0 1.155e-07 1.103
1612213 96.5 1.071e-07 1.06
1612214 97.0 9.93e-08 1.093
1612215 97.5 9.207e-08 0.952
1612216 98.0 8.538e-08 0.983
1612217 98.5 7.917e-08 1.047
1612218 99.0 7.341e-08 1.01
1612219 99.5 6.808e-08 0.947
1612220 100.0 6.314e-08 0.875
1612221 100.5 5.852e-08 0.789
1612222 101.0 5.421e-08 0.929
1612223 101.5 5.022e-08 0.951
1612224 102.0 4.652e-08 1.005
1612225 102.5 4.31e-08 0.887
1612226 103.0 3.992e-08 0.801
1612227 103.5 3.698e-08 0.692
1612228 104.0 3.426e-08 0.625
1612229 104.5 3.174e-08 0.51
1612230 105.0 2.94e-08 0.459
1612231 105.5 2.719e-08 0.546
1612232 106.0 2.511e-08 0.482
1612233 106.5 2.318e-08 0.365
1612234 107.0 2.141e-08 0.454
1612235 107.5 1.977e-08 0.545
1612236 108.0 1.825e-08 0.611
1612237 108.5 1.686e-08 0.662
1612238 109.0 1.557e-08 0.74
1612239 109.5 1.438e-08 0.775
1612240 110.0 1.328e-08 0.906
1612241 110.5 1.226e-08 0.991
1612242 111.0 1.131e-08 0.982
1612243 111.5 1.043e-08 0.998
1612244 112.0 9.628e-09 1.194
1612245 112.5 8.885e-09 1.357
1612246 113.0 8.199e-09 1.057
1612247 113.5 7.566e-09 1.057
1612248 114.0 6.983e-09 0.955
1612249 114.5 6.444e-09 1.111
1612250 115.0 5.947e-09 0.904
1612251 115.5 5.508e-09 0.935
1612252 116.0 5.115e-09 1.015
1612253 116.5 4.751e-09 0.984
1612254 117.0 4.413e-09 1.206
1612255 117.5 4.1e-09 1.105
1612256 118.0 3.809e-09 1.219
1612257 118.5 3.538e-09 1.17
1612258 119.0 3.288e-09 1.24
1612259 119.5 3.055e-09 1.046
1612260 120.0 2.839e-09 1.032
