 HgtMOLA Denkgm3 DensP
255437 0.0 0.01466 0.966
255438 0.5 0.01394 0.966
255439 1.0 0.01327 0.964
255440 1.5 0.01274 0.96
255441 2.0 0.01223 0.967
255442 2.5 0.01171 0.974
255443 3.0 0.01122 0.976
255444 3.5 0.01073 0.977
255445 4.0 0.01027 0.971
255446 4.5 0.00982 0.979
255447 5.0 0.009393 0.978
255448 5.5 0.008985 0.981
255449 6.0 0.008594 0.978
255450 6.5 0.008223 0.99
255451 7.0 0.007868 0.984
255452 7.5 0.00753 0.978
255453 8.0 0.007206 0.987
255454 8.5 0.006897 0.982
255455 9.0 0.006602 0.997
255456 9.5 0.006318 1.004
255457 10.0 0.006047 1.01
255458 10.5 0.005785 1.007
255459 11.0 0.005535 1.009
255460 11.5 0.005295 1.009
255461 12.0 0.005067 1.005
255462 12.5 0.004848 1.008
255463 13.0 0.004639 1.019
255464 13.5 0.004439 1.015
255465 14.0 0.004248 1.003
255466 14.5 0.004065 1.012
255467 15.0 0.003891 1.018
255468 15.5 0.003712 1.019
255469 16.0 0.003541 1.023
255470 16.5 0.003379 1.023
255471 17.0 0.003224 1.027
255472 17.5 0.003076 1.023
255473 18.0 0.002935 1.018
255474 18.5 0.002801 1.023
255475 19.0 0.002672 1.024
255476 19.5 0.00255 1.026
255477 20.0 0.002434 1.021
255478 20.5 0.002313 1.02
255479 21.0 0.002198 1.023
255480 21.5 0.002089 1.01
255481 22.0 0.001985 1.014
255482 22.5 0.001887 1.015
255483 23.0 0.001793 1.008
255484 23.5 0.001704 1.008
255485 24.0 0.00162 0.989
255486 24.5 0.00154 0.988
255487 25.0 0.001464 0.982
255488 25.5 0.001386 1.011
255489 26.0 0.001313 1.03
255490 26.5 0.001244 1.028
255491 27.0 0.001178 1.016
255492 27.5 0.001116 1.035
255493 28.0 0.001057 1.032
255494 28.5 0.001001 1.023
255495 29.0 0.0009483 1.026
255496 29.5 0.0008984 1.008
255497 30.0 0.000851 0.993
255498 30.5 0.0008045 1.013
255499 31.0 0.0007606 1.031
255500 31.5 0.0007191 1.032
255501 32.0 0.0006798 1.033
255502 32.5 0.0006427 1.043
255503 33.0 0.0006077 1.058
255504 33.5 0.0005745 1.059
255505 34.0 0.0005432 1.059
255506 34.5 0.0005136 1.046
255507 35.0 0.0004856 1.048
255508 35.5 0.0004579 1.062
255509 36.0 0.0004319 1.072
255510 36.5 0.0004073 1.073
255511 37.0 0.0003842 1.076
255512 37.5 0.0003624 1.039
255513 38.0 0.0003419 1.076
255514 38.5 0.0003226 1.047
255515 39.0 0.0003043 1.028
255516 39.5 0.0002872 1.019
255517 40.0 0.000271 1.033
255518 40.5 0.000254 1.022
255519 41.0 0.0002381 1.01
255520 41.5 0.0002232 0.994
255521 42.0 0.0002093 1.001
255522 42.5 0.0001962 1.016
255523 43.0 0.000184 1.015
255524 43.5 0.0001725 0.997
255525 44.0 0.0001618 1.009
255526 44.5 0.0001517 1.021
255527 45.0 0.0001423 1.02
255528 45.5 0.0001322 1.047
255529 46.0 0.0001228 1.003
255530 46.5 0.0001141 1.025
255531 47.0 0.000106 1.035
255532 47.5 9.848e-05 1.025
255533 48.0 9.15e-05 1.03
255534 48.5 8.501e-05 1.035
255535 49.0 7.899e-05 1.065
255536 49.5 7.339e-05 1.051
255537 50.0 6.82e-05 1.052
255538 50.5 6.294e-05 1.086
255539 51.0 5.809e-05 1.099
255540 51.5 5.362e-05 1.066
255541 52.0 4.949e-05 1.079
255542 52.5 4.568e-05 1.071
255543 53.0 4.216e-05 1.031
255544 53.5 3.892e-05 1.018
255545 54.0 3.592e-05 1.014
255546 54.5 3.316e-05 0.983
255547 55.0 3.061e-05 0.931
255548 55.5 2.859e-05 0.904
255549 56.0 2.67e-05 0.915
255550 56.5 2.494e-05 0.953
255551 57.0 2.33e-05 0.975
255552 57.5 2.177e-05 0.988
255553 58.0 2.033e-05 0.984
255554 58.5 1.899e-05 1.032
255555 59.0 1.774e-05 0.985
255556 59.5 1.657e-05 0.99
255557 60.0 1.548e-05 0.963
255558 60.5 1.454e-05 1.001
255559 61.0 1.366e-05 1.066
255560 61.5 1.283e-05 1.086
255561 62.0 1.205e-05 1.118
255562 62.5 1.132e-05 1.091
255563 63.0 1.064e-05 1.079
255564 63.5 9.99e-06 1.051
255565 64.0 9.385e-06 1.081
255566 64.5 8.816e-06 1.071
255567 65.0 8.297e-06 1.105
255568 65.5 7.774e-06 1.144
255569 66.0 7.285e-06 1.068
255570 66.5 6.827e-06 1.01
255571 67.0 6.398e-06 1.049
255572 67.5 5.996e-06 0.993
255573 68.0 5.619e-06 1.104
255574 68.5 5.267e-06 1.009
255575 69.0 4.936e-06 1.024
255576 69.5 4.627e-06 1.087
255577 70.0 4.352e-06 0.994
255578 70.5 4.07e-06 0.981
255579 71.0 3.806e-06 0.916
255580 71.5 3.559e-06 0.97
255581 72.0 3.328e-06 0.99
255582 72.5 3.112e-06 0.991
255583 73.0 2.911e-06 1.017
255584 73.5 2.722e-06 1.066
255585 74.0 2.546e-06 1.012
255586 74.5 2.381e-06 0.984
255587 75.0 2.226e-06 0.973
255588 75.5 2.07e-06 1.042
255589 76.0 1.925e-06 0.977
255590 76.5 1.791e-06 0.932
255591 77.0 1.666e-06 0.909
255592 77.5 1.551e-06 0.988
255593 78.0 1.444e-06 0.994
255594 78.5 1.345e-06 0.999
255595 79.0 1.253e-06 0.997
255596 79.5 1.168e-06 1.057
255597 80.0 1.089e-06 1.135
255598 80.5 1.017e-06 1.079
255599 81.0 9.512e-07 1.07
255600 81.5 8.895e-07 1.113
255601 82.0 8.319e-07 1.066
255602 82.5 7.78e-07 1.073
255603 83.0 7.276e-07 1.084
255604 83.5 6.805e-07 1.118
255605 84.0 6.364e-07 1.19
255606 84.5 5.953e-07 1.177
255607 85.0 5.568e-07 1.198
255608 85.5 5.2e-07 1.131
255609 86.0 4.85e-07 1.05
255610 86.5 4.524e-07 0.999
255611 87.0 4.22e-07 0.965
255612 87.5 3.936e-07 1.009
255613 88.0 3.672e-07 1.077
255614 88.5 3.425e-07 1.091
255615 89.0 3.195e-07 1.137
255616 89.5 2.981e-07 1.053
255617 90.0 2.781e-07 0.99
255618 90.5 2.589e-07 1.16
255619 91.0 2.407e-07 1.246
255620 91.5 2.237e-07 1.174
255621 92.0 2.08e-07 1.139
255622 92.5 1.933e-07 1.144
255623 93.0 1.797e-07 1.159
255624 93.5 1.67e-07 1.163
255625 94.0 1.553e-07 1.199
255626 94.5 1.444e-07 1.17
255627 95.0 1.342e-07 1.276
255628 95.5 1.246e-07 1.048
255629 96.0 1.155e-07 0.98
255630 96.5 1.071e-07 1.036
255631 97.0 9.93e-08 0.997
255632 97.5 9.207e-08 1.041
255633 98.0 8.538e-08 1.103
255634 98.5 7.917e-08 1.194
255635 99.0 7.341e-08 1.185
255636 99.5 6.808e-08 1.313
255637 100.0 6.314e-08 1.245
255638 100.5 5.852e-08 1.246
255639 101.0 5.421e-08 1.027
255640 101.5 5.022e-08 1.167
255641 102.0 4.652e-08 1.066
255642 102.5 4.31e-08 0.975
255643 103.0 3.992e-08 0.923
255644 103.5 3.698e-08 0.93
255645 104.0 3.426e-08 0.91
255646 104.5 3.174e-08 0.865
255647 105.0 2.94e-08 0.947
255648 105.5 2.719e-08 0.971
255649 106.0 2.511e-08 0.988
255650 106.5 2.318e-08 0.93
255651 107.0 2.141e-08 0.901
255652 107.5 1.977e-08 0.871
255653 108.0 1.825e-08 0.863
255654 108.5 1.686e-08 0.768
255655 109.0 1.557e-08 0.762
255656 109.5 1.438e-08 0.688
255657 110.0 1.328e-08 0.757
255658 110.5 1.226e-08 0.868
255659 111.0 1.131e-08 0.829
255660 111.5 1.043e-08 0.765
255661 112.0 9.628e-09 0.801
255662 112.5 8.885e-09 0.815
255663 113.0 8.199e-09 0.77
255664 113.5 7.566e-09 0.741
255665 114.0 6.983e-09 0.756
255666 114.5 6.444e-09 0.651
255667 115.0 5.947e-09 0.779
255668 115.5 5.508e-09 0.923
255669 116.0 5.115e-09 0.919
255670 116.5 4.751e-09 1.0
255671 117.0 4.413e-09 0.938
255672 117.5 4.1e-09 0.847
255673 118.0 3.809e-09 0.747
255674 118.5 3.538e-09 0.693
255675 119.0 3.288e-09 0.813
255676 119.5 3.055e-09 0.889
255677 120.0 2.839e-09 0.869
255678 120.5 2.642e-09 0.939
255679 121.0 2.462e-09 1.088
255680 121.5 2.294e-09 1.066
255681 122.0 2.138e-09 0.961
255682 122.5 1.992e-09 0.958
255683 123.0 1.857e-09 1.197
255684 123.5 1.731e-09 1.203
255685 124.0 1.613e-09 1.301
255686 124.5 1.504e-09 1.446
255687 125.0 1.402e-09 1.412
255688 125.5 1.31e-09 1.344
255689 126.0 1.227e-09 1.211
255690 126.5 1.15e-09 1.186
255691 127.0 1.077e-09 1.331
255692 127.5 1.009e-09 1.194
255693 128.0 9.451e-10 1.121
255694 128.5 8.854e-10 0.984
255695 129.0 8.295e-10 0.947
255696 129.5 7.772e-10 0.944
255697 130.0 7.281e-10 0.901
255698 130.5 6.839e-10 0.981
255699 131.0 6.437e-10 0.93
255700 131.5 6.059e-10 0.795
255701 132.0 5.703e-10 0.961
255702 132.5 5.368e-10 1.019
255703 133.0 5.053e-10 0.935
255704 133.5 4.757e-10 0.959
255705 134.0 4.478e-10 0.842
255706 134.5 4.215e-10 0.849
255707 135.0 3.968e-10 0.886
255708 135.5 3.739e-10 0.796
255709 136.0 3.527e-10 0.872
255710 136.5 3.327e-10 0.849
255711 137.0 3.139e-10 0.662
255712 137.5 2.961e-10 0.676
255713 138.0 2.793e-10 0.676
255714 138.5 2.635e-10 0.882
255715 139.0 2.485e-10 0.883
255716 139.5 2.344e-10 0.832
255717 140.0 2.212e-10 0.758
255718 140.5 2.089e-10 0.598
255719 141.0 1.976e-10 0.674
255720 141.5 1.869e-10 0.566
255721 142.0 1.768e-10 0.483
255722 142.5 1.672e-10 0.594
255723 143.0 1.582e-10 0.642
255724 143.5 1.496e-10 0.587
255725 144.0 1.415e-10 0.751
255726 144.5 1.339e-10 0.831
255727 145.0 1.266e-10 0.81
255728 145.5 1.199e-10 0.763
255729 146.0 1.137e-10 0.891
255730 146.5 1.078e-10 0.9
255731 147.0 1.022e-10 0.823
255732 147.5 9.686e-11 0.848
255733 148.0 9.182e-11 0.795
255734 148.5 8.705e-11 0.778
255735 149.0 8.252e-11 0.854
255736 149.5 7.823e-11 0.813
255737 150.0 7.416e-11 0.818
255738 150.5 7.037e-11 0.552
255739 151.0 6.681e-11 0.544
255740 151.5 6.344e-11 0.595
255741 152.0 6.023e-11 0.626
255742 152.5 5.719e-11 0.655
255743 153.0 5.43e-11 0.805
255744 153.5 5.156e-11 0.905
255745 154.0 4.896e-11 1.129
255746 154.5 4.649e-11 1.21
255747 155.0 4.414e-11 1.312
255748 155.5 4.194e-11 1.157
255749 156.0 3.987e-11 1.369
255750 156.5 3.79e-11 1.594
255751 157.0 3.603e-11 1.77
255752 157.5 3.425e-11 1.687
255753 158.0 3.256e-11 1.51
255754 158.5 3.095e-11 1.508
255755 159.0 2.942e-11 1.393
255756 159.5 2.797e-11 1.219
255757 160.0 2.659e-11 1.245
255758 160.5 2.531e-11 1.322
255759 161.0 2.41e-11 1.03
255760 161.5 2.295e-11 1.033
255761 162.0 2.185e-11 1.088
255762 162.5 2.081e-11 1.02
255763 163.0 1.982e-11 1.006
255764 163.5 1.887e-11 1.022
255765 164.0 1.797e-11 1.106
255766 164.5 1.712e-11 1.126
255767 165.0 1.63e-11 0.917
255768 165.5 1.554e-11 0.842
255769 166.0 1.482e-11 0.715
255770 166.5 1.414e-11 0.682
255771 167.0 1.348e-11 0.719
255772 167.5 1.286e-11 0.782
255773 168.0 1.227e-11 0.76
255774 168.5 1.17e-11 0.809
255775 169.0 1.116e-11 0.72
255776 169.5 1.065e-11 0.718
255777 170.0 1.016e-11 0.67
255778 170.5 9.699e-12 0.653
255779 171.0 9.269e-12 0.703
255780 171.5 8.858e-12 0.714
255781 172.0 8.466e-12 0.659
255782 172.5 8.092e-12 0.803
255783 173.0 7.734e-12 0.889
255784 173.5 7.393e-12 1.242
255785 174.0 7.067e-12 1.191
255786 174.5 6.755e-12 1.117
255787 175.0 6.457e-12 0.983
255788 175.5 6.178e-12 0.997
255789 176.0 5.915e-12 1.09
255790 176.5 5.663e-12 1.222
255791 177.0 5.422e-12 1.105
255792 177.5 5.191e-12 1.006
255793 178.0 4.97e-12 0.947
255794 178.5 4.759e-12 1.039
255795 179.0 4.557e-12 1.105
255796 179.5 4.364e-12 0.923
255797 180.0 4.179e-12 0.78
255798 180.5 4.008e-12 0.801
255799 181.0 3.85e-12 0.958
255800 181.5 3.697e-12 0.742
255801 182.0 3.551e-12 0.842
255802 182.5 3.41e-12 0.877
255803 183.0 3.276e-12 0.873
255804 183.5 3.146e-12 0.905
255805 184.0 3.022e-12 1.075
255806 184.5 2.903e-12 1.185
255807 185.0 2.788e-12 1.216
255808 185.5 2.678e-12 1.114
255809 186.0 2.574e-12 1.13
255810 186.5 2.473e-12 0.872
255811 187.0 2.377e-12 0.928
255812 187.5 2.284e-12 0.857
255813 188.0 2.195e-12 0.9
255814 188.5 2.109e-12 0.957
255815 189.0 2.027e-12 0.743
255816 189.5 1.948e-12 0.819
255817 190.0 1.873e-12 0.89
255818 190.5 1.801e-12 0.758
255819 191.0 1.734e-12 0.76
255820 191.5 1.669e-12 0.81
255821 192.0 1.606e-12 0.898
255822 192.5 1.546e-12 0.908
255823 193.0 1.488e-12 1.229
255824 193.5 1.433e-12 1.412
255825 194.0 1.379e-12 1.274
255826 194.5 1.328e-12 1.15
255827 195.0 1.278e-12 1.396
255828 195.5 1.232e-12 1.379
255829 196.0 1.188e-12 1.463
255830 196.5 1.146e-12 1.327
255831 197.0 1.105e-12 1.008
255832 197.5 1.066e-12 0.94
255833 198.0 1.028e-12 1.139
255834 198.5 9.921e-13 1.077
255835 199.0 9.57e-13 1.151
255836 199.5 9.232e-13 1.211
255837 200.0 8.906e-13 1.002
