 HgtMOLA Denkgm3 DensP
204510 0.0 0.01466 1.016
204511 0.5 0.01394 1.023
204512 1.0 0.01327 1.011
204513 1.5 0.01274 0.998
204514 2.0 0.01223 1.002
204515 2.5 0.01171 1.014
204516 3.0 0.01122 1.006
204517 3.5 0.01073 1.009
204518 4.0 0.01027 1.006
204519 4.5 0.00982 1.007
204520 5.0 0.009393 1.004
204521 5.5 0.008985 1.006
204522 6.0 0.008594 1.012
204523 6.5 0.008223 1.014
204524 7.0 0.007868 1.022
204525 7.5 0.00753 1.017
204526 8.0 0.007206 1.025
204527 8.5 0.006897 1.021
204528 9.0 0.006602 1.032
204529 9.5 0.006318 1.028
204530 10.0 0.006047 1.032
204531 10.5 0.005785 1.023
204532 11.0 0.005535 1.032
204533 11.5 0.005295 1.022
204534 12.0 0.005067 1.019
204535 12.5 0.004848 1.024
204536 13.0 0.004639 1.028
204537 13.5 0.004439 1.024
204538 14.0 0.004248 1.007
204539 14.5 0.004065 1.028
204540 15.0 0.003891 1.039
204541 15.5 0.003712 1.046
204542 16.0 0.003541 1.043
204543 16.5 0.003379 1.033
204544 17.0 0.003224 1.01
204545 17.5 0.003076 0.992
204546 18.0 0.002935 0.987
204547 18.5 0.002801 0.984
204548 19.0 0.002672 0.999
204549 19.5 0.00255 0.977
204550 20.0 0.002434 0.991
204551 20.5 0.002313 0.985
204552 21.0 0.002198 0.984
204553 21.5 0.002089 0.975
204554 22.0 0.001985 0.997
204555 22.5 0.001887 1.005
204556 23.0 0.001793 0.986
204557 23.5 0.001704 1.003
204558 24.0 0.00162 0.99
204559 24.5 0.00154 0.976
204560 25.0 0.001464 0.973
204561 25.5 0.001386 0.977
204562 26.0 0.001313 0.97
204563 26.5 0.001244 0.971
204564 27.0 0.001178 0.963
204565 27.5 0.001116 0.972
204566 28.0 0.001057 0.976
204567 28.5 0.001001 0.99
204568 29.0 0.0009483 0.98
204569 29.5 0.0008984 0.981
204570 30.0 0.000851 0.979
204571 30.5 0.0008045 0.973
204572 31.0 0.0007606 0.984
204573 31.5 0.0007191 1.001
204574 32.0 0.0006798 1.002
204575 32.5 0.0006427 1.008
204576 33.0 0.0006077 1.034
204577 33.5 0.0005745 1.007
204578 34.0 0.0005432 1.031
204579 34.5 0.0005136 1.022
204580 35.0 0.0004856 1.03
204581 35.5 0.0004579 1.061
204582 36.0 0.0004319 1.065
204583 36.5 0.0004073 1.074
204584 37.0 0.0003842 1.081
204585 37.5 0.0003624 1.069
204586 38.0 0.0003419 1.04
204587 38.5 0.0003226 1.042
204588 39.0 0.0003043 1.023
204589 39.5 0.0002872 1.036
204590 40.0 0.000271 1.055
204591 40.5 0.000254 1.07
204592 41.0 0.0002381 1.095
204593 41.5 0.0002232 1.103
204594 42.0 0.0002093 1.105
204595 42.5 0.0001962 1.102
204596 43.0 0.000184 1.105
204597 43.5 0.0001725 1.11
204598 44.0 0.0001618 1.115
204599 44.5 0.0001517 1.118
204600 45.0 0.0001423 1.12
204601 45.5 0.0001322 1.121
204602 46.0 0.0001228 1.108
204603 46.5 0.0001141 1.1
204604 47.0 0.000106 1.098
204605 47.5 9.848e-05 1.081
204606 48.0 9.15e-05 1.072
204607 48.5 8.501e-05 1.071
204608 49.0 7.899e-05 1.047
204609 49.5 7.339e-05 1.105
204610 50.0 6.82e-05 1.107
204611 50.5 6.294e-05 1.13
204612 51.0 5.809e-05 1.133
204613 51.5 5.362e-05 1.113
204614 52.0 4.949e-05 1.149
204615 52.5 4.568e-05 1.151
