 HgtMOLA Denkgm3 DensP
1114379 0.0 0.01466 1.01
1114380 0.5 0.01394 1.02
1114381 1.0 0.01327 1.024
1114382 1.5 0.01274 1.029
1114383 2.0 0.01223 1.036
1114384 2.5 0.01171 1.018
1114385 3.0 0.01122 1.01
1114386 3.5 0.01073 1.013
1114387 4.0 0.01027 1.015
1114388 4.5 0.00982 1.023
1114389 5.0 0.009393 1.011
1114390 5.5 0.008985 0.998
1114391 6.0 0.008594 0.999
1114392 6.5 0.008223 0.998
1114393 7.0 0.007868 0.993
1114394 7.5 0.00753 1.0
1114395 8.0 0.007206 0.999
1114396 8.5 0.006897 0.992
1114397 9.0 0.006602 1.001
1114398 9.5 0.006318 0.992
1114399 10.0 0.006047 0.992
1114400 10.5 0.005785 0.99
1114401 11.0 0.005535 1.005
1114402 11.5 0.005295 1.0
1114403 12.0 0.005067 1.003
1114404 12.5 0.004848 1.013
1114405 13.0 0.004639 1.011
1114406 13.5 0.004439 1.002
1114407 14.0 0.004248 1.007
1114408 14.5 0.004065 1.01
1114409 15.0 0.003891 0.993
1114410 15.5 0.003712 1.0
1114411 16.0 0.003541 1.004
1114412 16.5 0.003379 1.014
1114413 17.0 0.003224 1.015
1114414 17.5 0.003076 1.011
1114415 18.0 0.002935 1.0
1114416 18.5 0.002801 0.994
1114417 19.0 0.002672 0.998
1114418 19.5 0.00255 0.986
1114419 20.0 0.002434 0.987
1114420 20.5 0.002313 0.988
1114421 21.0 0.002198 0.979
1114422 21.5 0.002089 0.981
1114423 22.0 0.001985 0.962
1114424 22.5 0.001887 0.954
1114425 23.0 0.001793 0.959
1114426 23.5 0.001704 0.959
1114427 24.0 0.00162 0.957
1114428 24.5 0.00154 0.951
1114429 25.0 0.001464 0.971
1114430 25.5 0.001386 0.972
1114431 26.0 0.001313 0.966
1114432 26.5 0.001244 0.973
1114433 27.0 0.001178 0.984
1114434 27.5 0.001116 0.969
1114435 28.0 0.001057 0.96
1114436 28.5 0.001001 0.948
1114437 29.0 0.0009483 0.96
1114438 29.5 0.0008984 0.983
1114439 30.0 0.000851 0.985
1114440 30.5 0.0008045 0.981
1114441 31.0 0.0007606 0.992
1114442 31.5 0.0007191 0.967
1114443 32.0 0.0006798 0.966
1114444 32.5 0.0006427 0.956
1114445 33.0 0.0006077 0.944
1114446 33.5 0.0005745 0.979
1114447 34.0 0.0005432 1.006
1114448 34.5 0.0005136 1.011
1114449 35.0 0.0004856 1.018
1114450 35.5 0.0004579 1.022
1114451 36.0 0.0004319 1.029
1114452 36.5 0.0004073 1.031
1114453 37.0 0.0003842 1.028
1114454 37.5 0.0003624 1.01
1114455 38.0 0.0003419 0.986
1114456 38.5 0.0003226 0.982
1114457 39.0 0.0003043 0.991
1114458 39.5 0.0002872 0.999
1114459 40.0 0.000271 1.011
1114460 40.5 0.000254 1.051
1114461 41.0 0.0002381 1.064
1114462 41.5 0.0002232 1.05
1114463 42.0 0.0002093 1.008
1114464 42.5 0.0001962 0.984
1114465 43.0 0.000184 0.968
1114466 43.5 0.0001725 0.947
1114467 44.0 0.0001618 0.947
1114468 44.5 0.0001517 0.957
1114469 45.0 0.0001423 0.967
1114470 45.5 0.0001322 0.949
1114471 46.0 0.0001228 0.962
1114472 46.5 0.0001141 0.923
1114473 47.0 0.000106 0.97
1114474 47.5 9.848e-05 1.018
1114475 48.0 9.15e-05 1.02
1114476 48.5 8.501e-05 0.979
1114477 49.0 7.899e-05 1.007
1114478 49.5 7.339e-05 1.017
1114479 50.0 6.82e-05 1.058
1114480 50.5 6.294e-05 1.08
1114481 51.0 5.809e-05 1.09
1114482 51.5 5.362e-05 1.081
1114483 52.0 4.949e-05 1.05
1114484 52.5 4.568e-05 1.012
1114485 53.0 4.216e-05 1.021
1114486 53.5 3.892e-05 0.954
1114487 54.0 3.592e-05 0.987
1114488 54.5 3.316e-05 1.019
1114489 55.0 3.061e-05 1.01
1114490 55.5 2.859e-05 1.002
1114491 56.0 2.67e-05 1.05
1114492 56.5 2.494e-05 1.065
1114493 57.0 2.33e-05 1.094
1114494 57.5 2.177e-05 1.084
1114495 58.0 2.033e-05 1.051
1114496 58.5 1.899e-05 0.992
