 HgtMOLA Denkgm3 DensP
1584752 0.0 0.01466 1.007
1584753 0.5 0.01394 1.02
1584754 1.0 0.01327 1.01
1584755 1.5 0.01274 1.003
1584756 2.0 0.01223 1.004
1584757 2.5 0.01171 0.999
1584758 3.0 0.01122 0.989
1584759 3.5 0.01073 0.983
1584760 4.0 0.01027 0.981
1584761 4.5 0.00982 0.989
1584762 5.0 0.009393 0.991
1584763 5.5 0.008985 0.988
1584764 6.0 0.008594 0.988
1584765 6.5 0.008223 0.989
1584766 7.0 0.007868 1.0
1584767 7.5 0.00753 1.005
1584768 8.0 0.007206 1.014
1584769 8.5 0.006897 1.015
1584770 9.0 0.006602 1.012
1584771 9.5 0.006318 1.01
1584772 10.0 0.006047 1.002
1584773 10.5 0.005785 0.998
1584774 11.0 0.005535 1.005
1584775 11.5 0.005295 0.996
1584776 12.0 0.005067 0.99
1584777 12.5 0.004848 0.981
1584778 13.0 0.004639 0.98
1584779 13.5 0.004439 0.99
1584780 14.0 0.004248 0.992
1584781 14.5 0.004065 0.997
1584782 15.0 0.003891 1.006
1584783 15.5 0.003712 1.002
1584784 16.0 0.003541 0.993
1584785 16.5 0.003379 0.992
1584786 17.0 0.003224 0.998
1584787 17.5 0.003076 1.0
1584788 18.0 0.002935 1.012
1584789 18.5 0.002801 1.017
1584790 19.0 0.002672 1.034
1584791 19.5 0.00255 1.05
1584792 20.0 0.002434 1.055
1584793 20.5 0.002313 1.044
1584794 21.0 0.002198 1.041
1584795 21.5 0.002089 1.046
1584796 22.0 0.001985 1.048
1584797 22.5 0.001887 1.03
1584798 23.0 0.001793 1.038
1584799 23.5 0.001704 1.021
1584800 24.0 0.00162 1.015
1584801 24.5 0.00154 1.022
1584802 25.0 0.001464 1.042
1584803 25.5 0.001386 1.04
1584804 26.0 0.001313 1.028
1584805 26.5 0.001244 1.017
1584806 27.0 0.001178 1.021
1584807 27.5 0.001116 1.001
1584808 28.0 0.001057 1.005
1584809 28.5 0.001001 1.015
1584810 29.0 0.0009483 1.019
1584811 29.5 0.0008984 1.02
1584812 30.0 0.000851 1.019
1584813 30.5 0.0008045 1.019
1584814 31.0 0.0007606 1.028
1584815 31.5 0.0007191 1.036
1584816 32.0 0.0006798 1.051
1584817 32.5 0.0006427 1.065
1584818 33.0 0.0006077 1.074
1584819 33.5 0.0005745 1.076
1584820 34.0 0.0005432 1.078
1584821 34.5 0.0005136 1.078
1584822 35.0 0.0004856 1.093
1584823 35.5 0.0004579 1.088
1584824 36.0 0.0004319 1.078
1584825 36.5 0.0004073 1.06
1584826 37.0 0.0003842 0.989
1584827 37.5 0.0003624 1.0
1584828 38.0 0.0003419 0.996
1584829 38.5 0.0003226 0.967
1584830 39.0 0.0003043 0.961
1584831 39.5 0.0002872 0.976
1584832 40.0 0.000271 0.98
1584833 40.5 0.000254 1.001
