 HgtMOLA Denkgm3 DensP
16441 0.0 0.01466 1.003
16442 0.5 0.01394 0.999
16443 1.0 0.01327 0.994
16444 1.5 0.01274 1.001
16445 2.0 0.01223 0.991
16446 2.5 0.01171 1.001
16447 3.0 0.01122 1.004
16448 3.5 0.01073 1.012
16449 4.0 0.01027 1.018
16450 4.5 0.00982 1.019
16451 5.0 0.009393 1.024
16452 5.5 0.008985 1.005
16453 6.0 0.008594 1.004
16454 6.5 0.008223 1.012
16455 7.0 0.007868 1.001
16456 7.5 0.00753 1.014
16457 8.0 0.007206 1.02
16458 8.5 0.006897 1.036
16459 9.0 0.006602 1.043
16460 9.5 0.006318 1.03
16461 10.0 0.006047 1.027
16462 10.5 0.005785 1.029
16463 11.0 0.005535 1.021
16464 11.5 0.005295 1.011
16465 12.0 0.005067 1.015
16466 12.5 0.004848 1.014
16467 13.0 0.004639 1.0
16468 13.5 0.004439 1.006
16469 14.0 0.004248 1.002
16470 14.5 0.004065 1.008
16471 15.0 0.003891 1.004
16472 15.5 0.003712 0.995
16473 16.0 0.003541 0.991
16474 16.5 0.003379 0.985
16475 17.0 0.003224 0.994
16476 17.5 0.003076 0.989
16477 18.0 0.002935 1.001
16478 18.5 0.002801 1.0
16479 19.0 0.002672 0.988
16480 19.5 0.00255 0.994
16481 20.0 0.002434 0.984
16482 20.5 0.002313 0.981
16483 21.0 0.002198 0.984
16484 21.5 0.002089 0.972
16485 22.0 0.001985 0.986
16486 22.5 0.001887 0.999
16487 23.0 0.001793 0.989
16488 23.5 0.001704 0.996
16489 24.0 0.00162 1.007
16490 24.5 0.00154 1.006
16491 25.0 0.001464 1.014
16492 25.5 0.001386 0.976
16493 26.0 0.001313 0.977
16494 26.5 0.001244 0.974
16495 27.0 0.001178 0.966
16496 27.5 0.001116 0.972
16497 28.0 0.001057 0.961
16498 28.5 0.001001 0.967
16499 29.0 0.0009483 0.982
16500 29.5 0.0008984 0.995
16501 30.0 0.000851 0.98
16502 30.5 0.0008045 0.979
16503 31.0 0.0007606 0.981
16504 31.5 0.0007191 0.98
16505 32.0 0.0006798 0.973
16506 32.5 0.0006427 0.979
16507 33.0 0.0006077 0.983
16508 33.5 0.0005745 0.993
16509 34.0 0.0005432 1.012
16510 34.5 0.0005136 1.018
16511 35.0 0.0004856 1.061
16512 35.5 0.0004579 1.059
16513 36.0 0.0004319 1.064
16514 36.5 0.0004073 1.064
16515 37.0 0.0003842 1.09
16516 37.5 0.0003624 1.086
16517 38.0 0.0003419 1.063
16518 38.5 0.0003226 1.056
16519 39.0 0.0003043 1.043
16520 39.5 0.0002872 1.035
16521 40.0 0.000271 1.061
16522 40.5 0.000254 1.043
16523 41.0 0.0002381 1.033
16524 41.5 0.0002232 0.994
16525 42.0 0.0002093 1.0
16526 42.5 0.0001962 0.978
16527 43.0 0.000184 0.989
16528 43.5 0.0001725 0.985
16529 44.0 0.0001618 1.0
16530 44.5 0.0001517 1.023
16531 45.0 0.0001423 1.038
16532 45.5 0.0001322 0.995
16533 46.0 0.0001228 1.01
16534 46.5 0.0001141 0.99
16535 47.0 0.000106 0.952
16536 47.5 9.848e-05 0.946
16537 48.0 9.15e-05 1.007
16538 48.5 8.501e-05 1.024
16539 49.0 7.899e-05 1.013
16540 49.5 7.339e-05 1.048
16541 50.0 6.82e-05 1.03
16542 50.5 6.294e-05 1.028
16543 51.0 5.809e-05 1.008
16544 51.5 5.362e-05 1.025
16545 52.0 4.949e-05 1.044
16546 52.5 4.568e-05 1.057
16547 53.0 4.216e-05 1.088
16548 53.5 3.892e-05 1.122
16549 54.0 3.592e-05 1.163
16550 54.5 3.316e-05 1.165
