 HgtMOLA Denkgm3 DensP
1592371 0.0 0.01466 1.003
1592372 0.5 0.01394 1.013
1592373 1.0 0.01327 1.031
1592374 1.5 0.01274 1.024
1592375 2.0 0.01223 1.029
1592376 2.5 0.01171 1.02
1592377 3.0 0.01122 1.022
1592378 3.5 0.01073 1.023
1592379 4.0 0.01027 1.022
1592380 4.5 0.00982 1.018
1592381 5.0 0.009393 1.019
1592382 5.5 0.008985 1.02
1592383 6.0 0.008594 1.021
1592384 6.5 0.008223 1.019
1592385 7.0 0.007868 1.012
1592386 7.5 0.00753 1.013
1592387 8.0 0.007206 1.016
1592388 8.5 0.006897 1.018
1592389 9.0 0.006602 1.017
1592390 9.5 0.006318 1.015
1592391 10.0 0.006047 1.006
1592392 10.5 0.005785 0.994
1592393 11.0 0.005535 0.993
1592394 11.5 0.005295 0.979
1592395 12.0 0.005067 0.972
1592396 12.5 0.004848 0.985
1592397 13.0 0.004639 0.986
1592398 13.5 0.004439 0.979
1592399 14.0 0.004248 0.985
1592400 14.5 0.004065 0.992
1592401 15.0 0.003891 0.981
1592402 15.5 0.003712 0.99
1592403 16.0 0.003541 0.983
1592404 16.5 0.003379 0.993
1592405 17.0 0.003224 1.006
1592406 17.5 0.003076 1.019
1592407 18.0 0.002935 1.01
1592408 18.5 0.002801 1.002
1592409 19.0 0.002672 0.993
1592410 19.5 0.00255 0.976
1592411 20.0 0.002434 0.999
1592412 20.5 0.002313 0.992
1592413 21.0 0.002198 0.981
1592414 21.5 0.002089 0.959
1592415 22.0 0.001985 0.961
1592416 22.5 0.001887 0.951
1592417 23.0 0.001793 0.951
1592418 23.5 0.001704 0.969
1592419 24.0 0.00162 0.961
1592420 24.5 0.00154 0.957
1592421 25.0 0.001464 0.984
1592422 25.5 0.001386 0.986
1592423 26.0 0.001313 0.989
1592424 26.5 0.001244 0.975
1592425 27.0 0.001178 0.971
1592426 27.5 0.001116 0.977
1592427 28.0 0.001057 0.974
1592428 28.5 0.001001 0.965
1592429 29.0 0.0009483 0.957
1592430 29.5 0.0008984 0.974
1592431 30.0 0.000851 0.963
1592432 30.5 0.0008045 0.976
1592433 31.0 0.0007606 0.982
1592434 31.5 0.0007191 0.963
1592435 32.0 0.0006798 0.996
1592436 32.5 0.0006427 1.013
1592437 33.0 0.0006077 1.031
1592438 33.5 0.0005745 1.029
1592439 34.0 0.0005432 1.048
1592440 34.5 0.0005136 1.038
