 HgtMOLA Denkgm3 DensP
271477 0.0 0.01466 1.011
271478 0.5 0.01394 1.007
271479 1.0 0.01327 1.011
271480 1.5 0.01274 1.011
271481 2.0 0.01223 1.016
271482 2.5 0.01171 1.015
271483 3.0 0.01122 1.012
271484 3.5 0.01073 1.006
271485 4.0 0.01027 0.99
271486 4.5 0.00982 0.983
271487 5.0 0.009393 0.987
271488 5.5 0.008985 0.982
271489 6.0 0.008594 0.982
271490 6.5 0.008223 0.974
271491 7.0 0.007868 0.982
271492 7.5 0.00753 0.98
271493 8.0 0.007206 0.979
271494 8.5 0.006897 0.993
271495 9.0 0.006602 1.003
271496 9.5 0.006318 1.004
271497 10.0 0.006047 1.009
271498 10.5 0.005785 1.005
271499 11.0 0.005535 1.007
271500 11.5 0.005295 1.011
271501 12.0 0.005067 1.007
271502 12.5 0.004848 1.011
271503 13.0 0.004639 0.993
271504 13.5 0.004439 1.006
271505 14.0 0.004248 1.015
271506 14.5 0.004065 1.006
271507 15.0 0.003891 1.013
271508 15.5 0.003712 1.017
271509 16.0 0.003541 1.006
271510 16.5 0.003379 1.007
271511 17.0 0.003224 1.013
271512 17.5 0.003076 1.021
271513 18.0 0.002935 1.016
271514 18.5 0.002801 1.007
271515 19.0 0.002672 1.0
271516 19.5 0.00255 1.0
271517 20.0 0.002434 1.005
271518 20.5 0.002313 1.021
271519 21.0 0.002198 1.025
271520 21.5 0.002089 1.028
271521 22.0 0.001985 1.026
271522 22.5 0.001887 1.016
271523 23.0 0.001793 1.012
271524 23.5 0.001704 0.986
271525 24.0 0.00162 0.994
271526 24.5 0.00154 0.988
271527 25.0 0.001464 0.998
271528 25.5 0.001386 1.009
271529 26.0 0.001313 1.016
271530 26.5 0.001244 1.008
271531 27.0 0.001178 0.993
271532 27.5 0.001116 1.011
271533 28.0 0.001057 1.013
271534 28.5 0.001001 1.0
271535 29.0 0.0009483 1.012
271536 29.5 0.0008984 1.004
271537 30.0 0.000851 1.009
271538 30.5 0.0008045 1.013
271539 31.0 0.0007606 1.03
271540 31.5 0.0007191 1.041
271541 32.0 0.0006798 1.03
271542 32.5 0.0006427 1.017
271543 33.0 0.0006077 1.006
271544 33.5 0.0005745 1.026
271545 34.0 0.0005432 1.002
271546 34.5 0.0005136 0.979
271547 35.0 0.0004856 0.991
271548 35.5 0.0004579 0.999
271549 36.0 0.0004319 0.985
271550 36.5 0.0004073 0.972
271551 37.0 0.0003842 0.972
271552 37.5 0.0003624 0.97
271553 38.0 0.0003419 0.992
271554 38.5 0.0003226 1.004
271555 39.0 0.0003043 0.983
271556 39.5 0.0002872 0.952
271557 40.0 0.000271 0.943
271558 40.5 0.000254 0.904
271559 41.0 0.0002381 0.902
271560 41.5 0.0002232 0.901
271561 42.0 0.0002093 0.877
271562 42.5 0.0001962 0.881
271563 43.0 0.000184 0.874
271564 43.5 0.0001725 0.886
271565 44.0 0.0001618 0.903
271566 44.5 0.0001517 0.896
271567 45.0 0.0001423 0.909
271568 45.5 0.0001322 0.935
271569 46.0 0.0001228 0.973
271570 46.5 0.0001141 0.971
271571 47.0 0.000106 0.968
271572 47.5 9.848e-05 0.977
271573 48.0 9.15e-05 0.94
271574 48.5 8.501e-05 0.964
271575 49.0 7.899e-05 0.998
271576 49.5 7.339e-05 1.013
271577 50.0 6.82e-05 0.994
271578 50.5 6.294e-05 1.022
271579 51.0 5.809e-05 1.017
271580 51.5 5.362e-05 1.024
271581 52.0 4.949e-05 1.024
271582 52.5 4.568e-05 1.02
271583 53.0 4.216e-05 1.039
271584 53.5 3.892e-05 1.065
271585 54.0 3.592e-05 1.067
271586 54.5 3.316e-05 1.078
271587 55.0 3.061e-05 1.053
271588 55.5 2.859e-05 1.012
271589 56.0 2.67e-05 0.995
271590 56.5 2.494e-05 0.973
