 HgtMOLA Denkgm3 DensP
1574727 0.0 0.01466 1.02
1574728 0.5 0.01394 1.027
1574729 1.0 0.01327 1.027
1574730 1.5 0.01274 1.021
1574731 2.0 0.01223 1.029
1574732 2.5 0.01171 1.024
1574733 3.0 0.01122 1.025
1574734 3.5 0.01073 1.02
1574735 4.0 0.01027 1.013
1574736 4.5 0.00982 1.01
1574737 5.0 0.009393 1.02
1574738 5.5 0.008985 1.021
1574739 6.0 0.008594 1.029
1574740 6.5 0.008223 1.023
1574741 7.0 0.007868 1.022
1574742 7.5 0.00753 1.022
1574743 8.0 0.007206 1.009
1574744 8.5 0.006897 1.005
1574745 9.0 0.006602 1.005
1574746 9.5 0.006318 1.002
1574747 10.0 0.006047 0.996
1574748 10.5 0.005785 0.995
1574749 11.0 0.005535 0.991
1574750 11.5 0.005295 1.003
1574751 12.0 0.005067 1.011
1574752 12.5 0.004848 1.019
1574753 13.0 0.004639 1.022
1574754 13.5 0.004439 1.006
1574755 14.0 0.004248 1.002
1574756 14.5 0.004065 0.993
1574757 15.0 0.003891 0.999
1574758 15.5 0.003712 0.995
1574759 16.0 0.003541 0.991
1574760 16.5 0.003379 1.01
1574761 17.0 0.003224 1.023
1574762 17.5 0.003076 1.007
1574763 18.0 0.002935 1.002
1574764 18.5 0.002801 0.998
1574765 19.0 0.002672 0.991
1574766 19.5 0.00255 0.99
1574767 20.0 0.002434 0.989
1574768 20.5 0.002313 0.977
1574769 21.0 0.002198 0.987
1574770 21.5 0.002089 0.978
1574771 22.0 0.001985 0.98
1574772 22.5 0.001887 0.985
1574773 23.0 0.001793 1.0
1574774 23.5 0.001704 1.01
1574775 24.0 0.00162 1.017
1574776 24.5 0.00154 1.01
1574777 25.0 0.001464 1.003
1574778 25.5 0.001386 1.01
1574779 26.0 0.001313 1.005
1574780 26.5 0.001244 0.99
1574781 27.0 0.001178 1.02
1574782 27.5 0.001116 1.042
1574783 28.0 0.001057 1.03
1574784 28.5 0.001001 1.065
1574785 29.0 0.0009483 1.049
1574786 29.5 0.0008984 1.023
1574787 30.0 0.000851 1.043
1574788 30.5 0.0008045 1.048
1574789 31.0 0.0007606 1.064
1574790 31.5 0.0007191 1.034
1574791 32.0 0.0006798 1.033
1574792 32.5 0.0006427 1.036
1574793 33.0 0.0006077 1.041
1574794 33.5 0.0005745 1.051
1574795 34.0 0.0005432 1.055
1574796 34.5 0.0005136 1.066
1574797 35.0 0.0004856 1.075
1574798 35.5 0.0004579 1.059
1574799 36.0 0.0004319 1.032
1574800 36.5 0.0004073 1.016
1574801 37.0 0.0003842 1.018
1574802 37.5 0.0003624 1.019
1574803 38.0 0.0003419 1.032
1574804 38.5 0.0003226 1.021
1574805 39.0 0.0003043 0.992
1574806 39.5 0.0002872 0.974
1574807 40.0 0.000271 0.993
1574808 40.5 0.000254 0.986
1574809 41.0 0.0002381 0.981
1574810 41.5 0.0002232 0.958
1574811 42.0 0.0002093 0.965
1574812 42.5 0.0001962 0.984
1574813 43.0 0.000184 1.012
1574814 43.5 0.0001725 1.005
1574815 44.0 0.0001618 0.994
