 HgtMOLA Denkgm3 DensP
466363 0.0 0.01466 1.037
466364 0.5 0.01394 1.038
466365 1.0 0.01327 1.043
466366 1.5 0.01274 1.031
466367 2.0 0.01223 1.041
466368 2.5 0.01171 1.032
466369 3.0 0.01122 1.038
466370 3.5 0.01073 1.034
466371 4.0 0.01027 1.027
466372 4.5 0.00982 1.026
466373 5.0 0.009393 1.032
466374 5.5 0.008985 1.026
466375 6.0 0.008594 1.017
466376 6.5 0.008223 1.021
466377 7.0 0.007868 1.01
466378 7.5 0.00753 1.003
466379 8.0 0.007206 1.001
466380 8.5 0.006897 0.997
466381 9.0 0.006602 0.99
466382 9.5 0.006318 0.992
466383 10.0 0.006047 0.993
466384 10.5 0.005785 0.984
466385 11.0 0.005535 0.986
466386 11.5 0.005295 0.993
466387 12.0 0.005067 0.999
466388 12.5 0.004848 1.0
466389 13.0 0.004639 0.995
466390 13.5 0.004439 1.005
466391 14.0 0.004248 1.006
466392 14.5 0.004065 0.995
466393 15.0 0.003891 1.006
466394 15.5 0.003712 1.011
466395 16.0 0.003541 1.017
466396 16.5 0.003379 1.019
466397 17.0 0.003224 1.015
466398 17.5 0.003076 1.007
466399 18.0 0.002935 1.007
466400 18.5 0.002801 0.999
466401 19.0 0.002672 0.986
466402 19.5 0.00255 1.008
466403 20.0 0.002434 1.011
466404 20.5 0.002313 0.994
466405 21.0 0.002198 1.006
466406 21.5 0.002089 1.0
466407 22.0 0.001985 0.997
466408 22.5 0.001887 0.991
466409 23.0 0.001793 0.984
466410 23.5 0.001704 0.978
466411 24.0 0.00162 0.993
466412 24.5 0.00154 0.994
466413 25.0 0.001464 1.001
466414 25.5 0.001386 1.0
466415 26.0 0.001313 1.003
466416 26.5 0.001244 0.971
466417 27.0 0.001178 0.969
466418 27.5 0.001116 0.973
466419 28.0 0.001057 0.973
466420 28.5 0.001001 0.979
466421 29.0 0.0009483 0.961
466422 29.5 0.0008984 0.957
466423 30.0 0.000851 0.961
466424 30.5 0.0008045 0.946
466425 31.0 0.0007606 0.981
466426 31.5 0.0007191 0.971
466427 32.0 0.0006798 0.948
466428 32.5 0.0006427 0.961
466429 33.0 0.0006077 0.965
466430 33.5 0.0005745 0.979
466431 34.0 0.0005432 0.985
466432 34.5 0.0005136 0.993
466433 35.0 0.0004856 0.977
466434 35.5 0.0004579 0.961
466435 36.0 0.0004319 0.969
466436 36.5 0.0004073 0.972
466437 37.0 0.0003842 0.98
466438 37.5 0.0003624 1.001
466439 38.0 0.0003419 0.983
466440 38.5 0.0003226 0.961
466441 39.0 0.0003043 0.977
