 HgtMOLA Denkgm3 DensP
497641 0.0 0.01466 0.986
497642 0.5 0.01394 0.994
497643 1.0 0.01327 0.998
497644 1.5 0.01274 0.993
497645 2.0 0.01223 1.012
497646 2.5 0.01171 1.01
497647 3.0 0.01122 1.01
497648 3.5 0.01073 1.008
497649 4.0 0.01027 1.02
497650 4.5 0.00982 1.012
497651 5.0 0.009393 1.017
497652 5.5 0.008985 1.024
497653 6.0 0.008594 1.025
497654 6.5 0.008223 1.002
497655 7.0 0.007868 1.018
497656 7.5 0.00753 1.024
497657 8.0 0.007206 1.021
497658 8.5 0.006897 1.032
497659 9.0 0.006602 1.038
497660 9.5 0.006318 1.033
497661 10.0 0.006047 1.043
497662 10.5 0.005785 1.054
497663 11.0 0.005535 1.064
497664 11.5 0.005295 1.056
497665 12.0 0.005067 1.067
497666 12.5 0.004848 1.058
497667 13.0 0.004639 1.046
497668 13.5 0.004439 1.049
497669 14.0 0.004248 1.043
497670 14.5 0.004065 1.049
497671 15.0 0.003891 1.052
497672 15.5 0.003712 1.044
497673 16.0 0.003541 1.055
497674 16.5 0.003379 1.065
497675 17.0 0.003224 1.041
497676 17.5 0.003076 1.052
497677 18.0 0.002935 1.043
497678 18.5 0.002801 1.049
497679 19.0 0.002672 1.044
497680 19.5 0.00255 1.056
497681 20.0 0.002434 1.038
497682 20.5 0.002313 1.06
497683 21.0 0.002198 1.059
497684 21.5 0.002089 1.068
497685 22.0 0.001985 1.058
497686 22.5 0.001887 1.051
497687 23.0 0.001793 1.051
497688 23.5 0.001704 1.062
497689 24.0 0.00162 1.037
497690 24.5 0.00154 1.038
497691 25.0 0.001464 1.032
497692 25.5 0.001386 1.011
497693 26.0 0.001313 0.981
497694 26.5 0.001244 0.98
497695 27.0 0.001178 0.984
497696 27.5 0.001116 0.978
497697 28.0 0.001057 0.964
497698 28.5 0.001001 0.982
497699 29.0 0.0009483 0.992
497700 29.5 0.0008984 0.994
497701 30.0 0.000851 0.989
497702 30.5 0.0008045 0.989
497703 31.0 0.0007606 1.022
497704 31.5 0.0007191 1.035
497705 32.0 0.0006798 1.038
497706 32.5 0.0006427 1.003
497707 33.0 0.0006077 0.985
497708 33.5 0.0005745 1.002
497709 34.0 0.0005432 1.011
497710 34.5 0.0005136 1.022
497711 35.0 0.0004856 1.025
497712 35.5 0.0004579 1.025
497713 36.0 0.0004319 1.026
497714 36.5 0.0004073 1.004
497715 37.0 0.0003842 1.027
497716 37.5 0.0003624 1.031
497717 38.0 0.0003419 1.04
497718 38.5 0.0003226 1.021
497719 39.0 0.0003043 1.013
497720 39.5 0.0002872 1.017
497721 40.0 0.000271 1.02
497722 40.5 0.000254 1.003
497723 41.0 0.0002381 1.02
497724 41.5 0.0002232 0.999
497725 42.0 0.0002093 0.994
497726 42.5 0.0001962 0.998
497727 43.0 0.000184 1.02
497728 43.5 0.0001725 0.995
497729 44.0 0.0001618 0.995
497730 44.5 0.0001517 0.957
497731 45.0 0.0001423 0.931
497732 45.5 0.0001322 0.949
497733 46.0 0.0001228 0.953
497734 46.5 0.0001141 0.981
497735 47.0 0.000106 0.971
497736 47.5 9.848e-05 1.01
497737 48.0 9.15e-05 1.035
497738 48.5 8.501e-05 1.029
497739 49.0 7.899e-05 1.049
497740 49.5 7.339e-05 0.997
497741 50.0 6.82e-05 1.062
497742 50.5 6.294e-05 1.068
497743 51.0 5.809e-05 1.058
497744 51.5 5.362e-05 1.026
497745 52.0 4.949e-05 1.011
497746 52.5 4.568e-05 1.028
497747 53.0 4.216e-05 1.054
497748 53.5 3.892e-05 1.055
497749 54.0 3.592e-05 1.07
497750 54.5 3.316e-05 1.058
497751 55.0 3.061e-05 1.071
497752 55.5 2.859e-05 1.102
497753 56.0 2.67e-05 1.103
497754 56.5 2.494e-05 1.166
497755 57.0 2.33e-05 1.097
497756 57.5 2.177e-05 1.106
497757 58.0 2.033e-05 1.086
497758 58.5 1.899e-05 1.032
497759 59.0 1.774e-05 1.087
497760 59.5 1.657e-05 1.077
497761 60.0 1.548e-05 1.107
497762 60.5 1.454e-05 1.118
497763 61.0 1.366e-05 1.116
497764 61.5 1.283e-05 1.163
497765 62.0 1.205e-05 1.143
497766 62.5 1.132e-05 1.099
497767 63.0 1.064e-05 1.167
497768 63.5 9.99e-06 1.156
497769 64.0 9.385e-06 1.18
497770 64.5 8.816e-06 1.16
497771 65.0 8.297e-06 1.124
497772 65.5 7.774e-06 1.083
497773 66.0 7.285e-06 1.048
497774 66.5 6.827e-06 1.0
497775 67.0 6.398e-06 1.035
497776 67.5 5.996e-06 1.035
497777 68.0 5.619e-06 1.028
497778 68.5 5.267e-06 1.041
497779 69.0 4.936e-06 1.078
497780 69.5 4.627e-06 1.141
497781 70.0 4.352e-06 1.148
497782 70.5 4.07e-06 1.122
497783 71.0 3.806e-06 1.091
497784 71.5 3.559e-06 1.08
497785 72.0 3.328e-06 1.044
497786 72.5 3.112e-06 1.029
497787 73.0 2.911e-06 0.997
497788 73.5 2.722e-06 1.039
497789 74.0 2.546e-06 0.974
497790 74.5 2.381e-06 0.983
497791 75.0 2.226e-06 0.987
497792 75.5 2.07e-06 1.019
497793 76.0 1.925e-06 0.967
497794 76.5 1.791e-06 1.012
497795 77.0 1.666e-06 1.107
497796 77.5 1.551e-06 1.087
497797 78.0 1.444e-06 1.0
497798 78.5 1.345e-06 1.035
497799 79.0 1.253e-06 0.942
497800 79.5 1.168e-06 0.895
497801 80.0 1.089e-06 0.858
497802 80.5 1.017e-06 0.993
497803 81.0 9.512e-07 1.002
497804 81.5 8.895e-07 0.935
497805 82.0 8.319e-07 0.965
497806 82.5 7.78e-07 1.058
497807 83.0 7.276e-07 1.054
497808 83.5 6.805e-07 1.163
497809 84.0 6.364e-07 1.128
497810 84.5 5.953e-07 1.026
497811 85.0 5.568e-07 1.004
497812 85.5 5.2e-07 1.085
497813 86.0 4.85e-07 1.167
497814 86.5 4.524e-07 1.176
497815 87.0 4.22e-07 1.213
497816 87.5 3.936e-07 1.235
497817 88.0 3.672e-07 1.143
497818 88.5 3.425e-07 1.16
497819 89.0 3.195e-07 1.258
497820 89.5 2.981e-07 1.14
497821 90.0 2.781e-07 1.105
497822 90.5 2.589e-07 1.085
497823 91.0 2.407e-07 1.13
497824 91.5 2.237e-07 0.886
497825 92.0 2.08e-07 0.98
497826 92.5 1.933e-07 1.018
497827 93.0 1.797e-07 1.076
497828 93.5 1.67e-07 1.135
497829 94.0 1.553e-07 1.246
497830 94.5 1.444e-07 1.148
497831 95.0 1.342e-07 1.176
497832 95.5 1.246e-07 1.206
497833 96.0 1.155e-07 1.128
497834 96.5 1.071e-07 1.008
497835 97.0 9.93e-08 0.995
497836 97.5 9.207e-08 1.159
497837 98.0 8.538e-08 1.174
497838 98.5 7.917e-08 1.038
497839 99.0 7.341e-08 1.083
497840 99.5 6.808e-08 1.214
497841 100.0 6.314e-08 1.056
497842 100.5 5.852e-08 1.061
497843 101.0 5.421e-08 1.085
497844 101.5 5.022e-08 1.08
497845 102.0 4.652e-08 1.049
497846 102.5 4.31e-08 0.944
497847 103.0 3.992e-08 0.883
497848 103.5 3.698e-08 0.869
497849 104.0 3.426e-08 0.838
497850 104.5 3.174e-08 1.08
497851 105.0 2.94e-08 1.231
497852 105.5 2.719e-08 1.177
497853 106.0 2.511e-08 1.226
497854 106.5 2.318e-08 1.151
497855 107.0 2.141e-08 1.223
497856 107.5 1.977e-08 1.309
497857 108.0 1.825e-08 1.475
497858 108.5 1.686e-08 1.43
497859 109.0 1.557e-08 1.519
497860 109.5 1.438e-08 1.324
497861 110.0 1.328e-08 1.299
497862 110.5 1.226e-08 1.065
497863 111.0 1.131e-08 0.897
497864 111.5 1.043e-08 0.867
497865 112.0 9.628e-09 0.895
497866 112.5 8.885e-09 0.869
497867 113.0 8.199e-09 1.032
497868 113.5 7.566e-09 1.014
497869 114.0 6.983e-09 0.951
497870 114.5 6.444e-09 0.99
497871 115.0 5.947e-09 0.707
497872 115.5 5.508e-09 0.69
497873 116.0 5.115e-09 0.57
497874 116.5 4.751e-09 0.723
497875 117.0 4.413e-09 0.736
497876 117.5 4.1e-09 0.756
497877 118.0 3.809e-09 0.706
497878 118.5 3.538e-09 0.86
497879 119.0 3.288e-09 0.673
497880 119.5 3.055e-09 0.597
497881 120.0 2.839e-09 0.453
497882 120.5 2.642e-09 0.572
497883 121.0 2.462e-09 0.647
497884 121.5 2.294e-09 0.884
497885 122.0 2.138e-09 0.946
497886 122.5 1.992e-09 0.979
497887 123.0 1.857e-09 0.878
497888 123.5 1.731e-09 0.878
497889 124.0 1.613e-09 0.761
