 HgtMOLA Denkgm3 DensP
234986 0.0 0.01466 1.018
234987 0.5 0.01394 1.012
234988 1.0 0.01327 1.01
234989 1.5 0.01274 0.996
234990 2.0 0.01223 0.991
234991 2.5 0.01171 0.993
234992 3.0 0.01122 0.996
234993 3.5 0.01073 0.996
234994 4.0 0.01027 0.997
234995 4.5 0.00982 0.993
234996 5.0 0.009393 0.999
234997 5.5 0.008985 1.009
234998 6.0 0.008594 1.017
234999 6.5 0.008223 1.022
235000 7.0 0.007868 1.031
235001 7.5 0.00753 1.016
235002 8.0 0.007206 1.012
235003 8.5 0.006897 1.003
235004 9.0 0.006602 1.006
235005 9.5 0.006318 0.996
235006 10.0 0.006047 0.99
235007 10.5 0.005785 0.997
235008 11.0 0.005535 0.987
235009 11.5 0.005295 0.983
235010 12.0 0.005067 0.985
235011 12.5 0.004848 0.97
235012 13.0 0.004639 0.976
235013 13.5 0.004439 0.967
235014 14.0 0.004248 0.95
235015 14.5 0.004065 0.951
235016 15.0 0.003891 0.942
235017 15.5 0.003712 0.952
235018 16.0 0.003541 0.95
235019 16.5 0.003379 0.951
235020 17.0 0.003224 0.943
235021 17.5 0.003076 0.934
235022 18.0 0.002935 0.952
235023 18.5 0.002801 0.944
235024 19.0 0.002672 0.943
235025 19.5 0.00255 0.943
235026 20.0 0.002434 0.95
235027 20.5 0.002313 0.943
235028 21.0 0.002198 0.951
235029 21.5 0.002089 0.954
235030 22.0 0.001985 0.954
235031 22.5 0.001887 0.954
235032 23.0 0.001793 0.956
235033 23.5 0.001704 0.94
235034 24.0 0.00162 0.942
235035 24.5 0.00154 0.939
235036 25.0 0.001464 0.944
235037 25.5 0.001386 0.951
235038 26.0 0.001313 0.96
235039 26.5 0.001244 0.958
235040 27.0 0.001178 0.945
235041 27.5 0.001116 0.942
235042 28.0 0.001057 0.952
235043 28.5 0.001001 0.951
235044 29.0 0.0009483 0.941
235045 29.5 0.0008984 0.92
235046 30.0 0.000851 0.921
235047 30.5 0.0008045 0.949
235048 31.0 0.0007606 0.957
235049 31.5 0.0007191 0.927
235050 32.0 0.0006798 0.92
235051 32.5 0.0006427 0.932
235052 33.0 0.0006077 0.933
235053 33.5 0.0005745 0.949
235054 34.0 0.0005432 0.95
235055 34.5 0.0005136 0.948
235056 35.0 0.0004856 0.966
235057 35.5 0.0004579 0.956
235058 36.0 0.0004319 0.959
235059 36.5 0.0004073 0.965
235060 37.0 0.0003842 0.994
235061 37.5 0.0003624 0.988
235062 38.0 0.0003419 0.998
235063 38.5 0.0003226 0.97
235064 39.0 0.0003043 0.953
235065 39.5 0.0002872 0.961
235066 40.0 0.000271 0.933
235067 40.5 0.000254 0.933
235068 41.0 0.0002381 0.932
235069 41.5 0.0002232 0.932
235070 42.0 0.0002093 0.939
235071 42.5 0.0001962 0.93
235072 43.0 0.000184 0.943
235073 43.5 0.0001725 0.923
235074 44.0 0.0001618 0.92
235075 44.5 0.0001517 0.96
235076 45.0 0.0001423 0.976
235077 45.5 0.0001322 0.946
235078 46.0 0.0001228 0.958
235079 46.5 0.0001141 0.973
235080 47.0 0.000106 0.948
235081 47.5 9.848e-05 0.96
235082 48.0 9.15e-05 0.938
235083 48.5 8.501e-05 0.935
235084 49.0 7.899e-05 0.935
235085 49.5 7.339e-05 0.925
235086 50.0 6.82e-05 0.924
235087 50.5 6.294e-05 0.938
235088 51.0 5.809e-05 0.946
235089 51.5 5.362e-05 1.014
235090 52.0 4.949e-05 1.011
235091 52.5 4.568e-05 0.993
235092 53.0 4.216e-05 1.003
235093 53.5 3.892e-05 0.963
235094 54.0 3.592e-05 0.987
235095 54.5 3.316e-05 0.997
235096 55.0 3.061e-05 1.008
235097 55.5 2.859e-05 0.969
235098 56.0 2.67e-05 0.977
235099 56.5 2.494e-05 0.97
235100 57.0 2.33e-05 0.956
235101 57.5 2.177e-05 0.966
235102 58.0 2.033e-05 0.924
235103 58.5 1.899e-05 0.901
235104 59.0 1.774e-05 0.935
235105 59.5 1.657e-05 0.896
235106 60.0 1.548e-05 0.953
235107 60.5 1.454e-05 0.947
235108 61.0 1.366e-05 0.964
235109 61.5 1.283e-05 0.943
235110 62.0 1.205e-05 0.993
235111 62.5 1.132e-05 0.984
235112 63.0 1.064e-05 1.004
235113 63.5 9.99e-06 1.014
235114 64.0 9.385e-06 1.041
235115 64.5 8.816e-06 1.055
235116 65.0 8.297e-06 1.017
235117 65.5 7.774e-06 1.0
235118 66.0 7.285e-06 1.057
235119 66.5 6.827e-06 1.048
235120 67.0 6.398e-06 0.995
235121 67.5 5.996e-06 0.926
235122 68.0 5.619e-06 0.902
235123 68.5 5.267e-06 0.892
235124 69.0 4.936e-06 0.921
235125 69.5 4.627e-06 0.905
235126 70.0 4.352e-06 0.899
235127 70.5 4.07e-06 0.878
235128 71.0 3.806e-06 0.794
235129 71.5 3.559e-06 0.802
235130 72.0 3.328e-06 0.89
235131 72.5 3.112e-06 0.902
235132 73.0 2.911e-06 0.931
235133 73.5 2.722e-06 0.89
235134 74.0 2.546e-06 0.823
235135 74.5 2.381e-06 0.794
235136 75.0 2.226e-06 0.763
235137 75.5 2.07e-06 0.756
235138 76.0 1.925e-06 0.748
235139 76.5 1.791e-06 0.75
235140 77.0 1.666e-06 0.85
235141 77.5 1.551e-06 0.848
235142 78.0 1.444e-06 0.763
235143 78.5 1.345e-06 0.754
235144 79.0 1.253e-06 0.712
235145 79.5 1.168e-06 0.76
235146 80.0 1.089e-06 0.702
235147 80.5 1.017e-06 0.72
235148 81.0 9.512e-07 0.736
235149 81.5 8.895e-07 0.665
235150 82.0 8.319e-07 0.746
235151 82.5 7.78e-07 0.871
235152 83.0 7.276e-07 0.873
235153 83.5 6.805e-07 0.881
235154 84.0 6.364e-07 0.881
235155 84.5 5.953e-07 0.944
235156 85.0 5.568e-07 0.993
235157 85.5 5.2e-07 0.995
235158 86.0 4.85e-07 0.891
235159 86.5 4.524e-07 0.862
235160 87.0 4.22e-07 0.823
235161 87.5 3.936e-07 0.828
235162 88.0 3.672e-07 0.832
235163 88.5 3.425e-07 0.758
235164 89.0 3.195e-07 0.654
235165 89.5 2.981e-07 0.689
235166 90.0 2.781e-07 0.712
235167 90.5 2.589e-07 0.723
235168 91.0 2.407e-07 0.83
235169 91.5 2.237e-07 0.967
235170 92.0 2.08e-07 0.989
235171 92.5 1.933e-07 1.012
235172 93.0 1.797e-07 1.084
235173 93.5 1.67e-07 1.169
235174 94.0 1.553e-07 1.278
235175 94.5 1.444e-07 1.122
235176 95.0 1.342e-07 1.013
235177 95.5 1.246e-07 0.987
235178 96.0 1.155e-07 0.979
235179 96.5 1.071e-07 0.949
235180 97.0 9.93e-08 0.895
235181 97.5 9.207e-08 0.812
235182 98.0 8.538e-08 0.829
235183 98.5 7.917e-08 0.749
235184 99.0 7.341e-08 0.922
235185 99.5 6.808e-08 0.914
235186 100.0 6.314e-08 0.902
235187 100.5 5.852e-08 0.957
235188 101.0 5.421e-08 0.876
235189 101.5 5.022e-08 0.754
235190 102.0 4.652e-08 0.753
235191 102.5 4.31e-08 0.619
235192 103.0 3.992e-08 0.711
235193 103.5 3.698e-08 0.676
235194 104.0 3.426e-08 0.816
235195 104.5 3.174e-08 0.89
235196 105.0 2.94e-08 0.914
235197 105.5 2.719e-08 0.958
235198 106.0 2.511e-08 0.874
235199 106.5 2.318e-08 0.755
235200 107.0 2.141e-08 0.662
235201 107.5 1.977e-08 0.714
235202 108.0 1.825e-08 0.793
235203 108.5 1.686e-08 0.93
235204 109.0 1.557e-08 0.808
235205 109.5 1.438e-08 0.851
235206 110.0 1.328e-08 0.71
235207 110.5 1.226e-08 0.711
235208 111.0 1.131e-08 0.685
235209 111.5 1.043e-08 0.61
235210 112.0 9.628e-09 0.673
235211 112.5 8.885e-09 0.681
235212 113.0 8.199e-09 0.871
235213 113.5 7.566e-09 0.831
235214 114.0 6.983e-09 0.776
235215 114.5 6.444e-09 0.803
235216 115.0 5.947e-09 0.81
235217 115.5 5.508e-09 0.748
235218 116.0 5.115e-09 0.666
235219 116.5 4.751e-09 0.82
235220 117.0 4.413e-09 0.769
235221 117.5 4.1e-09 0.829
235222 118.0 3.809e-09 0.877
235223 118.5 3.538e-09 1.039
235224 119.0 3.288e-09 1.213
235225 119.5 3.055e-09 1.166
235226 120.0 2.839e-09 1.113
235227 120.5 2.642e-09 1.24
235228 121.0 2.462e-09 1.128
235229 121.5 2.294e-09 1.025
235230 122.0 2.138e-09 1.17
235231 122.5 1.992e-09 1.199
235232 123.0 1.857e-09 1.35
235233 123.5 1.731e-09 1.047
235234 124.0 1.613e-09 1.001
235235 124.5 1.504e-09 1.138
235236 125.0 1.402e-09 1.118
235237 125.5 1.31e-09 1.131
235238 126.0 1.227e-09 0.939
235239 126.5 1.15e-09 1.088
235240 127.0 1.077e-09 1.358
235241 127.5 1.009e-09 1.349
235242 128.0 9.451e-10 1.321
235243 128.5 8.854e-10 1.142
235244 129.0 8.295e-10 1.141
235245 129.5 7.772e-10 1.446
235246 130.0 7.281e-10 1.471
235247 130.5 6.839e-10 1.485
235248 131.0 6.437e-10 1.419
235249 131.5 6.059e-10 1.42
235250 132.0 5.703e-10 1.717
235251 132.5 5.368e-10 1.588
235252 133.0 5.053e-10 1.588
235253 133.5 4.757e-10 1.821
235254 134.0 4.478e-10 1.825
235255 134.5 4.215e-10 1.634
235256 135.0 3.968e-10 1.633
235257 135.5 3.739e-10 1.428
235258 136.0 3.527e-10 1.277
235259 136.5 3.327e-10 1.5
235260 137.0 3.139e-10 1.665
235261 137.5 2.961e-10 1.473
235262 138.0 2.793e-10 1.538
235263 138.5 2.635e-10 1.463
235264 139.0 2.485e-10 1.121
235265 139.5 2.344e-10 1.017
235266 140.0 2.212e-10 0.998
235267 140.5 2.089e-10 1.024
235268 141.0 1.976e-10 1.137
235269 141.5 1.869e-10 1.142
235270 142.0 1.768e-10 1.223
235271 142.5 1.672e-10 1.158
235272 143.0 1.582e-10 1.045
235273 143.5 1.496e-10 1.106
235274 144.0 1.415e-10 0.714
235275 144.5 1.339e-10 0.75
235276 145.0 1.266e-10 0.728
235277 145.5 1.199e-10 0.635
235278 146.0 1.137e-10 0.578
235279 146.5 1.078e-10 0.699
235280 147.0 1.022e-10 0.872
235281 147.5 9.686e-11 0.961
235282 148.0 9.182e-11 1.141
235283 148.5 8.705e-11 0.977
235284 149.0 8.252e-11 0.874
235285 149.5 7.823e-11 0.932
235286 150.0 7.416e-11 0.884
235287 150.5 7.037e-11 0.908
235288 151.0 6.681e-11 0.995
235289 151.5 6.344e-11 1.365
235290 152.0 6.023e-11 1.248
235291 152.5 5.719e-11 1.21
235292 153.0 5.43e-11 1.187
235293 153.5 5.156e-11 1.272
235294 154.0 4.896e-11 1.341
235295 154.5 4.649e-11 1.453
235296 155.0 4.414e-11 1.403
235297 155.5 4.194e-11 1.599
235298 156.0 3.987e-11 1.262
235299 156.5 3.79e-11 1.086
235300 157.0 3.603e-11 0.967
235301 157.5 3.425e-11 0.88
235302 158.0 3.256e-11 0.868
235303 158.5 3.095e-11 1.132
235304 159.0 2.942e-11 1.263
235305 159.5 2.797e-11 0.898
235306 160.0 2.659e-11 0.948
235307 160.5 2.531e-11 0.993
235308 161.0 2.41e-11 0.981
235309 161.5 2.295e-11 0.808
235310 162.0 2.185e-11 0.794
235311 162.5 2.081e-11 0.749
235312 163.0 1.982e-11 0.864
235313 163.5 1.887e-11 0.763
