 HgtMOLA Denkgm3 DensP
477190 0.0 0.01466 1.004
477191 0.5 0.01394 1.012
477192 1.0 0.01327 1.011
477193 1.5 0.01274 1.016
477194 2.0 0.01223 1.021
477195 2.5 0.01171 1.027
477196 3.0 0.01122 1.034
477197 3.5 0.01073 1.028
477198 4.0 0.01027 1.037
477199 4.5 0.00982 1.05
477200 5.0 0.009393 1.046
477201 5.5 0.008985 1.05
477202 6.0 0.008594 1.058
477203 6.5 0.008223 1.053
477204 7.0 0.007868 1.041
477205 7.5 0.00753 1.043
477206 8.0 0.007206 1.045
477207 8.5 0.006897 1.037
477208 9.0 0.006602 1.025
477209 9.5 0.006318 1.017
477210 10.0 0.006047 1.008
477211 10.5 0.005785 1.002
477212 11.0 0.005535 1.004
477213 11.5 0.005295 1.003
477214 12.0 0.005067 1.009
477215 12.5 0.004848 1.004
477216 13.0 0.004639 1.01
477217 13.5 0.004439 0.997
477218 14.0 0.004248 0.999
477219 14.5 0.004065 1.004
477220 15.0 0.003891 1.013
477221 15.5 0.003712 1.025
477222 16.0 0.003541 1.006
477223 16.5 0.003379 1.017
477224 17.0 0.003224 1.011
477225 17.5 0.003076 0.999
477226 18.0 0.002935 0.993
477227 18.5 0.002801 1.0
477228 19.0 0.002672 0.997
477229 19.5 0.00255 1.003
477230 20.0 0.002434 1.019
477231 20.5 0.002313 1.016
477232 21.0 0.002198 1.014
477233 21.5 0.002089 1.0
477234 22.0 0.001985 0.989
477235 22.5 0.001887 0.967
477236 23.0 0.001793 0.961
477237 23.5 0.001704 0.946
477238 24.0 0.00162 0.974
477239 24.5 0.00154 0.989
477240 25.0 0.001464 0.989
477241 25.5 0.001386 1.006
477242 26.0 0.001313 1.013
477243 26.5 0.001244 1.014
477244 27.0 0.001178 1.013
477245 27.5 0.001116 1.029
477246 28.0 0.001057 1.039
477247 28.5 0.001001 1.026
477248 29.0 0.0009483 1.008
477249 29.5 0.0008984 1.008
477250 30.0 0.000851 1.002
477251 30.5 0.0008045 1.011
477252 31.0 0.0007606 1.016
477253 31.5 0.0007191 1.02
477254 32.0 0.0006798 1.024
477255 32.5 0.0006427 1.033
477256 33.0 0.0006077 1.013
477257 33.5 0.0005745 1.022
477258 34.0 0.0005432 1.001
477259 34.5 0.0005136 1.0
477260 35.0 0.0004856 0.998
477261 35.5 0.0004579 0.992
477262 36.0 0.0004319 0.974
477263 36.5 0.0004073 0.976
477264 37.0 0.0003842 0.979
477265 37.5 0.0003624 0.976
477266 38.0 0.0003419 0.963
477267 38.5 0.0003226 0.947
477268 39.0 0.0003043 0.982
477269 39.5 0.0002872 0.979
477270 40.0 0.000271 0.942
477271 40.5 0.000254 0.959
477272 41.0 0.0002381 0.946
477273 41.5 0.0002232 0.971
477274 42.0 0.0002093 0.987
477275 42.5 0.0001962 0.989
477276 43.0 0.000184 0.994
477277 43.5 0.0001725 1.01
477278 44.0 0.0001618 1.014
477279 44.5 0.0001517 1.044
477280 45.0 0.0001423 1.037
477281 45.5 0.0001322 1.032
477282 46.0 0.0001228 0.983
477283 46.5 0.0001141 1.02
477284 47.0 0.000106 1.03
477285 47.5 9.848e-05 1.012
477286 48.0 9.15e-05 0.993
477287 48.5 8.501e-05 0.987
477288 49.0 7.899e-05 0.996
477289 49.5 7.339e-05 1.022
477290 50.0 6.82e-05 1.007
477291 50.5 6.294e-05 1.045
477292 51.0 5.809e-05 1.017
477293 51.5 5.362e-05 0.972
477294 52.0 4.949e-05 0.976
477295 52.5 4.568e-05 1.009
477296 53.0 4.216e-05 0.989
477297 53.5 3.892e-05 0.968
477298 54.0 3.592e-05 0.983
477299 54.5 3.316e-05 0.97
477300 55.0 3.061e-05 0.968
477301 55.5 2.859e-05 0.998
477302 56.0 2.67e-05 0.95
477303 56.5 2.494e-05 0.959
477304 57.0 2.33e-05 0.966
477305 57.5 2.177e-05 0.966
477306 58.0 2.033e-05 0.991
477307 58.5 1.899e-05 1.009
477308 59.0 1.774e-05 1.046
477309 59.5 1.657e-05 0.96
477310 60.0 1.548e-05 1.047
477311 60.5 1.454e-05 1.068
477312 61.0 1.366e-05 1.094
477313 61.5 1.283e-05 1.102
477314 62.0 1.205e-05 1.046
477315 62.5 1.132e-05 1.01
477316 63.0 1.064e-05 1.063
477317 63.5 9.99e-06 1.071
477318 64.0 9.385e-06 1.07
477319 64.5 8.816e-06 1.078
477320 65.0 8.297e-06 0.993
477321 65.5 7.774e-06 0.995
477322 66.0 7.285e-06 0.987
477323 66.5 6.827e-06 0.934
477324 67.0 6.398e-06 0.905
477325 67.5 5.996e-06 0.919
477326 68.0 5.619e-06 0.916
477327 68.5 5.267e-06 0.932
477328 69.0 4.936e-06 0.954
477329 69.5 4.627e-06 0.942
477330 70.0 4.352e-06 0.998
477331 70.5 4.07e-06 1.01
477332 71.0 3.806e-06 0.976
477333 71.5 3.559e-06 1.018
