 HgtMOLA Denkgm3 DensP
1774024 0.0 0.01466 0.983
1774025 0.5 0.01394 0.982
1774026 1.0 0.01327 0.978
1774027 1.5 0.01274 0.98
1774028 2.0 0.01223 0.979
1774029 2.5 0.01171 0.971
1774030 3.0 0.01122 0.98
1774031 3.5 0.01073 0.971
1774032 4.0 0.01027 0.975
1774033 4.5 0.00982 0.973
1774034 5.0 0.009393 0.978
1774035 5.5 0.008985 0.977
1774036 6.0 0.008594 0.983
1774037 6.5 0.008223 0.988
1774038 7.0 0.007868 0.978
1774039 7.5 0.00753 0.965
1774040 8.0 0.007206 0.974
1774041 8.5 0.006897 0.974
1774042 9.0 0.006602 0.975
1774043 9.5 0.006318 0.965
1774044 10.0 0.006047 0.947
1774045 10.5 0.005785 0.951
1774046 11.0 0.005535 0.947
1774047 11.5 0.005295 0.947
1774048 12.0 0.005067 0.959
1774049 12.5 0.004848 0.955
1774050 13.0 0.004639 0.958
1774051 13.5 0.004439 0.967
1774052 14.0 0.004248 0.978
1774053 14.5 0.004065 0.989
1774054 15.0 0.003891 0.973
1774055 15.5 0.003712 0.977
1774056 16.0 0.003541 0.957
1774057 16.5 0.003379 0.954
1774058 17.0 0.003224 0.953
1774059 17.5 0.003076 0.943
1774060 18.0 0.002935 0.946
1774061 18.5 0.002801 0.938
1774062 19.0 0.002672 0.939
1774063 19.5 0.00255 0.954
1774064 20.0 0.002434 0.966
1774065 20.5 0.002313 0.966
1774066 21.0 0.002198 0.988
1774067 21.5 0.002089 0.985
1774068 22.0 0.001985 0.971
1774069 22.5 0.001887 0.995
1774070 23.0 0.001793 0.99
1774071 23.5 0.001704 0.986
1774072 24.0 0.00162 0.988
1774073 24.5 0.00154 0.988
1774074 25.0 0.001464 0.994
1774075 25.5 0.001386 0.982
1774076 26.0 0.001313 0.966
1774077 26.5 0.001244 0.979
1774078 27.0 0.001178 0.967
1774079 27.5 0.001116 0.992
1774080 28.0 0.001057 0.989
1774081 28.5 0.001001 0.978
1774082 29.0 0.0009483 0.985
1774083 29.5 0.0008984 0.995
1774084 30.0 0.000851 1.0
1774085 30.5 0.0008045 0.994
1774086 31.0 0.0007606 1.007
1774087 31.5 0.0007191 0.998
1774088 32.0 0.0006798 0.995
1774089 32.5 0.0006427 0.987
1774090 33.0 0.0006077 0.991
1774091 33.5 0.0005745 1.005
1774092 34.0 0.0005432 1.0
1774093 34.5 0.0005136 1.004
1774094 35.0 0.0004856 1.0
1774095 35.5 0.0004579 0.998
1774096 36.0 0.0004319 0.989
1774097 36.5 0.0004073 0.977
1774098 37.0 0.0003842 0.976
1774099 37.5 0.0003624 0.934
1774100 38.0 0.0003419 0.973
1774101 38.5 0.0003226 0.985
1774102 39.0 0.0003043 0.971
1774103 39.5 0.0002872 0.996
1774104 40.0 0.000271 0.996
1774105 40.5 0.000254 0.966
1774106 41.0 0.0002381 0.99
1774107 41.5 0.0002232 1.02
1774108 42.0 0.0002093 1.036
1774109 42.5 0.0001962 1.055
1774110 43.0 0.000184 1.06
1774111 43.5 0.0001725 1.031
1774112 44.0 0.0001618 1.021
1774113 44.5 0.0001517 1.06
1774114 45.0 0.0001423 1.038
1774115 45.5 0.0001322 1.025
1774116 46.0 0.0001228 1.051
1774117 46.5 0.0001141 1.03
1774118 47.0 0.000106 1.035
1774119 47.5 9.848e-05 1.046
1774120 48.0 9.15e-05 1.046
1774121 48.5 8.501e-05 1.057
1774122 49.0 7.899e-05 1.068
1774123 49.5 7.339e-05 1.089
1774124 50.0 6.82e-05 1.13
1774125 50.5 6.294e-05 1.082
1774126 51.0 5.809e-05 1.036
1774127 51.5 5.362e-05 1.039
1774128 52.0 4.949e-05 1.072
1774129 52.5 4.568e-05 1.055
1774130 53.0 4.216e-05 1.049
1774131 53.5 3.892e-05 1.045
1774132 54.0 3.592e-05 1.061
1774133 54.5 3.316e-05 1.101
1774134 55.0 3.061e-05 1.109
1774135 55.5 2.859e-05 1.136
1774136 56.0 2.67e-05 1.125
1774137 56.5 2.494e-05 1.067
1774138 57.0 2.33e-05 1.086
1774139 57.5 2.177e-05 1.028
1774140 58.0 2.033e-05 1.034
1774141 58.5 1.899e-05 1.067
1774142 59.0 1.774e-05 1.054
1774143 59.5 1.657e-05 1.03
1774144 60.0 1.548e-05 1.082
1774145 60.5 1.454e-05 1.076
1774146 61.0 1.366e-05 1.048
1774147 61.5 1.283e-05 1.051
1774148 62.0 1.205e-05 1.107
1774149 62.5 1.132e-05 1.129
1774150 63.0 1.064e-05 1.198
1774151 63.5 9.99e-06 1.095
1774152 64.0 9.385e-06 1.066
1774153 64.5 8.816e-06 1.109
1774154 65.0 8.297e-06 1.078
1774155 65.5 7.774e-06 1.032
1774156 66.0 7.285e-06 1.017
1774157 66.5 6.827e-06 1.034
1774158 67.0 6.398e-06 1.082
1774159 67.5 5.996e-06 1.086
1774160 68.0 5.619e-06 1.088
1774161 68.5 5.267e-06 1.075
1774162 69.0 4.936e-06 1.06
1774163 69.5 4.627e-06 1.079
1774164 70.0 4.352e-06 1.045
1774165 70.5 4.07e-06 1.009
1774166 71.0 3.806e-06 0.96
1774167 71.5 3.559e-06 0.948
1774168 72.0 3.328e-06 0.912
1774169 72.5 3.112e-06 0.906
1774170 73.0 2.911e-06 0.936
1774171 73.5 2.722e-06 0.928
1774172 74.0 2.546e-06 0.965
1774173 74.5 2.381e-06 0.998
1774174 75.0 2.226e-06 1.049
1774175 75.5 2.07e-06 1.013
1774176 76.0 1.925e-06 1.035
1774177 76.5 1.791e-06 1.058
1774178 77.0 1.666e-06 1.024
1774179 77.5 1.551e-06 1.105
1774180 78.0 1.444e-06 1.139
1774181 78.5 1.345e-06 1.095
1774182 79.0 1.253e-06 1.17
1774183 79.5 1.168e-06 1.09
1774184 80.0 1.089e-06 1.123
1774185 80.5 1.017e-06 1.1
1774186 81.0 9.512e-07 1.091
1774187 81.5 8.895e-07 1.026
1774188 82.0 8.319e-07 1.037
1774189 82.5 7.78e-07 0.967
1774190 83.0 7.276e-07 0.991
1774191 83.5 6.805e-07 1.004
1774192 84.0 6.364e-07 1.096
1774193 84.5 5.953e-07 1.154
1774194 85.0 5.568e-07 1.006
1774195 85.5 5.2e-07 1.015
1774196 86.0 4.85e-07 1.031
1774197 86.5 4.524e-07 0.997
1774198 87.0 4.22e-07 1.04
1774199 87.5 3.936e-07 1.0
1774200 88.0 3.672e-07 0.963
1774201 88.5 3.425e-07 0.991
1774202 89.0 3.195e-07 1.095
1774203 89.5 2.981e-07 1.047
1774204 90.0 2.781e-07 1.105
1774205 90.5 2.589e-07 1.155
1774206 91.0 2.407e-07 1.082
1774207 91.5 2.237e-07 1.085
1774208 92.0 2.08e-07 1.083
1774209 92.5 1.933e-07 1.026
1774210 93.0 1.797e-07 1.044
1774211 93.5 1.67e-07 0.964
1774212 94.0 1.553e-07 1.041
1774213 94.5 1.444e-07 0.939
1774214 95.0 1.342e-07 0.984
1774215 95.5 1.246e-07 0.816
1774216 96.0 1.155e-07 0.772
1774217 96.5 1.071e-07 0.919
1774218 97.0 9.93e-08 1.007
1774219 97.5 9.207e-08 0.896
1774220 98.0 8.538e-08 0.913
1774221 98.5 7.917e-08 0.895
1774222 99.0 7.341e-08 0.927
1774223 99.5 6.808e-08 0.901
1774224 100.0 6.314e-08 0.982
1774225 100.5 5.852e-08 0.858
1774226 101.0 5.421e-08 1.01
1774227 101.5 5.022e-08 1.045
1774228 102.0 4.652e-08 1.323
1774229 102.5 4.31e-08 1.372
1774230 103.0 3.992e-08 1.245
1774231 103.5 3.698e-08 1.11
1774232 104.0 3.426e-08 0.948
1774233 104.5 3.174e-08 0.973
1774234 105.0 2.94e-08 0.989
1774235 105.5 2.719e-08 0.955
1774236 106.0 2.511e-08 1.024
1774237 106.5 2.318e-08 0.978
1774238 107.0 2.141e-08 0.97
1774239 107.5 1.977e-08 1.118
1774240 108.0 1.825e-08 1.116
1774241 108.5 1.686e-08 1.017
1774242 109.0 1.557e-08 0.958
1774243 109.5 1.438e-08 0.826
1774244 110.0 1.328e-08 0.91
1774245 110.5 1.226e-08 0.976
1774246 111.0 1.131e-08 1.097
1774247 111.5 1.043e-08 0.86
1774248 112.0 9.628e-09 0.933
1774249 112.5 8.885e-09 1.24
1774250 113.0 8.199e-09 1.299
1774251 113.5 7.566e-09 1.226
1774252 114.0 6.983e-09 1.233
1774253 114.5 6.444e-09 1.154
1774254 115.0 5.947e-09 1.388
1774255 115.5 5.508e-09 1.526
1774256 116.0 5.115e-09 1.552
1774257 116.5 4.751e-09 1.749
1774258 117.0 4.413e-09 1.695
1774259 117.5 4.1e-09 1.393
1774260 118.0 3.809e-09 1.397
1774261 118.5 3.538e-09 1.372
1774262 119.0 3.288e-09 1.295
1774263 119.5 3.055e-09 1.512
1774264 120.0 2.839e-09 1.872
1774265 120.5 2.642e-09 1.953
1774266 121.0 2.462e-09 2.013
1774267 121.5 2.294e-09 2.064
1774268 122.0 2.138e-09 1.93
1774269 122.5 1.992e-09 1.812
1774270 123.0 1.857e-09 1.787
1774271 123.5 1.731e-09 1.989
1774272 124.0 1.613e-09 1.816
1774273 124.5 1.504e-09 1.909
1774274 125.0 1.402e-09 1.947
1774275 125.5 1.31e-09 2.142
1774276 126.0 1.227e-09 1.96
1774277 126.5 1.15e-09 1.806
1774278 127.0 1.077e-09 1.622
1774279 127.5 1.009e-09 1.685
1774280 128.0 9.451e-10 1.373
1774281 128.5 8.854e-10 1.254
1774282 129.0 8.295e-10 1.446
1774283 129.5 7.772e-10 1.269
1774284 130.0 7.281e-10 1.218
1774285 130.5 6.839e-10 1.262
1774286 131.0 6.437e-10 1.38
1774287 131.5 6.059e-10 1.26
1774288 132.0 5.703e-10 1.23
1774289 132.5 5.368e-10 1.348
1774290 133.0 5.053e-10 1.639
1774291 133.5 4.757e-10 1.511
1774292 134.0 4.478e-10 1.235
1774293 134.5 4.215e-10 1.257
1774294 135.0 3.968e-10 1.18
1774295 135.5 3.739e-10 0.91
1774296 136.0 3.527e-10 0.915
1774297 136.5 3.327e-10 0.436
1774298 137.0 3.139e-10 0.554
1774299 137.5 2.961e-10 0.468
1774300 138.0 2.793e-10 0.538
1774301 138.5 2.635e-10 0.648
1774302 139.0 2.485e-10 0.646
1774303 139.5 2.344e-10 0.941
1774304 140.0 2.212e-10 1.126
1774305 140.5 2.089e-10 1.257
1774306 141.0 1.976e-10 1.335
1774307 141.5 1.869e-10 1.107
1774308 142.0 1.768e-10 1.185
1774309 142.5 1.672e-10 0.995
1774310 143.0 1.582e-10 0.881
1774311 143.5 1.496e-10 0.788
1774312 144.0 1.415e-10 0.8
1774313 144.5 1.339e-10 0.857
1774314 145.0 1.266e-10 0.967
1774315 145.5 1.199e-10 1.055
1774316 146.0 1.137e-10 1.06
1774317 146.5 1.078e-10 1.018
1774318 147.0 1.022e-10 1.226
1774319 147.5 9.686e-11 1.333
1774320 148.0 9.182e-11 1.556
1774321 148.5 8.705e-11 1.646
1774322 149.0 8.252e-11 1.584
1774323 149.5 7.823e-11 1.294
1774324 150.0 7.416e-11 1.079
1774325 150.5 7.037e-11 1.034
