 HgtMOLA Denkgm3 DensP
129122 0.0 0.01466 0.982
129123 0.5 0.01394 0.972
129124 1.0 0.01327 0.965
129125 1.5 0.01274 0.978
129126 2.0 0.01223 0.987
129127 2.5 0.01171 0.99
129128 3.0 0.01122 0.99
129129 3.5 0.01073 0.996
129130 4.0 0.01027 0.995
129131 4.5 0.00982 0.994
129132 5.0 0.009393 0.989
129133 5.5 0.008985 0.97
129134 6.0 0.008594 0.982
129135 6.5 0.008223 0.981
129136 7.0 0.007868 0.986
129137 7.5 0.00753 0.988
129138 8.0 0.007206 1.001
129139 8.5 0.006897 1.004
129140 9.0 0.006602 1.006
129141 9.5 0.006318 1.012
129142 10.0 0.006047 1.017
129143 10.5 0.005785 1.031
129144 11.0 0.005535 1.026
129145 11.5 0.005295 1.042
129146 12.0 0.005067 1.027
129147 12.5 0.004848 1.025
129148 13.0 0.004639 1.05
129149 13.5 0.004439 1.06
129150 14.0 0.004248 1.056
129151 14.5 0.004065 1.055
129152 15.0 0.003891 1.061
129153 15.5 0.003712 1.056
129154 16.0 0.003541 1.042
129155 16.5 0.003379 1.031
129156 17.0 0.003224 1.023
129157 17.5 0.003076 1.016
129158 18.0 0.002935 1.021
129159 18.5 0.002801 1.017
129160 19.0 0.002672 1.011
129161 19.5 0.00255 0.993
129162 20.0 0.002434 0.991
129163 20.5 0.002313 0.981
129164 21.0 0.002198 0.987
129165 21.5 0.002089 0.983
129166 22.0 0.001985 0.991
129167 22.5 0.001887 0.987
129168 23.0 0.001793 0.986
129169 23.5 0.001704 0.983
129170 24.0 0.00162 0.975
129171 24.5 0.00154 0.98
129172 25.0 0.001464 0.969
129173 25.5 0.001386 0.982
129174 26.0 0.001313 0.974
129175 26.5 0.001244 0.974
129176 27.0 0.001178 0.984
129177 27.5 0.001116 0.978
129178 28.0 0.001057 0.978
129179 28.5 0.001001 0.997
129180 29.0 0.0009483 0.989
129181 29.5 0.0008984 0.977
129182 30.0 0.000851 1.0
129183 30.5 0.0008045 0.984
129184 31.0 0.0007606 0.968
129185 31.5 0.0007191 0.972
129186 32.0 0.0006798 0.98
129187 32.5 0.0006427 0.961
129188 33.0 0.0006077 0.961
129189 33.5 0.0005745 0.945
129190 34.0 0.0005432 0.951
129191 34.5 0.0005136 0.945
129192 35.0 0.0004856 0.964
129193 35.5 0.0004579 0.935
129194 36.0 0.0004319 0.973
129195 36.5 0.0004073 0.988
129196 37.0 0.0003842 0.995
129197 37.5 0.0003624 0.985
129198 38.0 0.0003419 0.987
129199 38.5 0.0003226 0.992
129200 39.0 0.0003043 0.97
129201 39.5 0.0002872 0.965
129202 40.0 0.000271 0.963
129203 40.5 0.000254 0.968
129204 41.0 0.0002381 0.971
129205 41.5 0.0002232 0.964
129206 42.0 0.0002093 0.965
129207 42.5 0.0001962 0.959
129208 43.0 0.000184 0.966
129209 43.5 0.0001725 0.991
129210 44.0 0.0001618 1.022
129211 44.5 0.0001517 1.041
129212 45.0 0.0001423 1.062
129213 45.5 0.0001322 1.041
129214 46.0 0.0001228 1.02
129215 46.5 0.0001141 1.024
129216 47.0 0.000106 1.009
129217 47.5 9.848e-05 1.03
129218 48.0 9.15e-05 1.032
129219 48.5 8.501e-05 1.032
129220 49.0 7.899e-05 1.023
129221 49.5 7.339e-05 1.03
129222 50.0 6.82e-05 1.013
129223 50.5 6.294e-05 1.025
129224 51.0 5.809e-05 1.022
129225 51.5 5.362e-05 1.033
129226 52.0 4.949e-05 0.984
129227 52.5 4.568e-05 0.997
129228 53.0 4.216e-05 1.007
129229 53.5 3.892e-05 0.993
129230 54.0 3.592e-05 0.979
129231 54.5 3.316e-05 0.984
129232 55.0 3.061e-05 0.969
129233 55.5 2.859e-05 0.921
129234 56.0 2.67e-05 0.896
129235 56.5 2.494e-05 0.913
129236 57.0 2.33e-05 0.866
129237 57.5 2.177e-05 0.84
129238 58.0 2.033e-05 0.844
129239 58.5 1.899e-05 0.793
129240 59.0 1.774e-05 0.823
129241 59.5 1.657e-05 0.825
129242 60.0 1.548e-05 0.791
129243 60.5 1.454e-05 0.832
129244 61.0 1.366e-05 0.807
129245 61.5 1.283e-05 0.813
129246 62.0 1.205e-05 0.798
129247 62.5 1.132e-05 0.802
129248 63.0 1.064e-05 0.833
129249 63.5 9.99e-06 0.868
129250 64.0 9.385e-06 0.914
129251 64.5 8.816e-06 0.882
129252 65.0 8.297e-06 0.92
129253 65.5 7.774e-06 0.931
129254 66.0 7.285e-06 0.955
129255 66.5 6.827e-06 0.966
129256 67.0 6.398e-06 0.949
129257 67.5 5.996e-06 0.937
129258 68.0 5.619e-06 0.92
129259 68.5 5.267e-06 0.915
