 HgtMOLA Denkgm3 DensP
1350969 0.0 0.01466 0.986
1350970 0.5 0.01394 0.975
1350971 1.0 0.01327 0.974
1350972 1.5 0.01274 0.981
1350973 2.0 0.01223 0.971
1350974 2.5 0.01171 0.989
1350975 3.0 0.01122 0.987
1350976 3.5 0.01073 0.994
1350977 4.0 0.01027 0.979
1350978 4.5 0.00982 0.985
1350979 5.0 0.009393 0.986
1350980 5.5 0.008985 0.987
1350981 6.0 0.008594 0.995
1350982 6.5 0.008223 0.999
1350983 7.0 0.007868 1.005
1350984 7.5 0.00753 1.0
1350985 8.0 0.007206 0.997
1350986 8.5 0.006897 0.995
1350987 9.0 0.006602 1.01
1350988 9.5 0.006318 1.019
1350989 10.0 0.006047 1.01
1350990 10.5 0.005785 1.015
1350991 11.0 0.005535 1.026
1350992 11.5 0.005295 1.029
1350993 12.0 0.005067 1.03
1350994 12.5 0.004848 1.033
1350995 13.0 0.004639 1.036
1350996 13.5 0.004439 1.048
1350997 14.0 0.004248 1.045
1350998 14.5 0.004065 1.053
1350999 15.0 0.003891 1.048
1351000 15.5 0.003712 1.051
1351001 16.0 0.003541 1.061
1351002 16.5 0.003379 1.069
1351003 17.0 0.003224 1.08
1351004 17.5 0.003076 1.05
1351005 18.0 0.002935 1.052
1351006 18.5 0.002801 1.056
1351007 19.0 0.002672 1.063
1351008 19.5 0.00255 1.068
1351009 20.0 0.002434 1.068
1351010 20.5 0.002313 1.074
1351011 21.0 0.002198 1.075
1351012 21.5 0.002089 1.077
1351013 22.0 0.001985 1.051
1351014 22.5 0.001887 1.047
1351015 23.0 0.001793 1.071
1351016 23.5 0.001704 1.078
1351017 24.0 0.00162 1.06
1351018 24.5 0.00154 1.063
1351019 25.0 0.001464 1.058
1351020 25.5 0.001386 1.042
1351021 26.0 0.001313 1.041
1351022 26.5 0.001244 1.063
1351023 27.0 0.001178 1.057
1351024 27.5 0.001116 1.062
1351025 28.0 0.001057 1.083
1351026 28.5 0.001001 1.095
1351027 29.0 0.0009483 1.073
1351028 29.5 0.0008984 1.078
