 HgtMOLA Denkgm3 DensP
1636882 0.0 0.01466 1.017
1636883 0.5 0.01394 1.013
1636884 1.0 0.01327 1.01
1636885 1.5 0.01274 1.013
1636886 2.0 0.01223 1.017
1636887 2.5 0.01171 1.015
1636888 3.0 0.01122 1.024
1636889 3.5 0.01073 1.028
1636890 4.0 0.01027 1.014
1636891 4.5 0.00982 1.014
1636892 5.0 0.009393 1.015
1636893 5.5 0.008985 1.001
1636894 6.0 0.008594 1.001
1636895 6.5 0.008223 1.006
1636896 7.0 0.007868 1.008
1636897 7.5 0.00753 1.0
1636898 8.0 0.007206 1.001
1636899 8.5 0.006897 1.0
1636900 9.0 0.006602 1.008
1636901 9.5 0.006318 1.021
1636902 10.0 0.006047 1.027
1636903 10.5 0.005785 1.031
1636904 11.0 0.005535 1.015
1636905 11.5 0.005295 1.031
1636906 12.0 0.005067 1.032
1636907 12.5 0.004848 1.039
1636908 13.0 0.004639 1.041
1636909 13.5 0.004439 1.034
1636910 14.0 0.004248 1.035
1636911 14.5 0.004065 1.025
1636912 15.0 0.003891 1.026
1636913 15.5 0.003712 1.026
1636914 16.0 0.003541 1.045
1636915 16.5 0.003379 1.034
1636916 17.0 0.003224 1.045
1636917 17.5 0.003076 1.05
1636918 18.0 0.002935 1.051
1636919 18.5 0.002801 1.056
1636920 19.0 0.002672 1.042
1636921 19.5 0.00255 1.041
1636922 20.0 0.002434 1.035
1636923 20.5 0.002313 1.045
1636924 21.0 0.002198 1.049
1636925 21.5 0.002089 1.05
1636926 22.0 0.001985 1.019
1636927 22.5 0.001887 1.011
1636928 23.0 0.001793 1.01
1636929 23.5 0.001704 0.997
1636930 24.0 0.00162 0.99
1636931 24.5 0.00154 0.983
1636932 25.0 0.001464 0.966
1636933 25.5 0.001386 0.969
1636934 26.0 0.001313 0.968
1636935 26.5 0.001244 0.985
1636936 27.0 0.001178 0.974
1636937 27.5 0.001116 0.974
1636938 28.0 0.001057 0.981
1636939 28.5 0.001001 0.962
1636940 29.0 0.0009483 0.96
1636941 29.5 0.0008984 0.953
1636942 30.0 0.000851 0.945
1636943 30.5 0.0008045 0.93
1636944 31.0 0.0007606 0.925
1636945 31.5 0.0007191 0.953
1636946 32.0 0.0006798 0.964
1636947 32.5 0.0006427 0.943
1636948 33.0 0.0006077 0.958
1636949 33.5 0.0005745 0.973
1636950 34.0 0.0005432 0.98
1636951 34.5 0.0005136 0.976
1636952 35.0 0.0004856 0.974
1636953 35.5 0.0004579 0.976
1636954 36.0 0.0004319 0.969
1636955 36.5 0.0004073 0.974
1636956 37.0 0.0003842 0.961
1636957 37.5 0.0003624 0.962
1636958 38.0 0.0003419 0.974
1636959 38.5 0.0003226 0.958
1636960 39.0 0.0003043 0.954
1636961 39.5 0.0002872 0.953
1636962 40.0 0.000271 0.903
1636963 40.5 0.000254 0.925
1636964 41.0 0.0002381 0.908
1636965 41.5 0.0002232 0.943
1636966 42.0 0.0002093 0.942
1636967 42.5 0.0001962 0.926
1636968 43.0 0.000184 0.937
1636969 43.5 0.0001725 0.956
1636970 44.0 0.0001618 0.968
1636971 44.5 0.0001517 0.959
1636972 45.0 0.0001423 0.946
1636973 45.5 0.0001322 0.971
1636974 46.0 0.0001228 0.973
1636975 46.5 0.0001141 0.964
1636976 47.0 0.000106 0.949
1636977 47.5 9.848e-05 0.947
1636978 48.0 9.15e-05 0.946
1636979 48.5 8.501e-05 0.956
1636980 49.0 7.899e-05 1.007
1636981 49.5 7.339e-05 0.957
1636982 50.0 6.82e-05 0.942
1636983 50.5 6.294e-05 0.974
