 HgtMOLA Denkgm3 DensP
1468061 0.0 0.01466 0.996
1468062 0.5 0.01394 0.988
1468063 1.0 0.01327 0.98
1468064 1.5 0.01274 0.993
1468065 2.0 0.01223 0.991
1468066 2.5 0.01171 1.004
1468067 3.0 0.01122 0.988
1468068 3.5 0.01073 0.988
1468069 4.0 0.01027 0.989
1468070 4.5 0.00982 0.988
1468071 5.0 0.009393 0.98
1468072 5.5 0.008985 0.98
1468073 6.0 0.008594 0.98
1468074 6.5 0.008223 0.99
1468075 7.0 0.007868 0.983
1468076 7.5 0.00753 0.985
1468077 8.0 0.007206 1.007
1468078 8.5 0.006897 0.994
1468079 9.0 0.006602 0.985
1468080 9.5 0.006318 0.984
1468081 10.0 0.006047 0.985
1468082 10.5 0.005785 0.971
1468083 11.0 0.005535 0.96
1468084 11.5 0.005295 0.975
1468085 12.0 0.005067 0.986
1468086 12.5 0.004848 0.983
1468087 13.0 0.004639 0.979
1468088 13.5 0.004439 0.976
1468089 14.0 0.004248 0.984
1468090 14.5 0.004065 0.964
1468091 15.0 0.003891 0.958
1468092 15.5 0.003712 0.94
1468093 16.0 0.003541 0.956
1468094 16.5 0.003379 0.957
1468095 17.0 0.003224 0.948
1468096 17.5 0.003076 0.953
1468097 18.0 0.002935 0.956
1468098 18.5 0.002801 0.971
1468099 19.0 0.002672 0.984
1468100 19.5 0.00255 0.99
1468101 20.0 0.002434 1.0
1468102 20.5 0.002313 1.027
1468103 21.0 0.002198 1.026
1468104 21.5 0.002089 1.023
1468105 22.0 0.001985 1.022
1468106 22.5 0.001887 1.026
1468107 23.0 0.001793 1.014
1468108 23.5 0.001704 0.997
1468109 24.0 0.00162 1.018
1468110 24.5 0.00154 1.018
1468111 25.0 0.001464 1.016
1468112 25.5 0.001386 1.017
1468113 26.0 0.001313 1.002
1468114 26.5 0.001244 1.032
1468115 27.0 0.001178 1.015
1468116 27.5 0.001116 1.02
1468117 28.0 0.001057 0.996
1468118 28.5 0.001001 1.017
1468119 29.0 0.0009483 1.001
1468120 29.5 0.0008984 1.029
1468121 30.0 0.000851 1.025
1468122 30.5 0.0008045 1.053
1468123 31.0 0.0007606 1.059
1468124 31.5 0.0007191 1.076
1468125 32.0 0.0006798 1.062
1468126 32.5 0.0006427 1.042
1468127 33.0 0.0006077 1.027
1468128 33.5 0.0005745 1.057
1468129 34.0 0.0005432 1.068
1468130 34.5 0.0005136 1.067
1468131 35.0 0.0004856 1.068
1468132 35.5 0.0004579 1.045
1468133 36.0 0.0004319 1.048
1468134 36.5 0.0004073 1.05
1468135 37.0 0.0003842 1.028
1468136 37.5 0.0003624 1.057
1468137 38.0 0.0003419 1.065
1468138 38.5 0.0003226 1.067
1468139 39.0 0.0003043 1.052
1468140 39.5 0.0002872 1.027
1468141 40.0 0.000271 1.026
1468142 40.5 0.000254 1.043
1468143 41.0 0.0002381 1.031
1468144 41.5 0.0002232 1.011
1468145 42.0 0.0002093 1.015
1468146 42.5 0.0001962 1.047
1468147 43.0 0.000184 1.051
1468148 43.5 0.0001725 1.071
1468149 44.0 0.0001618 1.068
1468150 44.5 0.0001517 1.08
1468151 45.0 0.0001423 1.043
1468152 45.5 0.0001322 0.991
1468153 46.0 0.0001228 0.985
1468154 46.5 0.0001141 0.981
1468155 47.0 0.000106 0.982
1468156 47.5 9.848e-05 0.997
1468157 48.0 9.15e-05 0.994
1468158 48.5 8.501e-05 0.995
1468159 49.0 7.899e-05 1.025
1468160 49.5 7.339e-05 1.029
1468161 50.0 6.82e-05 1.053
