 Hgtkm DensMean DensPert
83408 0.0 1.1656 1.1647
83409 0.5 1.1117 1.1016
83410 1.0 1.06 1.0362
83411 1.5 1.0101 0.99052
83412 2.0 0.96405 0.94527
83413 2.5 0.91875 0.89803
83414 3.0 0.87485 0.85933
83415 3.5 0.83389 0.82055
83416 4.0 0.79521 0.78284
83417 4.5 0.75791 0.74591
83418 5.0 0.72062 0.71132
83419 5.5 0.68516 0.67747
83420 6.0 0.65099 0.64292
83421 6.5 0.61753 0.60965
83422 7.0 0.5858 0.57764
83423 7.5 0.5557 0.54837
83424 8.0 0.52637 0.52012
83425 8.5 0.49854 0.49471
83426 9.0 0.47219 0.47032
83427 9.5 0.44723 0.44641
83428 10.0 0.42223 0.41974
83429 10.5 0.39833 0.39505
83430 11.0 0.37498 0.37213
83431 11.5 0.35148 0.34973
83432 12.0 0.32946 0.32879
83433 12.5 0.30821 0.30771
83434 13.0 0.2875 0.28797
83435 13.5 0.26819 0.27096
83436 14.0 0.25018 0.25507
83437 14.5 0.23224 0.23753
83438 15.0 0.21522 0.21931
83439 15.5 0.19945 0.20366
83440 16.0 0.18484 0.18855
83441 16.5 0.1713 0.17426
83442 17.0 0.15766 0.1594
83443 17.5 0.14477 0.14594
83444 18.0 0.13294 0.13473
83445 18.5 0.12208 0.12475
83446 19.0 0.11216 0.11462
83447 19.5 0.10313 0.10455
83448 20.0 0.09483 0.096426
83449 20.5 0.087198 0.088067
83450 21.0 0.080207 0.081015
83451 21.5 0.073926 0.074744
83452 22.0 0.068138 0.069614
83453 22.5 0.062804 0.063741
83454 23.0 0.057888 0.0586
83455 23.5 0.053357 0.054079
83456 24.0 0.049182 0.049638
83457 24.5 0.045387 0.046018
83458 25.0 0.041919 0.042433
83459 25.5 0.038717 0.039182
83460 26.0 0.035759 0.036324
83461 26.5 0.033028 0.033354
83462 27.0 0.030517 0.030765
83463 27.5 0.028214 0.028266
83464 28.0 0.02607 0.026086
83465 28.5 0.024079 0.02422
83466 29.0 0.022235 0.022408
83467 29.5 0.020534 0.020614
83468 30.0 0.018972 0.019049
83469 30.5 0.017528 0.017631
83470 31.0 0.016206 0.016273
83471 31.5 0.014997 0.015105
83472 32.0 0.013887 0.014004
83473 32.5 0.012864 0.012814
83474 33.0 0.01192 0.01186
83475 33.5 0.011049 0.011094
83476 34.0 0.010245 0.010319
83477 34.5 0.0095026 0.0095588
83478 35.0 0.0088171 0.0089925
83479 35.5 0.0081759 0.0082551
83480 36.0 0.0075843 0.0077079
83481 36.5 0.0070383 0.0070324
83482 37.0 0.0065342 0.0064665
83483 37.5 0.0060686 0.0059782
83484 38.0 0.0056384 0.0054994
83485 38.5 0.0052406 0.0051052
