 Hgtkm DensMean DensPert
1155281 0.0 1.1656 1.1343
1155282 0.5 1.1117 1.1008
1155283 1.0 1.06 1.041
1155284 1.5 1.0101 0.99001
1155285 2.0 0.96405 0.9426
1155286 2.5 0.91875 0.89365
1155287 3.0 0.87485 0.86122
1155288 3.5 0.83389 0.82713
1155289 4.0 0.79521 0.78752
1155290 4.5 0.75791 0.75222
1155291 5.0 0.72062 0.71337
1155292 5.5 0.68516 0.67819
1155293 6.0 0.65099 0.64435
1155294 6.5 0.61753 0.61081
1155295 7.0 0.5858 0.5777
1155296 7.5 0.5557 0.54803
1155297 8.0 0.52637 0.51952
1155298 8.5 0.49854 0.49287
1155299 9.0 0.47219 0.46825
1155300 9.5 0.44723 0.44497
1155301 10.0 0.42223 0.42034
1155302 10.5 0.39833 0.3966
1155303 11.0 0.37498 0.37516
1155304 11.5 0.35148 0.35165
1155305 12.0 0.32946 0.32935
1155306 12.5 0.30821 0.30906
1155307 13.0 0.2875 0.28704
1155308 13.5 0.26819 0.26736
1155309 14.0 0.25018 0.25057
1155310 14.5 0.23224 0.23407
1155311 15.0 0.21522 0.21773
1155312 15.5 0.19945 0.20128
1155313 16.0 0.18484 0.18617
1155314 16.5 0.1713 0.17353
1155315 17.0 0.15766 0.1624
1155316 17.5 0.14477 0.14623
1155317 18.0 0.13294 0.13459
1155318 18.5 0.12208 0.12451
1155319 19.0 0.11216 0.11445
1155320 19.5 0.10313 0.10463
1155321 20.0 0.09483 0.096544
1155322 20.5 0.087198 0.087959
1155323 21.0 0.080207 0.080835
1155324 21.5 0.073926 0.074428
1155325 22.0 0.068138 0.068698
1155326 22.5 0.062804 0.063421
1155327 23.0 0.057888 0.058361
1155328 23.5 0.053357 0.053473
1155329 24.0 0.049182 0.049683
1155330 24.5 0.045387 0.04575
1155331 25.0 0.041919 0.042285
1155332 25.5 0.038717 0.039054
1155333 26.0 0.035759 0.036005
1155334 26.5 0.033028 0.033321
1155335 27.0 0.030517 0.030732
1155336 27.5 0.028214 0.028415
1155337 28.0 0.02607 0.026173
1155338 28.5 0.024079 0.024025
1155339 29.0 0.022235 0.022226
1155340 29.5 0.020534 0.020504
1155341 30.0 0.018972 0.018965
1155342 30.5 0.017528 0.017497
1155343 31.0 0.016206 0.016124
1155344 31.5 0.014997 0.015111
1155345 32.0 0.013887 0.014054
1155346 32.5 0.012864 0.012898
1155347 33.0 0.01192 0.011813
1155348 33.5 0.011049 0.010923
1155349 34.0 0.010245 0.010091
1155350 34.5 0.0095026 0.009335
1155351 35.0 0.0088171 0.0086115
1155352 35.5 0.0081759 0.0080303
1155353 36.0 0.0075843 0.0074328
1155354 36.5 0.0070383 0.0069311
1155355 37.0 0.0065342 0.0064868
1155356 37.5 0.0060686 0.0059984
1155357 38.0 0.0056384 0.0056363
1155358 38.5 0.0052406 0.005201
1155359 39.0 0.0048728 0.0048578
1155360 39.5 0.0045324 0.0044285
1155361 40.0 0.0042174 0.0041386
1155362 40.5 0.0039312 0.0038061
1155363 41.0 0.0036655 0.0035353
1155364 41.5 0.0034187 0.0033202
1155365 42.0 0.0031894 0.0030458
1155366 42.5 0.0029763 0.0028232
1155367 43.0 0.0027781 0.0026593
1155368 43.5 0.0025939 0.0024514
1155369 44.0 0.0024226 0.0022879
1155370 44.5 0.0022632 0.0021604
1155371 45.0 0.0021148 0.0020018
1155372 45.5 0.001983 0.0019078
1155373 46.0 0.0018594 0.0017966
1155374 46.5 0.0017437 0.0016818
1155375 47.0 0.0016352 0.001592
1155376 47.5 0.0015336 0.0014842
1155377 48.0 0.0014384 0.0013992
1155378 48.5 0.0013491 0.0012808
1155379 49.0 0.0012654 0.0012069
1155380 49.5 0.001187 0.0011443
1155381 50.0 0.0011135 0.0010615
1155382 50.5 0.0010487 0.0010203
1155383 51.0 0.00098743 0.0009649
1155384 51.5 0.00092954 0.00090842
1155385 52.0 0.00087485 0.00085328
1155386 52.5 0.00082321 0.000783
1155387 53.0 0.00077443 0.00072733
1155388 53.5 0.00072839 0.00068097
1155389 54.0 0.00068493 0.00064019
1155390 54.5 0.00064391 0.00060214
1155391 55.0 0.00060522 0.00057082
1155392 55.5 0.00056946 0.00053142
1155393 56.0 0.00053563 0.00049178
1155394 56.5 0.00050363 0.00046074
1155395 57.0 0.00047338 0.0004346
1155396 57.5 0.0004448 0.00040281
1155397 58.0 0.00041778 0.00037418
1155398 58.5 0.00039227 0.00035362
