 Hgtkm DensMean DensPert
1508963 0.0 1.1656 1.191
1508964 0.5 1.1117 1.1234
1508965 1.0 1.06 1.0826
1508966 1.5 1.0101 1.042
1508967 2.0 0.96405 0.98293
1508968 2.5 0.91875 0.95783
1508969 3.0 0.87485 0.90018
1508970 3.5 0.83389 0.8624
1508971 4.0 0.79521 0.82696
1508972 4.5 0.75791 0.7925
1508973 5.0 0.72062 0.75669
1508974 5.5 0.68516 0.71397
1508975 6.0 0.65099 0.6821
1508976 6.5 0.61753 0.639
1508977 7.0 0.5858 0.60556
1508978 7.5 0.5557 0.57432
1508979 8.0 0.52637 0.53747
1508980 8.5 0.49854 0.51516
1508981 9.0 0.47219 0.48738
1508982 9.5 0.44723 0.46028
1508983 10.0 0.42223 0.43215
1508984 10.5 0.39833 0.40586
1508985 11.0 0.37498 0.38141
1508986 11.5 0.35148 0.35562
1508987 12.0 0.32946 0.33215
1508988 12.5 0.30821 0.30987
1508989 13.0 0.2875 0.28701
1508990 13.5 0.26819 0.26845
1508991 14.0 0.25018 0.2484
1508992 14.5 0.23224 0.23073
1508993 15.0 0.21522 0.21224
1508994 15.5 0.19945 0.19384
1508995 16.0 0.18484 0.18206
1508996 16.5 0.1713 0.16966
1508997 17.0 0.15766 0.15395
1508998 17.5 0.14477 0.1418
1508999 18.0 0.13294 0.13035
1509000 18.5 0.12208 0.11909
1509001 19.0 0.11216 0.10937
1509002 19.5 0.10313 0.10055
1509003 20.0 0.09483 0.092192
1509004 20.5 0.087198 0.086194
1509005 21.0 0.080207 0.079577
1509006 21.5 0.073926 0.072581
1509007 22.0 0.068138 0.066933
1509008 22.5 0.062804 0.061985
1509009 23.0 0.057888 0.057198
1509010 23.5 0.053357 0.05278
1509011 24.0 0.049182 0.048576
1509012 24.5 0.045387 0.044973
1509013 25.0 0.041919 0.041748
1509014 25.5 0.038717 0.038651
1509015 26.0 0.035759 0.035705
1509016 26.5 0.033028 0.033106
1509017 27.0 0.030517 0.030631
1509018 27.5 0.028214 0.028237
1509019 28.0 0.02607 0.026006
1509020 28.5 0.024079 0.023991
1509021 29.0 0.022235 0.022006
1509022 29.5 0.020534 0.020406
1509023 30.0 0.018972 0.018851
1509024 30.5 0.017528 0.017384
1509025 31.0 0.016206 0.016039
1509026 31.5 0.014997 0.01482
1509027 32.0 0.013887 0.013802
1509028 32.5 0.012864 0.012971
1509029 33.0 0.01192 0.012002
1509030 33.5 0.011049 0.011283
1509031 34.0 0.010245 0.010376
1509032 34.5 0.0095026 0.0096077
1509033 35.0 0.0088171 0.0089888
1509034 35.5 0.0081759 0.0083304
1509035 36.0 0.0075843 0.0077121
1509036 36.5 0.0070383 0.0072661
1509037 37.0 0.0065342 0.0067412
1509038 37.5 0.0060686 0.0062707
1509039 38.0 0.0056384 0.005739
1509040 38.5 0.0052406 0.0053062
1509041 39.0 0.0048728 0.004899
1509042 39.5 0.0045324 0.00457
1509043 40.0 0.0042174 0.0043878
1509044 40.5 0.0039312 0.0041213
1509045 41.0 0.0036655 0.003846
1509046 41.5 0.0034187 0.003663
1509047 42.0 0.0031894 0.0033612
1509048 42.5 0.0029763 0.0031457
1509049 43.0 0.0027781 0.0029525
1509050 43.5 0.0025939 0.0027775
1509051 44.0 0.0024226 0.0026247
1509052 44.5 0.0022632 0.0024507
1509053 45.0 0.0021148 0.00227
1509054 45.5 0.001983 0.002125
1509055 46.0 0.0018594 0.0019806
1509056 46.5 0.0017437 0.0018483
1509057 47.0 0.0016352 0.0017249
1509058 47.5 0.0015336 0.001597
1509059 48.0 0.0014384 0.0015515
1509060 48.5 0.0013491 0.0014424
1509061 49.0 0.0012654 0.0013495
1509062 49.5 0.001187 0.0012648
1509063 50.0 0.0011135 0.001225
1509064 50.5 0.0010487 0.0011451
1509065 51.0 0.00098743 0.0010667
1509066 51.5 0.00092954 0.0010024
1509067 52.0 0.00087485 0.00093664
1509068 52.5 0.00082321 0.00088446
1509069 53.0 0.00077443 0.00081798
1509070 53.5 0.00072839 0.0007726
1509071 54.0 0.00068493 0.00072797
1509072 54.5 0.00064391 0.00069814
1509073 55.0 0.00060522 0.00064702
1509074 55.5 0.00056946 0.00061104
1509075 56.0 0.00053563 0.00057017
1509076 56.5 0.00050363 0.00053646
1509077 57.0 0.00047338 0.00050008
1509078 57.5 0.0004448 0.00047831
1509079 58.0 0.00041778 0.00044826
1509080 58.5 0.00039227 0.0004125
1509081 59.0 0.00036818 0.00038424
1509082 59.5 0.00034544 0.00035803
1509083 60.0 0.00032399 0.00033471
1509084 60.5 0.00030372 0.000308
1509085 61.0 0.00028463 0.00029045
1509086 61.5 0.00026664 0.00027109
1509087 62.0 0.00024971 0.00024354
1509088 62.5 0.00023377 0.00022949
1509089 63.0 0.00021877 0.00021372
1509090 63.5 0.00020467 0.00019935
1509091 64.0 0.0001914 0.00018623
1509092 64.5 0.00017893 0.00017595
1509093 65.0 0.00016721 0.00016394
1509094 65.5 0.0001562 0.00014856
1509095 66.0 0.00014585 0.00013932
1509096 66.5 0.00013614 0.00013254
1509097 67.0 0.00012702 0.000125
1509098 67.5 0.00011847 0.00011641
1509099 68.0 0.00011044 0.00011017
1509100 68.5 0.00010291 0.00010504
1509101 69.0 9.586e-05 9.8614e-05
1509102 69.5 8.9252e-05 9.0842e-05
1509103 70.0 8.3063e-05 8.6088e-05
1509104 70.5 7.7163e-05 7.9342e-05
1509105 71.0 7.1662e-05 7.3584e-05
1509106 71.5 6.6533e-05 6.8732e-05
1509107 72.0 6.1754e-05 6.2522e-05
1509108 72.5 5.73e-05 5.9168e-05
1509109 73.0 5.3152e-05 5.4864e-05
1509110 73.5 4.929e-05 5.0387e-05
1509111 74.0 4.5694e-05 4.6581e-05
1509112 74.5 4.2348e-05 4.3057e-05
1509113 75.0 3.9234e-05 4.0406e-05
1509114 75.5 3.6322e-05 3.7399e-05
1509115 76.0 3.362e-05 3.5209e-05
1509116 76.5 3.1114e-05 3.2662e-05
1509117 77.0 2.879e-05 3.0128e-05
1509118 77.5 2.6635e-05 2.7662e-05
1509119 78.0 2.4638e-05 2.5521e-05
1509120 78.5 2.2786e-05 2.3536e-05
1509121 79.0 2.107e-05 2.186e-05
1509122 79.5 1.948e-05 2.0233e-05
1509123 80.0 1.8007e-05 1.9012e-05
1509124 80.5 1.6666e-05 1.7603e-05
1509125 81.0 1.5421e-05 1.6043e-05
1509126 81.5 1.4266e-05 1.4775e-05
1509127 82.0 1.3195e-05 1.3553e-05
1509128 82.5 1.2201e-05 1.1945e-05
1509129 83.0 1.1279e-05 1.0853e-05
1509130 83.5 1.0424e-05 1.0332e-05
1509131 84.0 9.6315e-06 9.8387e-06
1509132 84.5 8.8972e-06 8.8577e-06
1509133 85.0 8.2168e-06 8.2534e-06
1509134 85.5 7.5691e-06 7.5574e-06
1509135 86.0 6.9703e-06 7.0686e-06
1509136 86.5 6.4168e-06 6.5219e-06
1509137 87.0 5.9053e-06 6.1774e-06
1509138 87.5 5.4329e-06 5.6935e-06
1509139 88.0 4.9967e-06 5.2889e-06
1509140 88.5 4.5939e-06 4.9873e-06
1509141 89.0 4.2223e-06 4.4191e-06
1509142 89.5 3.8794e-06 4.1871e-06
1509143 90.0 3.5632e-06 3.8294e-06
1509144 90.5 3.2661e-06 3.515e-06
1509145 91.0 2.9921e-06 3.3366e-06
1509146 91.5 2.7394e-06 3.0699e-06
1509147 92.0 2.5064e-06 2.7114e-06
1509148 92.5 2.2918e-06 2.4654e-06
1509149 93.0 2.0942e-06 2.3042e-06
1509150 93.5 1.9124e-06 2.0996e-06
1509151 94.0 1.7451e-06 1.8743e-06
1509152 94.5 1.5915e-06 1.725e-06
1509153 95.0 1.4504e-06 1.5961e-06
1509154 95.5 1.3156e-06 1.3996e-06
1509155 96.0 1.1938e-06 1.2062e-06
1509156 96.5 1.0837e-06 1.0717e-06
1509157 97.0 9.8411e-07 9.7496e-07
1509158 97.5 8.94e-07 8.4732e-07
1509159 98.0 8.1243e-07 7.7677e-07
1509160 98.5 7.3857e-07 7.5511e-07
1509161 99.0 6.7167e-07 6.9881e-07
1509162 99.5 6.1105e-07 6.5975e-07
1509163 100.0 5.5611e-07 5.6331e-07
1509164 100.5 5.0368e-07 5.3516e-07
1509165 101.0 4.5678e-07 4.8693e-07
1509166 101.5 4.1476e-07 4.5648e-07
1509167 102.0 3.7705e-07 4.0342e-07
1509168 102.5 3.4316e-07 3.3502e-07
1509169 103.0 3.1267e-07 3.2577e-07
1509170 103.5 2.852e-07 2.9118e-07
1509171 104.0 2.6042e-07 2.7433e-07
1509172 104.5 2.3804e-07 2.5547e-07
1509173 105.0 2.1782e-07 2.465e-07
1509174 105.5 1.9878e-07 2.3487e-07
1509175 106.0 1.8174e-07 2.0527e-07
1509176 106.5 1.6645e-07 1.7734e-07
1509177 107.0 1.5269e-07 1.6065e-07
1509178 107.5 1.4029e-07 1.5449e-07
1509179 108.0 1.2908e-07 1.4665e-07
1509180 108.5 1.1894e-07 1.367e-07
1509181 109.0 1.0974e-07 1.2151e-07
1509182 109.5 1.0139e-07 1.1503e-07
1509183 110.0 9.3782e-08 1.0497e-07
1509184 110.5 8.6689e-08 1.0007e-07
1509185 111.0 8.027e-08 8.8971e-08
1509186 111.5 7.4446e-08 8.2812e-08
1509187 112.0 6.9146e-08 7.6985e-08
1509188 112.5 6.4312e-08 6.7607e-08
1509189 113.0 5.9892e-08 6.371e-08
1509190 113.5 5.5844e-08 5.7916e-08
1509191 114.0 5.2129e-08 5.3167e-08
1509192 114.5 4.8712e-08 4.9979e-08
1509193 115.0 4.5565e-08 4.6748e-08
1509194 115.5 4.2658e-08 4.2254e-08
1509195 116.0 3.9975e-08 4.107e-08
1509196 116.5 3.7495e-08 3.8254e-08
1509197 117.0 3.5199e-08 3.4779e-08
1509198 117.5 3.307e-08 3.3399e-08
1509199 118.0 3.1094e-08 3.1775e-08
1509200 118.5 2.9258e-08 2.9916e-08
1509201 119.0 2.755e-08 2.8769e-08
1509202 119.5 2.5959e-08 2.6374e-08
1509203 120.0 2.4476e-08 2.5163e-08
1509204 120.5 2.3096e-08 2.3371e-08
1509205 121.0 2.1815e-08 2.1718e-08
1509206 121.5 2.0624e-08 2.0812e-08
1509207 122.0 1.9516e-08 1.9862e-08
1509208 122.5 1.8484e-08 1.8578e-08
1509209 123.0 1.7523e-08 1.7539e-08
1509210 123.5 1.6627e-08 1.6732e-08
1509211 124.0 1.579e-08 1.5456e-08
1509212 124.5 1.5009e-08 1.4641e-08
1509213 125.0 1.4278e-08 1.3687e-08
1509214 125.5 1.3595e-08 1.3055e-08
1509215 126.0 1.2955e-08 1.2477e-08
1509216 126.5 1.2355e-08 1.1493e-08
1509217 127.0 1.1792e-08 1.0751e-08
1509218 127.5 1.1263e-08 1.0043e-08
1509219 128.0 1.0766e-08 9.3952e-09
1509220 128.5 1.0298e-08 9.0935e-09
1509221 129.0 9.8578e-09 8.833e-09
1509222 129.5 9.4426e-09 8.1289e-09
1509223 130.0 9.0509e-09 7.8945e-09
1509224 130.5 8.681e-09 7.6739e-09
1509225 131.0 8.3315e-09 7.3075e-09
1509226 131.5 8.001e-09 7.4052e-09
1509227 132.0 7.6883e-09 7.2918e-09
1509228 132.5 7.392e-09 7.1867e-09
1509229 133.0 7.1112e-09 6.7201e-09
1509230 133.5 6.8449e-09 6.2934e-09
1509231 134.0 6.5921e-09 5.7795e-09
1509232 134.5 6.3521e-09 5.729e-09
1509233 135.0 6.1239e-09 5.4917e-09
1509234 135.5 5.9069e-09 5.2504e-09
1509235 136.0 5.7004e-09 4.9927e-09
1509236 136.5 5.5037e-09 4.6539e-09
1509237 137.0 5.3163e-09 4.5138e-09
1509238 137.5 5.1377e-09 4.4438e-09
1509239 138.0 4.9673e-09 4.2685e-09
1509240 138.5 4.8046e-09 4.287e-09
1509241 139.0 4.6493e-09 4.3687e-09
1509242 139.5 4.5009e-09 4.2313e-09
1509243 140.0 4.3589e-09 4.0681e-09
1509244 140.5 4.2232e-09 4.029e-09
1509245 141.0 4.0932e-09 3.7396e-09
1509246 141.5 3.9688e-09 3.6104e-09
1509247 142.0 3.8496e-09 3.6497e-09
1509248 142.5 3.7353e-09 3.5512e-09
1509249 143.0 3.6258e-09 3.4229e-09
1509250 143.5 3.5206e-09 3.4337e-09
