 Hgtkm DensMean DensPert
433080 0.0 1.1656 1.1438
433081 0.5 1.1117 1.0838
433082 1.0 1.06 1.0351
433083 1.5 1.0101 0.99199
433084 2.0 0.96405 0.95096
433085 2.5 0.91875 0.90094
433086 3.0 0.87485 0.86608
433087 3.5 0.83389 0.83333
433088 4.0 0.79521 0.79691
433089 4.5 0.75791 0.75527
433090 5.0 0.72062 0.71999
433091 5.5 0.68516 0.6849
433092 6.0 0.65099 0.65217
433093 6.5 0.61753 0.61989
433094 7.0 0.5858 0.58971
433095 7.5 0.5557 0.56005
433096 8.0 0.52637 0.53152
433097 8.5 0.49854 0.50225
433098 9.0 0.47219 0.47676
433099 9.5 0.44723 0.45171
433100 10.0 0.42223 0.4277
433101 10.5 0.39833 0.40266
433102 11.0 0.37498 0.37916
433103 11.5 0.35148 0.35714
433104 12.0 0.32946 0.33352
433105 12.5 0.30821 0.31054
433106 13.0 0.2875 0.28794
433107 13.5 0.26819 0.2686
433108 14.0 0.25018 0.24986
433109 14.5 0.23224 0.23226
433110 15.0 0.21522 0.21574
433111 15.5 0.19945 0.19829
433112 16.0 0.18484 0.18453
433113 16.5 0.1713 0.17133
433114 17.0 0.15766 0.15751
433115 17.5 0.14477 0.14226
433116 18.0 0.13294 0.13093
433117 18.5 0.12208 0.12203
433118 19.0 0.11216 0.11102
433119 19.5 0.10313 0.1031
433120 20.0 0.09483 0.094207
433121 20.5 0.087198 0.086839
433122 21.0 0.080207 0.079082
433123 21.5 0.073926 0.073371
433124 22.0 0.068138 0.067961
433125 22.5 0.062804 0.062018
433126 23.0 0.057888 0.057484
433127 23.5 0.053357 0.053114
433128 24.0 0.049182 0.048853
433129 24.5 0.045387 0.044995
433130 25.0 0.041919 0.041324
433131 25.5 0.038717 0.038107
433132 26.0 0.035759 0.035207
433133 26.5 0.033028 0.032688
433134 27.0 0.030517 0.03029
433135 27.5 0.028214 0.028163
433136 28.0 0.02607 0.026183
433137 28.5 0.024079 0.024011
433138 29.0 0.022235 0.022205
433139 29.5 0.020534 0.020491
433140 30.0 0.018972 0.018871
433141 30.5 0.017528 0.017341
433142 31.0 0.016206 0.016117
433143 31.5 0.014997 0.014778
433144 32.0 0.013887 0.013724
433145 32.5 0.012864 0.01265
433146 33.0 0.01192 0.011678
433147 33.5 0.011049 0.010875
433148 34.0 0.010245 0.010147
433149 34.5 0.0095026 0.0093459
433150 35.0 0.0088171 0.0087793
433151 35.5 0.0081759 0.0081346
433152 36.0 0.0075843 0.0075214
433153 36.5 0.0070383 0.0068716
433154 37.0 0.0065342 0.0064396
433155 37.5 0.0060686 0.0060179
433156 38.0 0.0056384 0.0056515
433157 38.5 0.0052406 0.0052975
433158 39.0 0.0048728 0.0049381
433159 39.5 0.0045324 0.0045129
433160 40.0 0.0042174 0.0042368
433161 40.5 0.0039312 0.0039729
433162 41.0 0.0036655 0.0036691
433163 41.5 0.0034187 0.0034226
433164 42.0 0.0031894 0.0032228
433165 42.5 0.0029763 0.0030054
433166 43.0 0.0027781 0.0028069
433167 43.5 0.0025939 0.0025984
