 Hgtkm DensMean DensPert
1881091 0.0 1.1656 1.1465
1881092 0.5 1.1117 1.0838
1881093 1.0 1.06 1.0139
1881094 1.5 1.0101 0.96977
1881095 2.0 0.96405 0.93502
1881096 2.5 0.91875 0.88993
1881097 3.0 0.87485 0.85451
1881098 3.5 0.83389 0.82556
1881099 4.0 0.79521 0.78702
1881100 4.5 0.75791 0.74938
1881101 5.0 0.72062 0.71459
1881102 5.5 0.68516 0.68371
1881103 6.0 0.65099 0.64982
1881104 6.5 0.61753 0.61994
1881105 7.0 0.5858 0.589
1881106 7.5 0.5557 0.56045
1881107 8.0 0.52637 0.53169
1881108 8.5 0.49854 0.50564
1881109 9.0 0.47219 0.47935
1881110 9.5 0.44723 0.45406
1881111 10.0 0.42223 0.43045
1881112 10.5 0.39833 0.40838
1881113 11.0 0.37498 0.38418
1881114 11.5 0.35148 0.36021
1881115 12.0 0.32946 0.33798
1881116 12.5 0.30821 0.31499
1881117 13.0 0.2875 0.29563
1881118 13.5 0.26819 0.27387
1881119 14.0 0.25018 0.25658
1881120 14.5 0.23224 0.2369
1881121 15.0 0.21522 0.22165
1881122 15.5 0.19945 0.2047
1881123 16.0 0.18484 0.1865
1881124 16.5 0.1713 0.17397
1881125 17.0 0.15766 0.15956
1881126 17.5 0.14477 0.1456
1881127 18.0 0.13294 0.13418
1881128 18.5 0.12208 0.12329
1881129 19.0 0.11216 0.1127
1881130 19.5 0.10313 0.10393
1881131 20.0 0.09483 0.09489
1881132 20.5 0.087198 0.087273
1881133 21.0 0.080207 0.080282
1881134 21.5 0.073926 0.074158
1881135 22.0 0.068138 0.068243
1881136 22.5 0.062804 0.063109
1881137 23.0 0.057888 0.058256
1881138 23.5 0.053357 0.053242
1881139 24.0 0.049182 0.049114
1881140 24.5 0.045387 0.045011
1881141 25.0 0.041919 0.041679
1881142 25.5 0.038717 0.038359
1881143 26.0 0.035759 0.035351
1881144 26.5 0.033028 0.032954
1881145 27.0 0.030517 0.030328
1881146 27.5 0.028214 0.027904
1881147 28.0 0.02607 0.025948
1881148 28.5 0.024079 0.023925
1881149 29.0 0.022235 0.022015
1881150 29.5 0.020534 0.020303
1881151 30.0 0.018972 0.018794
1881152 30.5 0.017528 0.017411
1881153 31.0 0.016206 0.016038
1881154 31.5 0.014997 0.014876
1881155 32.0 0.013887 0.013623
1881156 32.5 0.012864 0.012741
1881157 33.0 0.01192 0.011764
1881158 33.5 0.011049 0.010983
1881159 34.0 0.010245 0.010261
1881160 34.5 0.0095026 0.0095171
1881161 35.0 0.0088171 0.0087147
1881162 35.5 0.0081759 0.0081134
1881163 36.0 0.0075843 0.007482
1881164 36.5 0.0070383 0.0069943
1881165 37.0 0.0065342 0.0065386
1881166 37.5 0.0060686 0.0060955
1881167 38.0 0.0056384 0.0056426
