 Hgtkm DensMean DensPert
1468863 0.0 1.1656 1.1206
1468864 0.5 1.1117 1.0648
1468865 1.0 1.06 1.0217
1468866 1.5 1.0101 0.98009
1468867 2.0 0.96405 0.93846
1468868 2.5 0.91875 0.90477
1468869 3.0 0.87485 0.86776
1468870 3.5 0.83389 0.82999
1468871 4.0 0.79521 0.79007
1468872 4.5 0.75791 0.75735
1468873 5.0 0.72062 0.7211
1468874 5.5 0.68516 0.68937
1468875 6.0 0.65099 0.65766
1468876 6.5 0.61753 0.62428
1468877 7.0 0.5858 0.59333
1468878 7.5 0.5557 0.56447
1468879 8.0 0.52637 0.53519
1468880 8.5 0.49854 0.50805
1468881 9.0 0.47219 0.48073
1468882 9.5 0.44723 0.45495
1468883 10.0 0.42223 0.43027
1468884 10.5 0.39833 0.40368
1468885 11.0 0.37498 0.38051
1468886 11.5 0.35148 0.35745
1468887 12.0 0.32946 0.33214
1468888 12.5 0.30821 0.31169
1468889 13.0 0.2875 0.29048
1468890 13.5 0.26819 0.27214
1468891 14.0 0.25018 0.25226
1468892 14.5 0.23224 0.23574
1468893 15.0 0.21522 0.21784
1468894 15.5 0.19945 0.20401
1468895 16.0 0.18484 0.18792
1468896 16.5 0.1713 0.17538
1468897 17.0 0.15766 0.16175
1468898 17.5 0.14477 0.14686
1468899 18.0 0.13294 0.13435
1468900 18.5 0.12208 0.12295
1468901 19.0 0.11216 0.11254
1468902 19.5 0.10313 0.10291
1468903 20.0 0.09483 0.094362
1468904 20.5 0.087198 0.087022
1468905 21.0 0.080207 0.080423
1468906 21.5 0.073926 0.0737
1468907 22.0 0.068138 0.068127
1468908 22.5 0.062804 0.063108
1468909 23.0 0.057888 0.057855
1468910 23.5 0.053357 0.05355
1468911 24.0 0.049182 0.04911
1468912 24.5 0.045387 0.045284
1468913 25.0 0.041919 0.041915
1468914 25.5 0.038717 0.038688
1468915 26.0 0.035759 0.035715
1468916 26.5 0.033028 0.032898
1468917 27.0 0.030517 0.030361
1468918 27.5 0.028214 0.027939
1468919 28.0 0.02607 0.025833
1468920 28.5 0.024079 0.023885
1468921 29.0 0.022235 0.021893
1468922 29.5 0.020534 0.020217
1468923 30.0 0.018972 0.018721
1468924 30.5 0.017528 0.017152
1468925 31.0 0.016206 0.015863
1468926 31.5 0.014997 0.014646
1468927 32.0 0.013887 0.013472
1468928 32.5 0.012864 0.012416
1468929 33.0 0.01192 0.011377
1468930 33.5 0.011049 0.010614
1468931 34.0 0.010245 0.0099982
1468932 34.5 0.0095026 0.0091923
1468933 35.0 0.0088171 0.0084528
1468934 35.5 0.0081759 0.0077738
1468935 36.0 0.0075843 0.0070824
1468936 36.5 0.0070383 0.0067408
1468937 37.0 0.0065342 0.0063608
1468938 37.5 0.0060686 0.0059228
1468939 38.0 0.0056384 0.0054784
1468940 38.5 0.0052406 0.0051007
1468941 39.0 0.0048728 0.0047346
1468942 39.5 0.0045324 0.0043501
1468943 40.0 0.0042174 0.0040169
1468944 40.5 0.0039312 0.0037739
1468945 41.0 0.0036655 0.0034757
1468946 41.5 0.0034187 0.0032421
1468947 42.0 0.0031894 0.0030643
1468948 42.5 0.0029763 0.0028927
1468949 43.0 0.0027781 0.0027028
1468950 43.5 0.0025939 0.0025345
1468951 44.0 0.0024226 0.0023567
1468952 44.5 0.0022632 0.0022052
1468953 45.0 0.0021148 0.00203
1468954 45.5 0.001983 0.0019189
1468955 46.0 0.0018594 0.0018213
1468956 46.5 0.0017437 0.001694
1468957 47.0 0.0016352 0.0016083
1468958 47.5 0.0015336 0.0015052
1468959 48.0 0.0014384 0.0014008
1468960 48.5 0.0013491 0.0013438
1468961 49.0 0.0012654 0.0012414
1468962 49.5 0.001187 0.0011856
1468963 50.0 0.0011135 0.001098
1468964 50.5 0.0010487 0.0010466
1468965 51.0 0.00098743 0.0010068
1468966 51.5 0.00092954 0.00094874
1468967 52.0 0.00087485 0.00089392
1468968 52.5 0.00082321 0.00084192
1468969 53.0 0.00077443 0.00081513
1468970 53.5 0.00072839 0.00076229
1468971 54.0 0.00068493 0.00072544
1468972 54.5 0.00064391 0.00066871
1468973 55.0 0.00060522 0.00062072
1468974 55.5 0.00056946 0.00058115
