 Hgtkm DensMean DensPert
811624 0.0 1.1656 1.1363
811625 0.5 1.1117 1.1063
811626 1.0 1.06 1.0458
811627 1.5 1.0101 0.9902
811628 2.0 0.96405 0.94945
811629 2.5 0.91875 0.91258
811630 3.0 0.87485 0.87379
811631 3.5 0.83389 0.8334
811632 4.0 0.79521 0.79105
811633 4.5 0.75791 0.7554
811634 5.0 0.72062 0.7211
811635 5.5 0.68516 0.68836
811636 6.0 0.65099 0.65648
811637 6.5 0.61753 0.62387
811638 7.0 0.5858 0.59199
811639 7.5 0.5557 0.561
811640 8.0 0.52637 0.5307
811641 8.5 0.49854 0.50268
811642 9.0 0.47219 0.47623
811643 9.5 0.44723 0.4512
811644 10.0 0.42223 0.42685
811645 10.5 0.39833 0.40326
811646 11.0 0.37498 0.3795
811647 11.5 0.35148 0.35672
811648 12.0 0.32946 0.33762
811649 12.5 0.30821 0.31399
811650 13.0 0.2875 0.28996
811651 13.5 0.26819 0.27014
811652 14.0 0.25018 0.25361
811653 14.5 0.23224 0.2349
811654 15.0 0.21522 0.21818
811655 15.5 0.19945 0.20144
811656 16.0 0.18484 0.18669
811657 16.5 0.1713 0.17413
811658 17.0 0.15766 0.15893
811659 17.5 0.14477 0.14538
811660 18.0 0.13294 0.13209
811661 18.5 0.12208 0.12168
811662 19.0 0.11216 0.11226
811663 19.5 0.10313 0.10332
811664 20.0 0.09483 0.094817
811665 20.5 0.087198 0.086804
811666 21.0 0.080207 0.080051
811667 21.5 0.073926 0.073631
811668 22.0 0.068138 0.067679
811669 22.5 0.062804 0.062116
811670 23.0 0.057888 0.057388
811671 23.5 0.053357 0.052988
811672 24.0 0.049182 0.049045
811673 24.5 0.045387 0.044993
811674 25.0 0.041919 0.041659
811675 25.5 0.038717 0.038477
811676 26.0 0.035759 0.035464
811677 26.5 0.033028 0.032822
811678 27.0 0.030517 0.030357
811679 27.5 0.028214 0.027862
811680 28.0 0.02607 0.025828
811681 28.5 0.024079 0.023664
811682 29.0 0.022235 0.021828
811683 29.5 0.020534 0.020185
811684 30.0 0.018972 0.018595
811685 30.5 0.017528 0.017088
811686 31.0 0.016206 0.015755
811687 31.5 0.014997 0.01441
811688 32.0 0.013887 0.013372
811689 32.5 0.012864 0.012365
811690 33.0 0.01192 0.011528
811691 33.5 0.011049 0.010645
811692 34.0 0.010245 0.0098923
811693 34.5 0.0095026 0.0092614
811694 35.0 0.0088171 0.0086422
811695 35.5 0.0081759 0.0080425
811696 36.0 0.0075843 0.007472
811697 36.5 0.0070383 0.006846
811698 37.0 0.0065342 0.0063886
811699 37.5 0.0060686 0.0059726
811700 38.0 0.0056384 0.0055441
811701 38.5 0.0052406 0.0050951
811702 39.0 0.0048728 0.0048248
811703 39.5 0.0045324 0.0045266
