 Hgtkm DensMean DensPert
1396683 0.0 1.1656 1.149
1396684 0.5 1.1117 1.0913
1396685 1.0 1.06 1.0488
1396686 1.5 1.0101 0.99322
1396687 2.0 0.96405 0.94914
1396688 2.5 0.91875 0.90432
1396689 3.0 0.87485 0.86305
1396690 3.5 0.83389 0.82277
1396691 4.0 0.79521 0.78617
1396692 4.5 0.75791 0.75046
1396693 5.0 0.72062 0.71459
1396694 5.5 0.68516 0.68
1396695 6.0 0.65099 0.64619
1396696 6.5 0.61753 0.61543
1396697 7.0 0.5858 0.58494
1396698 7.5 0.5557 0.55551
1396699 8.0 0.52637 0.52689
1396700 8.5 0.49854 0.49956
1396701 9.0 0.47219 0.47338
1396702 9.5 0.44723 0.44954
1396703 10.0 0.42223 0.42481
1396704 10.5 0.39833 0.40029
1396705 11.0 0.37498 0.37814
1396706 11.5 0.35148 0.35489
1396707 12.0 0.32946 0.33213
1396708 12.5 0.30821 0.30904
1396709 13.0 0.2875 0.287
1396710 13.5 0.26819 0.26938
1396711 14.0 0.25018 0.25187
1396712 14.5 0.23224 0.23422
1396713 15.0 0.21522 0.21766
1396714 15.5 0.19945 0.20154
1396715 16.0 0.18484 0.18756
1396716 16.5 0.1713 0.17427
1396717 17.0 0.15766 0.16056
1396718 17.5 0.14477 0.14574
1396719 18.0 0.13294 0.13537
1396720 18.5 0.12208 0.12321
1396721 19.0 0.11216 0.1133
1396722 19.5 0.10313 0.10365
1396723 20.0 0.09483 0.096131
1396724 20.5 0.087198 0.088516
1396725 21.0 0.080207 0.081335
1396726 21.5 0.073926 0.074538
1396727 22.0 0.068138 0.068362
1396728 22.5 0.062804 0.063037
1396729 23.0 0.057888 0.058102
1396730 23.5 0.053357 0.053582
1396731 24.0 0.049182 0.049219
1396732 24.5 0.045387 0.045212
1396733 25.0 0.041919 0.04219
1396734 25.5 0.038717 0.038988
1396735 26.0 0.035759 0.036102
1396736 26.5 0.033028 0.033344
1396737 27.0 0.030517 0.030648
1396738 27.5 0.028214 0.028386
1396739 28.0 0.02607 0.026222
1396740 28.5 0.024079 0.024302
1396741 29.0 0.022235 0.022537
1396742 29.5 0.020534 0.02075
1396743 30.0 0.018972 0.019069
1396744 30.5 0.017528 0.01758
1396745 31.0 0.016206 0.016108
1396746 31.5 0.014997 0.01488
1396747 32.0 0.013887 0.013753
1396748 32.5 0.012864 0.012765
1396749 33.0 0.01192 0.011758
1396750 33.5 0.011049 0.01078
1396751 34.0 0.010245 0.0099011
1396752 34.5 0.0095026 0.0092256
1396753 35.0 0.0088171 0.0084232
1396754 35.5 0.0081759 0.0079477
1396755 36.0 0.0075843 0.0073551
1396756 36.5 0.0070383 0.0068902
1396757 37.0 0.0065342 0.0063969
1396758 37.5 0.0060686 0.005983
1396759 38.0 0.0056384 0.0055342
1396760 38.5 0.0052406 0.0051414
1396761 39.0 0.0048728 0.0047926
1396762 39.5 0.0045324 0.0044204
1396763 40.0 0.0042174 0.0041571
1396764 40.5 0.0039312 0.0038837
