 Hgtkm DensMean DensPert
1585153 0.0 1.1656 1.2038
1585154 0.5 1.1117 1.1487
1585155 1.0 1.06 1.0824
1585156 1.5 1.0101 1.033
1585157 2.0 0.96405 0.98695
1585158 2.5 0.91875 0.94571
1585159 3.0 0.87485 0.89243
1585160 3.5 0.83389 0.84725
1585161 4.0 0.79521 0.81079
1585162 4.5 0.75791 0.77167
1585163 5.0 0.72062 0.73306
1585164 5.5 0.68516 0.69808
1585165 6.0 0.65099 0.66318
1585166 6.5 0.61753 0.62695
1585167 7.0 0.5858 0.59657
1585168 7.5 0.5557 0.56498
1585169 8.0 0.52637 0.53442
1585170 8.5 0.49854 0.5067
1585171 9.0 0.47219 0.47989
1585172 9.5 0.44723 0.45246
1585173 10.0 0.42223 0.42612
1585174 10.5 0.39833 0.4012
1585175 11.0 0.37498 0.37671
1585176 11.5 0.35148 0.35214
1585177 12.0 0.32946 0.33053
1585178 12.5 0.30821 0.30807
1585179 13.0 0.2875 0.28564
1585180 13.5 0.26819 0.26425
1585181 14.0 0.25018 0.24851
1585182 14.5 0.23224 0.22997
1585183 15.0 0.21522 0.21082
1585184 15.5 0.19945 0.19726
1585185 16.0 0.18484 0.1812
1585186 16.5 0.1713 0.16821
1585187 17.0 0.15766 0.15442
1585188 17.5 0.14477 0.14166
1585189 18.0 0.13294 0.13048
1585190 18.5 0.12208 0.12189
1585191 19.0 0.11216 0.11091
1585192 19.5 0.10313 0.10297
1585193 20.0 0.09483 0.093868
1585194 20.5 0.087198 0.08615
1585195 21.0 0.080207 0.079679
1585196 21.5 0.073926 0.073007
1585197 22.0 0.068138 0.067427
1585198 22.5 0.062804 0.061981
1585199 23.0 0.057888 0.057503
1585200 23.5 0.053357 0.053129
1585201 24.0 0.049182 0.049324
1585202 24.5 0.045387 0.045333
1585203 25.0 0.041919 0.041787
1585204 25.5 0.038717 0.038427
1585205 26.0 0.035759 0.035631
1585206 26.5 0.033028 0.033153
1585207 27.0 0.030517 0.030673
1585208 27.5 0.028214 0.028426
1585209 28.0 0.02607 0.0262
1585210 28.5 0.024079 0.024134
1585211 29.0 0.022235 0.022062
1585212 29.5 0.020534 0.020388
1585213 30.0 0.018972 0.018749
1585214 30.5 0.017528 0.017227
1585215 31.0 0.016206 0.015969
1585216 31.5 0.014997 0.014845
1585217 32.0 0.013887 0.013745
1585218 32.5 0.012864 0.012848
1585219 33.0 0.01192 0.011886
1585220 33.5 0.011049 0.011152
1585221 34.0 0.010245 0.010372
1585222 34.5 0.0095026 0.0097004
1585223 35.0 0.0088171 0.0089754
1585224 35.5 0.0081759 0.0083586
1585225 36.0 0.0075843 0.0076872
1585226 36.5 0.0070383 0.0070926
1585227 37.0 0.0065342 0.0066307
1585228 37.5 0.0060686 0.0061773
1585229 38.0 0.0056384 0.0058194
1585230 38.5 0.0052406 0.0054338
1585231 39.0 0.0048728 0.0050553
1585232 39.5 0.0045324 0.0047408
1585233 40.0 0.0042174 0.0044074
1585234 40.5 0.0039312 0.004073
1585235 41.0 0.0036655 0.0038124
1585236 41.5 0.0034187 0.0035913
1585237 42.0 0.0031894 0.0033286
1585238 42.5 0.0029763 0.0031322
1585239 43.0 0.0027781 0.0028868
1585240 43.5 0.0025939 0.0027021
1585241 44.0 0.0024226 0.0025707
1585242 44.5 0.0022632 0.0024224
1585243 45.0 0.0021148 0.0022154
1585244 45.5 0.001983 0.0020676
1585245 46.0 0.0018594 0.0019489
1585246 46.5 0.0017437 0.0018362
1585247 47.0 0.0016352 0.0017188
1585248 47.5 0.0015336 0.0016276
1585249 48.0 0.0014384 0.0015409
1585250 48.5 0.0013491 0.0014329
1585251 49.0 0.0012654 0.0013618
1585252 49.5 0.001187 0.0012883
1585253 50.0 0.0011135 0.0012025
1585254 50.5 0.0010487 0.001112
1585255 51.0 0.00098743 0.0010628
1585256 51.5 0.00092954 0.00097544
1585257 52.0 0.00087485 0.00091361
1585258 52.5 0.00082321 0.00085246
1585259 53.0 0.00077443 0.00080633
1585260 53.5 0.00072839 0.00074843
1585261 54.0 0.00068493 0.00070482
1585262 54.5 0.00064391 0.00065643
1585263 55.0 0.00060522 0.00062077
1585264 55.5 0.00056946 0.00058692
1585265 56.0 0.00053563 0.0005628
1585266 56.5 0.00050363 0.00052661
1585267 57.0 0.00047338 0.00049038
1585268 57.5 0.0004448 0.00045095
1585269 58.0 0.00041778 0.00042137
1585270 58.5 0.00039227 0.00038694
1585271 59.0 0.00036818 0.00036289
1585272 59.5 0.00034544 0.00034076
1585273 60.0 0.00032399 0.00032041
1585274 60.5 0.00030372 0.00030156
1585275 61.0 0.00028463 0.00028409
1585276 61.5 0.00026664 0.00027422
1585277 62.0 0.00024971 0.00025479
1585278 62.5 0.00023377 0.00023428
1585279 63.0 0.00021877 0.0002184
