 Hgtkm DensMean DensPert
8020 0.0 1.1656 1.1271
8021 0.5 1.1117 1.0779
8022 1.0 1.06 1.0175
8023 1.5 1.0101 0.96499
8024 2.0 0.96405 0.91239
8025 2.5 0.91875 0.87848
8026 3.0 0.87485 0.85222
8027 3.5 0.83389 0.81637
8028 4.0 0.79521 0.78094
8029 4.5 0.75791 0.74715
8030 5.0 0.72062 0.71339
8031 5.5 0.68516 0.677
8032 6.0 0.65099 0.64214
8033 6.5 0.61753 0.61144
8034 7.0 0.5858 0.57988
8035 7.5 0.5557 0.55045
8036 8.0 0.52637 0.52076
8037 8.5 0.49854 0.49394
8038 9.0 0.47219 0.46972
8039 9.5 0.44723 0.44424
8040 10.0 0.42223 0.4193
8041 10.5 0.39833 0.39682
8042 11.0 0.37498 0.37522
8043 11.5 0.35148 0.35286
8044 12.0 0.32946 0.33103
8045 12.5 0.30821 0.30994
8046 13.0 0.2875 0.2889
8047 13.5 0.26819 0.27043
8048 14.0 0.25018 0.25235
8049 14.5 0.23224 0.23526
8050 15.0 0.21522 0.21913
8051 15.5 0.19945 0.20373
8052 16.0 0.18484 0.19047
8053 16.5 0.1713 0.17845
8054 17.0 0.15766 0.16362
8055 17.5 0.14477 0.14747
8056 18.0 0.13294 0.13698
8057 18.5 0.12208 0.1244
8058 19.0 0.11216 0.114
8059 19.5 0.10313 0.10491
8060 20.0 0.09483 0.097013
8061 20.5 0.087198 0.088573
8062 21.0 0.080207 0.081409
8063 21.5 0.073926 0.075095
8064 22.0 0.068138 0.069057
8065 22.5 0.062804 0.063544
8066 23.0 0.057888 0.058556
8067 23.5 0.053357 0.054123
8068 24.0 0.049182 0.049794
8069 24.5 0.045387 0.046421
8070 25.0 0.041919 0.042471
8071 25.5 0.038717 0.039109
8072 26.0 0.035759 0.036173
8073 26.5 0.033028 0.033346
8074 27.0 0.030517 0.030799
8075 27.5 0.028214 0.028516
8076 28.0 0.02607 0.026241
8077 28.5 0.024079 0.024239
8078 29.0 0.022235 0.022458
8079 29.5 0.020534 0.020712
8080 30.0 0.018972 0.019095
8081 30.5 0.017528 0.017632
8082 31.0 0.016206 0.016234
8083 31.5 0.014997 0.015055
8084 32.0 0.013887 0.013917
8085 32.5 0.012864 0.012778
8086 33.0 0.01192 0.011869
8087 33.5 0.011049 0.011111
8088 34.0 0.010245 0.010232
8089 34.5 0.0095026 0.0093367
8090 35.0 0.0088171 0.0085958
8091 35.5 0.0081759 0.0079038
8092 36.0 0.0075843 0.0073806
8093 36.5 0.0070383 0.00682
8094 37.0 0.0065342 0.006347
8095 37.5 0.0060686 0.0059629
8096 38.0 0.0056384 0.0055025
8097 38.5 0.0052406 0.0051251
8098 39.0 0.0048728 0.0047819
8099 39.5 0.0045324 0.0044716
8100 40.0 0.0042174 0.0040589
8101 40.5 0.0039312 0.0037119
8102 41.0 0.0036655 0.0033442
8103 41.5 0.0034187 0.0030922
8104 42.0 0.0031894 0.0029198
8105 42.5 0.0029763 0.0027404
8106 43.0 0.0027781 0.0025285
8107 43.5 0.0025939 0.0023621
8108 44.0 0.0024226 0.0021404
8109 44.5 0.0022632 0.0020109
8110 45.0 0.0021148 0.00187
8111 45.5 0.001983 0.0017676
8112 46.0 0.0018594 0.0016745
8113 46.5 0.0017437 0.0015881
8114 47.0 0.0016352 0.001488
8115 47.5 0.0015336 0.0014026
8116 48.0 0.0014384 0.0013278
8117 48.5 0.0013491 0.0012733
8118 49.0 0.0012654 0.0011858
8119 49.5 0.001187 0.0010991
8120 50.0 0.0011135 0.0010055
8121 50.5 0.0010487 0.00096987
8122 51.0 0.00098743 0.00091444
8123 51.5 0.00092954 0.00086165
8124 52.0 0.00087485 0.00082923
8125 52.5 0.00082321 0.00078525
8126 53.0 0.00077443 0.00072194
8127 53.5 0.00072839 0.00067661
8128 54.0 0.00068493 0.00063619
8129 54.5 0.00064391 0.0005949
8130 55.0 0.00060522 0.00056346
8131 55.5 0.00056946 0.00052531
8132 56.0 0.00053563 0.00050688
8133 56.5 0.00050363 0.0004591
8134 57.0 0.00047338 0.00044199
8135 57.5 0.0004448 0.00043121
8136 58.0 0.00041778 0.00040917
8137 58.5 0.00039227 0.00039502
8138 59.0 0.00036818 0.00036789
8139 59.5 0.00034544 0.00034675
8140 60.0 0.00032399 0.00032122
8141 60.5 0.00030372 0.00029351
8142 61.0 0.00028463 0.00027353
8143 61.5 0.00026664 0.00025522
8144 62.0 0.00024971 0.000238
8145 62.5 0.00023377 0.00022522
8146 63.0 0.00021877 0.00020988
8147 63.5 0.00020467 0.0001958
8148 64.0 0.0001914 0.00018864
8149 64.5 0.00017893 0.0001802
8150 65.0 0.00016721 0.00016904
8151 65.5 0.0001562 0.00015515
8152 66.0 0.00014585 0.00014629
8153 66.5 0.00013614 0.00013658
8154 67.0 0.00012702 0.0001265
8155 67.5 0.00011847 0.00011223
8156 68.0 0.00011044 0.0001064
8157 68.5 0.00010291 9.9126e-05
8158 69.0 9.586e-05 9.0934e-05
8159 69.5 8.9252e-05 8.6702e-05
8160 70.0 8.3063e-05 8.1694e-05
8161 70.5 7.7163e-05 7.6148e-05
8162 71.0 7.1662e-05 6.8581e-05
8163 71.5 6.6533e-05 6.4193e-05
8164 72.0 6.1754e-05 5.9174e-05
8165 72.5 5.73e-05 5.6146e-05
8166 73.0 5.3152e-05 5.0844e-05
8167 73.5 4.929e-05 4.675e-05
8168 74.0 4.5694e-05 4.2838e-05
8169 74.5 4.2348e-05 4.0122e-05
8170 75.0 3.9234e-05 3.8033e-05
8171 75.5 3.6322e-05 3.5256e-05
8172 76.0 3.362e-05 3.2755e-05
8173 76.5 3.1114e-05 3.0403e-05
8174 77.0 2.879e-05 2.8425e-05
8175 77.5 2.6635e-05 2.6383e-05
8176 78.0 2.4638e-05 2.4746e-05
8177 78.5 2.2786e-05 2.2947e-05
8178 79.0 2.107e-05 2.1088e-05
8179 79.5 1.948e-05 2.0021e-05
8180 80.0 1.8007e-05 1.8927e-05
8181 80.5 1.6666e-05 1.7673e-05
8182 81.0 1.5421e-05 1.5993e-05
8183 81.5 1.4266e-05 1.5088e-05
8184 82.0 1.3195e-05 1.3521e-05
8185 82.5 1.2201e-05 1.2513e-05
8186 83.0 1.1279e-05 1.1532e-05
8187 83.5 1.0424e-05 1.0433e-05
8188 84.0 9.6315e-06 9.5149e-06
8189 84.5 8.8972e-06 8.6376e-06
8190 85.0 8.2168e-06 7.9661e-06
8191 85.5 7.5691e-06 7.5024e-06
8192 86.0 6.9703e-06 6.8201e-06
8193 86.5 6.4168e-06 6.3418e-06
8194 87.0 5.9053e-06 5.8512e-06
8195 87.5 5.4329e-06 5.5302e-06
