 Hgtkm DensMean DensPert
1610416 0.0 1.1656 1.1255
1610417 0.5 1.1117 1.0837
1610418 1.0 1.06 1.043
1610419 1.5 1.0101 0.99441
1610420 2.0 0.96405 0.94502
1610421 2.5 0.91875 0.90935
1610422 3.0 0.87485 0.87865
1610423 3.5 0.83389 0.83736
1610424 4.0 0.79521 0.79949
1610425 4.5 0.75791 0.76476
1610426 5.0 0.72062 0.72641
1610427 5.5 0.68516 0.68957
1610428 6.0 0.65099 0.654
1610429 6.5 0.61753 0.62245
1610430 7.0 0.5858 0.59277
1610431 7.5 0.5557 0.56296
1610432 8.0 0.52637 0.53339
1610433 8.5 0.49854 0.50417
1610434 9.0 0.47219 0.47824
1610435 9.5 0.44723 0.45358
1610436 10.0 0.42223 0.42678
1610437 10.5 0.39833 0.40143
1610438 11.0 0.37498 0.37791
1610439 11.5 0.35148 0.35382
1610440 12.0 0.32946 0.33119
1610441 12.5 0.30821 0.30722
1610442 13.0 0.2875 0.28791
1610443 13.5 0.26819 0.26809
1610444 14.0 0.25018 0.25124
1610445 14.5 0.23224 0.23161
1610446 15.0 0.21522 0.2152
1610447 15.5 0.19945 0.19893
1610448 16.0 0.18484 0.18359
1610449 16.5 0.1713 0.17038
1610450 17.0 0.15766 0.15616
1610451 17.5 0.14477 0.14301
1610452 18.0 0.13294 0.13116
1610453 18.5 0.12208 0.12075
1610454 19.0 0.11216 0.11198
1610455 19.5 0.10313 0.10286
1610456 20.0 0.09483 0.093498
1610457 20.5 0.087198 0.086205
1610458 21.0 0.080207 0.079297
1610459 21.5 0.073926 0.073873
1610460 22.0 0.068138 0.067682
1610461 22.5 0.062804 0.061894
1610462 23.0 0.057888 0.057117
1610463 23.5 0.053357 0.052682
1610464 24.0 0.049182 0.048682
1610465 24.5 0.045387 0.045101
1610466 25.0 0.041919 0.04156
1610467 25.5 0.038717 0.038349
1610468 26.0 0.035759 0.035354
1610469 26.5 0.033028 0.032555
1610470 27.0 0.030517 0.029975
1610471 27.5 0.028214 0.027786
1610472 28.0 0.02607 0.02568
1610473 28.5 0.024079 0.023719
1610474 29.0 0.022235 0.021845
1610475 29.5 0.020534 0.0203
1610476 30.0 0.018972 0.018772
1610477 30.5 0.017528 0.017297
1610478 31.0 0.016206 0.015982
1610479 31.5 0.014997 0.014851
1610480 32.0 0.013887 0.013765
1610481 32.5 0.012864 0.012757
1610482 33.0 0.01192 0.011792
1610483 33.5 0.011049 0.010881
1610484 34.0 0.010245 0.0099547
1610485 34.5 0.0095026 0.0093935
1610486 35.0 0.0088171 0.0087457
1610487 35.5 0.0081759 0.0080023
1610488 36.0 0.0075843 0.0075253
1610489 36.5 0.0070383 0.0071472
1610490 37.0 0.0065342 0.0066391
1610491 37.5 0.0060686 0.0061362
1610492 38.0 0.0056384 0.0057404
1610493 38.5 0.0052406 0.0053208
1610494 39.0 0.0048728 0.0049834
1610495 39.5 0.0045324 0.0045859
1610496 40.0 0.0042174 0.0042999
1610497 40.5 0.0039312 0.0040212
1610498 41.0 0.0036655 0.003766
