 Hgtkm DensMean DensPert
1415530 0.0 1.1656 1.1078
1415531 0.5 1.1117 1.0508
1415532 1.0 1.06 1.0297
1415533 1.5 1.0101 0.9569
1415534 2.0 0.96405 0.93765
1415535 2.5 0.91875 0.87701
1415536 3.0 0.87485 0.85036
1415537 3.5 0.83389 0.82385
1415538 4.0 0.79521 0.78947
1415539 4.5 0.75791 0.75126
1415540 5.0 0.72062 0.71043
1415541 5.5 0.68516 0.67301
1415542 6.0 0.65099 0.63223
1415543 6.5 0.61753 0.59949
1415544 7.0 0.5858 0.56608
1415545 7.5 0.5557 0.54408
1415546 8.0 0.52637 0.52317
1415547 8.5 0.49854 0.50191
1415548 9.0 0.47219 0.47858
1415549 9.5 0.44723 0.45513
1415550 10.0 0.42223 0.43053
1415551 10.5 0.39833 0.40633
1415552 11.0 0.37498 0.38303
1415553 11.5 0.35148 0.35948
1415554 12.0 0.32946 0.3357
1415555 12.5 0.30821 0.31246
1415556 13.0 0.2875 0.29212
1415557 13.5 0.26819 0.2728
1415558 14.0 0.25018 0.25405
1415559 14.5 0.23224 0.23647
1415560 15.0 0.21522 0.21849
1415561 15.5 0.19945 0.20324
1415562 16.0 0.18484 0.19053
1415563 16.5 0.1713 0.17678
1415564 17.0 0.15766 0.16293
1415565 17.5 0.14477 0.14674
1415566 18.0 0.13294 0.13454
1415567 18.5 0.12208 0.12377
1415568 19.0 0.11216 0.11313
1415569 19.5 0.10313 0.10374
1415570 20.0 0.09483 0.096128
1415571 20.5 0.087198 0.088012
1415572 21.0 0.080207 0.080671
1415573 21.5 0.073926 0.074574
1415574 22.0 0.068138 0.068601
1415575 22.5 0.062804 0.063118
1415576 23.0 0.057888 0.058011
1415577 23.5 0.053357 0.053754
1415578 24.0 0.049182 0.049145
1415579 24.5 0.045387 0.045399
1415580 25.0 0.041919 0.041973
1415581 25.5 0.038717 0.038522
1415582 26.0 0.035759 0.035612
1415583 26.5 0.033028 0.033036
1415584 27.0 0.030517 0.030595
1415585 27.5 0.028214 0.028245
1415586 28.0 0.02607 0.026135
1415587 28.5 0.024079 0.024148
1415588 29.0 0.022235 0.022264
1415589 29.5 0.020534 0.020459
1415590 30.0 0.018972 0.018755
1415591 30.5 0.017528 0.017217
1415592 31.0 0.016206 0.015936
1415593 31.5 0.014997 0.014845
1415594 32.0 0.013887 0.013859
1415595 32.5 0.012864 0.012656
1415596 33.0 0.01192 0.011907
1415597 33.5 0.011049 0.011013
1415598 34.0 0.010245 0.010116
1415599 34.5 0.0095026 0.0093537
1415600 35.0 0.0088171 0.0085807
1415601 35.5 0.0081759 0.0079524
1415602 36.0 0.0075843 0.0073923
1415603 36.5 0.0070383 0.0068628
1415604 37.0 0.0065342 0.0062484
1415605 37.5 0.0060686 0.0057901
1415606 38.0 0.0056384 0.0053987
1415607 38.5 0.0052406 0.0049685
1415608 39.0 0.0048728 0.004645
1415609 39.5 0.0045324 0.0042848
1415610 40.0 0.0042174 0.0040015
1415611 40.5 0.0039312 0.0037525
1415612 41.0 0.0036655 0.0035203
1415613 41.5 0.0034187 0.0032805
1415614 42.0 0.0031894 0.0030469
1415615 42.5 0.0029763 0.0027979
1415616 43.0 0.0027781 0.0026236
1415617 43.5 0.0025939 0.0024193
1415618 44.0 0.0024226 0.002254
1415619 44.5 0.0022632 0.0021016
1415620 45.0 0.0021148 0.0019918
1415621 45.5 0.001983 0.001861
1415622 46.0 0.0018594 0.0017263
1415623 46.5 0.0017437 0.001619
1415624 47.0 0.0016352 0.0015238
1415625 47.5 0.0015336 0.0014411
1415626 48.0 0.0014384 0.0013768
1415627 48.5 0.0013491 0.0013028
1415628 49.0 0.0012654 0.0012367
1415629 49.5 0.001187 0.001164
1415630 50.0 0.0011135 0.0010777
1415631 50.5 0.0010487 0.0010125
1415632 51.0 0.00098743 0.00095018
1415633 51.5 0.00092954 0.00090615
1415634 52.0 0.00087485 0.00086825
1415635 52.5 0.00082321 0.00080378
1415636 53.0 0.00077443 0.00076287
1415637 53.5 0.00072839 0.00071248
1415638 54.0 0.00068493 0.00067026
1415639 54.5 0.00064391 0.00063635
1415640 55.0 0.00060522 0.00061101
1415641 55.5 0.00056946 0.00057784
1415642 56.0 0.00053563 0.00053222
1415643 56.5 0.00050363 0.0005038
1415644 57.0 0.00047338 0.00046296
1415645 57.5 0.0004448 0.00042819
1415646 58.0 0.00041778 0.00039642
1415647 58.5 0.00039227 0.00037009
1415648 59.0 0.00036818 0.00034473
1415649 59.5 0.00034544 0.00032456
1415650 60.0 0.00032399 0.00031083
1415651 60.5 0.00030372 0.00029331
1415652 61.0 0.00028463 0.0002755
1415653 61.5 0.00026664 0.00026264
1415654 62.0 0.00024971 0.00024803
1415655 62.5 0.00023377 0.00023465
1415656 63.0 0.00021877 0.00021635
1415657 63.5 0.00020467 0.00020942
1415658 64.0 0.0001914 0.00019122
1415659 64.5 0.00017893 0.0001753
1415660 65.0 0.00016721 0.00016478
1415661 65.5 0.0001562 0.00015701
1415662 66.0 0.00014585 0.00015025
