 Hgtkm DensMean DensPert
455937 0.0 1.1656 1.1782
455938 0.5 1.1117 1.1489
455939 1.0 1.06 1.07
455940 1.5 1.0101 1.0378
455941 2.0 0.96405 1.0003
455942 2.5 0.91875 0.97186
455943 3.0 0.87485 0.90365
455944 3.5 0.83389 0.84466
455945 4.0 0.79521 0.81102
455946 4.5 0.75791 0.76889
455947 5.0 0.72062 0.72499
455948 5.5 0.68516 0.68369
455949 6.0 0.65099 0.64125
455950 6.5 0.61753 0.61084
455951 7.0 0.5858 0.58457
455952 7.5 0.5557 0.55393
455953 8.0 0.52637 0.52579
455954 8.5 0.49854 0.49916
455955 9.0 0.47219 0.47192
455956 9.5 0.44723 0.44581
455957 10.0 0.42223 0.41951
455958 10.5 0.39833 0.39496
455959 11.0 0.37498 0.37121
455960 11.5 0.35148 0.34681
455961 12.0 0.32946 0.32463
455962 12.5 0.30821 0.30263
455963 13.0 0.2875 0.28357
455964 13.5 0.26819 0.26407
455965 14.0 0.25018 0.24573
455966 14.5 0.23224 0.22619
455967 15.0 0.21522 0.2106
455968 15.5 0.19945 0.19572
455969 16.0 0.18484 0.18119
455970 16.5 0.1713 0.16665
455971 17.0 0.15766 0.15622
455972 17.5 0.14477 0.14341
455973 18.0 0.13294 0.13252
455974 18.5 0.12208 0.12016
455975 19.0 0.11216 0.11129
455976 19.5 0.10313 0.10232
455977 20.0 0.09483 0.093658
455978 20.5 0.087198 0.086115
455979 21.0 0.080207 0.079263
455980 21.5 0.073926 0.073258
455981 22.0 0.068138 0.06805
455982 22.5 0.062804 0.062318
455983 23.0 0.057888 0.057451
455984 23.5 0.053357 0.053193
455985 24.0 0.049182 0.049002
455986 24.5 0.045387 0.045278
455987 25.0 0.041919 0.041921
455988 25.5 0.038717 0.038707
455989 26.0 0.035759 0.035985
455990 26.5 0.033028 0.033036
455991 27.0 0.030517 0.030462
455992 27.5 0.028214 0.0281
455993 28.0 0.02607 0.026069
455994 28.5 0.024079 0.023945
455995 29.0 0.022235 0.022121
455996 29.5 0.020534 0.020537
455997 30.0 0.018972 0.018986
455998 30.5 0.017528 0.017524
455999 31.0 0.016206 0.016158
456000 31.5 0.014997 0.015027
456001 32.0 0.013887 0.013929
456002 32.5 0.012864 0.012898
456003 33.0 0.01192 0.011939
456004 33.5 0.011049 0.011027
456005 34.0 0.010245 0.010282
456006 34.5 0.0095026 0.0095831
456007 35.0 0.0088171 0.0088596
456008 35.5 0.0081759 0.0083336
456009 36.0 0.0075843 0.0077621
456010 36.5 0.0070383 0.0071618
456011 37.0 0.0065342 0.0066088
456012 37.5 0.0060686 0.0062198
456013 38.0 0.0056384 0.005753
456014 38.5 0.0052406 0.0054262
456015 39.0 0.0048728 0.0050368
456016 39.5 0.0045324 0.0047249
456017 40.0 0.0042174 0.0043689
456018 40.5 0.0039312 0.0040268
456019 41.0 0.0036655 0.0037515
456020 41.5 0.0034187 0.0034886
456021 42.0 0.0031894 0.0032244
456022 42.5 0.0029763 0.0029784
456023 43.0 0.0027781 0.0028224
456024 43.5 0.0025939 0.0026194
456025 44.0 0.0024226 0.0024249
456026 44.5 0.0022632 0.0022874
456027 45.0 0.0021148 0.0021333
456028 45.5 0.001983 0.0019849
456029 46.0 0.0018594 0.0018427
456030 46.5 0.0017437 0.0017464
456031 47.0 0.0016352 0.0016372
456032 47.5 0.0015336 0.0015411
456033 48.0 0.0014384 0.0014301
456034 48.5 0.0013491 0.0013407
456035 49.0 0.0012654 0.0012805
456036 49.5 0.001187 0.0012037
456037 50.0 0.0011135 0.0011165
456038 50.5 0.0010487 0.0010548
456039 51.0 0.00098743 0.0010136
456040 51.5 0.00092954 0.00094083
456041 52.0 0.00087485 0.00088318
456042 52.5 0.00082321 0.00081554
456043 53.0 0.00077443 0.00073869
456044 53.5 0.00072839 0.00069217
456045 54.0 0.00068493 0.00065002
456046 54.5 0.00064391 0.00062448
456047 55.0 0.00060522 0.00058793
456048 55.5 0.00056946 0.0005525
456049 56.0 0.00053563 0.00052741
456050 56.5 0.00050363 0.00048474
456051 57.0 0.00047338 0.00045022
456052 57.5 0.0004448 0.00041808
456053 58.0 0.00041778 0.00039603
456054 58.5 0.00039227 0.00037716
456055 59.0 0.00036818 0.00035343
456056 59.5 0.00034544 0.00033886
456057 60.0 0.00032399 0.00031948
456058 60.5 0.00030372 0.0003067
456059 61.0 0.00028463 0.00028436
456060 61.5 0.00026664 0.00027552
456061 62.0 0.00024971 0.00026424
456062 62.5 0.00023377 0.00024329
456063 63.0 0.00021877 0.00023072
456064 63.5 0.00020467 0.00021436
456065 64.0 0.0001914 0.0001986
456066 64.5 0.00017893 0.00018472
456067 65.0 0.00016721 0.00017753
456068 65.5 0.0001562 0.00016481
456069 66.0 0.00014585 0.00015546
456070 66.5 0.00013614 0.00014754
456071 67.0 0.00012702 0.00013549
456072 67.5 0.00011847 0.00012367
456073 68.0 0.00011044 0.00011604
456074 68.5 0.00010291 0.00010934
456075 69.0 9.586e-05 0.00010007
456076 69.5 8.9252e-05 9.016e-05
456077 70.0 8.3063e-05 8.2952e-05
456078 70.5 7.7163e-05 7.5214e-05
456079 71.0 7.1662e-05 6.8348e-05
456080 71.5 6.6533e-05 6.3706e-05
456081 72.0 6.1754e-05 5.9484e-05
456082 72.5 5.73e-05 5.5302e-05
456083 73.0 5.3152e-05 4.9616e-05
456084 73.5 4.929e-05 4.5707e-05
456085 74.0 4.5694e-05 4.2619e-05
456086 74.5 4.2348e-05 3.9798e-05
456087 75.0 3.9234e-05 3.6555e-05
456088 75.5 3.6322e-05 3.3859e-05
456089 76.0 3.362e-05 3.127e-05
456090 76.5 3.1114e-05 2.9973e-05
456091 77.0 2.879e-05 2.7592e-05
456092 77.5 2.6635e-05 2.5636e-05
456093 78.0 2.4638e-05 2.4333e-05
456094 78.5 2.2786e-05 2.2855e-05
456095 79.0 2.107e-05 2.1083e-05
456096 79.5 1.948e-05 1.9247e-05
456097 80.0 1.8007e-05 1.7555e-05
456098 80.5 1.6666e-05 1.6043e-05
456099 81.0 1.5421e-05 1.4334e-05
456100 81.5 1.4266e-05 1.3204e-05
456101 82.0 1.3195e-05 1.2533e-05
456102 82.5 1.2201e-05 1.148e-05
456103 83.0 1.1279e-05 1.0617e-05
456104 83.5 1.0424e-05 9.7685e-06
456105 84.0 9.6315e-06 9.0865e-06
456106 84.5 8.8972e-06 8.5211e-06
456107 85.0 8.2168e-06 8.2698e-06
456108 85.5 7.5691e-06 7.6922e-06
456109 86.0 6.9703e-06 6.8706e-06
456110 86.5 6.4168e-06 6.0333e-06
456111 87.0 5.9053e-06 5.621e-06
456112 87.5 5.4329e-06 5.0691e-06
456113 88.0 4.9967e-06 4.801e-06
456114 88.5 4.5939e-06 4.3916e-06
456115 89.0 4.2223e-06 4.2204e-06
456116 89.5 3.8794e-06 3.8188e-06
456117 90.0 3.5632e-06 3.7212e-06
456118 90.5 3.2661e-06 3.3251e-06
456119 91.0 2.9921e-06 3.0983e-06
456120 91.5 2.7394e-06 2.8766e-06
456121 92.0 2.5064e-06 2.6026e-06
456122 92.5 2.2918e-06 2.2627e-06
456123 93.0 2.0942e-06 2.1338e-06
456124 93.5 1.9124e-06 2.0407e-06
456125 94.0 1.7451e-06 1.8238e-06
456126 94.5 1.5915e-06 1.8262e-06
456127 95.0 1.4504e-06 1.7231e-06
456128 95.5 1.3156e-06 1.6315e-06
456129 96.0 1.1938e-06 1.5066e-06
456130 96.5 1.0837e-06 1.4102e-06
456131 97.0 9.8411e-07 1.1941e-06
456132 97.5 8.94e-07 1.0688e-06
456133 98.0 8.1243e-07 9.9219e-07
456134 98.5 7.3857e-07 8.9466e-07
456135 99.0 6.7167e-07 7.9679e-07
456136 99.5 6.1105e-07 7.2113e-07
456137 100.0 5.5611e-07 6.5686e-07
456138 100.5 5.0368e-07 5.7618e-07
456139 101.0 4.5678e-07 5.3276e-07
456140 101.5 4.1476e-07 4.536e-07
456141 102.0 3.7705e-07 4.1033e-07
456142 102.5 3.4316e-07 3.7823e-07
456143 103.0 3.1267e-07 3.424e-07
456144 103.5 2.852e-07 3.1683e-07
456145 104.0 2.6042e-07 2.9384e-07
456146 104.5 2.3804e-07 2.7683e-07
456147 105.0 2.1782e-07 2.6043e-07
456148 105.5 1.9878e-07 2.5254e-07
456149 106.0 1.8174e-07 2.2017e-07
456150 106.5 1.6645e-07 1.8915e-07
456151 107.0 1.5269e-07 1.8033e-07
456152 107.5 1.4029e-07 1.675e-07
456153 108.0 1.2908e-07 1.4517e-07
456154 108.5 1.1894e-07 1.3e-07
456155 109.0 1.0974e-07 1.2016e-07
456156 109.5 1.0139e-07 1.0997e-07
456157 110.0 9.3782e-08 9.8262e-08
456158 110.5 8.6689e-08 9.5413e-08
456159 111.0 8.027e-08 8.8366e-08
456160 111.5 7.4446e-08 8.022e-08
456161 112.0 6.9146e-08 7.7907e-08
456162 112.5 6.4312e-08 7.2543e-08
456163 113.0 5.9892e-08 6.781e-08
456164 113.5 5.5844e-08 6.1513e-08
456165 114.0 5.2129e-08 5.7231e-08
456166 114.5 4.8712e-08 5.2894e-08
456167 115.0 4.5565e-08 4.9918e-08
456168 115.5 4.2658e-08 4.6297e-08
456169 116.0 3.9975e-08 4.1581e-08
456170 116.5 3.7495e-08 3.8887e-08
456171 117.0 3.5199e-08 3.5968e-08
456172 117.5 3.307e-08 3.4522e-08
456173 118.0 3.1094e-08 3.3363e-08
456174 118.5 2.9258e-08 3.1285e-08
456175 119.0 2.755e-08 2.9343e-08
456176 119.5 2.5959e-08 2.7153e-08
456177 120.0 2.4476e-08 2.5522e-08
456178 120.5 2.3096e-08 2.3309e-08
456179 121.0 2.1815e-08 2.2615e-08
456180 121.5 2.0624e-08 2.1571e-08
