 Hgtkm DensMean DensPert
662452 0.0 1.1656 1.181
662453 0.5 1.1117 1.1107
662454 1.0 1.06 1.0342
662455 1.5 1.0101 0.96696
662456 2.0 0.96405 0.94233
662457 2.5 0.91875 0.92302
662458 3.0 0.87485 0.89637
662459 3.5 0.83389 0.86185
662460 4.0 0.79521 0.82746
662461 4.5 0.75791 0.77774
662462 5.0 0.72062 0.72957
662463 5.5 0.68516 0.68862
662464 6.0 0.65099 0.66033
662465 6.5 0.61753 0.62584
662466 7.0 0.5858 0.59412
662467 7.5 0.5557 0.56481
662468 8.0 0.52637 0.53894
662469 8.5 0.49854 0.50895
662470 9.0 0.47219 0.48264
662471 9.5 0.44723 0.45721
662472 10.0 0.42223 0.43131
662473 10.5 0.39833 0.4067
662474 11.0 0.37498 0.38172
662475 11.5 0.35148 0.35821
662476 12.0 0.32946 0.33477
662477 12.5 0.30821 0.31284
662478 13.0 0.2875 0.29193
662479 13.5 0.26819 0.27154
662480 14.0 0.25018 0.2538
662481 14.5 0.23224 0.23297
662482 15.0 0.21522 0.21418
662483 15.5 0.19945 0.19813
662484 16.0 0.18484 0.18226
662485 16.5 0.1713 0.16977
662486 17.0 0.15766 0.15808
662487 17.5 0.14477 0.14351
662488 18.0 0.13294 0.1313
662489 18.5 0.12208 0.12066
662490 19.0 0.11216 0.11092
662491 19.5 0.10313 0.10148
662492 20.0 0.09483 0.094231
662493 20.5 0.087198 0.086722
662494 21.0 0.080207 0.079381
662495 21.5 0.073926 0.073639
662496 22.0 0.068138 0.067522
662497 22.5 0.062804 0.061883
662498 23.0 0.057888 0.056867
662499 23.5 0.053357 0.052603
662500 24.0 0.049182 0.048715
662501 24.5 0.045387 0.044947
662502 25.0 0.041919 0.041435
662503 25.5 0.038717 0.038491
662504 26.0 0.035759 0.035511
662505 26.5 0.033028 0.032871
662506 27.0 0.030517 0.030501
662507 27.5 0.028214 0.028187
662508 28.0 0.02607 0.02607
662509 28.5 0.024079 0.023962
662510 29.0 0.022235 0.022086
662511 29.5 0.020534 0.020414
662512 30.0 0.018972 0.018907
662513 30.5 0.017528 0.017501
662514 31.0 0.016206 0.016285
662515 31.5 0.014997 0.014994
662516 32.0 0.013887 0.01389
662517 32.5 0.012864 0.012847
662518 33.0 0.01192 0.011848
662519 33.5 0.011049 0.011011
662520 34.0 0.010245 0.010192
662521 34.5 0.0095026 0.0094656
662522 35.0 0.0088171 0.0088112
662523 35.5 0.0081759 0.0081583
662524 36.0 0.0075843 0.0075312
662525 36.5 0.0070383 0.0069732
662526 37.0 0.0065342 0.0065409
662527 37.5 0.0060686 0.0060948
662528 38.0 0.0056384 0.0056841
662529 38.5 0.0052406 0.0052656
662530 39.0 0.0048728 0.0049297
662531 39.5 0.0045324 0.004571
662532 40.0 0.0042174 0.0042801
662533 40.5 0.0039312 0.0039892
662534 41.0 0.0036655 0.0037581
662535 41.5 0.0034187 0.0034829
662536 42.0 0.0031894 0.003314
662537 42.5 0.0029763 0.0030594
662538 43.0 0.0027781 0.0028806
662539 43.5 0.0025939 0.0026673
662540 44.0 0.0024226 0.0024802
662541 44.5 0.0022632 0.0022761
662542 45.0 0.0021148 0.0021493
662543 45.5 0.001983 0.0020482
662544 46.0 0.0018594 0.0019336
662545 46.5 0.0017437 0.0018002
662546 47.0 0.0016352 0.0017154
662547 47.5 0.0015336 0.0015887
662548 48.0 0.0014384 0.0014703
662549 48.5 0.0013491 0.0013577
662550 49.0 0.0012654 0.0012839
662551 49.5 0.001187 0.0011875
662552 50.0 0.0011135 0.0011406
662553 50.5 0.0010487 0.0010571
662554 51.0 0.00098743 0.00097875
662555 51.5 0.00092954 0.0009218
662556 52.0 0.00087485 0.00086987
662557 52.5 0.00082321 0.00082403
662558 53.0 0.00077443 0.00078768
662559 53.5 0.00072839 0.00073734
662560 54.0 0.00068493 0.00069739
662561 54.5 0.00064391 0.00066557
662562 55.0 0.00060522 0.0006372
662563 55.5 0.00056946 0.00059448
662564 56.0 0.00053563 0.00055247
662565 56.5 0.00050363 0.00052244
662566 57.0 0.00047338 0.00049552
662567 57.5 0.0004448 0.00045529
662568 58.0 0.00041778 0.00042391
662569 58.5 0.00039227 0.00040905
662570 59.0 0.00036818 0.00039443
662571 59.5 0.00034544 0.00035855
662572 60.0 0.00032399 0.00033741
662573 60.5 0.00030372 0.00031501
662574 61.0 0.00028463 0.00029185
662575 61.5 0.00026664 0.00027597
662576 62.0 0.00024971 0.00025683
662577 62.5 0.00023377 0.00024433
662578 63.0 0.00021877 0.00022688
662579 63.5 0.00020467 0.00021152
662580 64.0 0.0001914 0.000194
662581 64.5 0.00017893 0.00018298
662582 65.0 0.00016721 0.00017074
662583 65.5 0.0001562 0.00015846
662584 66.0 0.00014585 0.00015083
662585 66.5 0.00013614 0.00014152
662586 67.0 0.00012702 0.0001343
662587 67.5 0.00011847 0.00012418
662588 68.0 0.00011044 0.00011538
662589 68.5 0.00010291 0.00010702
662590 69.0 9.586e-05 9.9231e-05
662591 69.5 8.9252e-05 9.2892e-05
662592 70.0 8.3063e-05 8.5803e-05
662593 70.5 7.7163e-05 8.0789e-05
662594 71.0 7.1662e-05 7.4832e-05
662595 71.5 6.6533e-05 6.8491e-05
662596 72.0 6.1754e-05 6.4874e-05
662597 72.5 5.73e-05 6.0334e-05
662598 73.0 5.3152e-05 5.6797e-05
662599 73.5 4.929e-05 5.1604e-05
662600 74.0 4.5694e-05 4.7233e-05
662601 74.5 4.2348e-05 4.4876e-05
662602 75.0 3.9234e-05 4.1497e-05
662603 75.5 3.6322e-05 3.8113e-05
662604 76.0 3.362e-05 3.5717e-05
662605 76.5 3.1114e-05 3.3707e-05
662606 77.0 2.879e-05 3.0942e-05
662607 77.5 2.6635e-05 2.8189e-05
662608 78.0 2.4638e-05 2.6433e-05
662609 78.5 2.2786e-05 2.4415e-05
662610 79.0 2.107e-05 2.2901e-05
662611 79.5 1.948e-05 2.1379e-05
662612 80.0 1.8007e-05 2.0132e-05
662613 80.5 1.6666e-05 1.8413e-05
662614 81.0 1.5421e-05 1.6822e-05
662615 81.5 1.4266e-05 1.5027e-05
662616 82.0 1.3195e-05 1.3816e-05
662617 82.5 1.2201e-05 1.2691e-05
662618 83.0 1.1279e-05 1.1668e-05
662619 83.5 1.0424e-05 1.0942e-05
662620 84.0 9.6315e-06 1.0254e-05
662621 84.5 8.8972e-06 9.5271e-06
662622 85.0 8.2168e-06 8.8696e-06
662623 85.5 7.5691e-06 8.0461e-06
662624 86.0 6.9703e-06 7.3459e-06
662625 86.5 6.4168e-06 7.1345e-06
