 Hgtkm DensMean DensPert
1479289 0.0 1.1656 1.207
1479290 0.5 1.1117 1.1478
1479291 1.0 1.06 1.1055
1479292 1.5 1.0101 1.0485
1479293 2.0 0.96405 1.007
1479294 2.5 0.91875 0.94773
1479295 3.0 0.87485 0.90195
1479296 3.5 0.83389 0.85403
1479297 4.0 0.79521 0.81116
1479298 4.5 0.75791 0.7701
1479299 5.0 0.72062 0.72766
1479300 5.5 0.68516 0.69192
1479301 6.0 0.65099 0.65467
1479302 6.5 0.61753 0.61895
1479303 7.0 0.5858 0.58691
1479304 7.5 0.5557 0.5562
1479305 8.0 0.52637 0.52435
1479306 8.5 0.49854 0.49754
1479307 9.0 0.47219 0.47364
1479308 9.5 0.44723 0.4485
1479309 10.0 0.42223 0.42182
1479310 10.5 0.39833 0.39749
1479311 11.0 0.37498 0.37273
1479312 11.5 0.35148 0.34798
1479313 12.0 0.32946 0.32638
1479314 12.5 0.30821 0.30545
1479315 13.0 0.2875 0.28415
1479316 13.5 0.26819 0.26331
1479317 14.0 0.25018 0.24446
1479318 14.5 0.23224 0.22935
1479319 15.0 0.21522 0.20995
1479320 15.5 0.19945 0.19358
1479321 16.0 0.18484 0.17951
1479322 16.5 0.1713 0.16702
1479323 17.0 0.15766 0.15516
1479324 17.5 0.14477 0.14184
1479325 18.0 0.13294 0.13002
1479326 18.5 0.12208 0.11978
1479327 19.0 0.11216 0.10996
1479328 19.5 0.10313 0.10195
1479329 20.0 0.09483 0.094239
1479330 20.5 0.087198 0.086765
1479331 21.0 0.080207 0.079749
1479332 21.5 0.073926 0.073578
1479333 22.0 0.068138 0.067832
1479334 22.5 0.062804 0.062437
1479335 23.0 0.057888 0.057129
1479336 23.5 0.053357 0.053189
1479337 24.0 0.049182 0.049002
1479338 24.5 0.045387 0.045084
1479339 25.0 0.041919 0.041691
1479340 25.5 0.038717 0.038386
1479341 26.0 0.035759 0.035519
1479342 26.5 0.033028 0.03292
1479343 27.0 0.030517 0.030542
1479344 27.5 0.028214 0.028109
1479345 28.0 0.02607 0.026095
1479346 28.5 0.024079 0.024041
1479347 29.0 0.022235 0.02217
1479348 29.5 0.020534 0.020585
1479349 30.0 0.018972 0.018836
1479350 30.5 0.017528 0.01747
1479351 31.0 0.016206 0.016107
