 Hgtkm DensMean DensPert
1113978 0.0 1.1656 1.1023
1113979 0.5 1.1117 1.071
1113980 1.0 1.06 1.0387
1113981 1.5 1.0101 0.97958
1113982 2.0 0.96405 0.94679
1113983 2.5 0.91875 0.91778
1113984 3.0 0.87485 0.87975
1113985 3.5 0.83389 0.83391
1113986 4.0 0.79521 0.79353
1113987 4.5 0.75791 0.75953
1113988 5.0 0.72062 0.72313
1113989 5.5 0.68516 0.68988
1113990 6.0 0.65099 0.65804
1113991 6.5 0.61753 0.62389
1113992 7.0 0.5858 0.59212
1113993 7.5 0.5557 0.56243
1113994 8.0 0.52637 0.53444
1113995 8.5 0.49854 0.5076
1113996 9.0 0.47219 0.48158
1113997 9.5 0.44723 0.45821
1113998 10.0 0.42223 0.43392
1113999 10.5 0.39833 0.41082
1114000 11.0 0.37498 0.38725
1114001 11.5 0.35148 0.36385
1114002 12.0 0.32946 0.34169
1114003 12.5 0.30821 0.32085
1114004 13.0 0.2875 0.30029
1114005 13.5 0.26819 0.2797
1114006 14.0 0.25018 0.25918
1114007 14.5 0.23224 0.24008
1114008 15.0 0.21522 0.22253
1114009 15.5 0.19945 0.20335
1114010 16.0 0.18484 0.18827
1114011 16.5 0.1713 0.17417
1114012 17.0 0.15766 0.16101
1114013 17.5 0.14477 0.14741
1114014 18.0 0.13294 0.13454
1114015 18.5 0.12208 0.12433
1114016 19.0 0.11216 0.11295
1114017 19.5 0.10313 0.10289
1114018 20.0 0.09483 0.095208
1114019 20.5 0.087198 0.086768
1114020 21.0 0.080207 0.080039
1114021 21.5 0.073926 0.073588
1114022 22.0 0.068138 0.067981
1114023 22.5 0.062804 0.062071
1114024 23.0 0.057888 0.057426
1114025 23.5 0.053357 0.05295
1114026 24.0 0.049182 0.048872
1114027 24.5 0.045387 0.045081
1114028 25.0 0.041919 0.04159
1114029 25.5 0.038717 0.038044
1114030 26.0 0.035759 0.035158
1114031 26.5 0.033028 0.032546
1114032 27.0 0.030517 0.030159
1114033 27.5 0.028214 0.027933
1114034 28.0 0.02607 0.025758
1114035 28.5 0.024079 0.023645
1114036 29.0 0.022235 0.021817
1114037 29.5 0.020534 0.020086
