 Hgtkm DensMean DensPert
765910 0.0 1.1656 1.1532
765911 0.5 1.1117 1.1302
765912 1.0 1.06 1.0752
765913 1.5 1.0101 1.0258
765914 2.0 0.96405 0.97998
765915 2.5 0.91875 0.93026
765916 3.0 0.87485 0.88515
765917 3.5 0.83389 0.84326
765918 4.0 0.79521 0.80274
765919 4.5 0.75791 0.76209
765920 5.0 0.72062 0.72499
765921 5.5 0.68516 0.68883
765922 6.0 0.65099 0.65338
765923 6.5 0.61753 0.62115
765924 7.0 0.5858 0.58976
765925 7.5 0.5557 0.55813
765926 8.0 0.52637 0.52663
765927 8.5 0.49854 0.49752
765928 9.0 0.47219 0.47101
765929 9.5 0.44723 0.44741
765930 10.0 0.42223 0.42156
765931 10.5 0.39833 0.39874
765932 11.0 0.37498 0.3762
765933 11.5 0.35148 0.35385
765934 12.0 0.32946 0.33028
765935 12.5 0.30821 0.30905
765936 13.0 0.2875 0.2882
765937 13.5 0.26819 0.26678
765938 14.0 0.25018 0.24701
765939 14.5 0.23224 0.22858
765940 15.0 0.21522 0.21167
765941 15.5 0.19945 0.19718
765942 16.0 0.18484 0.18485
765943 16.5 0.1713 0.16913
765944 17.0 0.15766 0.15648
765945 17.5 0.14477 0.14427
765946 18.0 0.13294 0.13364
765947 18.5 0.12208 0.12196
765948 19.0 0.11216 0.11177
765949 19.5 0.10313 0.10301
765950 20.0 0.09483 0.095017
765951 20.5 0.087198 0.08617
765952 21.0 0.080207 0.079823
765953 21.5 0.073926 0.073422
765954 22.0 0.068138 0.067854
765955 22.5 0.062804 0.06226
765956 23.0 0.057888 0.057892
765957 23.5 0.053357 0.053029
765958 24.0 0.049182 0.048774
765959 24.5 0.045387 0.045232
765960 25.0 0.041919 0.041568
765961 25.5 0.038717 0.038579
765962 26.0 0.035759 0.035456
765963 26.5 0.033028 0.033053
765964 27.0 0.030517 0.030482
765965 27.5 0.028214 0.028202
765966 28.0 0.02607 0.025958
765967 28.5 0.024079 0.0242
765968 29.0 0.022235 0.022318
765969 29.5 0.020534 0.020681
765970 30.0 0.018972 0.019178
765971 30.5 0.017528 0.017669
765972 31.0 0.016206 0.016308
765973 31.5 0.014997 0.015013
765974 32.0 0.013887 0.014015
765975 32.5 0.012864 0.012975
765976 33.0 0.01192 0.011994
765977 33.5 0.011049 0.011073
765978 34.0 0.010245 0.010175
765979 34.5 0.0095026 0.0094088
765980 35.0 0.0088171 0.0087107
765981 35.5 0.0081759 0.0080409
765982 36.0 0.0075843 0.0076202
765983 36.5 0.0070383 0.0069771
765984 37.0 0.0065342 0.0065404
765985 37.5 0.0060686 0.0060366
765986 38.0 0.0056384 0.0055424
765987 38.5 0.0052406 0.0051724
765988 39.0 0.0048728 0.0047992
765989 39.5 0.0045324 0.0045044
765990 40.0 0.0042174 0.0041736
765991 40.5 0.0039312 0.0038755
765992 41.0 0.0036655 0.0036208
765993 41.5 0.0034187 0.0033524
765994 42.0 0.0031894 0.003146
765995 42.5 0.0029763 0.0029215
765996 43.0 0.0027781 0.002756
765997 43.5 0.0025939 0.0026118
765998 44.0 0.0024226 0.0024285
765999 44.5 0.0022632 0.0022976
766000 45.0 0.0021148 0.0021442
766001 45.5 0.001983 0.0020303
766002 46.0 0.0018594 0.0019126
766003 46.5 0.0017437 0.0017635
766004 47.0 0.0016352 0.00166
766005 47.5 0.0015336 0.0015596
766006 48.0 0.0014384 0.0014554
766007 48.5 0.0013491 0.0013717
766008 49.0 0.0012654 0.0012735
766009 49.5 0.001187 0.0012166
766010 50.0 0.0011135 0.0011489
766011 50.5 0.0010487 0.0010917
766012 51.0 0.00098743 0.0010515
766013 51.5 0.00092954 0.00099658
766014 52.0 0.00087485 0.00093876
766015 52.5 0.00082321 0.00087258
766016 53.0 0.00077443 0.00080856
766017 53.5 0.00072839 0.00075502
766018 54.0 0.00068493 0.00069975
766019 54.5 0.00064391 0.00065797
766020 55.0 0.00060522 0.00061539
766021 55.5 0.00056946 0.00058076
766022 56.0 0.00053563 0.00054386
766023 56.5 0.00050363 0.00050715
766024 57.0 0.00047338 0.0004742
766025 57.5 0.0004448 0.00045446
766026 58.0 0.00041778 0.00042537
766027 58.5 0.00039227 0.00041649
766028 59.0 0.00036818 0.00038982
766029 59.5 0.00034544 0.00035781
766030 60.0 0.00032399 0.00033645
766031 60.5 0.00030372 0.00030646
766032 61.0 0.00028463 0.00028139
766033 61.5 0.00026664 0.00026411
766034 62.0 0.00024971 0.00025121
766035 62.5 0.00023377 0.00023322
766036 63.0 0.00021877 0.0002224
766037 63.5 0.00020467 0.00020968
766038 64.0 0.0001914 0.00019934
766039 64.5 0.00017893 0.00019252
766040 65.0 0.00016721 0.00017886
766041 65.5 0.0001562 0.00016516
766042 66.0 0.00014585 0.00015196
766043 66.5 0.00013614 0.00014077
766044 67.0 0.00012702 0.00013053
766045 67.5 0.00011847 0.00012158
766046 68.0 0.00011044 0.00011454
766047 68.5 0.00010291 0.00010649
766048 69.0 9.586e-05 9.801e-05
766049 69.5 8.9252e-05 9.2597e-05
766050 70.0 8.3063e-05 8.582e-05
766051 70.5 7.7163e-05 7.9823e-05
766052 71.0 7.1662e-05 7.4085e-05
766053 71.5 6.6533e-05 6.8129e-05
766054 72.0 6.1754e-05 6.2796e-05
766055 72.5 5.73e-05 5.775e-05
766056 73.0 5.3152e-05 5.3172e-05
766057 73.5 4.929e-05 4.9279e-05
766058 74.0 4.5694e-05 4.5927e-05
766059 74.5 4.2348e-05 4.1518e-05
766060 75.0 3.9234e-05 3.7897e-05
766061 75.5 3.6322e-05 3.4431e-05
766062 76.0 3.362e-05 3.1577e-05
766063 76.5 3.1114e-05 2.8846e-05
766064 77.0 2.879e-05 2.7857e-05
766065 77.5 2.6635e-05 2.6309e-05
766066 78.0 2.4638e-05 2.4156e-05
766067 78.5 2.2786e-05 2.221e-05
766068 79.0 2.107e-05 2.1001e-05
766069 79.5 1.948e-05 1.9654e-05
766070 80.0 1.8007e-05 1.8472e-05
766071 80.5 1.6666e-05 1.6745e-05
766072 81.0 1.5421e-05 1.5478e-05
766073 81.5 1.4266e-05 1.4405e-05
766074 82.0 1.3195e-05 1.3426e-05
766075 82.5 1.2201e-05 1.2492e-05
766076 83.0 1.1279e-05 1.1474e-05
766077 83.5 1.0424e-05 1.0373e-05
766078 84.0 9.6315e-06 9.2318e-06
766079 84.5 8.8972e-06 8.3501e-06
766080 85.0 8.2168e-06 7.75e-06
766081 85.5 7.5691e-06 7.2604e-06
766082 86.0 6.9703e-06 6.6949e-06
766083 86.5 6.4168e-06 6.3297e-06
766084 87.0 5.9053e-06 5.8284e-06
766085 87.5 5.4329e-06 5.406e-06
766086 88.0 4.9967e-06 4.9127e-06
766087 88.5 4.5939e-06 4.662e-06
766088 89.0 4.2223e-06 4.2136e-06
766089 89.5 3.8794e-06 3.8668e-06
766090 90.0 3.5632e-06 3.4117e-06
766091 90.5 3.2661e-06 3.0913e-06
766092 91.0 2.9921e-06 2.8742e-06
766093 91.5 2.7394e-06 2.6825e-06
766094 92.0 2.5064e-06 2.4621e-06
766095 92.5 2.2918e-06 2.2168e-06
766096 93.0 2.0942e-06 1.9545e-06
766097 93.5 1.9124e-06 1.831e-06
766098 94.0 1.7451e-06 1.7009e-06
766099 94.5 1.5915e-06 1.5973e-06
766100 95.0 1.4504e-06 1.4807e-06
766101 95.5 1.3156e-06 1.3572e-06
766102 96.0 1.1938e-06 1.2715e-06
766103 96.5 1.0837e-06 1.1424e-06
766104 97.0 9.8411e-07 9.9398e-07
766105 97.5 8.94e-07 9.3454e-07
766106 98.0 8.1243e-07 8.2201e-07
766107 98.5 7.3857e-07 7.5452e-07
766108 99.0 6.7167e-07 7.1213e-07
766109 99.5 6.1105e-07 6.5362e-07
766110 100.0 5.5611e-07 6.2312e-07
766111 100.5 5.0368e-07 5.175e-07
766112 101.0 4.5678e-07 4.4102e-07
766113 101.5 4.1476e-07 3.8446e-07
766114 102.0 3.7705e-07 3.7303e-07
766115 102.5 3.4316e-07 3.6115e-07
766116 103.0 3.1267e-07 3.2021e-07
766117 103.5 2.852e-07 2.8978e-07
766118 104.0 2.6042e-07 2.8538e-07
766119 104.5 2.3804e-07 2.4453e-07
766120 105.0 2.1782e-07 2.2186e-07
766121 105.5 1.9878e-07 2.1141e-07
766122 106.0 1.8174e-07 1.9475e-07
766123 106.5 1.6645e-07 1.8261e-07
766124 107.0 1.5269e-07 1.5471e-07
766125 107.5 1.4029e-07 1.4674e-07
766126 108.0 1.2908e-07 1.3115e-07
766127 108.5 1.1894e-07 1.2407e-07
766128 109.0 1.0974e-07 1.1297e-07
766129 109.5 1.0139e-07 1.0161e-07
766130 110.0 9.3782e-08 9.8295e-08
766131 110.5 8.6689e-08 9.161e-08
766132 111.0 8.027e-08 8.5312e-08
766133 111.5 7.4446e-08 7.6991e-08
766134 112.0 6.9146e-08 7.3915e-08
766135 112.5 6.4312e-08 6.9695e-08
766136 113.0 5.9892e-08 6.4583e-08
766137 113.5 5.5844e-08 6.1547e-08
766138 114.0 5.2129e-08 5.7374e-08
766139 114.5 4.8712e-08 5.7017e-08
766140 115.0 4.5565e-08 5.0965e-08
766141 115.5 4.2658e-08 4.9682e-08
766142 116.0 3.9975e-08 4.5173e-08
766143 116.5 3.7495e-08 4.3231e-08
766144 117.0 3.5199e-08 4.1529e-08
766145 117.5 3.307e-08 3.7864e-08
766146 118.0 3.1094e-08 3.6233e-08
766147 118.5 2.9258e-08 3.4647e-08
766148 119.0 2.755e-08 3.1761e-08
766149 119.5 2.5959e-08 2.9792e-08
766150 120.0 2.4476e-08 2.7852e-08
766151 120.5 2.3096e-08 2.5692e-08
766152 121.0 2.1815e-08 2.4618e-08
766153 121.5 2.0624e-08 2.3842e-08
766154 122.0 1.9516e-08 2.2497e-08
766155 122.5 1.8484e-08 2.1239e-08
766156 123.0 1.7523e-08 2.0601e-08
766157 123.5 1.6627e-08 1.9612e-08
766158 124.0 1.579e-08 1.8124e-08
766159 124.5 1.5009e-08 1.7104e-08
766160 125.0 1.4278e-08 1.5671e-08
766161 125.5 1.3595e-08 1.5345e-08
766162 126.0 1.2955e-08 1.4081e-08
766163 126.5 1.2355e-08 1.3346e-08
766164 127.0 1.1792e-08 1.3105e-08
766165 127.5 1.1263e-08 1.2314e-08
766166 128.0 1.0766e-08 1.1845e-08
766167 128.5 1.0298e-08 1.1462e-08
766168 129.0 9.8578e-09 1.0765e-08
766169 129.5 9.4426e-09 1.0553e-08
766170 130.0 9.0509e-09 9.7706e-09
766171 130.5 8.681e-09 9.3275e-09
