 Hgtkm DensMean DensPert
1638486 0.0 1.1656 1.1215
1638487 0.5 1.1117 1.0618
1638488 1.0 1.06 1.0178
1638489 1.5 1.0101 0.99019
1638490 2.0 0.96405 0.94199
1638491 2.5 0.91875 0.907
1638492 3.0 0.87485 0.86477
1638493 3.5 0.83389 0.82728
1638494 4.0 0.79521 0.79116
1638495 4.5 0.75791 0.75522
1638496 5.0 0.72062 0.72013
1638497 5.5 0.68516 0.68894
1638498 6.0 0.65099 0.65685
1638499 6.5 0.61753 0.62675
1638500 7.0 0.5858 0.59451
1638501 7.5 0.5557 0.56536
1638502 8.0 0.52637 0.53589
1638503 8.5 0.49854 0.50856
1638504 9.0 0.47219 0.48351
1638505 9.5 0.44723 0.45841
1638506 10.0 0.42223 0.43407
1638507 10.5 0.39833 0.41291
1638508 11.0 0.37498 0.38904
1638509 11.5 0.35148 0.36607
1638510 12.0 0.32946 0.34258
1638511 12.5 0.30821 0.31949
1638512 13.0 0.2875 0.29776
1638513 13.5 0.26819 0.27708
1638514 14.0 0.25018 0.26009
1638515 14.5 0.23224 0.23958
1638516 15.0 0.21522 0.22093
1638517 15.5 0.19945 0.2063
1638518 16.0 0.18484 0.18786
1638519 16.5 0.1713 0.1733
1638520 17.0 0.15766 0.15834
1638521 17.5 0.14477 0.14527
1638522 18.0 0.13294 0.13282
1638523 18.5 0.12208 0.12176
1638524 19.0 0.11216 0.11157
1638525 19.5 0.10313 0.10285
1638526 20.0 0.09483 0.09365
1638527 20.5 0.087198 0.086945
1638528 21.0 0.080207 0.079609
1638529 21.5 0.073926 0.073338
1638530 22.0 0.068138 0.067162
1638531 22.5 0.062804 0.06242
1638532 23.0 0.057888 0.057419
1638533 23.5 0.053357 0.052973
1638534 24.0 0.049182 0.048628
1638535 24.5 0.045387 0.044879
1638536 25.0 0.041919 0.041546
1638537 25.5 0.038717 0.03828
1638538 26.0 0.035759 0.035231
1638539 26.5 0.033028 0.032553
1638540 27.0 0.030517 0.030083
1638541 27.5 0.028214 0.027822
1638542 28.0 0.02607 0.0256
1638543 28.5 0.024079 0.023711
1638544 29.0 0.022235 0.021755
1638545 29.5 0.020534 0.020099
1638546 30.0 0.018972 0.018618
1638547 30.5 0.017528 0.017256
1638548 31.0 0.016206 0.015774
1638549 31.5 0.014997 0.014629
1638550 32.0 0.013887 0.013472
1638551 32.5 0.012864 0.012425
1638552 33.0 0.01192 0.011517
1638553 33.5 0.011049 0.010673
1638554 34.0 0.010245 0.0099422
1638555 34.5 0.0095026 0.0093151
1638556 35.0 0.0088171 0.0087191
1638557 35.5 0.0081759 0.0080841
1638558 36.0 0.0075843 0.0074609
1638559 36.5 0.0070383 0.0068846
1638560 37.0 0.0065342 0.0064912
1638561 37.5 0.0060686 0.0060441
1638562 38.0 0.0056384 0.0056419
1638563 38.5 0.0052406 0.0052078
1638564 39.0 0.0048728 0.0048451
1638565 39.5 0.0045324 0.0045071
1638566 40.0 0.0042174 0.0041255
1638567 40.5 0.0039312 0.0038144
1638568 41.0 0.0036655 0.0035859
1638569 41.5 0.0034187 0.0033255
1638570 42.0 0.0031894 0.0031332
1638571 42.5 0.0029763 0.0029054
1638572 43.0 0.0027781 0.0026924
1638573 43.5 0.0025939 0.0025757
1638574 44.0 0.0024226 0.0024201
1638575 44.5 0.0022632 0.0022829
1638576 45.0 0.0021148 0.0021455
1638577 45.5 0.001983 0.0019872
1638578 46.0 0.0018594 0.0018883
1638579 46.5 0.0017437 0.0017803
1638580 47.0 0.0016352 0.0016434
1638581 47.5 0.0015336 0.0015511
1638582 48.0 0.0014384 0.0014559
1638583 48.5 0.0013491 0.0013962
1638584 49.0 0.0012654 0.0013063
1638585 49.5 0.001187 0.001229
1638586 50.0 0.0011135 0.0011568
1638587 50.5 0.0010487 0.0010778
1638588 51.0 0.00098743 0.0010433
1638589 51.5 0.00092954 0.00095975
1638590 52.0 0.00087485 0.00090081
1638591 52.5 0.00082321 0.00085767
1638592 53.0 0.00077443 0.00081395
1638593 53.5 0.00072839 0.00076243
1638594 54.0 0.00068493 0.00071644
1638595 54.5 0.00064391 0.00067458
1638596 55.0 0.00060522 0.00062836
1638597 55.5 0.00056946 0.00059458
1638598 56.0 0.00053563 0.00054636
1638599 56.5 0.00050363 0.00051461
1638600 57.0 0.00047338 0.00048339
1638601 57.5 0.0004448 0.00045824
1638602 58.0 0.00041778 0.0004266
1638603 58.5 0.00039227 0.00040638
1638604 59.0 0.00036818 0.00037916
1638605 59.5 0.00034544 0.00035941
1638606 60.0 0.00032399 0.0003396
1638607 60.5 0.00030372 0.00032331
1638608 61.0 0.00028463 0.00030549
1638609 61.5 0.00026664 0.00028967
1638610 62.0 0.00024971 0.00027427
1638611 62.5 0.00023377 0.00025809
1638612 63.0 0.00021877 0.00023907
1638613 63.5 0.00020467 0.0002181
1638614 64.0 0.0001914 0.00020701
1638615 64.5 0.00017893 0.00019916
1638616 65.0 0.00016721 0.00018895
1638617 65.5 0.0001562 0.00017717
1638618 66.0 0.00014585 0.00016699
1638619 66.5 0.00013614 0.00015572
1638620 67.0 0.00012702 0.00014607
1638621 67.5 0.00011847 0.00013372
1638622 68.0 0.00011044 0.00012306
1638623 68.5 0.00010291 0.00011359
1638624 69.0 9.586e-05 0.00010778
1638625 69.5 8.9252e-05 0.00010047
1638626 70.0 8.3063e-05 9.2509e-05
1638627 70.5 7.7163e-05 8.8011e-05
1638628 71.0 7.1662e-05 8.1295e-05
1638629 71.5 6.6533e-05 7.2776e-05
1638630 72.0 6.1754e-05 6.8429e-05
1638631 72.5 5.73e-05 6.3612e-05
1638632 73.0 5.3152e-05 5.9648e-05
1638633 73.5 4.929e-05 5.3983e-05
1638634 74.0 4.5694e-05 4.9645e-05
1638635 74.5 4.2348e-05 4.6152e-05
1638636 75.0 3.9234e-05 4.2564e-05
1638637 75.5 3.6322e-05 3.9187e-05
1638638 76.0 3.362e-05 3.688e-05
1638639 76.5 3.1114e-05 3.4708e-05
1638640 77.0 2.879e-05 3.2079e-05
1638641 77.5 2.6635e-05 2.9731e-05
1638642 78.0 2.4638e-05 2.706e-05
1638643 78.5 2.2786e-05 2.4248e-05
1638644 79.0 2.107e-05 2.3503e-05
1638645 79.5 1.948e-05 2.1665e-05
1638646 80.0 1.8007e-05 1.9474e-05
1638647 80.5 1.6666e-05 1.8197e-05
1638648 81.0 1.5421e-05 1.6855e-05
1638649 81.5 1.4266e-05 1.5613e-05
1638650 82.0 1.3195e-05 1.4541e-05
1638651 82.5 1.2201e-05 1.3493e-05
1638652 83.0 1.1279e-05 1.2603e-05
1638653 83.5 1.0424e-05 1.1942e-05
1638654 84.0 9.6315e-06 1.0692e-05
1638655 84.5 8.8972e-06 9.6499e-06
1638656 85.0 8.2168e-06 9.0434e-06
1638657 85.5 7.5691e-06 8.2703e-06
1638658 86.0 6.9703e-06 7.5353e-06
1638659 86.5 6.4168e-06 6.9396e-06
1638660 87.0 5.9053e-06 6.5043e-06
1638661 87.5 5.4329e-06 5.9226e-06
1638662 88.0 4.9967e-06 5.1052e-06
1638663 88.5 4.5939e-06 4.6675e-06
1638664 89.0 4.2223e-06 4.4903e-06
1638665 89.5 3.8794e-06 4.2366e-06
1638666 90.0 3.5632e-06 4.016e-06
1638667 90.5 3.2661e-06 3.6326e-06
1638668 91.0 2.9921e-06 3.3028e-06
1638669 91.5 2.7394e-06 2.9988e-06
1638670 92.0 2.5064e-06 2.7096e-06
1638671 92.5 2.2918e-06 2.5731e-06
1638672 93.0 2.0942e-06 2.2133e-06
1638673 93.5 1.9124e-06 2.1059e-06
1638674 94.0 1.7451e-06 1.8835e-06
1638675 94.5 1.5915e-06 1.6796e-06
1638676 95.0 1.4504e-06 1.5284e-06
1638677 95.5 1.3156e-06 1.3896e-06
1638678 96.0 1.1938e-06 1.2221e-06
1638679 96.5 1.0837e-06 1.1939e-06
1638680 97.0 9.8411e-07 1.0801e-06
1638681 97.5 8.94e-07 9.7057e-07
1638682 98.0 8.1243e-07 8.8648e-07
1638683 98.5 7.3857e-07 8.0622e-07
1638684 99.0 6.7167e-07 6.8543e-07
1638685 99.5 6.1105e-07 6.4883e-07
1638686 100.0 5.5611e-07 5.6777e-07
1638687 100.5 5.0368e-07 4.4959e-07
1638688 101.0 4.5678e-07 3.94e-07
1638689 101.5 4.1476e-07 3.7441e-07
1638690 102.0 3.7705e-07 3.454e-07
1638691 102.5 3.4316e-07 2.9634e-07
1638692 103.0 3.1267e-07 2.7635e-07
1638693 103.5 2.852e-07 2.5774e-07
1638694 104.0 2.6042e-07 2.4563e-07
1638695 104.5 2.3804e-07 2.3469e-07
1638696 105.0 2.1782e-07 2.2428e-07
1638697 105.5 1.9878e-07 2.0636e-07
1638698 106.0 1.8174e-07 1.9015e-07
1638699 106.5 1.6645e-07 1.7866e-07
1638700 107.0 1.5269e-07 1.6565e-07
1638701 107.5 1.4029e-07 1.4931e-07
1638702 108.0 1.2908e-07 1.3263e-07
1638703 108.5 1.1894e-07 1.224e-07
1638704 109.0 1.0974e-07 1.147e-07
1638705 109.5 1.0139e-07 1.0961e-07
1638706 110.0 9.3782e-08 1.0035e-07
1638707 110.5 8.6689e-08 9.1137e-08
