 Hgtkm DensMean DensPert
1006911 0.0 1.1656 1.1662
1006912 0.5 1.1117 1.1326
1006913 1.0 1.06 1.0775
1006914 1.5 1.0101 1.028
1006915 2.0 0.96405 0.98097
1006916 2.5 0.91875 0.93251
1006917 3.0 0.87485 0.89402
1006918 3.5 0.83389 0.85009
1006919 4.0 0.79521 0.81034
1006920 4.5 0.75791 0.77279
1006921 5.0 0.72062 0.73366
1006922 5.5 0.68516 0.6964
1006923 6.0 0.65099 0.66219
1006924 6.5 0.61753 0.62815
1006925 7.0 0.5858 0.59556
1006926 7.5 0.5557 0.56466
1006927 8.0 0.52637 0.53496
1006928 8.5 0.49854 0.5073
1006929 9.0 0.47219 0.47887
1006930 9.5 0.44723 0.45258
1006931 10.0 0.42223 0.42706
1006932 10.5 0.39833 0.4043
1006933 11.0 0.37498 0.37968
1006934 11.5 0.35148 0.3561
1006935 12.0 0.32946 0.33365
1006936 12.5 0.30821 0.31058
1006937 13.0 0.2875 0.28789
1006938 13.5 0.26819 0.26808
1006939 14.0 0.25018 0.24861
1006940 14.5 0.23224 0.2299
1006941 15.0 0.21522 0.21253
1006942 15.5 0.19945 0.1981
1006943 16.0 0.18484 0.18515
1006944 16.5 0.1713 0.17268
1006945 17.0 0.15766 0.1569
1006946 17.5 0.14477 0.1427
1006947 18.0 0.13294 0.12977
1006948 18.5 0.12208 0.12019
1006949 19.0 0.11216 0.10962
1006950 19.5 0.10313 0.10155
1006951 20.0 0.09483 0.094372
1006952 20.5 0.087198 0.086411
1006953 21.0 0.080207 0.079874
1006954 21.5 0.073926 0.073326
1006955 22.0 0.068138 0.067988
1006956 22.5 0.062804 0.062516
1006957 23.0 0.057888 0.057036
1006958 23.5 0.053357 0.053038
1006959 24.0 0.049182 0.048675
1006960 24.5 0.045387 0.044928
1006961 25.0 0.041919 0.041416
1006962 25.5 0.038717 0.038201
1006963 26.0 0.035759 0.035339
1006964 26.5 0.033028 0.032791
1006965 27.0 0.030517 0.030313
1006966 27.5 0.028214 0.02809
1006967 28.0 0.02607 0.025993
1006968 28.5 0.024079 0.024105
1006969 29.0 0.022235 0.022406
1006970 29.5 0.020534 0.020484
1006971 30.0 0.018972 0.018742
1006972 30.5 0.017528 0.017462
1006973 31.0 0.016206 0.016271
1006974 31.5 0.014997 0.015026
1006975 32.0 0.013887 0.013943
1006976 32.5 0.012864 0.013008
1006977 33.0 0.01192 0.011904
1006978 33.5 0.011049 0.011093
1006979 34.0 0.010245 0.01034
1006980 34.5 0.0095026 0.0096012
1006981 35.0 0.0088171 0.0089321
1006982 35.5 0.0081759 0.0083133
1006983 36.0 0.0075843 0.0076539
1006984 36.5 0.0070383 0.0071317
1006985 37.0 0.0065342 0.0066279
1006986 37.5 0.0060686 0.0061297
1006987 38.0 0.0056384 0.0057543
1006988 38.5 0.0052406 0.0053592
1006989 39.0 0.0048728 0.0050221
1006990 39.5 0.0045324 0.0046393
1006991 40.0 0.0042174 0.0043125
1006992 40.5 0.0039312 0.004098
1006993 41.0 0.0036655 0.0038654
1006994 41.5 0.0034187 0.0036032
1006995 42.0 0.0031894 0.0033225
1006996 42.5 0.0029763 0.0031107
1006997 43.0 0.0027781 0.0029023
1006998 43.5 0.0025939 0.0027081
1006999 44.0 0.0024226 0.0025711
1007000 44.5 0.0022632 0.0023836
1007001 45.0 0.0021148 0.0022134
1007002 45.5 0.001983 0.0020953
1007003 46.0 0.0018594 0.0019545
1007004 46.5 0.0017437 0.0018314
1007005 47.0 0.0016352 0.0017553
1007006 47.5 0.0015336 0.0016494
1007007 48.0 0.0014384 0.0015902
1007008 48.5 0.0013491 0.0014659
1007009 49.0 0.0012654 0.0013933
1007010 49.5 0.001187 0.001319
1007011 50.0 0.0011135 0.0012203
1007012 50.5 0.0010487 0.0011279
1007013 51.0 0.00098743 0.0010591
1007014 51.5 0.00092954 0.00099835
1007015 52.0 0.00087485 0.00094165
1007016 52.5 0.00082321 0.00091212
1007017 53.0 0.00077443 0.00086323
1007018 53.5 0.00072839 0.00081599
1007019 54.0 0.00068493 0.00074461
1007020 54.5 0.00064391 0.00070102
1007021 55.0 0.00060522 0.00064913
1007022 55.5 0.00056946 0.00060428
1007023 56.0 0.00053563 0.00057021
1007024 56.5 0.00050363 0.00054039
1007025 57.0 0.00047338 0.00050721
1007026 57.5 0.0004448 0.00048455
1007027 58.0 0.00041778 0.00044999
1007028 58.5 0.00039227 0.00041901
1007029 59.0 0.00036818 0.00039612
1007030 59.5 0.00034544 0.00037005
1007031 60.0 0.00032399 0.00034105
1007032 60.5 0.00030372 0.00032161
1007033 61.0 0.00028463 0.00030996
1007034 61.5 0.00026664 0.00029443
1007035 62.0 0.00024971 0.00027176
1007036 62.5 0.00023377 0.00024601
1007037 63.0 0.00021877 0.00023356
1007038 63.5 0.00020467 0.00021507
1007039 64.0 0.0001914 0.00020424
1007040 64.5 0.00017893 0.00018713
1007041 65.0 0.00016721 0.00017295
1007042 65.5 0.0001562 0.00016215
1007043 66.0 0.00014585 0.00015117
1007044 66.5 0.00013614 0.00013878
1007045 67.0 0.00012702 0.00012933
1007046 67.5 0.00011847 0.000119
1007047 68.0 0.00011044 0.00011358
1007048 68.5 0.00010291 0.00010626
1007049 69.0 9.586e-05 9.9542e-05
1007050 69.5 8.9252e-05 9.0118e-05
1007051 70.0 8.3063e-05 8.3855e-05
1007052 70.5 7.7163e-05 7.6827e-05
1007053 71.0 7.1662e-05 7.3917e-05
1007054 71.5 6.6533e-05 6.7624e-05
1007055 72.0 6.1754e-05 6.3114e-05
1007056 72.5 5.73e-05 5.927e-05
1007057 73.0 5.3152e-05 5.5001e-05
1007058 73.5 4.929e-05 4.8886e-05
1007059 74.0 4.5694e-05 4.5035e-05
1007060 74.5 4.2348e-05 4.2532e-05
1007061 75.0 3.9234e-05 3.91e-05
1007062 75.5 3.6322e-05 3.6576e-05
1007063 76.0 3.362e-05 3.3747e-05
1007064 76.5 3.1114e-05 3.1244e-05
1007065 77.0 2.879e-05 2.8119e-05
1007066 77.5 2.6635e-05 2.6378e-05
1007067 78.0 2.4638e-05 2.5356e-05
1007068 78.5 2.2786e-05 2.3004e-05
1007069 79.0 2.107e-05 2.1473e-05
1007070 79.5 1.948e-05 2.0163e-05
1007071 80.0 1.8007e-05 1.9231e-05
1007072 80.5 1.6666e-05 1.8183e-05
1007073 81.0 1.5421e-05 1.7024e-05
1007074 81.5 1.4266e-05 1.565e-05
1007075 82.0 1.3195e-05 1.4592e-05
1007076 82.5 1.2201e-05 1.334e-05
1007077 83.0 1.1279e-05 1.2432e-05
1007078 83.5 1.0424e-05 1.1236e-05
1007079 84.0 9.6315e-06 1.0456e-05
1007080 84.5 8.8972e-06 9.9962e-06
1007081 85.0 8.2168e-06 9.2959e-06
1007082 85.5 7.5691e-06 8.5532e-06
1007083 86.0 6.9703e-06 7.9192e-06
1007084 86.5 6.4168e-06 7.0111e-06
1007085 87.0 5.9053e-06 6.6919e-06
1007086 87.5 5.4329e-06 6.1157e-06
1007087 88.0 4.9967e-06 5.6273e-06
1007088 88.5 4.5939e-06 5.17e-06
1007089 89.0 4.2223e-06 4.7059e-06
1007090 89.5 3.8794e-06 4.4015e-06
1007091 90.0 3.5632e-06 4.0362e-06
1007092 90.5 3.2661e-06 3.7728e-06
1007093 91.0 2.9921e-06 3.4971e-06
1007094 91.5 2.7394e-06 3.0745e-06
1007095 92.0 2.5064e-06 2.6662e-06
1007096 92.5 2.2918e-06 2.2673e-06
1007097 93.0 2.0942e-06 1.9977e-06
1007098 93.5 1.9124e-06 1.9618e-06
1007099 94.0 1.7451e-06 1.779e-06
1007100 94.5 1.5915e-06 1.6104e-06
1007101 95.0 1.4504e-06 1.4066e-06
1007102 95.5 1.3156e-06 1.1411e-06
1007103 96.0 1.1938e-06 9.902e-07
1007104 96.5 1.0837e-06 9.0239e-07
1007105 97.0 9.8411e-07 7.6205e-07
1007106 97.5 8.94e-07 7.7676e-07
1007107 98.0 8.1243e-07 7.1941e-07
1007108 98.5 7.3857e-07 6.2457e-07
1007109 99.0 6.7167e-07 6.1404e-07
1007110 99.5 6.1105e-07 5.4925e-07
1007111 100.0 5.5611e-07 5.2566e-07
1007112 100.5 5.0368e-07 4.8054e-07
1007113 101.0 4.5678e-07 3.875e-07
1007114 101.5 4.1476e-07 3.8875e-07
1007115 102.0 3.7705e-07 3.7429e-07
