 Hgtkm DensMean DensPert
934731 0.0 1.1656 1.1703
934732 0.5 1.1117 1.1152
934733 1.0 1.06 1.09
934734 1.5 1.0101 1.0332
934735 2.0 0.96405 0.95925
934736 2.5 0.91875 0.91059
934737 3.0 0.87485 0.87721
934738 3.5 0.83389 0.83487
934739 4.0 0.79521 0.7972
934740 4.5 0.75791 0.75791
934741 5.0 0.72062 0.72121
934742 5.5 0.68516 0.68533
934743 6.0 0.65099 0.65052
934744 6.5 0.61753 0.6188
934745 7.0 0.5858 0.58646
934746 7.5 0.5557 0.55473
934747 8.0 0.52637 0.52451
934748 8.5 0.49854 0.49546
934749 9.0 0.47219 0.46968
934750 9.5 0.44723 0.44479
934751 10.0 0.42223 0.42082
934752 10.5 0.39833 0.39762
934753 11.0 0.37498 0.37447
934754 11.5 0.35148 0.35011
934755 12.0 0.32946 0.32832
934756 12.5 0.30821 0.30696
934757 13.0 0.2875 0.2868
934758 13.5 0.26819 0.26631
934759 14.0 0.25018 0.25043
934760 14.5 0.23224 0.23222
934761 15.0 0.21522 0.21341
934762 15.5 0.19945 0.19775
934763 16.0 0.18484 0.18496
934764 16.5 0.1713 0.17117
934765 17.0 0.15766 0.15824
934766 17.5 0.14477 0.14391
934767 18.0 0.13294 0.1325
934768 18.5 0.12208 0.12165
934769 19.0 0.11216 0.11206
934770 19.5 0.10313 0.10413
934771 20.0 0.09483 0.09532
934772 20.5 0.087198 0.086943
934773 21.0 0.080207 0.080685
934774 21.5 0.073926 0.074268
934775 22.0 0.068138 0.068066
934776 22.5 0.062804 0.062603
934777 23.0 0.057888 0.057742
934778 23.5 0.053357 0.053601
934779 24.0 0.049182 0.049246
934780 24.5 0.045387 0.045381
934781 25.0 0.041919 0.041958
934782 25.5 0.038717 0.038563
934783 26.0 0.035759 0.035903
934784 26.5 0.033028 0.033192
934785 27.0 0.030517 0.03051
934786 27.5 0.028214 0.028419
934787 28.0 0.02607 0.02615
934788 28.5 0.024079 0.024197
934789 29.0 0.022235 0.022318
934790 29.5 0.020534 0.02065
934791 30.0 0.018972 0.019125
934792 30.5 0.017528 0.017629
934793 31.0 0.016206 0.016179
934794 31.5 0.014997 0.015016
934795 32.0 0.013887 0.01394
934796 32.5 0.012864 0.012785
934797 33.0 0.01192 0.011941
934798 33.5 0.011049 0.01112
934799 34.0 0.010245 0.010292
934800 34.5 0.0095026 0.0094914
934801 35.0 0.0088171 0.0088051
934802 35.5 0.0081759 0.0082991
934803 36.0 0.0075843 0.0077006
934804 36.5 0.0070383 0.0071501
934805 37.0 0.0065342 0.006587
934806 37.5 0.0060686 0.0061638
934807 38.0 0.0056384 0.0057576
934808 38.5 0.0052406 0.0053475
934809 39.0 0.0048728 0.0049126
934810 39.5 0.0045324 0.0045629
934811 40.0 0.0042174 0.0042255
934812 40.5 0.0039312 0.0039074
934813 41.0 0.0036655 0.0036058
934814 41.5 0.0034187 0.0033554
934815 42.0 0.0031894 0.0031078
934816 42.5 0.0029763 0.0029755
934817 43.0 0.0027781 0.0027615
934818 43.5 0.0025939 0.0025795
934819 44.0 0.0024226 0.0023691
934820 44.5 0.0022632 0.0022211
934821 45.0 0.0021148 0.0020723
934822 45.5 0.001983 0.0019356
934823 46.0 0.0018594 0.0017963
934824 46.5 0.0017437 0.0016715
934825 47.0 0.0016352 0.0015761
934826 47.5 0.0015336 0.0014849
934827 48.0 0.0014384 0.0014188
934828 48.5 0.0013491 0.0012944
934829 49.0 0.0012654 0.0012278
934830 49.5 0.001187 0.0011494
934831 50.0 0.0011135 0.0011076
934832 50.5 0.0010487 0.0010398
934833 51.0 0.00098743 0.00098197
934834 51.5 0.00092954 0.00092752
934835 52.0 0.00087485 0.00086785
934836 52.5 0.00082321 0.00080597
934837 53.0 0.00077443 0.00075264
934838 53.5 0.00072839 0.00069043
934839 54.0 0.00068493 0.00064732
934840 54.5 0.00064391 0.00060086
934841 55.0 0.00060522 0.00056957
934842 55.5 0.00056946 0.00053973
934843 56.0 0.00053563 0.00051318
934844 56.5 0.00050363 0.00048366
934845 57.0 0.00047338 0.00045257
934846 57.5 0.0004448 0.00042712
934847 58.0 0.00041778 0.00040665
934848 58.5 0.00039227 0.00037875
934849 59.0 0.00036818 0.00035493
934850 59.5 0.00034544 0.00033073
934851 60.0 0.00032399 0.00031947
934852 60.5 0.00030372 0.00029714
934853 61.0 0.00028463 0.00028012
934854 61.5 0.00026664 0.00025871
934855 62.0 0.00024971 0.00024465
934856 62.5 0.00023377 0.00022214
934857 63.0 0.00021877 0.00020519
934858 63.5 0.00020467 0.00019418
934859 64.0 0.0001914 0.00018181
934860 64.5 0.00017893 0.00016968
934861 65.0 0.00016721 0.00015778
934862 65.5 0.0001562 0.00014538
934863 66.0 0.00014585 0.00013599
934864 66.5 0.00013614 0.00013157
934865 67.0 0.00012702 0.0001241
934866 67.5 0.00011847 0.00011524
934867 68.0 0.00011044 0.00010517
934868 68.5 0.00010291 9.7596e-05
934869 69.0 9.586e-05 9.1096e-05
934870 69.5 8.9252e-05 8.8852e-05
934871 70.0 8.3063e-05 8.1524e-05
934872 70.5 7.7163e-05 7.4174e-05
934873 71.0 7.1662e-05 6.7563e-05
934874 71.5 6.6533e-05 6.0619e-05
934875 72.0 6.1754e-05 5.6457e-05
934876 72.5 5.73e-05 5.1269e-05
934877 73.0 5.3152e-05 4.8227e-05
934878 73.5 4.929e-05 4.4745e-05
934879 74.0 4.5694e-05 4.2426e-05
934880 74.5 4.2348e-05 3.8485e-05
934881 75.0 3.9234e-05 3.5824e-05
934882 75.5 3.6322e-05 3.3297e-05
934883 76.0 3.362e-05 3.1012e-05
934884 76.5 3.1114e-05 2.9646e-05
934885 77.0 2.879e-05 2.7153e-05
934886 77.5 2.6635e-05 2.5304e-05
934887 78.0 2.4638e-05 2.3254e-05
934888 78.5 2.2786e-05 2.1091e-05
934889 79.0 2.107e-05 1.945e-05
934890 79.5 1.948e-05 1.8337e-05
934891 80.0 1.8007e-05 1.679e-05
934892 80.5 1.6666e-05 1.5549e-05
934893 81.0 1.5421e-05 1.4514e-05
934894 81.5 1.4266e-05 1.3348e-05
934895 82.0 1.3195e-05 1.3008e-05
934896 82.5 1.2201e-05 1.1762e-05
934897 83.0 1.1279e-05 1.1092e-05
934898 83.5 1.0424e-05 1.0045e-05
934899 84.0 9.6315e-06 9.1528e-06
934900 84.5 8.8972e-06 8.3228e-06
934901 85.0 8.2168e-06 7.8759e-06
934902 85.5 7.5691e-06 7.2477e-06
934903 86.0 6.9703e-06 6.4942e-06
934904 86.5 6.4168e-06 6.0122e-06
934905 87.0 5.9053e-06 5.4951e-06
934906 87.5 5.4329e-06 5.3033e-06
934907 88.0 4.9967e-06 5.098e-06
934908 88.5 4.5939e-06 4.8846e-06
934909 89.0 4.2223e-06 4.4275e-06
934910 89.5 3.8794e-06 4.0393e-06
934911 90.0 3.5632e-06 3.7488e-06
934912 90.5 3.2661e-06 3.4014e-06
934913 91.0 2.9921e-06 2.9978e-06
934914 91.5 2.7394e-06 2.7501e-06
934915 92.0 2.5064e-06 2.6213e-06
934916 92.5 2.2918e-06 2.3679e-06
934917 93.0 2.0942e-06 2.1249e-06
934918 93.5 1.9124e-06 1.8945e-06
934919 94.0 1.7451e-06 1.7448e-06
934920 94.5 1.5915e-06 1.6918e-06
934921 95.0 1.4504e-06 1.5864e-06
934922 95.5 1.3156e-06 1.3808e-06
934923 96.0 1.1938e-06 1.2424e-06
934924 96.5 1.0837e-06 1.1139e-06
934925 97.0 9.8411e-07 1.0255e-06
934926 97.5 8.94e-07 8.8815e-07
934927 98.0 8.1243e-07 7.5751e-07
934928 98.5 7.3857e-07 6.5849e-07
934929 99.0 6.7167e-07 5.5733e-07
934930 99.5 6.1105e-07 4.907e-07
934931 100.0 5.5611e-07 4.7071e-07
934932 100.5 5.0368e-07 4.054e-07
934933 101.0 4.5678e-07 3.8994e-07
934934 101.5 4.1476e-07 3.2647e-07
934935 102.0 3.7705e-07 2.9027e-07
934936 102.5 3.4316e-07 2.7206e-07
934937 103.0 3.1267e-07 2.3825e-07
934938 103.5 2.852e-07 2.1712e-07
934939 104.0 2.6042e-07 2.0857e-07
934940 104.5 2.3804e-07 2.0657e-07
934941 105.0 2.1782e-07 1.8643e-07
934942 105.5 1.9878e-07 1.8458e-07
934943 106.0 1.8174e-07 1.7119e-07
934944 106.5 1.6645e-07 1.5863e-07
934945 107.0 1.5269e-07 1.415e-07
934946 107.5 1.4029e-07 1.3044e-07
934947 108.0 1.2908e-07 1.2016e-07
934948 108.5 1.1894e-07 1.0622e-07
934949 109.0 1.0974e-07 9.4656e-08
934950 109.5 1.0139e-07 8.35e-08
934951 110.0 9.3782e-08 7.5279e-08
934952 110.5 8.6689e-08 6.9927e-08
934953 111.0 8.027e-08 6.5332e-08
934954 111.5 7.4446e-08 6.2698e-08
934955 112.0 6.9146e-08 5.6879e-08
934956 112.5 6.4312e-08 5.5264e-08
934957 113.0 5.9892e-08 5.2701e-08
934958 113.5 5.5844e-08 4.8038e-08
934959 114.0 5.2129e-08 4.6272e-08
934960 114.5 4.8712e-08 4.3223e-08
934961 115.0 4.5565e-08 4.1059e-08
934962 115.5 4.2658e-08 3.6944e-08
934963 116.0 3.9975e-08 3.3997e-08
934964 116.5 3.7495e-08 3.3486e-08
934965 117.0 3.5199e-08 3.116e-08
934966 117.5 3.307e-08 2.9856e-08
934967 118.0 3.1094e-08 2.7794e-08
934968 118.5 2.9258e-08 2.6143e-08
934969 119.0 2.755e-08 2.5108e-08
934970 119.5 2.5959e-08 2.2921e-08
934971 120.0 2.4476e-08 2.1639e-08
934972 120.5 2.3096e-08 2.028e-08
934973 121.0 2.1815e-08 1.9457e-08
934974 121.5 2.0624e-08 1.8423e-08
934975 122.0 1.9516e-08 1.6788e-08
934976 122.5 1.8484e-08 1.5863e-08
934977 123.0 1.7523e-08 1.6392e-08
934978 123.5 1.6627e-08 1.5541e-08
934979 124.0 1.579e-08 1.4948e-08
934980 124.5 1.5009e-08 1.4572e-08
934981 125.0 1.4278e-08 1.3856e-08
934982 125.5 1.3595e-08 1.3264e-08
934983 126.0 1.2955e-08 1.258e-08
934984 126.5 1.2355e-08 1.1893e-08
934985 127.0 1.1792e-08 1.127e-08
934986 127.5 1.1263e-08 1.1088e-08
934987 128.0 1.0766e-08 1.0815e-08
934988 128.5 1.0298e-08 1.0273e-08
934989 129.0 9.8578e-09 9.905e-09
934990 129.5 9.4426e-09 9.2382e-09
934991 130.0 9.0509e-09 8.8209e-09
934992 130.5 8.681e-09 7.884e-09
934993 131.0 8.3315e-09 8.0197e-09
934994 131.5 8.001e-09 7.7589e-09
934995 132.0 7.6883e-09 7.5232e-09
934996 132.5 7.392e-09 7.3213e-09
934997 133.0 7.1112e-09 7.1492e-09
934998 133.5 6.8449e-09 6.6387e-09
934999 134.0 6.5921e-09 6.3173e-09
935000 134.5 6.3521e-09 5.9105e-09
935001 135.0 6.1239e-09 5.6206e-09
935002 135.5 5.9069e-09 5.6217e-09
