 Hgtkm DensMean DensPert
455135 0.0 1.1656 1.1589
455136 0.5 1.1117 1.108
455137 1.0 1.06 1.066
455138 1.5 1.0101 0.98902
455139 2.0 0.96405 0.96369
455140 2.5 0.91875 0.8956
455141 3.0 0.87485 0.84934
455142 3.5 0.83389 0.81325
455143 4.0 0.79521 0.77291
455144 4.5 0.75791 0.73988
455145 5.0 0.72062 0.70768
455146 5.5 0.68516 0.67597
455147 6.0 0.65099 0.64265
455148 6.5 0.61753 0.61074
455149 7.0 0.5858 0.57926
455150 7.5 0.5557 0.55077
455151 8.0 0.52637 0.52149
455152 8.5 0.49854 0.49514
455153 9.0 0.47219 0.46911
455154 9.5 0.44723 0.44476
455155 10.0 0.42223 0.41999
455156 10.5 0.39833 0.3963
455157 11.0 0.37498 0.37562
455158 11.5 0.35148 0.35339
455159 12.0 0.32946 0.33098
455160 12.5 0.30821 0.30985
455161 13.0 0.2875 0.28827
455162 13.5 0.26819 0.26817
455163 14.0 0.25018 0.2499
455164 14.5 0.23224 0.23342
455165 15.0 0.21522 0.21623
455166 15.5 0.19945 0.20328
455167 16.0 0.18484 0.18866
455168 16.5 0.1713 0.17315
455169 17.0 0.15766 0.15669
455170 17.5 0.14477 0.14497
455171 18.0 0.13294 0.13186
455172 18.5 0.12208 0.12242
455173 19.0 0.11216 0.11264
455174 19.5 0.10313 0.10496
455175 20.0 0.09483 0.095882
455176 20.5 0.087198 0.08868
455177 21.0 0.080207 0.081263
455178 21.5 0.073926 0.073987
455179 22.0 0.068138 0.068069
455180 22.5 0.062804 0.06309
455181 23.0 0.057888 0.058141
455182 23.5 0.053357 0.053663
455183 24.0 0.049182 0.049462
455184 24.5 0.045387 0.045584
455185 25.0 0.041919 0.042251
455186 25.5 0.038717 0.038923
455187 26.0 0.035759 0.035867
455188 26.5 0.033028 0.033019
455189 27.0 0.030517 0.0306
455190 27.5 0.028214 0.028437
455191 28.0 0.02607 0.026172
455192 28.5 0.024079 0.024145
455193 29.0 0.022235 0.022214
455194 29.5 0.020534 0.02039
455195 30.0 0.018972 0.018782
455196 30.5 0.017528 0.017292
455197 31.0 0.016206 0.016097
455198 31.5 0.014997 0.014864
455199 32.0 0.013887 0.013735
455200 32.5 0.012864 0.012856
455201 33.0 0.01192 0.011904
455202 33.5 0.011049 0.01079
455203 34.0 0.010245 0.010071
455204 34.5 0.0095026 0.0092875
455205 35.0 0.0088171 0.0085713
455206 35.5 0.0081759 0.0079774
455207 36.0 0.0075843 0.0075185
455208 36.5 0.0070383 0.00702
455209 37.0 0.0065342 0.0065595
455210 37.5 0.0060686 0.0060655
455211 38.0 0.0056384 0.0056356
455212 38.5 0.0052406 0.0052024
455213 39.0 0.0048728 0.0048222
455214 39.5 0.0045324 0.0044174
455215 40.0 0.0042174 0.0041709
455216 40.5 0.0039312 0.0038688
455217 41.0 0.0036655 0.0036405
455218 41.5 0.0034187 0.0033236
455219 42.0 0.0031894 0.003159
455220 42.5 0.0029763 0.0029153
455221 43.0 0.0027781 0.0027413
455222 43.5 0.0025939 0.0026183
455223 44.0 0.0024226 0.0024581
455224 44.5 0.0022632 0.0022721
455225 45.0 0.0021148 0.0020897
455226 45.5 0.001983 0.001987
455227 46.0 0.0018594 0.0018342
455228 46.5 0.0017437 0.0016999
455229 47.0 0.0016352 0.0015898
455230 47.5 0.0015336 0.0014927
455231 48.0 0.0014384 0.0013859
455232 48.5 0.0013491 0.0013096
455233 49.0 0.0012654 0.0012306
455234 49.5 0.001187 0.0011466
455235 50.0 0.0011135 0.0010408
455236 50.5 0.0010487 0.00099599
455237 51.0 0.00098743 0.00095645
455238 51.5 0.00092954 0.00090145
455239 52.0 0.00087485 0.00085689
455240 52.5 0.00082321 0.00079423
455241 53.0 0.00077443 0.00075232
455242 53.5 0.00072839 0.00071493
455243 54.0 0.00068493 0.0006645
455244 54.5 0.00064391 0.00062043
455245 55.0 0.00060522 0.00058308
455246 55.5 0.00056946 0.00054213
455247 56.0 0.00053563 0.00050022
455248 56.5 0.00050363 0.00046801
455249 57.0 0.00047338 0.00044515
455250 57.5 0.0004448 0.0004181
455251 58.0 0.00041778 0.00040182
455252 58.5 0.00039227 0.00038387
455253 59.0 0.00036818 0.00035363
455254 59.5 0.00034544 0.00033828
455255 60.0 0.00032399 0.00031515
455256 60.5 0.00030372 0.0002962
455257 61.0 0.00028463 0.00026904
455258 61.5 0.00026664 0.00025547
455259 62.0 0.00024971 0.00023669
455260 62.5 0.00023377 0.00021954
455261 63.0 0.00021877 0.00020887
455262 63.5 0.00020467 0.00019472
455263 64.0 0.0001914 0.0001816
455264 64.5 0.00017893 0.00017069
455265 65.0 0.00016721 0.0001626
455266 65.5 0.0001562 0.00015283
455267 66.0 0.00014585 0.00014426
455268 66.5 0.00013614 0.00013561
455269 67.0 0.00012702 0.00012958
455270 67.5 0.00011847 0.00011654
455271 68.0 0.00011044 0.00010939
455272 68.5 0.00010291 0.00010259
455273 69.0 9.586e-05 9.582e-05
455274 69.5 8.9252e-05 9.1074e-05
455275 70.0 8.3063e-05 8.5355e-05
455276 70.5 7.7163e-05 7.7778e-05
455277 71.0 7.1662e-05 7.1168e-05
455278 71.5 6.6533e-05 6.57e-05
455279 72.0 6.1754e-05 6.1929e-05
455280 72.5 5.73e-05 5.7779e-05
455281 73.0 5.3152e-05 5.5277e-05
455282 73.5 4.929e-05 5.1408e-05
455283 74.0 4.5694e-05 4.8461e-05
455284 74.5 4.2348e-05 4.5194e-05
455285 75.0 3.9234e-05 4.225e-05
455286 75.5 3.6322e-05 3.8366e-05
455287 76.0 3.362e-05 3.4902e-05
455288 76.5 3.1114e-05 3.2693e-05
455289 77.0 2.879e-05 3.0036e-05
455290 77.5 2.6635e-05 2.7152e-05
455291 78.0 2.4638e-05 2.5129e-05
455292 78.5 2.2786e-05 2.3482e-05
455293 79.0 2.107e-05 2.1555e-05
455294 79.5 1.948e-05 2.012e-05
455295 80.0 1.8007e-05 1.8975e-05
455296 80.5 1.6666e-05 1.7277e-05
455297 81.0 1.5421e-05 1.6028e-05
455298 81.5 1.4266e-05 1.5163e-05
455299 82.0 1.3195e-05 1.3989e-05
455300 82.5 1.2201e-05 1.2672e-05
455301 83.0 1.1279e-05 1.1558e-05
455302 83.5 1.0424e-05 1.0609e-05
455303 84.0 9.6315e-06 9.9841e-06
455304 84.5 8.8972e-06 9.1253e-06
455305 85.0 8.2168e-06 8.3175e-06
455306 85.5 7.5691e-06 7.7996e-06
455307 86.0 6.9703e-06 7.1012e-06
455308 86.5 6.4168e-06 6.5965e-06
455309 87.0 5.9053e-06 6.2514e-06
455310 87.5 5.4329e-06 5.5972e-06
455311 88.0 4.9967e-06 5.2417e-06
455312 88.5 4.5939e-06 4.673e-06
455313 89.0 4.2223e-06 4.3466e-06
455314 89.5 3.8794e-06 4.0026e-06
455315 90.0 3.5632e-06 3.6084e-06
455316 90.5 3.2661e-06 3.2681e-06
455317 91.0 2.9921e-06 3.0657e-06
455318 91.5 2.7394e-06 2.7632e-06
455319 92.0 2.5064e-06 2.4796e-06
455320 92.5 2.2918e-06 2.2892e-06
455321 93.0 2.0942e-06 1.9595e-06
455322 93.5 1.9124e-06 1.8184e-06
455323 94.0 1.7451e-06 1.6917e-06
455324 94.5 1.5915e-06 1.6057e-06
455325 95.0 1.4504e-06 1.5489e-06
455326 95.5 1.3156e-06 1.3789e-06
455327 96.0 1.1938e-06 1.303e-06
455328 96.5 1.0837e-06 1.1896e-06
455329 97.0 9.8411e-07 1.056e-06
455330 97.5 8.94e-07 9.7201e-07
455331 98.0 8.1243e-07 8.2045e-07
455332 98.5 7.3857e-07 7.6406e-07
455333 99.0 6.7167e-07 7.2507e-07
455334 99.5 6.1105e-07 6.7705e-07
455335 100.0 5.5611e-07 6.501e-07
455336 100.5 5.0368e-07 5.5145e-07
455337 101.0 4.5678e-07 5.2488e-07
455338 101.5 4.1476e-07 4.6617e-07
455339 102.0 3.7705e-07 4.2529e-07
455340 102.5 3.4316e-07 3.7577e-07
455341 103.0 3.1267e-07 3.2658e-07
455342 103.5 2.852e-07 2.8471e-07
455343 104.0 2.6042e-07 2.4478e-07
455344 104.5 2.3804e-07 2.1616e-07
455345 105.0 2.1782e-07 2.0033e-07
455346 105.5 1.9878e-07 1.9006e-07
455347 106.0 1.8174e-07 1.7014e-07
455348 106.5 1.6645e-07 1.5035e-07
455349 107.0 1.5269e-07 1.4133e-07
455350 107.5 1.4029e-07 1.3195e-07
455351 108.0 1.2908e-07 1.2443e-07
455352 108.5 1.1894e-07 1.1683e-07
455353 109.0 1.0974e-07 1.0768e-07
455354 109.5 1.0139e-07 9.576e-08
455355 110.0 9.3782e-08 8.8039e-08
455356 110.5 8.6689e-08 8.0224e-08
455357 111.0 8.027e-08 7.6259e-08
455358 111.5 7.4446e-08 7.2099e-08
455359 112.0 6.9146e-08 6.8677e-08
455360 112.5 6.4312e-08 6.4058e-08
455361 113.0 5.9892e-08 6.027e-08
455362 113.5 5.5844e-08 5.4888e-08
455363 114.0 5.2129e-08 5.2822e-08
455364 114.5 4.8712e-08 4.9492e-08
455365 115.0 4.5565e-08 4.3683e-08
455366 115.5 4.2658e-08 4.1744e-08
455367 116.0 3.9975e-08 3.8922e-08
455368 116.5 3.7495e-08 3.4405e-08
455369 117.0 3.5199e-08 3.3187e-08
455370 117.5 3.307e-08 3.1006e-08
455371 118.0 3.1094e-08 2.9701e-08
455372 118.5 2.9258e-08 2.6906e-08
455373 119.0 2.755e-08 2.4912e-08
455374 119.5 2.5959e-08 2.4645e-08
455375 120.0 2.4476e-08 2.3286e-08
455376 120.5 2.3096e-08 2.1847e-08
455377 121.0 2.1815e-08 2.0491e-08
455378 121.5 2.0624e-08 1.9701e-08
455379 122.0 1.9516e-08 1.8709e-08
455380 122.5 1.8484e-08 1.8371e-08
455381 123.0 1.7523e-08 1.78e-08
455382 123.5 1.6627e-08 1.7398e-08
455383 124.0 1.579e-08 1.6217e-08
455384 124.5 1.5009e-08 1.5232e-08
455385 125.0 1.4278e-08 1.4857e-08
455386 125.5 1.3595e-08 1.3477e-08
455387 126.0 1.2955e-08 1.2459e-08
455388 126.5 1.2355e-08 1.2131e-08
455389 127.0 1.1792e-08 1.1916e-08
455390 127.5 1.1263e-08 1.1209e-08
455391 128.0 1.0766e-08 1.091e-08
455392 128.5 1.0298e-08 1.0288e-08
455393 129.0 9.8578e-09 9.8796e-09
455394 129.5 9.4426e-09 9.3166e-09
455395 130.0 9.0509e-09 9.0967e-09
455396 130.5 8.681e-09 8.5104e-09
455397 131.0 8.3315e-09 8.2586e-09
455398 131.5 8.001e-09 8.2077e-09
455399 132.0 7.6883e-09 7.768e-09
455400 132.5 7.392e-09 7.5448e-09
455401 133.0 7.1112e-09 7.3205e-09
455402 133.5 6.8449e-09 7.0445e-09
455403 134.0 6.5921e-09 6.9536e-09
455404 134.5 6.3521e-09 6.5948e-09
455405 135.0 6.1239e-09 6.2092e-09
455406 135.5 5.9069e-09 5.9668e-09
455407 136.0 5.7004e-09 5.6707e-09
455408 136.5 5.5037e-09 5.5184e-09
455409 137.0 5.3163e-09 5.3568e-09
455410 137.5 5.1377e-09 5.3423e-09
455411 138.0 4.9673e-09 5.1939e-09
455412 138.5 4.8046e-09 4.9065e-09
455413 139.0 4.6493e-09 4.7703e-09
455414 139.5 4.5009e-09 4.7301e-09
455415 140.0 4.3589e-09 4.5222e-09
455416 140.5 4.2232e-09 4.4586e-09
455417 141.0 4.0932e-09 4.265e-09
455418 141.5 3.9688e-09 4.0861e-09
455419 142.0 3.8496e-09 3.8445e-09
