 Hgtkm DensMean DensPert
808817 0.0 1.1656 1.1796
808818 0.5 1.1117 1.1161
808819 1.0 1.06 1.0614
808820 1.5 1.0101 1.0069
808821 2.0 0.96405 0.95907
808822 2.5 0.91875 0.92126
808823 3.0 0.87485 0.87375
808824 3.5 0.83389 0.83086
808825 4.0 0.79521 0.78811
808826 4.5 0.75791 0.75144
808827 5.0 0.72062 0.71449
808828 5.5 0.68516 0.68001
808829 6.0 0.65099 0.64541
808830 6.5 0.61753 0.61112
808831 7.0 0.5858 0.5791
808832 7.5 0.5557 0.55009
808833 8.0 0.52637 0.52062
808834 8.5 0.49854 0.49112
808835 9.0 0.47219 0.46504
808836 9.5 0.44723 0.43991
808837 10.0 0.42223 0.41602
808838 10.5 0.39833 0.39228
808839 11.0 0.37498 0.37011
808840 11.5 0.35148 0.34675
808841 12.0 0.32946 0.32585
808842 12.5 0.30821 0.30396
808843 13.0 0.2875 0.28204
808844 13.5 0.26819 0.26359
808845 14.0 0.25018 0.24901
808846 14.5 0.23224 0.23284
808847 15.0 0.21522 0.21533
808848 15.5 0.19945 0.19923
808849 16.0 0.18484 0.18454
808850 16.5 0.1713 0.17367
808851 17.0 0.15766 0.15867
808852 17.5 0.14477 0.14577
808853 18.0 0.13294 0.13398
808854 18.5 0.12208 0.12439
808855 19.0 0.11216 0.11321
808856 19.5 0.10313 0.10375
808857 20.0 0.09483 0.094639
808858 20.5 0.087198 0.086596
808859 21.0 0.080207 0.080298
808860 21.5 0.073926 0.074852
808861 22.0 0.068138 0.068967
808862 22.5 0.062804 0.063465
808863 23.0 0.057888 0.058415
808864 23.5 0.053357 0.053607
808865 24.0 0.049182 0.049306
808866 24.5 0.045387 0.045714
808867 25.0 0.041919 0.042038
808868 25.5 0.038717 0.038879
808869 26.0 0.035759 0.03598
808870 26.5 0.033028 0.033247
808871 27.0 0.030517 0.030901
808872 27.5 0.028214 0.028555
808873 28.0 0.02607 0.026212
808874 28.5 0.024079 0.024354
808875 29.0 0.022235 0.022387
808876 29.5 0.020534 0.020596
808877 30.0 0.018972 0.018857
808878 30.5 0.017528 0.017454
808879 31.0 0.016206 0.016035
808880 31.5 0.014997 0.014784
808881 32.0 0.013887 0.01356
808882 32.5 0.012864 0.012644
808883 33.0 0.01192 0.011804
808884 33.5 0.011049 0.010858
808885 34.0 0.010245 0.010032
808886 34.5 0.0095026 0.0093006
808887 35.0 0.0088171 0.0087085
808888 35.5 0.0081759 0.008051
808889 36.0 0.0075843 0.0073355
808890 36.5 0.0070383 0.006922
808891 37.0 0.0065342 0.0064295
808892 37.5 0.0060686 0.0058622
808893 38.0 0.0056384 0.0054174
808894 38.5 0.0052406 0.0050365
808895 39.0 0.0048728 0.0047047
808896 39.5 0.0045324 0.0043726
808897 40.0 0.0042174 0.0040843
808898 40.5 0.0039312 0.0038407
808899 41.0 0.0036655 0.0035881
808900 41.5 0.0034187 0.0032971
808901 42.0 0.0031894 0.0031222
808902 42.5 0.0029763 0.0029443
808903 43.0 0.0027781 0.0027206
808904 43.5 0.0025939 0.0025727
808905 44.0 0.0024226 0.0023937
808906 44.5 0.0022632 0.0022568
808907 45.0 0.0021148 0.0020866
808908 45.5 0.001983 0.0019704
808909 46.0 0.0018594 0.0018259
808910 46.5 0.0017437 0.0017066
808911 47.0 0.0016352 0.0015623
808912 47.5 0.0015336 0.0014821
808913 48.0 0.0014384 0.0014034
808914 48.5 0.0013491 0.0012826
808915 49.0 0.0012654 0.0012326
808916 49.5 0.001187 0.0011397
808917 50.0 0.0011135 0.0010715
808918 50.5 0.0010487 0.0010203
808919 51.0 0.00098743 0.00096999
808920 51.5 0.00092954 0.00090877
808921 52.0 0.00087485 0.00084613
808922 52.5 0.00082321 0.00079872
808923 53.0 0.00077443 0.00074362
808924 53.5 0.00072839 0.00068979
808925 54.0 0.00068493 0.00063758
808926 54.5 0.00064391 0.00059889
808927 55.0 0.00060522 0.00057323
808928 55.5 0.00056946 0.00054913
808929 56.0 0.00053563 0.00051079
808930 56.5 0.00050363 0.00048233
808931 57.0 0.00047338 0.00043794
808932 57.5 0.0004448 0.00040322
808933 58.0 0.00041778 0.00038258
